Time (s),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,activity_label
4.930673583,-3.225791931,9.711804199,0.4207749939,0.01428056881,0.1590377539,-0.09504618496,1
4.950715583,-3.428021393,9.790839844,0.277073822,0.06346336007,0.004022987094,-0.1688105762,1
4.970756583,-3.738924866,9.139244843,0.1657054138,0.0263997484,0.08808671683,-0.1218342036,1
4.990797583,-3.374732208,7.946375427,0.06915618896,0.02725615539,0.07305850834,-0.04554532841,1
5.010838583,-3.299438782,8.379275208,0.1724414062,0.08225023746,0.09729541838,0.02383389696,1
5.030880583,-3.518882446,9.208251343,0.06017486572,0.1502328068,0.06774157286,0.06630387902,1
5.050921708,-3.810775452,9.08685379,-0.3668870544,0.1185853332,-0.01102947816,0.05888231099,1
5.070962708,-3.953877869,8.941206665,-0.3817062378,0.08515001088,-0.01253996044,0.016874047,1
5.091003708,-3.973487091,9.010512543,-0.2884501648,0.07015288621,0.0725883469,-0.01941054314,1
5.111044708,-3.815565491,9.232650604,-0.3888912964,0.0654861033,0.09984080493,-0.04753548279,1
5.131086708,-3.661685486,9.32440979,-0.4209246826,0.0704838559,0.08919583261,-0.06273780763,1
5.151127708,-3.707490234,9.240284729,-0.2881507874,0.08598704636,0.06040019169,-0.04912223667,1
5.171168708,-3.654500427,9.064999237,-0.1820214844,0.08817569911,-0.003575816285,-0.02260672301,1
5.191209708,-3.639830933,8.916508026,-0.3505709839,0.0795615688,-0.09903123975,0.01374656335,1
5.211250708,-3.811673584,8.807534637,-0.2993774414,0.1126755178,-0.2011290342,0.04646861181,1
5.231292708,-3.928879852,8.656199341,-0.07649093628,0.1840986311,-0.2365239561,0.07380968332,1
5.251333708,-4.078418884,8.779243469,0.05807922363,0.2377281785,-0.2373645604,0.08800765127,1
5.271374708,-4.067491608,9.194330292,0.1896556091,0.2542961836,-0.2898183167,0.09273585677,1
5.291415708,-3.745810547,9.20271286,-0.01811233521,0.1964474469,-0.3469599485,0.08262450248,1
5.311457708,-3.038381653,8.848100281,-0.4842430115,0.117404893,-0.4478802979,0.02537887543,1
5.331498708,-2.535427551,8.723110199,-0.7047344971,0.05003643408,-0.5516529083,-0.00428405311,1
5.351539708,-1.946402435,9.157955933,-0.7020401001,-0.01294978335,-0.4347913265,-0.009686533362,1
5.371580708,-1.457369385,9.898316345,-0.468974762,0.01843643561,-0.106953539,0.03534169868,1
5.391621708,-1.051263885,10.34558624,-0.8421487427,0.1131547466,0.1544335037,0.1009616628,1
5.411663708,-1.10919342,10.45725403,-1.182840271,0.1606287956,0.1238557473,0.1863139272,1
5.431704708,-1.616189117,10.01881577,-0.7870632935,0.2468691468,-0.1132776886,0.2441496402,1
5.451745708,-2.557880859,8.784632263,1.024170227,0.4650268555,-0.3971500099,0.1827413738,1
5.471786708,-2.534828796,8.581055603,1.647324371,0.4512318075,-0.2651455104,-0.06990990788,1
5.491828708,-2.570903778,9.284442902,0.1004411316,0.2465969771,-0.005934719928,-0.2348776758,1
5.511869708,-1.311273193,9.42619812,-0.01287322998,0.1557846367,0.3508930802,-0.2597874403,1
5.531910708,-0.7499404907,9.224717102,0.2077679443,0.1665873528,0.6123608351,-0.1647449732,1
5.551951708,-0.9024732971,9.472601624,0.3365002441,0.1751400381,0.5598302484,-0.1317468435,1
