time,seconds_elapsed,z,y,x
1781034179274701300,0.443701416015625,0.9917874932289124,-0.08291249722242355,-0.44907498359680176
1781034179284455400,0.453455322265625,1.1763124465942383,0.414837509393692,-0.6291999816894531
1781034179303964000,0.4729638671875,1.204224944114685,0.9310125112533569,-0.8493375182151794
1781034179323473000,0.492472900390625,1.111412525177002,1.0319374799728394,-1.2130249738693237
1781034179342983400,0.5119833984375,0.7699999809265137,0.891962468624115,-1.7279624938964844
1781034179362500400,0.531500244140625,0.5990874767303467,0.7477250099182129,-2.2577500343322754
1781034179382018000,0.55101806640625,0.6841999888420105,0.6675624847412109,-2.656362533569336
1781034179401530400,0.5705302734375,-0.011962499469518661,0.8024500012397766,-2.900700092315674
1781034179421042200,0.590042236328125,-1.4810124635696411,1.1761749982833862,-3.0331125259399414
1781034179440549400,0.60954931640625,-2.8754000663757324,1.7209500074386597,-3.068037509918213
1781034179460054500,0.629054443359375,-3.9594500064849854,2.3011999130249023,-3.0054750442504883
1781034179479563800,0.648563720703125,-4.479750156402588,2.7356998920440674,-2.8553249835968018
1781034179499075000,0.668074951171875,-4.344174861907959,2.857112407684326,-2.6351873874664307
1781034179518586600,0.687586669921875,-3.684312582015991,2.6291375160217285,-2.3538625240325928
1781034179538097400,0.707097412109375,-2.760312557220459,2.1763498783111572,-2.027162551879883
1781034179557605000,0.726605224609375,-1.8458000421524048,1.712975025177002,-1.6769499778747559
1781034179577114000,0.746114013671875,-1.1617374420166016,1.4426499605178833,-1.3140875101089478
1781034179596626000,0.7656259765625,-0.7845749855041504,1.434399962425232,-0.9407749772071838
1781034179616135400,0.785135498046875,-0.5876749753952026,1.5703874826431274,-0.5765374898910522
1781034179635644700,0.804644775390625,-0.3694624900817871,1.6640249490737915,-0.279262512922287
1781034179655156700,0.82415673828125,-0.29727500677108765,1.6125999689102173,-0.10958749800920486
1781034179674668300,0.843668212890625,-0.07562500238418579,1.4550249576568604,-0.06283749639987946
1781034179694179300,0.863179443359375,0.40933749079704285,1.3028124570846558,-0.052937500178813934
1781034179713690600,0.882690673828125,0.7148625254631042,1.2274625301361084,0.009487500414252281
1781034179733203000,0.902202880859375,0.8585500121116638,1.2421749830245972,0.14959999918937683
1781034179752713200,0.921713134765625,0.8942999839782715,1.3278374671936035,0.3310999870300293
1781034179772221200,0.94122119140625,0.910937488079071,1.4680874347686768,0.48963749408721924
1781034179791729700,0.960729736328125,1.0038875341415405,1.686574935913086,0.5852000117301941
1781034179811242200,0.9802421875,1.016124963760376,2.013000011444092,0.6329125165939331
1781034179830759000,0.999759033203125,1.1424875259399414,2.4073500633239746,0.685575008392334
1781034179850273300,1.019273193359375,1.4331624507904053,2.7395498752593994,0.7757750153541565
1781034179869790500,1.03879052734375,1.5379375219345093,2.8831000328063965,0.8556625247001648
1781034179889309200,1.05830908203125,1.4870624542236328,2.8151750564575195,0.8410875201225281
1781034179908821200,1.0778212890625,1.4870624542236328,2.8151750564575195,0.8410875201225281
1781034179928334000,1.097333984375,1.3554749488830566,2.596137523651123,0.7001500129699707
1781034179947847700,1.11684765625,1.1045374870300293,1.9368250370025635,0.10999999940395355
1781034179967356700,1.136356689453125,0.7979124784469604,1.5670875310897827,-0.3334375023841858
1781034179986866200,1.1558662109375,0.605412483215332,1.2122000455856323,-0.8740875124931335
1781034180006374000,1.175373779296875,0.605412483215332,1.2122000455856323,-0.8740875124931335
1781034180025882400,1.19488232421875,0.7185750007629395,0.8738124966621399,-1.4357750415802002
1781034180045392000,1.214391845703125,0.7732999920845032,0.5121874809265137,-1.9254125356674194
1781034180064902000,1.23390185546875,0.775362491607666,0.09790000319480896,-2.2934999465942383
1781034180084415200,1.253415283203125,0.7451124787330627,-0.3345375061035156,-2.560112476348877
1781034180103929000,1.27292919921875,0.7163749933242798,-0.7121124863624573,-2.80115008354187
1781034180123438800,1.29243896484375,0.7108749747276306,-0.9719874858856201,-3.0485124588012695
1781034180142948000,1.311947998046875,0.7251750230789185,-1.0994499921798706,-3.2547624111175537
1781034180162459000,1.331458984375,0.7393375039100647,-1.1188374757766724,-3.35376238822937
1781034180181970700,1.350970703125,0.7365875244140625,-1.0634249448776245,-3.313887596130371
1781034180201487000,1.370487060546875,0.7096375226974487,-0.9597499966621399,-3.1382999420166016
1781034180221001200,1.390001220703125,0.6576625108718872,-0.81826251745224,-2.837587594985962
1781034180240508200,1.409508056640625,0.5916625261306763,-0.6448749899864197,-2.4488749504089355
1781034180260014800,1.429014892578125,0.5322625041007996,-0.44302499294281006,-2.030050039291382
1781034180279525400,1.448525390625,0.4969249963760376,-0.2147749960422516,-1.6240124702453613
1781034180299034000,1.4680341796875,0.4877125024795532,0.021724998950958252,-1.251112461090088
1781034180318548700,1.487548828125,0.49018749594688416,0.21422499418258667,-0.9385749697685242
1781034180338062300,1.507062255859375,0.4857875108718872,0.3003000020980835,-0.737137496471405
1781034180357572900,1.52657275390625,0.4683249890804291,0.2609750032424927,-0.6859874725341797
1781034180377083600,1.546083740234375,0.44673749804496765,0.13144999742507935,-0.7768750190734863
1781034180396595700,1.565595703125,0.4244624972343445,-0.027499999850988388,-0.9223499894142151
1781034180416111900,1.58511181640625,0.38843750953674316,-0.16664999723434448,-0.9922000169754028
1781034180435628300,1.604628173828125,0.3328875005245209,-0.26633748412132263,-0.939674973487854
1781034180455141000,1.62414111328125,0.2745875120162964,-0.328900009393692,-0.8321499824523926
1781034180474660900,1.643660888671875,0.23086249828338623,-0.3592875003814697,-0.74566251039505
1781034180494180900,1.663180908203125,0.1966249942779541,-0.3485625088214874,-0.668524980545044
1781034180513693000,1.68269287109375,0.15399999916553497,-0.2817375063896179,-0.5436750054359436
1781034180533202400,1.702202392578125,0.0966624990105629,-0.1555124968290329,-0.35378751158714294
1781034180552717300,1.72171728515625,0.02928750030696392,0.013887500390410423,-0.12430000305175781
1781034180572238000,1.741238037109375,-0.04207500070333481,0.1966249942779541,0.11013749986886978
1781034180591754200,1.760754150390625,-0.12086249887943268,0.3632749915122986,0.3474625051021576
1781034180611270400,1.7802705078125,-0.21312500536441803,0.4963749945163727,0.6096749901771545
1781034180630785800,1.799785888671875,-0.30621248483657837,0.5880874991416931,0.8665249943733215
1781034180650299600,1.819299560546875,-0.37290000915527344,0.6377249956130981,1.0385375022888184
1781034180669814500,1.838814453125,-0.40136250853538513,0.6608250141143799,1.110450029373169
1781034180689327600,1.85832763671875,-0.40603750944137573,0.6804875135421753,1.1633875370025635
1781034180708842500,1.877842529296875,-0.40603750944137573,0.6804875135421753,1.1633875370025635
1781034180728359400,1.897359375,-0.40287500619888306,0.7095000147819519,1.2661000490188599
1781034180747875000,1.916875,-0.3782624900341034,0.7682124972343445,1.6169999837875366
1781034180767390700,1.936390625,-0.3782624900341034,0.7682124972343445,1.6169999837875366
1781034180786906000,1.955906005859375,-0.3279374837875366,0.7997000217437744,2.245650053024292
1781034180806420700,1.975420654296875,-0.27156248688697815,0.7926874756813049,2.5871999263763428
1781034180825933000,1.99493310546875,-0.27156248688697815,0.7926874756813049,2.5871999263763428
1781034180845441800,2.01444189453125,-0.18383750319480896,0.7492374777793884,2.7806625366210938
1781034180864950800,2.03395068359375,-0.0826374962925911,0.6679750084877014,2.770212411880493
1781034180884463900,2.0534638671875,0.006187499966472387,0.5747500061988831,2.6200625896453857
