time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1780528298587350000,1.55635009765625,-2.574098587036133,-0.4602681398391723,0.1971500068902969,0.9269170165061952,-0.1555280238389969,0.1362800002098083,0.2887620031833648
1780528298597481700,1.566481689453125,-2.576942205429077,-0.4454726278781891,0.1881369948387146,0.9279879927635192,-0.171272724866867,0.1414310038089752,0.2888570129871368
1780528298607583000,1.5765830078125,-2.577936172485352,-0.4267340004444122,0.177496999502182,0.929350972175598,-0.1844831556081771,0.1451109945774078,0.2893849909305572
1780528298617684500,1.5866845703125,-2.5751240253448486,-0.395287275314331,0.1606560051441192,0.9314939975738524,-0.1971277296543121,0.147253006696701,0.2912440001964569
1780528298627785700,1.59678564453125,-2.571204662322998,-0.3615986108779907,0.1427450031042099,0.9335389733314514,-0.2089867740869522,0.1487729996442794,0.2932449877262115
1780528298637887000,1.606886962890625,-2.562476396560669,-0.3110536932945251,0.1165430024266243,0.9362019896507264,-0.2203061729669571,0.148043006658554,0.2966920137405395
1780528298647957800,1.616957763671875,-2.5512242317199707,-0.2654505968093872,0.0931330025196075,0.9378679990768432,-0.2270426601171493,0.1456760019063949,0.3008430004119873
1780528298658059000,1.62705908203125,-2.538360834121704,-0.2318992763757705,0.0754150003194809,0.9380189776420592,-0.2330392003059387,0.1443970054388046,0.3059099912643432
1780528298678231300,1.647231201171875,-2.513826608657837,-0.1935460120439529,0.0534970015287399,0.9358760118484496,-0.2460388839244842,0.1457750052213668,0.3162640035152435
1780528298688332500,1.65733251953125,-2.502370834350586,-0.1799344420433044,0.0451739989221096,0.9344189763069152,-0.2527556121349334,0.1471789926290512,0.3211809992790222
1780528298698372900,1.667372802734375,-2.492155075073242,-0.1710014641284942,0.0390789993107318,0.9327939748764038,-0.2597810626029968,0.1493239998817443,0.3256810009479522
1780528298708443600,1.677443603515625,-2.4826135635375977,-0.165491834282875,0.0345689989626407,0.9310100078582764,-0.2671272158622741,0.1520770043134689,0.3299950063228607
1780528298718514400,1.687514404296875,-2.4720022678375244,-0.1617101728916168,0.0305029992014169,0.9287899732589722,-0.2760150134563446,0.1557929962873459,0.334881991147995
1780528298728615700,1.69761572265625,-2.462568044662476,-0.1592400521039962,0.0272710006684064,0.92672598361969,-0.2839307487010956,0.1592109948396682,0.3392429947853088
1780528298738686500,1.7076865234375,-2.449762344360352,-0.1564108729362487,0.0231509990990161,0.923874020576477,-0.294254720211029,0.1636949926614761,0.3451440036296844
1780528298748757200,1.71775732421875,-2.4384000301361084,-0.1542866826057434,0.0196940004825592,0.921301007270813,-0.3030420243740082,0.1675239950418472,0.3503589928150177
1780528298758858800,1.727858642578125,-2.4239516258239746,-0.1521980911493301,0.0154649997130036,0.9178990125656128,-0.3145301640033722,0.1725870072841644,0.3569810092449188
1780528298768929500,1.737929443359375,-2.4105913639068604,-0.1509163230657577,0.0116349998861551,0.9145690202713012,-0.3260133862495422,0.1777220070362091,0.3631010055541992
1780528298849495800,1.818495849609375,-2.266478538513184,-0.1038202941417694,-0.0487580001354217,0.8767769932746887,-0.450770616531372,0.2235849946737289,0.4229570031166076
1780528298930092800,1.8990927734375,-2.0451407432556152,-0.0471917614340782,-0.1389250010251999,0.8092470169067383,-0.6166442036628723,0.2706330120563507,0.5025690197944641
1780528298970406700,1.93940673828125,-1.9201667308807373,0.0360231809318065,-0.187401995062828,0.7839000225067139,-0.6142499446868896,0.2377869933843612,0.5420680046081543
1780528299010720300,1.97972021484375,-1.813500165939331,-0.0052619818598032,-0.1947959959506988,0.7457730174064636,-0.6498890519142151,0.2529520094394684,0.5847139954566956
1780528299111458800,2.080458740234375,-1.7005127668380735,-0.1459372043609619,-0.1694969981908798,0.6897180080413818,-0.685321033000946,0.2971160113811493,0.6381850242614746
1780528299141732000,2.110732177734375,-1.6898120641708374,-0.1624324023723602,-0.1673649996519088,0.6829710006713867,-0.6922079920768738,0.3035399913787842,0.6429629921913147
1780528299151803100,2.12080322265625,-1.6859588623046875,-0.1616796553134918,-0.1688189953565597,0.6815549731254578,-0.6940683126449585,0.3036240041255951,0.6440449953079224
1780528299171975200,2.14097509765625,-1.6772420406341553,-0.1526369005441665,-0.1757169961929321,0.6789209842681885,-0.7013251781463623,0.302606999874115,0.645458996295929
1780528299182046000,2.1510458984375,-1.6745779514312744,-0.1397952437400818,-0.1825349926948547,0.6790059804916382,-0.7070322632789612,0.3004049956798553,0.6445050239562988
1780528299212288800,2.181288818359375,-1.6786898374557495,-0.0841277688741684,-0.1976580023765564,0.6896190047264099,-0.6944180727005005,0.2794229984283447,0.6381829977035522
1780528299222359600,2.191359619140625,-1.683008909225464,-0.0862180218100547,-0.1967830061912536,0.6905199885368347,-0.6958974599838257,0.2810029983520508,0.636784017086029
1780528299232400000,2.20139990234375,-1.687232494354248,-0.088959589600563,-0.1957080066204071,0.6912909746170044,-0.6974525451660156,0.2827959954738617,0.635483980178833
1780528299242470700,2.211470703125,-1.6920881271362305,-0.0921272933483123,-0.1945420056581497,0.692130982875824,-0.6995047926902771,0.2849479913711548,0.633965015411377
1780528299252541400,2.22154150390625,-1.6961599588394165,-0.0943782702088356,-0.1937330067157745,0.6928679943084717,-0.7013241648674011,0.2866590023040771,0.6326349973678589
1780528299262643000,2.231642822265625,-1.7009831666946411,-0.0963686928153038,-0.1930159926414489,0.693818986415863,-0.7035024762153625,0.2884849905967712,0.6309790015220642
1780528299272713700,2.241713623046875,-1.7051177024841309,-0.0978486463427543,-0.1924580037593841,0.6946669816970825,-0.7053111791610718,0.2899590134620666,0.6295390129089355
1780528299282784500,2.251784423828125,-1.7112932205200195,-0.1003087311983108,-0.1913879960775375,0.6959559917449951,-0.7075753211975098,0.2920799851417541,0.6274579763412476
1780528299313027300,2.28202734375,-1.739716410636902,-0.1147329434752464,-0.1838999986648559,0.7019789814949036,-0.7138174176216125,0.3012169897556305,0.6186059713363647
1780528299323159300,2.2921591796875,-1.7534644603729248,-0.1225079447031021,-0.179530993103981,0.7049070000648499,-0.7156151533126831,0.3053719997406006,0.6145079731941223
