"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.462500020E-5,2.813484706E-2,9.940662235E-2,-4.375743121E-2
2.013662500E-2,2.345809527E-2,1.512489654E-2,4.940917250E-3
4.017962500E-2,1.697263569E-1,2.167744190E-1,4.987717047E-2
6.022162500E-2,2.427793294E-1,3.563766479E-1,3.820979223E-2
8.026362500E-2,2.191724032E-1,3.178366125E-1,3.806003556E-2
1.003056250E-1,1.716138124E-1,2.661090791E-1,4.066090658E-2
1.203476250E-1,1.400587112E-1,1.556712538E-1,5.372777954E-2
1.403906250E-1,6.217832118E-2,-2.717189956E-3,7.062026858E-2
1.604326250E-1,-5.159384757E-2,-1.882356107E-1,1.170466617E-1
1.804746250E-1,-1.268450022E-1,-2.761549950E-1,1.542017460E-1
2.005166250E-1,-2.172242254E-1,-4.502625465E-1,1.763416529E-1
2.205586250E-1,-2.018461376E-1,-5.628802776E-1,1.345983297E-1
2.406015000E-1,-1.869500875E-1,-5.662363172E-1,1.000583172E-1
2.606435000E-1,-1.745654643E-1,-5.826349258E-1,-5.532226712E-2
2.806855000E-1,-9.909252822E-2,-5.750763416E-1,-5.136640370E-2
3.007275000E-1,-7.910165191E-2,-3.772001266E-1,-4.765192419E-2
3.207695000E-1,-5.479970202E-2,-1.835886836E-1,-3.060841560E-2
3.408125000E-1,-4.623641446E-2,-2.877227962E-1,2.845704556E-2
3.608545000E-1,4.322145134E-3,-2.919577360E-1,9.102752060E-2
3.808965000E-1,3.816720471E-2,-2.814697027E-1,1.779289842E-1
4.009385000E-1,-3.347796202E-2,-4.153020680E-1,1.689231843E-1
4.209805000E-1,-8.695268631E-2,-6.507592797E-1,1.817562580E-1
4.410235000E-1,-4.806900024E-2,-1.086310148E0,2.446618378E-1
4.610655000E-1,-8.641695231E-2,-1.287437320E0,3.375522494E-1
4.811075000E-1,9.842036664E-2,-1.015745044E0,2.939264774E-1
5.011495000E-1,3.207077980E-1,-5.089831948E-1,3.163915873E-1
5.211915000E-1,3.756860495E-1,-3.166441023E-1,1.701000184E-1
5.412345000E-1,2.475866675E-1,-3.926762938E-1,-1.045374051E-1
5.612765000E-1,3.072814643E-1,-7.365068793E-1,-5.618995428E-1
5.813185000E-1,4.282822609E-1,-1.074355364E0,-1.135362148E0
6.013605000E-1,6.344336867E-1,-1.789920926E0,-1.900461197E0
6.214025000E-1,5.665730238E-1,-1.941841841E0,-2.762699366E0
6.414445000E-1,5.420157909E-1,-1.393937349E0,-3.447875500E0
6.614875000E-1,3.685027361E-1,-8.958504200E-1,-3.808326006E0
6.815295000E-1,1.610069424E-1,9.977723658E-2,-3.774157524E0
7.015715000E-1,4.577539563E-1,1.457749963E0,-3.839674473E0
7.216135000E-1,8.275579214E-1,2.672372103E0,-4.261929035E0
7.416555000E-1,1.153337002E0,2.870435953E0,-6.005481243E0
7.616985000E-1,4.909011126E-1,2.108039856E0,-3.410032034E0
7.817405000E-1,-1.444662064E-1,2.325371504E0,-1.438389778E0
8.017825000E-1,-6.288719922E-2,2.073004246E0,5.418214202E-1
8.218245000E-1,-1.500030048E-2,8.052719831E-1,6.953926086E-1
8.418665000E-1,-8.995284885E-2,-3.981318176E-1,3.966321647E-1
8.619095000E-1,-1.242050156E-2,-1.227527857E0,5.412738323E-1
8.819515000E-1,1.377051622E-1,-1.401434541E0,4.371712804E-1
9.019935000E-1,1.271519363E-1,-1.047305584E0,3.488966525E-1
9.220355000E-1,7.063119859E-2,-5.105748177E-1,1.774841994E-1
9.420775000E-1,8.251264226E-4,-1.216748133E-1,-2.911725268E-2
9.621205000E-1,-6.579776853E-2,1.520959139E-1,-1.289521456E-1
9.821625000E-1,-1.014040783E-1,3.572837114E-1,-1.050311550E-1
1.002204500E0,-6.012662128E-2,3.228196800E-1,-3.519459441E-2
1.022246500E0,2.477069385E-2,9.033506364E-2,-1.915011555E-2
1.042288500E0,4.163196310E-2,-1.870780066E-2,-5.565863568E-3
1.062331500E0,2.192537300E-2,-3.073676862E-2,1.630295068E-2
1.082373500E0,5.131601542E-2,-5.976441875E-2,3.819599748E-2
1.102415500E0,7.946508378E-2,-3.646330535E-2,6.696626544E-2
1.122457500E0,1.088055447E-1,1.942002401E-2,8.112692088E-2
1.142499500E0,1.481932253E-1,2.811043337E-2,8.722278476E-2
1.162541500E0,1.686208546E-1,-4.090310633E-2,9.256158769E-2
1.182584500E0,1.498616785E-1,-8.408851922E-2,7.499402016E-2
1.202626500E0,9.441771358E-2,-3.755993769E-2,4.202917963E-2
1.222668500E0,3.259185702E-2,5.370839685E-2,2.454918576E-3
1.242714708E0,-1.181498263E-2,1.142370477E-1,8.321015164E-3
1.262756708E0,-1.894965395E-2,1.109462306E-1,1.287720259E-2
1.282799708E0,-2.257618122E-3,6.235747784E-2,3.095245454E-3
1.302841708E0,9.580941871E-3,9.815122932E-3,1.737696934E-3
1.322883708E0,1.950201578E-2,5.166456848E-2,8.764447644E-3
1.342925708E0,4.159885645E-2,1.408852190E-1,2.537107095E-2
1.362967708E0,6.497907639E-2,2.249129862E-1,4.157868773E-2
1.383010708E0,9.012877196E-2,2.606572509E-1,4.813409224E-2
1.403052708E0,9.374246746E-2,2.356030345E-1,5.562244728E-2
1.423094708E0,7.616920024E-2,1.630104333E-1,6.481518596E-2
1.443136708E0,4.362498224E-2,1.288472414E-1,6.966303289E-2
1.463178708E0,2.213907801E-2,1.035346910E-1,6.844535470E-2
1.483220708E0,-5.812260788E-4,8.042017370E-2,4.938416556E-2
1.503263708E0,-3.488522023E-2,4.992952943E-2,1.215295214E-2
1.523305708E0,-6.157518551E-2,-3.073293529E-2,-3.688946366E-3
1.543347708E0,-8.358968049E-2,-6.020076200E-2,-1.108041219E-2
1.563389708E0,-1.003693193E-1,-3.309237584E-2,-8.376077749E-3
1.583431708E0,-1.157807857E-1,-1.302721538E-2,-3.856420051E-3
1.603473708E0,-1.271901429E-1,3.105825931E-2,-1.373860519E-3
1.623516708E0,-1.236829832E-1,1.623378135E-2,6.126754917E-3
1.643558708E0,-1.101078317E-1,-6.472872943E-2,3.682871349E-3
1.663600708E0,-1.089069098E-1,-1.128019616E-1,-1.967841061E-3
1.683642708E0,-1.276559085E-1,-1.350887716E-1,-5.099074915E-3
1.703684708E0,-1.268508881E-1,-1.401269585E-1,1.684252988E-3
1.723726708E0,-1.089014336E-1,-1.103190556E-1,7.402990945E-3
1.743769708E0,-1.013802886E-1,-4.737472534E-2,4.178133328E-3
1.763811708E0,-1.125975251E-1,1.280428376E-3,3.543768544E-3
1.783853708E0,-1.184086576E-1,3.071713261E-3,7.050322369E-3
1.803895708E0,-1.116211265E-1,-1.326082181E-2,1.332251634E-2
1.823937708E0,-9.956068546E-2,-9.700729512E-3,1.066829078E-2
1.843980708E0,-7.787468284E-2,1.158308238E-2,1.098238025E-2
1.864022708E0,-7.090797275E-2,5.176838487E-2,1.017587446E-2
1.884064708E0,-8.544430882E-2,1.000357568E-1,1.257278398E-2
1.904106708E0,-1.028066799E-1,1.580897421E-1,1.042457763E-2
1.924148708E0,-1.172352359E-1,2.167185992E-1,1.543348841E-2
1.944190708E0,-1.189316288E-1,2.562870979E-1,1.952145435E-2
1.964233708E0,-1.233255416E-1,2.841587961E-1,2.262411267E-2
1.984275708E0,-1.210992560E-1,2.662245333E-1,1.612710766E-2
2.004317708E0,-1.246493757E-1,1.922225952E-1,1.218572818E-2
2.024359708E0,-1.344935745E-1,1.107007340E-1,1.073401980E-2
2.044401708E0,-1.464208812E-1,5.280901119E-2,1.052707527E-2
2.064443708E0,-1.591786146E-1,-8.287940919E-2,-9.764985181E-3
2.084486708E0,-1.293613315E-1,1.277950034E-2,3.219570965E-2
2.104528708E0,-1.264089197E-1,3.800888360E-1,2.261047252E-2
2.124570708E0,-7.474127412E-2,4.021745920E-1,-4.712643102E-3
2.144612708E0,-8.090598509E-3,1.086430475E-1,-5.297507159E-4
2.164654708E0,1.850622520E-2,-1.340281516E-1,2.966006985E-3
2.184696708E0,-1.682558842E-2,-1.235529929E-1,9.506087750E-3
2.204739708E0,-6.887514144E-2,-1.190296933E-2,9.462695569E-3
2.224781708E0,-7.563634217E-2,5.630068108E-2,9.761022404E-3
2.244820000E0,-3.892351314E-2,3.862404823E-2,9.921651334E-3
2.264862000E0,-2.338368073E-2,1.736769918E-3,8.191670291E-3
2.284904000E0,-2.606923319E-2,-3.511435166E-2,8.155442774E-3
2.304946000E0,-1.494965423E-2,-5.520352349E-2,4.898887128E-3
2.324989000E0,5.507746246E-4,-7.006732374E-2,1.797160483E-3
2.345031000E0,1.281044213E-3,-5.948033929E-2,-4.260307178E-3
2.365073000E0,-1.320862025E-2,-2.254873887E-2,-1.073104143E-2
2.385115000E0,-2.188280784E-2,2.253247984E-2,-2.368898690E-2
2.405157000E0,-6.187269464E-3,2.609239891E-2,-1.689820923E-2
2.425199000E0,2.814225107E-2,-1.027088612E-2,3.884224687E-3
2.445242000E0,5.894219875E-2,-6.913611293E-2,6.713908166E-3
2.465284000E0,6.305476278E-2,-9.357517213E-2,6.275761873E-3
2.485326000E0,5.354376510E-2,-4.255406186E-2,7.581975311E-3
2.505368000E0,4.668293893E-2,1.618962735E-2,1.044854987E-3
2.525410000E0,4.932799190E-2,3.664936125E-2,5.853192415E-3
2.545452000E0,5.502908304E-2,1.406091545E-2,1.792338490E-2
2.565494000E0,4.685484618E-2,-3.070505522E-2,3.254023194E-2
2.585537000E0,3.952567652E-2,-5.337792262E-2,3.486945108E-2
2.605579000E0,4.034913704E-2,-2.793546207E-2,3.408529237E-2
2.625621000E0,3.471203148E-2,6.059204694E-3,3.260551393E-2
2.645663000E0,1.933938637E-2,3.898720816E-2,3.356109187E-2
2.665705000E0,7.321417332E-3,5.125227198E-2,2.502422407E-2
2.685747000E0,-7.153280079E-3,1.893636584E-2,1.913279481E-2
2.705790000E0,-3.187894449E-2,-4.782390222E-2,8.862486575E-4
2.725832000E0,-5.428115651E-2,-8.379776776E-2,-1.794692874E-2
2.745874000E0,-5.271529034E-2,-6.297334284E-2,-3.020315059E-2
2.765916000E0,-4.229400307E-2,-3.210793436E-2,-2.794682980E-2
2.785958000E0,-3.358992562E-2,-4.661504552E-2,-2.059569024E-2
2.806000000E0,-2.536302060E-2,-9.244713187E-2,-3.022521734E-3
2.826042000E0,-1.359744743E-2,-1.109448895E-1,2.515977807E-2
2.846085000E0,3.079906106E-3,-6.483784318E-2,3.794388473E-2
2.866127000E0,1.189191453E-2,-9.897933342E-4,2.549744956E-2
2.886169000E0,1.998745603E-3,3.696906567E-2,3.875370137E-3
2.906211000E0,-8.999640122E-3,4.624144360E-2,-2.123206109E-2
2.926253000E0,4.268954508E-3,6.014616787E-2,-2.571105398E-2
2.946295000E0,3.478263691E-2,8.537758142E-2,-2.986215055E-2
2.966337000E0,3.934457526E-2,7.678356022E-2,-2.529196255E-2
2.986380000E0,1.709168404E-2,4.201279953E-2,-1.835955679E-2
3.006422000E0,1.512253890E-3,3.574979678E-2,-4.983617458E-3
3.026464000E0,9.471585974E-3,4.746959358E-2,1.054353453E-2
3.046506000E0,1.892199554E-2,4.498527944E-2,2.254350670E-2
3.066548000E0,1.920666732E-2,1.591190509E-2,2.801946737E-2
3.086590000E0,1.137747429E-2,6.697429344E-4,2.475599200E-2
3.106632000E0,8.140115067E-3,1.860006014E-3,7.390028331E-3
3.126675000E0,3.258008510E-3,2.705825958E-3,-1.416186988E-2
3.146717000E0,-1.628469676E-3,-9.004867636E-3,-2.859534696E-2
3.166759000E0,-9.125037119E-3,-2.723137662E-2,-2.594254911E-2
3.186801000E0,-1.605111919E-2,-3.222400323E-2,-1.099209487E-2
3.206843000E0,-2.082455531E-2,-1.261015795E-2,9.463868104E-3
