"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.933749971E-4,5.908363495E0,6.890471191E0,2.468516693E0
2.103537500E-2,5.234015808E0,6.854994965E0,2.467618561E0
4.107737500E-2,4.976850586E0,7.062463531E0,4.114493866E0
6.111937500E-2,5.192252655E0,7.368726654E0,4.436773682E0
8.116137500E-2,5.464835815E0,7.281757507E0,4.451592865E0
1.012033750E-1,5.770799561E0,7.286098480E0,3.803740082E0
1.212453750E-1,5.879174194E0,7.303612061E0,3.823049927E0
1.412873750E-1,5.839356995E0,7.274722137E0,3.765270081E0
1.613290000E-1,5.744154968E0,7.206613770E0,3.481011200E0
1.813710000E-1,5.655239868E0,7.252418518E0,3.882476349E0
2.014130000E-1,5.640121307E0,7.264842682E0,3.777843933E0
2.214550000E-1,5.514831848E0,7.197482758E0,3.663930817E0
2.414970000E-1,5.530249786E0,7.162754974E0,3.336860962E0
2.615390000E-1,5.449717255E0,7.094945984E0,3.291654968E0
2.815810000E-1,5.410648499E0,6.840175781E0,3.495381317E0
3.016230000E-1,5.394781494E0,6.372398529E0,3.417992249E0
3.216650000E-1,5.412594452E0,6.024971008E0,3.394640808E0
3.417070000E-1,5.237907715E0,5.847589874E0,2.875670013E0
3.617490000E-1,5.445076904E0,5.972280579E0,2.294129333E0
3.817910000E-1,5.393134918E0,6.742279358E0,3.239862671E0
4.018330000E-1,5.004842377E0,7.000791779E0,4.563560028E0
4.218750000E-1,5.119503937E0,7.131769409E0,4.233646088E0
4.419170000E-1,4.903353424E0,7.381001129E0,3.381617889E0
4.619590000E-1,5.452411652E0,7.769143982E0,2.611319733E0
4.820010000E-1,5.461692352E0,7.677235107E0,3.021766205E0
5.020430000E-1,5.887107697E0,7.609276428E0,3.201991425E0
5.220850000E-1,5.777086487E0,8.178392944E0,3.091670837E0
5.421270000E-1,5.989045715E0,8.151299286E0,3.452869720E0
5.621690000E-1,5.907764740E0,7.592361603E0,3.358416138E0
5.822110000E-1,5.743855591E0,7.464826813E0,2.912493439E0
6.022530000E-1,5.873486023E0,7.805817719E0,2.686762848E0
6.222950000E-1,6.283333740E0,7.869435425E0,2.743494873E0
6.423370000E-1,5.556595001E0,7.741301880E0,2.147584076E0
6.623790000E-1,4.979095917E0,7.547005920E0,2.314187622E0
6.824200000E-1,5.205125885E0,7.257358246E0,2.790796509E0
7.024620000E-1,4.702171783E0,7.936495972E0,3.120710449E0
7.225040000E-1,4.854554901E0,8.245902557E0,2.082020416E0
7.425460000E-1,4.614005127E0,8.223449249E0,1.840273132E0
7.625880000E-1,4.452790375E0,7.695497131E0,2.456990662E0
7.826300000E-1,5.305117950E0,7.626790009E0,2.380499725E0
8.026720000E-1,6.082451477E0,7.203021240E0,2.936743011E0
8.227140000E-1,7.240443420E0,7.707322540E0,2.371518402E0
8.427560000E-1,6.306685181E0,8.017327881E0,2.181862793E0
8.627980000E-1,7.152875519E0,9.310339050E0,1.569336548E0
8.828400000E-1,5.885610809E0,9.397308197E0,3.132086792E0
9.028820000E-1,4.113446045E0,7.465575256E0,4.360282745E0
9.229240000E-1,8.989256744E0,7.514074402E0,-2.519261169E-1
9.429660000E-1,6.869664459E0,7.168143768E0,2.019300842E0
9.630080000E-1,8.274942169E0,6.688092041E0,-3.906875610E-2
9.830500000E-1,6.721921692E0,5.143753510E0,2.853067017E-1
1.003092000E0,7.373666382E-1,3.798051910E0,6.204298096E0
1.023134000E0,-9.633966064E-1,3.257076874E0,3.409010925E0
1.043176000E0,2.258802795E0,8.837622070E0,-7.914042664E-1
1.063218000E0,6.624624023E0,2.067889801E1,-3.765868835E0
1.083260000E0,5.507048035E-1,1.661589706E1,-1.062789917E0
1.103302000E0,-6.252348175E0,5.637426910E0,1.424886932E0
