"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.172375005E-3,6.996750183E0,6.970854034E0,7.400610352E-1
2.821637500E-2,6.973847809E0,6.846013641E0,5.391787720E-1
4.826037500E-2,7.062014465E0,6.969207458E0,6.762936401E-1
6.830537500E-2,7.067103882E0,6.982829132E0,6.965016174E-1
8.834937500E-2,7.055428162E0,6.902446289E0,6.490502930E-1
1.083933750E-1,6.993756409E0,6.945257263E0,7.131170654E-1
1.284373750E-1,7.007228394E0,6.912325745E0,6.002517700E-1
1.484813750E-1,7.052584076E0,6.930138702E0,5.978567505E-1
1.685253750E-1,7.060068512E0,6.990313568E0,5.839356995E-1
1.885703750E-1,7.050039368E0,7.003186798E0,6.538403320E-1
2.086143750E-1,7.051386566E0,7.022945709E0,6.069877625E-1
2.286583750E-1,7.111112366E0,7.034172363E0,7.385641479E-1
2.487023750E-1,7.122488708E0,6.942413177E0,4.168830872E-1
2.687463750E-1,7.141648865E0,7.019203491E0,6.081852722E-1
2.887903750E-1,7.532635803E0,6.862329712E0,1.088835754E0
3.088343750E-1,8.506660309E0,5.157674561E0,5.897735596E-1
3.288793750E-1,6.874903564E0,6.150859222E0,6.815327454E-1
3.489233750E-1,6.095624084E0,4.605472870E0,1.287472687E0
3.689673750E-1,6.316115570E0,4.744833069E0,1.121318207E0
3.890113750E-1,6.390810242E0,4.805157623E0,8.737330627E-1
4.090553750E-1,6.343807983E0,5.064119110E0,8.678952026E-1
4.290993750E-1,4.874463501E0,5.709576874E0,1.553319855E0
4.491444583E-1,4.657564545E0,6.180497589E0,1.418450317E0
4.691884583E-1,4.572541351E0,6.269712067E0,6.735992432E-3
4.892324583E-1,3.579356689E0,7.115752716E0,7.822732544E-1
5.092764583E-1,3.387306061E0,6.853049011E0,-7.244934082E-2
5.293204583E-1,3.531755676E0,7.215894470E0,-1.675016785E-1
5.493644583E-1,6.119574280E0,2.410452438E1,8.631051636E-1
