time,seconds_elapsed,magneticBearing
1780563342912422000,0.398421875,28.73979400329875
1780563342932258000,0.418258056640625,21.728197071861466
1780563342952170800,0.438170654296875,16.111895933932697
1780563342972119000,0.458119140625,15.443591139328639
1780563342991986000,0.47798583984375,13.034034070924777
1780563343011831000,0.4978310546875,16.45676886340076
1780563343031591700,0.517591796875,17.057705099412463
1780563343051588400,0.53758837890625,15.603946089142433
1780563343071676400,0.557676513671875,14.803980990134017
1780563343091824600,0.57782470703125,10.922804359555974
1780563343112064800,0.598064697265625,13.846207866833511
1780563343132061400,0.6180615234375,20.127490038105673
1780563343152065800,0.638065673828125,22.28296629920498
1780563343172070100,0.658070068359375,22.78130005008061
1780563343192066600,0.678066650390625,21.375509413281193
1780563343212071000,0.69807080078125,27.6645887596397
1780563343232067600,0.718067626953125,30.246567839572148
1780563343252064300,0.738064208984375,25.132955073813164
1780563343272068400,0.758068359375,21.03750965981082
1780563343292065000,0.77806494140625,23.105457491749515
1780563343312061700,0.798061767578125,26.419260707932438
1780563343332066000,0.818066162109375,27.8972709434337
1780563343352062700,0.838062744140625,31.694763934902852
1780563343372059100,0.85805908203125,31.257693945893568
1780563343392063500,0.8780634765625,27.4442012863166
1780563343412060200,0.89806005859375,27.00020061816947
1780563343432064500,0.918064453125,28.282183674499866
1780563343452068900,0.93806884765625,26.004870375615926
1780563343472065300,0.958065185546875,25.292021220950506
1780563343492069600,0.978069580078125,28.287493518339847
1780563343512066000,0.998066162109375,31.305712295968874
1780563343532070400,1.0180703125,27.1139023125635
1780563343552074800,1.03807470703125,20.64526713825228
1780563343572071400,1.058071533203125,17.20486037516466
1780563343592068000,1.078068115234375,13.024745017948817
1780563343612064800,1.098064697265625,13.52795826365781
1780563343632061400,1.1180615234375,21.839836644204464
1780563343652058000,1.13805810546875,18.982820817835886
1780563343672062200,1.158062255859375,18.002862595627324
1780563343692059000,1.178058837890625,21.302656010953513
1780563343712063200,1.198063232421875,14.920410589947654
1780563343732067600,1.218067626953125,10.168379397372892
1780563343752064300,1.238064208984375,12.432836003001857
1780563343772068600,1.258068603515625,13.220084781557503
1780563343792065000,1.27806494140625,11.181753918498181
1780563343812031200,1.29803125,16.461167904350514
1780563343831898400,1.3178984375,22.2722112935106
1780563343851682300,1.337682373046875,19.880591208825514
1780563343871740200,1.357740234375,15.30364239613123
1780563343891774700,1.377774658203125,12.639417066512767
1780563343911908600,1.39790869140625,13.595951551212481
1780563343932125400,1.41812548828125,15.403424962469625
1780563343952068600,1.438068603515625,14.2303341081515
1780563343972065300,1.458065185546875,13.542786199756344
1780563343992069600,1.478069580078125,13.568534058884264
1780563344012066300,1.49806640625,12.601441821483014
1780563344032063000,1.51806298828125,12.589278007742907
1780563344052067300,1.5380673828125,12.451502938453404
1780563344072064000,1.55806396484375,12.817680168205241
1780563344092060700,1.578060791015625,11.88569357414171
1780563344112064800,1.598064697265625,13.427862947500614
1780563344132061400,1.6180615234375,13.647452024925135
1780563344152058000,1.63805810546875,16.83608834419748
1780563344172062500,1.6580625,16.66165172644192
1780563344192059100,1.67805908203125,14.54327312285281
1780563344212063500,1.6980634765625,13.279807661723346
1780563344232067600,1.718067626953125,6.537957538645972
1780563344252064300,1.738064208984375,8.026462495069822
1780563344272068600,1.758068603515625,7.196235429081368
1780563344292065000,1.77806494140625,0.05684103012643372
1780563344312061700,1.798061767578125,356.1640706001854
1780563344332066000,1.818066162109375,359.58025819980617
1780563344352062700,1.838062744140625,5.015639218106488
1780563344372059400,1.858059326171875,1.961417531215641
1780563344392063700,1.878063720703125,4.908095461853715
1780563344412060400,1.898060302734375,4.908095461853715
1780563344432064500,1.918064453125,4.908095461853715
1780563344452068900,1.93806884765625,11.129189042204608
1780563344472065500,1.9580654296875,7.7651657910721
1780563344492069600,1.978069580078125,6.029550332598016
1780563344512066300,1.99806640625,13.989368107230636
1780563344532070700,2.018070556640625,12.506983759501905
1780563344552074800,2.03807470703125,5.517489973351838
1780563344572071400,2.058071533203125,6.2943811376004
1780563344592068000,2.078068115234375,2.8770597764977075
1780563344612064800,2.098064697265625,1.893385808466127
1780563344632061400,2.1180615234375,7.2828377118114505
1780563344651958800,2.137958740234375,4.1353708187052005
1780563344671804000,2.157803955078125,4.1353708187052005
1780563344691564500,2.177564453125,4.1353708187052005
1780563344711569000,2.19756884765625,11.309933031657803
1780563344731672300,2.21767236328125,5.8647975086907636
1780563344751828200,2.237828125,1.123302714075429
1780563344772068400,2.258068359375,359.6293300545436
1780563344792065000,2.27806494140625,1.0953880575593575
1780563344812062000,2.29806201171875,3.309529950898496
1780563344832066300,2.31806640625,6.56219328906843
1780563344852063000,2.33806298828125,4.768187591422002
1780563344872059400,2.358059326171875,1.4241873052813778
1780563344892063500,2.3780634765625,3.1332986004293204
1780563344912060200,2.39806005859375,3.914137218612427
1780563344932064300,2.418064208984375,358.87338458391395
1780563344952068600,2.438068603515625,0.26550216519691033
1780563344972065300,2.458065185546875,2.8460130514208295
1780563344992069400,2.4780693359375,0.11470611192973071
1780563345012066000,2.498066162109375,357.82754535977574
1780563345032062700,2.518062744140625,357.6708009841091
1780563345052067000,2.538067138671875,0.5430716937237866
1780563345072063700,2.558063720703125,2.436648291703128
1780563345092060400,2.578060302734375,358.4898245846246
1780563345112064800,2.598064697265625,358.84621296894375
1780563345132061200,2.618061279296875,357.6187750953106
1780563345152058000,2.63805810546875,357.7771734339214
1780563345172062200,2.658062255859375,6.932191285711565
1780563345192059000,2.678058837890625,3.6557486702563438
1780563345212055600,2.6980556640625,2.8249926631829387
1780563345232060000,2.718059814453125,5.25641501368911
1780563345252056600,2.738056640625,8.708354779786623
1780563345272061000,2.75806103515625,15.215002613171917
1780563345292065000,2.77806494140625,12.136825204054306
1780563345312062000,2.79806201171875,16.242399590895364
1780563345332066000,2.818066162109375,20.55604595207409
1780563345352062700,2.838062744140625,20.71795677706434
1780563345372059400,2.858059326171875,27.70840692315946
1780563345392063500,2.8780634765625,30.182550477923446
1780563345412068000,2.898068115234375,22.536386315793205
1780563345432072200,2.918072265625,19.51181030235236
1780563345452076500,2.93807666015625,28.677979506868596
1780563345472035000,2.95803515625,27.964729430712424
1780563345491894300,2.977894287109375,21.254626484453425
1780563345511670500,2.99767041015625,27.203314012878494
1780563345531431700,3.017431640625,35.353184701179394
1780563345551474200,3.03747412109375,36.51105627825613
1780563345571608000,3.057608154296875,35.11474694113579
1780563345591825200,3.0778251953125,40.12860924867981
1780563345612065000,3.09806494140625,43.13297474172549
1780563345632061700,3.118061767578125,41.00355511341221
1780563345652058000,3.13805810546875,52.388091328163746
1780563345672062500,3.1580625,60.808543347810264
1780563345692059100,3.17805908203125,51.719547506218554
1780563345712063500,3.1980634765625,47.249130789926426
1780563345732067600,3.218067626953125,44.48996260462058
1780563345752064300,3.238064208984375,39.156385659199394
1780563345772068600,3.258068603515625,36.97759822813672
1780563345792065000,3.27806494140625,38.713514676133414
1780563345812061700,3.298061767578125,39.404588842865735
1780563345832066000,3.318066162109375,41.006934059874006
1780563345852062700,3.338062744140625,37.14668548356355
1780563345872059100,3.35805908203125,34.385659745083416
1780563345892063500,3.3780634765625,42.775102572916715
1780563345912060200,3.39806005859375,42.793162276035574
1780563345932064300,3.418064208984375,40.56266078098799
1780563345952068600,3.438068603515625,44.76265347633527
1780563345972065300,3.458065185546875,49.814041863631424
1780563345992069600,3.478069580078125,45.48637011309013
1780563346012066300,3.49806640625,36.02737438526281
1780563346032063000,3.51806298828125,39.72757062251995
1780563346052067000,3.538067138671875,41.734683008032576
1780563346072063700,3.558063720703125,41.11209027090249
1780563346092060400,3.578060302734375,38.164353342812
1780563346112064800,3.598064697265625,37.814247996650636
1780563346132061400,3.6180615234375,42.051937034532386
1780563346152058000,3.63805810546875,42.479171775902614
1780563346172062500,3.6580625,38.837009924512365
1780563346192059000,3.678058837890625,34.50530242834494
1780563346212055600,3.6980556640625,33.351443083269764
1780563346232060000,3.718059814453125,30.66958752034088
1780563346252064300,3.738064208984375,24.365924767825458
1780563346272068400,3.758068359375,20.157610913249176
1780563346292072700,3.77807275390625,18.890390548194468
1780563346311970300,3.79797021484375,19.933140359468034
1780563346331800000,3.817800048828125,20.153306708113735
1780563346351561200,3.837561279296875,14.534455080540122
1780563346371558000,3.857557861328125,15.165485422778696
1780563346391661300,3.877661376953125,17.665546636129378
1780563346411824600,3.89782470703125,12.787145984994494
1780563346432064500,3.918064453125,10.97224062773825
1780563346452068600,3.938068603515625,12.094756652663534
1780563346472065300,3.958065185546875,9.44413935383756
1780563346492069600,3.978069580078125,5.194428809299372
1780563346512066300,3.99806640625,4.666858300047959
1780563346532062700,4.018062744140625,6.492556187728831
1780563346552067000,4.038067138671875,9.685943111623668
