"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.561166664E-3,5.732628937E0,7.577692108E0,2.034120026E0
1.748183333E-2,5.760021973E0,8.017926636E0,3.250340881E0
3.752383334E-2,5.645360413E0,7.713010712E0,2.523751831E0
5.756583333E-2,6.137985992E0,7.325765991E0,2.224524078E0
7.760883333E-2,6.361620941E0,7.116052094E0,1.869163055E0
9.765083333E-2,6.091283112E0,7.311545563E0,1.885030060E0
1.176928333E-1,5.471871185E0,7.968229980E0,2.167642365E0
1.377342500E-1,5.578898621E0,7.595804443E0,1.700014801E0
1.577772500E-1,5.499413910E0,6.998845825E0,1.204096069E0
1.778192500E-1,5.679339752E0,7.127428436E0,1.857786713E0
1.978612500E-1,5.434598694E0,7.526049500E0,1.844314728E0
2.179042500E-1,6.106850739E0,8.225993958E0,2.755020905E0
2.379462500E-1,6.235433350E0,8.013585663E0,2.043849792E0
2.579882500E-1,6.103258209E0,7.694748688E0,1.753603363E0
2.780312500E-1,6.230493622E0,8.107440491E0,1.889071655E0
2.980732500E-1,5.989794159E0,7.974067841E0,1.912872162E0
3.181152500E-1,5.762566681E0,7.513775024E0,1.710343323E0
3.381582500E-1,5.869743805E0,7.517068176E0,1.914518738E0
3.582002500E-1,5.866151276E0,7.226522369E0,1.774260406E0
3.782422500E-1,5.791157227E0,6.886579285E0,1.733844452E0
3.982852500E-1,5.718109131E0,6.827452240E0,1.713935852E0
4.183272500E-1,5.627098389E0,7.541916504E0,1.167272644E0
4.383692500E-1,5.814508667E0,7.427404633E0,1.899400177E0
4.584122500E-1,5.690117340E0,7.216044159E0,1.430874481E0
4.784542500E-1,6.035449219E0,6.923253021E0,1.035696259E0
4.984962500E-1,6.079906769E0,6.784341888E0,1.693428497E0
5.185392500E-1,6.752308502E0,6.470294952E0,1.602717133E0
5.385812500E-1,6.514752502E0,6.382277985E0,5.297483826E-1
5.586232500E-1,5.372777252E0,6.961872711E0,2.209405518E-1
5.786662500E-1,6.037844238E0,8.134085083E0,4.686753845E-1
5.987082500E-1,7.054679718E0,8.489745483E0,7.617658997E-1
6.187502500E-1,7.323071594E0,9.757309570E0,1.827399902E0
6.387932500E-1,7.041357422E0,1.006087830E1,1.919009399E-1
6.588352500E-1,6.440656586E0,8.616831207E0,-5.517526245E-1
6.788772500E-1,5.704188080E0,8.598419495E0,-6.551875305E-1
6.989202500E-1,5.491330719E0,8.702004089E0,-6.406677246E-1
7.189622500E-1,6.767277374E0,7.870034180E0,-8.936416626E-2
