"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-1.615416666E-3,6.053728983E-2,1.036563069E-1,-4.410340637E-2
1.842658333E-2,2.265617624E-2,5.561412312E-3,-5.205444247E-2
3.846858333E-2,-2.493558824E-2,-6.966247410E-2,-4.492836446E-2
5.851058333E-2,-1.028464511E-1,-1.055925786E-1,-4.974677786E-2
7.855358333E-2,-1.132980809E-1,-1.589290500E-1,-7.140053064E-2
9.859558333E-2,-8.950160444E-2,-8.900304139E-2,-8.384706080E-2
1.186375833E-1,-3.266283870E-2,-1.294228137E-1,-4.040462673E-1
1.386795833E-1,6.239143759E-2,-3.033489883E-1,-6.326258779E-1
1.587225833E-1,1.079380363E-1,-1.394322067E-1,-8.832169175E-1
1.787645833E-1,1.856757998E-1,1.117838249E-1,-9.174185991E-1
1.988065833E-1,1.874946803E-1,2.403986827E-2,-8.960802555E-1
2.188485833E-1,4.401908070E-2,-2.966468409E-2,-6.096969247E-1
2.388915833E-1,-5.931508914E-2,-1.347191930E-1,-6.403235197E-1
2.589335833E-1,1.059324443E-1,1.747909700E-3,-7.313179970E-1
2.789755833E-1,2.447636575E-1,1.910545230E-1,-6.400594711E-1
2.990173333E-1,2.350090295E-1,1.538427025E-1,-5.699903965E-1
3.190603333E-1,7.071626931E-2,-2.357061394E-2,-4.412525892E-1
3.391023333E-1,-1.561709680E-2,-1.856251955E-1,-3.944513202E-1
3.591443333E-1,-5.601915531E-3,-2.668531537E-1,-3.159317672E-1
3.791863333E-1,1.023743898E-1,-6.428453326E-2,-2.761800587E-1
3.992293333E-1,1.684816331E-1,2.533371001E-2,-3.731288612E-1
4.192713333E-1,1.790462881E-1,-4.639487341E-2,-4.154708982E-1
4.393133333E-1,1.685360968E-1,-2.299428731E-2,-3.685335517E-1
4.593553333E-1,2.230345607E-1,9.471756220E-2,-4.100126922E-1
4.793983333E-1,2.261837572E-1,6.290683895E-2,-5.226265192E-1
4.994403333E-1,1.931674331E-1,-6.212051213E-2,-6.138400435E-1
5.194823333E-1,2.644497156E-1,1.069419272E-2,-8.318863511E-1
5.395243333E-1,3.394200504E-1,9.965091199E-2,-1.303232193E0
5.595673333E-1,3.733179867E-1,1.949428618E-1,-1.870826840E0
5.796093333E-1,3.020920753E-1,1.319415495E-2,-2.406794786E0
5.996513333E-1,2.856244743E-1,-1.308120042E-1,-2.571443319E0
6.196933333E-1,2.622100711E-1,1.765463203E-1,-2.651031971E0
6.397363333E-1,3.378086388E-1,1.456582695E-1,-2.924757242E0
6.597783333E-1,3.259970844E-1,7.902286202E-2,-2.929598093E0
6.798203333E-1,4.617328644E-1,-1.447707713E-1,-2.337034464E0
6.998623333E-1,5.905493498E-1,3.654365838E-1,-1.411252856E0
7.199043333E-1,5.144143701E-1,1.073821306E0,-7.173169851E-1
