time,seconds_elapsed,z,y,x
1781039511921121500,0.37612158203125,-0.2106897532939911,-6.981492042541504,0.9792284965515136
1781039511931161600,0.38616162109375,-0.4070142805576324,-6.696582317352295,1.0342950820922852
1781039511941263000,0.39626318359375,-0.6153098344802856,-6.485892295837402,1.2401964664459229
1781039511951364400,0.4063642578125,-0.7445967197418213,-6.344634532928467,1.558625340461731
1781039511961404700,0.41640478515625,-0.8188169598579407,-6.107608318328857,1.8052281141281128
1781039511971475500,0.426475341796875,-0.7613561153411865,-6.076483726501465,1.9177556037902832
1781039511981576700,0.43657666015625,-0.6751648783683777,-5.92325496673584,1.8148049116134644
1781039511991678000,0.446677978515625,-0.6823474764823914,-5.671864032745361,1.656787633895874
1781039512001779500,0.456779541015625,-0.9289502501487732,-5.456385612487793,1.4077905416488647
1781039512011850200,0.466850341796875,-1.0606313943862915,-5.0014872550964355,1.0247182846069336
1781039512021951500,0.476951416015625,-1.1444283723831177,-4.570530891418457,0.6272808313369751
1781039512032022300,0.487022216796875,-1.256955862045288,-3.943250179290771,0.2920926213264465
1781039512042123500,0.49712353515625,-1.3455413579940796,-3.4763808250427246,0.0023942016996443
1781039512052163800,0.507163818359375,-1.237802267074585,-3.1292216777801514,-0.1843535304069519
1781039512062265300,0.517265380859375,-1.0199298858642578,-2.8562827110290527,-0.3806780576705932
1781039512072336100,0.527336181640625,-0.7852981686592102,-2.7006595134735107,-0.6560112833976746
1781039512082407000,0.537406982421875,-0.569819986820221,-2.542642116546631,-0.9002198576927185
1781039512092508200,0.547508056640625,-0.4955997467041015,-2.3702597618103027,-1.2401964664459229
1781039512102579000,0.557578857421875,-0.3830722570419311,-2.1930887699127197,-1.295263171195984
1781039512112649700,0.567649658203125,-0.2561795711517334,-1.8363527059555056,-1.2497732639312744
1781039512122690000,0.57768994140625,-0.2394201755523681,-1.6112977266311646,-0.9911994934082032
1781039512132821800,0.58782177734375,-0.0550666376948356,-1.3982137441635132,-1.1468225717544556
1781039512142892500,0.597892578125,0.3351882398128509,-1.3096283674240112,-1.501164436340332
1781039512163064800,0.61806494140625,0.5386953949928284,-0.8379706144332886,-2.7006595134735107
1781039512173105200,0.628105224609375,0.5889736413955688,-0.5386953949928284,-3.1292216777801514
1781039512183176000,0.638176025390625,0.6129156351089478,-0.1268926858901977,-3.1531636714935303
1781039512193277200,0.648277099609375,0.7254431247711182,0.2250549644231796,-3.112462282180786
1781039512233621500,0.68862158203125,1.6424223184585571,1.5107412338256836,-3.3901896476745605
1781039512263864300,0.7188642578125,1.2880805730819702,3.512293815612793,-2.87064790725708
1781039512284006000,0.739005859375,0.6584054827690125,5.070919036865234,-2.27209734916687
1781039512304147500,0.7591474609375,-0.1221042871475219,6.909666061401367,-1.2641384601593018
1781039512334360000,0.789360107421875,-0.8355764150619507,7.642292022705078,-0.1843535304069519
1781039512374673700,0.829673583984375,-0.3423708379268646,5.583278179168701,-0.0023942016996443
1781039512384714000,0.8397138671875,-0.1580173075199127,5.228936672210693,-0.0239420160651206
1781039512394815200,0.849815185546875,-0.035913024097681,4.90571928024292,-0.0526724383234977
1781039512404947200,0.859947265625,0.0215478148311376,4.623203277587891,-0.1077390760183334
