Time (s),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,activity_label
4.926136542,-3.069217529,9.266330566,-0.2266287231,0.01345022768,-0.0001074080355,-0.007135427557,1
4.946178542,-3.048261108,9.249266052,-0.3150947571,-0.007691280916,-0.03001687862,-0.00919534266,1
4.966219542,-3.078049164,9.283544769,-0.2832110596,0.008778035641,-0.05146342516,0.001276813797,1
4.986261542,-3.025508423,9.30689621,-0.2246827698,0.02596933953,-0.01855588704,0.003725464456,1
5.006303542,-3.002606049,9.242380371,-0.3345542908,-0.007501924876,-0.03146213666,-0.005633404478,1
5.026344542,-3.147355042,9.259444885,-0.3082090759,0.002145434264,-0.03437763453,0.002488186583,1
5.046386542,-2.981649628,9.330996094,-0.2094145203,0.001312002307,-0.01944645122,-0.0007830923423,1
5.066428542,-3.044219513,9.284891968,-0.320483551,-0.0219157543,-0.0578847155,0.004453788511,1
5.086469542,-3.022814026,9.318721619,-0.2047741699,0.003300578333,-0.001753533725,0.02019955404,1
5.106511542,-3.029999084,9.253607025,-0.2568658447,0.01892235503,0.01855718717,0.02403699607,1
5.126553542,-3.047662354,9.273515625,-0.2836601257,-0.02140449546,-0.01887573302,0.009662890807,1
5.146594542,-3.17325119,9.303752747,-0.3162922668,-0.02889130451,-0.07183679938,0.02735345066,1
5.166636542,-3.110980682,9.252858582,-0.3068618774,-0.01029166114,-0.01589090936,0.02618038282,1
5.186678542,-3.08313858,9.225914612,-0.3275189209,0.00861538481,0.03151876479,0.01905388758,1
5.206719542,-3.073558502,9.269773407,-0.3775149536,-0.0169393681,-0.02299594507,0.009720517322,1
5.226761542,-3.126997375,9.235195312,-0.3820056152,-0.027054796,-0.05036485568,0.01046355441,1
5.246803542,-3.05858963,9.254804535,-0.309256897,-0.006762499455,-0.002524898853,0.01068316866,1
5.266844542,-3.053200836,9.26707901,-0.3513194275,-0.01741801016,-0.005715990439,0.01275482029,1
5.286886542,-3.165617065,9.321266327,-0.3580554199,-0.01188076474,-0.03592688963,-0.0005093193613,1
5.306928542,-3.121009827,9.223968658,-0.1556762695,-0.02806159295,0.01478266902,-0.01224591117,1
5.326969542,-2.998265076,9.452992401,-0.2056723022,0.009186504409,0.05858437344,-0.04607489705,1
5.347011542,-3.316203918,9.469907227,0.1381626892,0.04839549586,0.1516322792,-0.03067703731,1
5.367053542,-3.483406219,9.74563385,0.572409668,0.05390656739,0.1963038892,-0.04289668053,1
5.387094542,-3.371888123,10.5346431,1.260828094,0.1227144003,0.1256276071,-0.07633011043,1
5.407136542,-2.928061066,10.18497025,0.5370831299,0.02462298796,0.08609698713,-0.1603122056,1
5.427179042,-3.199446716,10.36145325,-0.2933898926,-0.2637179196,0.03401425108,-0.09684882313,1
5.447220042,-3.366050262,8.837771759,-0.9825567627,-0.5804659724,-0.090527758,-0.02201039158,1
5.467262042,-2.732866974,7.980654144,-1.739382935,-0.6124927998,0.3096190095,-0.1511584371,1
5.487303042,-2.004182281,7.928113403,0.3019221497,-0.3751434088,0.6158037186,-0.1494200379,1
5.507345042,-2.076182556,8.140222321,0.2574645996,-0.1727340966,0.2326392233,0.02888165414,1
5.527387042,-2.626737671,8.517437897,-0.07439529419,0.009113276377,0.2162038982,0.04231676087,1
5.547428042,-3.95372818,9.644444275,0.3796105957,-0.06573347747,0.4281660616,-0.006930549629,1
