"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.592687500E-2,6.245612183E0,7.535030823E0,8.509803772E-1
3.596887500E-2,6.322552185E0,7.673193512E0,1.130898285E0
5.600987500E-2,6.298901367E0,7.669600983E0,1.146465912E0
7.605187500E-2,6.213728485E0,7.546856232E0,1.156045990E0
9.609387500E-2,6.183790741E0,7.525001678E0,1.041234741E0
1.161348750E-1,6.293811951E0,7.363188171E0,9.057664490E-1
1.361768750E-1,6.373296661E0,7.340585175E0,9.425898743E-1
1.562188750E-1,6.362369385E0,7.804021454E0,1.447639618E0
1.762598750E-1,6.386319580E0,8.150999908E0,1.490749969E0
1.963018750E-1,6.374045105E0,7.723039856E0,1.126557312E0
2.163438750E-1,6.179150391E0,7.487429810E0,8.000862122E-1
2.363848750E-1,5.920637970E0,7.206613770E0,4.233197021E-1
2.564268750E-1,5.824537811E0,7.207661591E0,4.498146057E-1
2.764688750E-1,6.247258759E0,7.749235382E0,1.311422882E0
2.965108750E-1,6.250252533E0,7.948471069E0,1.385518799E0
3.165518750E-1,6.071823578E0,7.824528809E0,1.043629761E0
3.365938750E-1,6.313720551E0,7.495063934E0,9.580078125E-1
3.566358750E-1,6.621330872E0,7.086114349E0,8.078700256E-1
3.766768750E-1,6.315367126E0,7.392676849E0,8.991801453E-1
3.967188750E-1,6.372997284E0,7.357649689E0,1.312770081E0
4.167607500E-1,6.762487335E0,6.922055511E0,1.209335175E0
4.368017500E-1,7.363637238E0,5.850583649E0,1.279239807E0
4.568437500E-1,7.550149384E0,4.831053772E0,1.417851562E0
4.768857500E-1,6.698420563E0,6.418802032E0,3.104544067E-1
4.969267500E-1,5.088668060E0,7.548353119E0,-2.020797729E-2
5.169687500E-1,4.179608459E0,7.764204254E0,1.310225372E0
5.370107500E-1,5.098098450E0,6.316714325E0,4.469705200E-1
5.570517500E-1,1.995949402E0,4.299808502E0,4.745132446E-2
5.770937500E-1,-1.283580780E0,4.146078186E0,4.842729492E0
5.971357500E-1,-1.809437256E0,6.076463928E0,2.793939972E0
6.171767500E-1,2.956950989E0,2.037458084E1,-3.716172180E0
6.372187500E-1,2.175276489E0,2.174602890E1,-3.397035828E0
6.572607500E-1,-3.481759644E0,8.781937866E0,-2.268682251E0
6.773027500E-1,-5.024451599E0,5.667963409E0,-2.230361938E-2
6.973437500E-1,-5.599705353E0,8.686735840E0,2.350112915E-2
7.173857500E-1,-7.613168335E0,1.067160828E1,1.104852448E0
7.374277500E-1,-7.385342102E0,9.562564545E0,1.700014801E0
7.574687500E-1,-4.731361084E0,8.400680695E0,3.918850708E-1
7.775107500E-1,-3.271596680E0,8.922645264E0,-1.480421448E-1
7.975527500E-1,-2.327360229E0,9.556726685E0,9.030720520E-1
8.175937500E-1,-2.455942841E0,9.516460419E0,3.387455750E-1
8.376357500E-1,-2.917283478E0,9.266629944E0,2.227368164E-1
8.576777500E-1,-3.021915894E0,9.263336792E0,2.320175171E-1
8.777187500E-1,-3.037184143E0,9.319470062E0,8.666976929E-2
8.977607500E-1,-2.808310089E0,9.300309906E0,3.212319946E-1
9.178027500E-1,-2.660717010E0,9.323062592E0,1.589694214E-1
9.378437500E-1,-2.880759430E0,9.267228699E0,1.082249451E-1
9.578857500E-1,-2.846181335E0,9.291927338E0,2.936892700E-1
9.779277500E-1,-2.785258026E0,9.361233215E0,6.780899048E-2
9.979687500E-1,-2.828368378E0,9.464368744E0,6.451583862E-2
1.018010750E0,-2.719095612E0,9.428742828E0,5.628295898E-2
1.038052750E0,-2.881058807E0,9.397457886E0,1.161584473E-1
1.058094750E0,-2.895428925E0,9.317224731E0,-4.415817261E-2
1.078135750E0,-2.922073517E0,9.283245392E0,-8.187973022E-2
1.098177750E0,-2.984194336E0,9.251810760E0,-6.541397095E-2
1.118219750E0,-3.021017761E0,9.315428467E0,-5.194198608E-2
1.138260750E0,-2.945275269E0,9.396709442E0,8.277786255E-2
1.158302750E0,-2.883154449E0,9.348509674E0,3.278182983E-2
1.178344750E0,-2.857557678E0,9.299262085E0,-1.631607056E-1
1.198385750E0,-2.968327332E0,9.200168152E0,-1.327738953E-1
1.218427750E0,-3.022215271E0,9.245673523E0,-1.074765015E-1
1.238469750E0,-2.995271301E0,9.392069092E0,-1.121168518E-1
1.258510750E0,-3.036585388E0,9.463320923E0,-1.213975525E-1
1.278552750E0,-3.008743286E0,9.558223572E0,-2.020797729E-1
1.298594750E0,-3.010539551E0,9.402098236E0,-2.297721863E-1
1.318635750E0,-2.808759155E0,9.204808502E0,-2.552192688E-1
1.338677750E0,-2.892884216E0,9.334289246E0,-1.862127686E-1
1.358719750E0,-2.984194336E0,9.549541626E0,-1.598675537E-1
1.378761750E0,-2.846780090E0,9.461824036E0,-9.310638428E-2
1.398802750E0,-2.742147675E0,9.285341034E0,-7.768844604E-2
1.418844625E0,-2.659220123E0,9.197174377E0,-1.086740112E-1
1.438886625E0,-2.814447327E0,9.273665314E0,2.335144043E-2
1.458927625E0,-2.923420715E0,9.291029205E0,8.726852417E-2
1.478969625E0,-2.999911652E0,9.374405823E0,5.987548828E-4
1.499011625E0,-3.011737061E0,9.255552979E0,-1.083746338E-1
1.519052625E0,-2.983296204E0,9.267378387E0,-1.616638184E-1
1.539094625E0,-3.225342865E0,9.307944031E0,-1.672023010E-1
1.559136625E0,-3.391647034E0,9.365424500E0,-1.627116394E-1
1.579177625E0,-3.418890381E0,9.259444885E0,-1.916015625E-2
1.599219625E0,-3.377576294E0,9.105714569E0,-2.722837830E-1
1.619261625E0,-3.262016602E0,9.073232117E0,-2.927911377E-1
1.639302625E0,-3.197949829E0,9.032217407E0,-4.486170959E-1
1.659344625E0,-3.203488312E0,9.138795776E0,-3.971241760E-1
1.679386625E0,-3.005599823E0,8.908275146E0,-4.670288086E-2
