"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.354166693E-4,6.406078491E0,7.220085754E0,1.350341949E0
2.037741667E-2,6.440506897E0,7.117998047E0,2.045945435E0
4.041941667E-2,6.248456268E0,7.154971161E0,1.697769470E0
6.046141667E-2,6.459068298E0,7.008425903E0,1.880988464E0
8.050341666E-2,6.370302887E0,6.800358582E0,1.460512848E0
1.005454167E-1,6.443201294E0,6.602769470E0,1.006057892E0
1.205874167E-1,6.131399689E0,6.730753326E0,1.283730469E0
1.406294167E-1,6.440955963E0,6.692433014E0,1.469344482E0
1.606714167E-1,7.389683075E0,6.004014587E0,2.091001740E0
1.807134167E-1,7.497608643E0,6.372248840E0,1.890418854E0
2.007554167E-1,6.192622375E0,5.838009796E0,1.598076782E0
2.207974167E-1,7.354655914E0,6.116281128E0,1.436113586E0
2.408394167E-1,8.675209808E0,4.915178833E0,2.489323425E-1
2.608814167E-1,6.210135956E0,6.060147858E0,9.131011963E-3
2.809234167E-1,5.676944733E0,6.769822083E0,7.926017761E-1
3.009654167E-1,5.312602386E0,6.258635101E0,1.591191101E0
3.210074167E-1,3.750750275E0,4.531376953E0,-5.921685791E-1
3.410494167E-1,7.696994019E-1,2.191143494E0,1.441801758E0
3.610914167E-1,-4.529580688E0,2.257156219E0,3.001707916E0
3.811334167E-1,-7.961943054E-1,5.671406250E0,-9.671388245E-1
4.011754167E-1,-6.112688599E0,3.554179047E1,-1.211146408E1
4.212174167E-1,-1.380444351E1,2.166908890E1,6.500532074E0
4.412594167E-1,-2.786605225E0,6.780599670E0,3.710334320E0
4.613014167E-1,-4.775070190E-2,5.792654114E0,-2.785108337E0
4.813434167E-1,-2.166594543E0,7.524103546E0,-2.413880310E0
5.013854167E-1,-2.035467224E0,9.811646576E0,1.099164276E0
5.214274167E-1,-1.534608765E0,1.021670425E1,1.707948303E-1
5.414694167E-1,-1.558708649E0,9.733658752E0,1.869612122E-1
5.615114167E-1,-1.737736359E0,9.835147705E0,2.393522644E-1
5.815534167E-1,-1.772464142E0,9.506431274E0,-4.182302856E-1
6.015954167E-1,-1.651365967E0,9.489965515E0,-1.977388000E-1
6.216374167E-1,-1.592238922E0,9.677226105E0,-2.224374390E-1
6.416794167E-1,-1.664688263E0,9.738748169E0,-5.478607178E-2
6.617214167E-1,-1.771266632E0,9.694290619E0,-4.311035156E-2
6.817634167E-1,-1.732946320E0,9.566007385E0,-2.585124207E-1
7.018054167E-1,-1.718725891E0,9.463919678E0,-3.635939026E-1
7.218474167E-1,-1.708247681E0,9.625433807E0,-2.615061951E-1
7.418894167E-1,-1.568438416E0,9.757159882E0,-1.993853760E-1
7.619314167E-1,-1.427281952E0,9.708960114E0,-2.109114075E-1
7.819734167E-1,-1.513951721E0,9.693392487E0,-2.838098145E-1
8.020154167E-1,-1.636247406E0,9.656269684E0,-3.842509460E-1
8.220574167E-1,-1.657952271E0,9.572444000E0,-3.441343689E-1
8.420994167E-1,-1.437460785E0,9.604926453E0,-2.269281006E-1
8.621414167E-1,-1.351090393E0,9.708361359E0,-2.486329651E-1
8.821834167E-1,-1.278191986E0,9.698781281E0,-2.827619934E-1
9.022254167E-1,-1.219663696E0,9.629625092E0,-2.055226135E-1
9.222674167E-1,-1.301393738E0,9.697284393E0,-2.980302429E-1
9.423101667E-1,-1.423839111E0,9.679621124E0,-3.152444458E-1
9.623521667E-1,-1.359772339E0,9.696685638E0,-2.296224976E-1
9.823941667E-1,-1.339414673E0,9.696535950E0,-4.245172119E-1
1.002436167E0,-1.364712067E0,9.693691864E0,-4.601431274E-1
1.022478167E0,-1.385518799E0,9.598040771E0,-4.935237122E-1
1.042520167E0,-1.417103119E0,9.583221588E0,-4.864883423E-1
1.062562167E0,-1.428180084E0,9.575437775E0,-5.028044128E-1
1.082604167E0,-1.509461060E0,9.650731201E0,-5.379812622E-1
1.102646167E0,-1.522334290E0,9.702074432E0,-5.221142578E-1
1.122688167E0,-1.581311646E0,9.638007660E0,-6.129753113E-1
1.142730167E0,-1.666634216E0,9.588161316E0,-5.828878784E-1
1.162772167E0,-1.603315887E0,9.618248749E0,-5.203179932E-1
1.182814167E0,-1.533560944E0,9.738748169E0,-5.132826233E-1
1.202856167E0,-1.491049347E0,9.677974548E0,-4.525090027E-1
1.222898167E0,-1.488354950E0,9.672286377E0,-3.977229309E-1
1.242940167E0,-1.459614716E0,9.705517273E0,-4.596940613E-1
1.262982167E0,-1.361119537E0,9.687554626E0,-4.260140991E-1
1.283024167E0,-1.449286194E0,9.642348633E0,-4.430786133E-1
1.303067167E0,-1.515298920E0,9.680818634E0,-3.336561584E-1
1.323109167E0,-1.466051331E0,9.723479919E0,-3.300636292E-1
1.343151167E0,-1.303788757E0,9.701176300E0,-3.594026184E-1
1.363193167E0,-1.205742645E0,9.693841553E0,-4.706213379E-1
1.383235167E0,-1.255888367E0,9.700577545E0,-5.439688110E-1
1.403277167E0,-1.340163116E0,9.638756104E0,-5.480104065E-1
1.423319167E0,-1.461560669E0,9.633217621E0,-4.399351501E-1
1.443361167E0,-1.432071991E0,9.655670929E0,-4.170327759E-1
1.463403167E0,-1.357826385E0,9.723330231E0,-5.526507568E-1
1.483445167E0,-1.305884399E0,9.699829102E0,-5.526507568E-1
1.503487167E0,-1.445394287E0,9.629924469E0,-5.334906006E-1
1.523529167E0,-1.451830902E0,9.684710541E0,-5.339396667E-1
1.543571167E0,-1.383123779E0,9.728269958E0,-4.802014160E-1
1.563613167E0,-1.286574554E0,9.721833344E0,-4.498146057E-1
1.583655167E0,-1.165476379E0,9.674382019E0,-4.227209473E-1
1.603697167E0,-1.112037506E0,9.674831085E0,-5.083428955E-1
1.623739167E0,-1.140777740E0,9.698332214E0,-4.752616882E-1
1.643781167E0,-1.201850739E0,9.741442566E0,-4.653822327E-1
1.663823167E0,-1.276246033E0,9.727072449E0,-4.914280701E-1
1.683865167E0,-1.304986267E0,9.665101318E0,-6.574328613E-1
1.703907167E0,-1.342558136E0,9.644144897E0,-6.854246521E-1
1.723949167E0,-1.470991058E0,9.686806183E0,-6.457571411E-1
1.743991167E0,-1.567689972E0,9.645043030E0,-6.884184265E-1
1.764033167E0,-1.681453400E0,9.551487579E0,-7.098239136E-1
1.784075167E0,-1.709744568E0,9.557175751E0,-6.893165588E-1
1.804117167E0,-1.710343323E0,9.705217896E0,-5.246589661E-1
1.824159167E0,-1.722917175E0,9.707313538E0,-5.948629761E-1
1.844201167E0,-1.714085541E0,9.758207703E0,-5.969586182E-1
1.864243167E0,-1.650767212E0,9.696985016E0,-6.601272583E-1
1.884285167E0,-1.505868530E0,9.633816376E0,-5.857319641E-1
1.904327167E0,-1.312021637E0,9.629176025E0,-5.233117676E-1
1.924369167E0,-1.265468445E0,9.701026611E0,-5.559439087E-1
1.944414792E0,-1.329984283E0,9.704319763E0,-6.135740662E-1
1.964456792E0,-1.471440125E0,9.669591980E0,-6.798861694E-1
1.984498792E0,-1.539548492E0,9.650731201E0,-6.093827820E-1
2.004540792E0,-1.474583588E0,9.635762329E0,-5.084925842E-1
2.024582792E0,-1.318308563E0,9.637708282E0,-4.096980286E-1
2.044624792E0,-1.178798676E0,9.664053497E0,-4.198768616E-1
2.064666792E0,-1.194665680E0,9.678872681E0,-4.312532043E-1
2.084708792E0,-1.383572845E0,9.714348907E0,-4.134402466E-1
2.104750792E0,-1.556014252E0,9.707912292E0,-3.912863159E-1
2.124792792E0,-1.571581879E0,9.722282410E0,-3.698808289E-1
2.144834792E0,-1.447190552E0,9.721833344E0,-4.122427368E-1
2.164876792E0,-1.263522491E0,9.673783264E0,-4.152365112E-1
2.184918792E0,-1.189426575E0,9.616153107E0,-4.951702881E-1
2.204960792E0,-1.323847046E0,9.645192719E0,-4.706213379E-1
2.225002792E0,-1.323248291E0,9.630373535E0,-4.108955383E-1
2.245044792E0,-1.286574554E0,9.695637817E0,-3.821553040E-1
2.265086792E0,-1.226549377E0,9.735005951E0,-3.195854187E-1
2.285128792E0,-1.278042297E0,9.666298828E0,-4.496649170E-1
2.305170792E0,-1.341809692E0,9.679022369E0,-4.505630493E-1
2.325212792E0,-1.450034637E0,9.644444275E0,-4.881349182E-1
2.345254792E0,-1.552122345E0,9.660760345E0,-4.799020386E-1
2.365296792E0,-1.600172424E0,9.672436066E0,-4.442761230E-1
2.385338792E0,-1.559008026E0,9.698332214E0,-4.914280701E-1
2.405380792E0,-1.521436157E0,9.635013885E0,-5.938151550E-1
2.425422792E0,-1.524579620E0,9.640252991E0,-5.089416504E-1
2.445464792E0,-1.534309387E0,9.695787506E0,-4.999603271E-1
2.465506792E0,-1.511407013E0,9.673334198E0,-3.956272888E-1
2.485548792E0,-1.419647827E0,9.623787231E0,-4.737648010E-1
2.505590792E0,-1.353335724E0,9.607471161E0,-5.435197449E-1
2.525632792E0,-1.316362610E0,9.579329681E0,-3.767665100E-1
2.545674792E0,-1.303639069E0,9.729766846E0,-4.114942932E-1
2.565716792E0,-1.296154633E0,9.851912842E0,-3.917353821E-1
2.585758792E0,-1.334325256E0,9.807604980E0,-5.110372925E-1
2.605800792E0,-1.468895416E0,9.604627075E0,-5.360353088E-1
2.625842792E0,-1.559756470E0,9.557624817E0,-6.222560120E-1
2.645885792E0,-1.623823242E0,9.684261475E0,-5.234614563E-1
2.665927792E0,-1.553319855E0,9.733958130E0,-3.852987671E-1
