"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.850416667E-3,8.055233210E-2,1.715097129E-1,-4.991732538E-2
2.789241666E-2,1.122870222E-1,1.044865847E-1,5.625458434E-3
4.793441667E-2,1.662215441E-1,1.074526310E-1,3.752168268E-2
6.797641666E-2,2.034808695E-1,1.213526428E-1,5.158093572E-2
8.801841667E-2,1.217574030E-1,-2.213201299E-2,8.022885770E-2
1.080604167E-1,4.342717305E-2,-7.199118286E-2,9.562831372E-2
1.281024167E-1,3.288230672E-2,-1.501317024E-1,1.533982158E-1
1.481444167E-1,8.089444786E-2,-1.765346974E-1,3.917386010E-2
1.681864167E-1,2.658795118E-1,-2.526350617E-1,-4.871948957E-1
1.882284167E-1,4.559388459E-1,-4.272637963E-1,-1.033864617E0
2.082704167E-1,6.042431593E-1,-5.245597363E-1,-1.488742709E0
2.283124167E-1,7.361865044E-1,-9.923098683E-1,-2.380920887E0
2.483544167E-1,6.141222119E-1,-1.198059559E0,-3.339408636E0
2.683964167E-1,5.188350677E-1,-1.854901671E0,-4.046462536E0
2.884384167E-1,6.320806742E-1,-1.741655827E0,-4.938138962E0
3.084804167E-1,4.591441453E-1,-1.253610373E0,-5.994298458E0
3.285224167E-1,-1.384703517E-1,-9.570049644E-1,-6.379608631E0
3.485644167E-1,3.276608884E-1,-6.528293490E-1,-5.458228588E0
3.686064167E-1,9.119099379E-1,2.537963390E-1,-4.343727112E0
3.886484167E-1,-1.719354689E-1,1.985982537E0,-4.522224426E0
4.086904167E-1,-1.275416732E0,2.376986980E0,-1.654679894E0
4.287324167E-1,2.973569036E-1,6.485763192E-1,5.895786285E-1
4.487744167E-1,5.526556969E-1,-6.447435617E-1,4.618953466E-1
4.688164167E-1,-2.156347483E-1,-7.914491296E-1,4.451354593E-2
4.888584167E-1,-1.504107714E-1,-1.649463624E-1,-2.574050799E-2
5.089004167E-1,2.625381052E-1,4.399537444E-1,-1.094244123E-1
5.289424167E-1,7.553716004E-2,1.544680297E-1,-6.423839927E-2
5.489844167E-1,4.283436015E-2,-8.628164418E-3,-2.030353248E-2
5.690264167E-1,6.728561968E-2,5.087031797E-2,-1.092704572E-2
5.890684167E-1,7.842037082E-2,3.043792769E-2,-2.582138777E-2
6.091114167E-1,1.122120768E-1,2.981750108E-2,-2.878114581E-2
6.291534167E-1,1.088535935E-1,-1.903286949E-2,-1.007033512E-2
6.491954167E-1,9.603916109E-2,-4.173734784E-2,3.187063383E-3
6.692374167E-1,6.350267678E-2,-2.776218113E-3,-4.776556045E-3
6.892794167E-1,4.647152126E-2,-3.082942776E-2,-1.262385212E-2
7.093214167E-1,8.337666839E-2,-7.974436134E-2,-1.174282655E-2
7.293634167E-1,9.627359360E-2,-8.521055430E-2,3.190637100E-3
7.494054167E-1,6.526962668E-2,-8.176682144E-2,1.602917537E-2
7.694474167E-1,4.623679817E-2,-9.355740994E-2,2.746090107E-2
7.894894167E-1,2.906696498E-2,-1.204860806E-1,5.294850096E-2
8.095314167E-1,2.011402883E-2,-1.410162002E-1,5.900657922E-2
8.295734167E-1,3.282633424E-2,-1.410963684E-1,4.269953445E-2
8.496154167E-1,4.386526346E-2,-1.113207415E-1,2.446359396E-2
8.696574167E-1,3.744855523E-2,-7.272314280E-2,3.600812703E-2
8.896994167E-1,4.406839982E-2,-4.820802808E-2,3.494683281E-2
9.097414167E-1,4.630085453E-2,-3.771106899E-2,3.801655024E-2
9.297834167E-1,3.429419920E-2,-2.806504071E-2,4.691787437E-2
9.498261667E-1,3.624026105E-2,-6.357488222E-3,3.398103639E-2
9.698681667E-1,1.780299097E-2,2.203547768E-2,1.070796605E-2
9.899101667E-1,-1.534220576E-2,6.063168868E-2,4.136377014E-3
1.009952167E0,-1.190410927E-2,1.164393276E-1,7.399157621E-4
1.029994167E0,1.040055789E-2,1.757844985E-1,-5.928894971E-4
1.050036167E0,3.779863566E-2,1.848775446E-1,5.396633409E-3
1.070078167E0,3.930696100E-2,1.704468131E-1,1.190434024E-2
1.090120167E0,2.989076078E-2,1.504318863E-1,4.040797707E-3
1.110162167E0,9.921748191E-3,1.448414922E-1,6.352340803E-3
1.130204167E0,-2.837971551E-3,1.406033039E-1,9.149353020E-3
1.150246167E0,1.393819414E-2,1.636381745E-1,-2.845019102E-3
1.170288167E0,3.358602151E-2,1.821601391E-1,-1.828469336E-2
1.190330167E0,3.287631646E-2,1.280672550E-1,-9.817207232E-3
1.210372167E0,3.628118336E-2,8.600614220E-2,3.390106373E-3
1.230414167E0,1.961443946E-2,7.214770466E-2,1.270874776E-2
1.250456167E0,2.966902684E-3,7.370686531E-2,1.011405513E-2
1.270498167E0,-2.815555781E-3,5.476392061E-2,2.109029330E-2
1.290540167E0,-1.026839018E-4,1.132691093E-2,2.818601206E-2
1.310582167E0,6.817240501E-4,4.161887988E-2,1.500274148E-2
1.330624167E0,-7.734273560E-3,6.451129168E-2,4.791168962E-3
1.350666167E0,-1.752763987E-2,3.918368369E-2,1.675856300E-2
1.370708167E0,-2.640644833E-2,1.632580720E-2,2.913898043E-2
1.390750167E0,-1.926185377E-2,2.652517520E-3,3.274770081E-2
1.410792167E0,9.298337623E-3,9.770967998E-3,3.073336929E-2
1.430834167E0,3.691616282E-2,4.928265885E-2,1.496332604E-2
1.450876167E0,1.064917259E-2,5.121925473E-2,2.659043297E-3
1.470918167E0,-8.078077808E-3,8.344906382E-3,7.654944900E-3
1.490960167E0,-3.323811805E-3,9.383859113E-3,1.090312377E-2
1.511002167E0,1.039427333E-2,8.470248431E-3,1.667893492E-2
1.531044167E0,8.667931892E-3,-1.369728427E-2,1.805080846E-2
1.551086167E0,4.362665582E-3,-3.798664734E-2,2.531591058E-2
1.571128167E0,-1.063137315E-4,-2.164267190E-2,2.285552397E-2
1.591170167E0,-9.647657163E-3,1.697854698E-2,1.614244096E-2
1.611212167E0,-1.349425595E-2,4.008702561E-2,1.528474037E-2
1.631254167E0,-4.542252515E-3,6.325724721E-2,1.633237861E-2
1.651296167E0,-1.389334723E-2,8.989598602E-2,1.051446330E-2
1.671338167E0,-3.048294038E-2,9.639111161E-2,6.106984336E-3
1.691380167E0,-5.836336315E-2,7.946627587E-2,8.126245812E-3
1.711422167E0,-4.599351063E-2,5.583311617E-2,2.188253775E-2
1.731464167E0,-1.922328398E-2,4.912611097E-2,3.112835810E-2
1.751506167E0,-1.580080483E-3,2.508062311E-2,2.795491926E-2
1.771548167E0,8.511337452E-3,-1.943692937E-2,2.328791469E-2
1.791590167E0,3.031766415E-2,-5.234625936E-2,1.757817902E-2
1.811632167E0,3.308991715E-2,-7.046895474E-2,1.401132531E-2
1.831674167E0,2.811418381E-3,-1.094083935E-1,3.496497869E-3
1.851716167E0,-1.742336713E-2,-1.429721564E-1,-4.003493115E-3
1.871758167E0,-1.628257800E-3,-1.629603952E-1,-1.295738854E-2
1.891800167E0,2.561972477E-2,-1.564613581E-1,-1.944753528E-2
1.911842167E0,2.520287782E-2,-1.443787962E-1,-1.769999787E-2
1.931884167E0,-1.556404633E-3,-1.563163251E-1,1.395584550E-4
1.951929792E0,-1.298977342E-2,-1.679530740E-1,1.197328698E-2
1.971972792E0,8.899448439E-3,-1.620439440E-1,5.692404229E-3
1.992013792E0,3.294136748E-2,-1.338597238E-1,-9.380335920E-3
2.012055792E0,2.776861191E-2,-1.112435162E-1,-2.264055982E-2
2.032098792E0,1.202435791E-2,-8.845517784E-2,-2.463633753E-2
2.052140792E0,1.272863988E-2,-7.848604769E-2,-9.414292872E-3
2.072182792E0,2.551245317E-2,-8.893505484E-2,1.103787497E-2
2.092224792E0,2.857833542E-2,-9.001584351E-2,2.093759552E-2
2.112266792E0,1.399994455E-2,-6.678645313E-2,1.237021876E-3
2.132308792E0,-5.631202366E-3,-4.020333290E-2,-2.491345070E-2
2.152350792E0,-1.718392223E-2,-3.331250325E-2,-4.006112367E-2
2.172392792E0,-8.478706703E-3,-1.966315135E-2,-3.842067346E-2
2.192434792E0,7.402832154E-3,-3.403013945E-2,-1.712164283E-2
2.212476792E0,2.860977128E-2,-2.512045018E-2,-4.264089279E-3
2.232518792E0,1.824664697E-2,5.541271530E-3,-1.217521913E-2
2.252560792E0,1.133354381E-2,3.227065504E-2,-1.736742258E-2
2.272602792E0,-6.490088534E-3,6.241195276E-2,-1.116555836E-2
2.292644792E0,-1.964092068E-2,8.586043864E-2,-1.160199754E-2
2.312686792E0,-1.660422422E-2,1.014442816E-1,-6.872117054E-3
2.332728792E0,-2.338256221E-3,8.292793483E-2,3.528238740E-4
2.352770792E0,-6.759519689E-3,7.174970955E-2,-5.931556225E-4
2.372812792E0,-1.800893433E-2,7.436356694E-2,-7.889018394E-3
2.392854792E0,-4.404614493E-2,5.135069042E-2,-9.519034065E-3
2.412896792E0,-2.347240970E-2,2.043322846E-2,-7.453058846E-3
2.432938792E0,7.122579031E-3,2.828709781E-2,-4.621027503E-3
2.452980792E0,5.025784485E-3,4.642621428E-2,-1.606249996E-2
2.473022792E0,-3.219230101E-3,5.300785601E-2,-2.845698409E-2
2.493064792E0,-6.171352230E-3,1.108887978E-2,-3.192902729E-2
2.513106792E0,3.275513276E-2,-1.877638511E-3,-2.787750587E-2
2.533148792E0,5.923149735E-2,3.198522329E-2,-3.487666696E-2
2.553190792E0,3.441131487E-2,3.987279162E-2,-3.318284452E-2
2.573232792E0,-1.781077683E-2,4.787414521E-2,-1.586396061E-2
2.593274792E0,-5.979305133E-2,4.782534763E-2,5.546549335E-3
2.613316792E0,-5.156496167E-2,4.017432779E-2,1.442624442E-2
2.633358792E0,-2.952449396E-2,2.931327373E-2,1.125622913E-2
2.653400792E0,-6.654857658E-3,4.090284556E-2,-2.691726666E-3
2.673442792E0,-1.088888571E-2,4.258560389E-2,-7.178224623E-3
2.693484792E0,-2.090947144E-2,2.834056504E-3,-6.055966020E-3
2.713526792E0,-1.458048820E-2,-1.678968221E-2,-3.270191606E-3
2.733568792E0,2.005847637E-3,-2.970297076E-2,-1.192581188E-2
2.753610792E0,3.026775829E-2,-1.332286932E-2,-1.709367707E-2
2.773652792E0,1.359410491E-2,-9.943412617E-3,-1.542507298E-2
2.793694792E0,-1.076280139E-2,6.144362967E-3,-1.019374561E-2
2.813736792E0,-5.071582273E-3,-8.433546871E-3,-1.004908234E-3
2.833778792E0,9.468398057E-3,-2.737785503E-2,1.639839448E-2
2.853820792E0,1.415010076E-2,-2.692655288E-2,1.589624584E-2
2.873862792E0,-7.710056379E-3,-9.835613891E-3,1.829839312E-3
2.893904792E0,-1.872771233E-2,-7.590663154E-3,-2.286275849E-4
2.913946792E0,-1.136229746E-2,-3.157209605E-2,9.229592979E-3
2.933988792E0,-1.380363572E-2,-5.919357389E-2,1.886421628E-2
2.954027833E0,-2.350460738E-2,-5.593238771E-2,1.679020002E-2
2.974069833E0,-8.191493340E-3,-2.091282606E-2,6.688802969E-3
2.994111833E0,-1.094773225E-2,1.357979886E-2,-1.757557038E-3
3.014153833E0,-5.424415693E-3,5.823897198E-3,-5.719713867E-3
3.034195833E0,9.963035583E-3,-2.012081072E-2,9.009223431E-4
3.054237833E0,3.654465079E-2,-4.976056889E-2,-3.428463824E-3
3.074279833E0,3.926804289E-2,-5.798603967E-2,-8.078478277E-3
3.094321833E0,2.151154168E-2,-5.622554198E-2,-7.997998036E-3
3.114363833E0,3.562065540E-3,-4.445405304E-2,8.357246406E-5
3.134405833E0,-1.246724278E-2,-2.114395425E-2,2.725621453E-3
3.154447833E0,-8.497046307E-3,2.241740189E-2,-1.217303239E-2
3.174489833E0,5.806853529E-3,6.150988117E-2,-2.206584997E-2
3.194531833E0,9.866699576E-3,8.841088414E-2,-2.473268658E-2
3.214573833E0,-4.053127486E-3,1.444108039E-1,-2.797497995E-2
3.234616833E0,-2.001707442E-2,1.897097528E-1,-2.304983884E-2
3.254658833E0,-1.817641221E-2,2.221540362E-1,-1.235535275E-2
3.274700833E0,-5.089878570E-3,2.351651788E-1,2.050136961E-2
3.294742833E0,9.809475159E-4,2.004675269E-1,5.221244693E-2
3.314784833E0,2.495758235E-2,1.624072641E-1,5.344619229E-2
3.334826833E0,1.850902289E-2,1.182035506E-1,2.813513391E-2
3.354868833E0,-1.393749379E-2,8.590810746E-2,1.061169524E-2
3.374910833E0,-5.522088706E-2,5.904523283E-2,2.551274002E-2
3.394952833E0,-8.037593216E-2,4.834502190E-2,2.519305982E-2
3.414994833E0,-7.890446484E-2,1.121703014E-1,2.134197019E-2
3.435036833E0,-2.512176707E-2,1.864872426E-1,1.753588766E-2
3.455078833E0,2.507099696E-2,2.042248100E-1,1.202838868E-2
3.475120833E0,5.115993321E-3,1.270519197E-1,1.635631733E-2
3.495162833E0,-1.884524710E-2,3.596593440E-2,2.354328521E-2
3.515204833E0,3.031635657E-3,2.252093516E-3,1.855750196E-2
3.535246833E0,2.800539322E-2,-1.819160767E-2,-7.795331068E-3
3.555288833E0,1.182959229E-2,-2.956463210E-2,-2.417480759E-2
3.575330833E0,-1.412594924E-3,-7.633727044E-2,-1.828259975E-2
3.595372833E0,-1.106187515E-2,-1.103566810E-1,-4.933203571E-3
3.615414833E0,-3.976624459E-3,-1.002037823E-1,-8.962841704E-3
3.635456833E0,-1.307178754E-4,-1.025918871E-1,-1.871101744E-2
3.655498833E0,-2.491307678E-3,-1.102147102E-1,-1.782998815E-2
3.675540833E0,-5.292580463E-3,-8.992710710E-2,-8.304768242E-3
3.695582833E0,-1.528774388E-2,-3.539541364E-2,2.092535375E-3
3.715624833E0,-3.506399691E-2,-2.346212417E-2,1.264927629E-2
3.735666833E0,-3.772038594E-2,-1.793114468E-2,1.568152755E-2
3.755708833E0,-9.164062329E-3,4.275161028E-2,9.723103605E-3
3.775750833E0,1.130068861E-2,9.125206620E-2,-3.003678285E-4
3.795792833E0,-1.930591278E-2,6.314796209E-2,1.057185233E-2
3.815834833E0,-2.685766108E-2,1.167185046E-2,1.967372373E-2
3.835876833E0,-2.197562531E-2,1.885284111E-2,1.318989787E-2
3.855918833E0,-2.170033380E-2,2.740460448E-2,-1.859778166E-2
3.875960833E0,-3.694716468E-2,1.492577791E-2,-3.764332086E-2
3.896002833E0,-3.914187849E-2,-4.660730250E-3,-3.392642364E-2
3.916044833E0,-4.136676341E-2,-4.295789171E-3,-1.560592744E-2
3.936086833E0,-4.476857558E-2,5.492054857E-3,3.666803939E-3
3.956128167E0,-4.175324365E-2,-3.925848380E-2,2.636580914E-2
3.976170167E0,-7.934182137E-2,-1.312601268E-1,2.880811319E-2
3.996212167E0,-1.036838219E-1,-1.385452747E-1,1.020166837E-2
4.016254167E0,-8.345275372E-2,-8.484407514E-2,-1.378161088E-2
4.036296167E0,-8.364450932E-2,-5.329549685E-2,-2.021561936E-2
4.056338167E0,-6.300181895E-2,-8.284240216E-2,-4.016158171E-3
4.076380167E0,-4.220154136E-2,-1.147108302E-1,6.332447752E-3
4.096422167E0,-2.839313261E-2,-9.901700169E-2,2.369211288E-3
4.116464167E0,-4.091658443E-2,-9.191521257E-2,-1.175377145E-2
4.136506167E0,-4.475717619E-2,-1.135672107E-1,-1.326311752E-2
4.156548167E0,-1.127965096E-2,-1.655968130E-1,-1.812773384E-2
4.176590167E0,7.752833422E-3,-1.725143045E-1,-4.139206558E-2
4.196632167E0,8.050691336E-3,-1.654291153E-1,-5.804616958E-2
4.216675167E0,-7.516545057E-2,-1.797251403E-1,-5.790174752E-2
4.236717167E0,-1.523675770E-1,-1.890536547E-1,-5.067816004E-2
4.256759167E0,-1.249420419E-1,-1.478657722E-1,-3.856889904E-2
4.276801167E0,-1.245590821E-1,-7.500754297E-2,-4.545956478E-2
4.296843167E0,-1.244214550E-1,6.422151625E-2,-4.499433562E-2
4.316885167E0,-8.169800788E-2,1.998404264E-1,-2.545140870E-2
4.336927167E0,-7.482963055E-2,1.910435855E-1,8.485186845E-3
4.356969167E0,-5.208219215E-2,1.779221892E-1,1.647301763E-2
4.377011167E0,-4.207688197E-2,2.220493406E-1,1.955954172E-2
4.397053167E0,-4.469319433E-2,1.963362545E-1,3.124951571E-2
4.417095167E0,3.186697513E-2,1.468913555E-1,4.431553930E-2
4.437137167E0,6.309086084E-2,1.979751289E-1,2.725381032E-2
4.457179167E0,5.034083873E-2,2.464983463E-1,1.718525030E-2
4.477221167E0,4.608277977E-2,2.595376074E-1,3.297444433E-2
4.497263167E0,1.421407051E-2,2.513886094E-1,5.053354055E-2
4.517305167E0,2.989938483E-3,2.278177738E-1,5.135003105E-2
4.537347167E0,-2.050142363E-2,1.366043687E-1,3.429885954E-2
4.557389167E0,-4.388640076E-2,4.267467558E-2,2.344277874E-2
4.577431167E0,-1.398404688E-2,4.090785980E-2,2.440014854E-2
4.597473167E0,1.048733294E-2,1.365039647E-1,5.546894856E-3
4.617515167E0,3.279519454E-2,2.634748816E-1,-1.691742567E-3
4.637557167E0,5.324578658E-2,2.233980894E-1,2.174514532E-2
4.657599167E0,6.971156597E-2,4.674559832E-2,5.292135105E-2
4.677641167E0,5.626517907E-2,-3.800517321E-2,4.780409485E-2
4.697683167E0,1.175109949E-2,-4.667734727E-2,4.515829682E-2
4.717725167E0,2.593259141E-2,-2.242837101E-2,2.095879242E-2
4.737767167E0,5.979076028E-2,8.798704296E-2,-5.605171900E-4
4.757809167E0,7.332006842E-2,6.937055290E-2,-1.948359981E-2
4.777851167E0,5.051216483E-2,1.885898411E-2,-1.765982434E-2
4.797893167E0,2.601373941E-2,1.457367465E-2,-2.035235055E-2
4.817935167E0,2.919515967E-2,7.307029516E-2,-3.033727221E-2
4.837977167E0,2.516904660E-2,1.236287281E-1,-3.023984097E-2
4.858019167E0,5.568028986E-2,1.267742515E-1,-1.640075073E-2
4.878061167E0,8.759003878E-2,1.061605737E-1,-1.640877500E-2
4.898103167E0,7.633724809E-2,1.307040751E-1,-2.468608133E-2
4.918145167E0,5.844048411E-2,9.630357474E-2,-1.410662103E-2
4.938187167E0,2.499874495E-2,5.039378628E-2,1.029767841E-2
4.958229167E0,1.133916155E-2,4.376725107E-2,1.856418699E-2
4.978271167E0,-2.946818061E-2,-1.542627625E-2,3.586788103E-2
4.998313167E0,-2.414975129E-2,-3.224984184E-2,4.241454974E-2
5.018355167E0,-4.629114643E-2,-1.358040515E-2,3.138751537E-2
5.038397167E0,-3.771140054E-2,2.957043238E-2,7.770760916E-3
5.058439167E0,-8.491303772E-3,4.853969067E-2,1.544971019E-4
5.078482167E0,1.156301796E-2,-7.873430848E-3,2.560134605E-2
5.098524167E0,1.154515706E-2,-3.348369151E-2,3.018714674E-2
5.118566167E0,-4.000086337E-3,1.562402584E-2,1.340168528E-4
5.138608167E0,4.943066277E-3,7.945012301E-2,-2.781487070E-2
5.158650167E0,1.880851947E-2,5.359090120E-2,-8.269912563E-3
5.178692167E0,2.138185315E-2,-4.252649099E-2,7.977576926E-3
5.198734167E0,3.847436607E-2,2.973057516E-2,-8.404136635E-3
5.218776167E0,3.770416230E-2,6.439910084E-2,-1.306243520E-2
5.238818167E0,1.054237038E-2,-2.402937785E-2,1.310920343E-2
5.258860167E0,9.267693385E-3,-6.741646677E-2,2.763515338E-2
5.278902167E0,-1.816200092E-4,-1.255080700E-1,2.003631927E-2
5.298944167E0,-7.553914562E-3,-2.132450193E-1,1.510162372E-2
5.318986167E0,5.675550085E-3,-2.987158895E-1,4.629055969E-3
5.339028167E0,3.161335364E-2,-3.350302279E-1,-3.382373229E-2
5.359070167E0,6.345865875E-2,-3.526257277E-1,-6.282877922E-2
5.379112167E0,8.027108759E-2,-3.641543984E-1,-5.897111073E-2
5.399154167E0,3.174904361E-2,-3.719427884E-1,-7.613839582E-3
5.419196167E0,9.017915465E-3,-3.225148022E-1,1.729327068E-2
5.439238167E0,2.881868556E-2,-1.475588679E-1,-1.382231480E-3
5.459280167E0,4.232064635E-2,-3.107832745E-2,-2.610355616E-2
5.479322167E0,5.097280443E-2,7.122399658E-2,-4.902706295E-2
5.499364167E0,6.600253284E-2,1.660283357E-1,-7.416489720E-2
5.519406167E0,3.309749067E-2,1.896146834E-1,-6.059636176E-2
5.539448167E0,1.784375496E-2,1.549656093E-1,-1.364728250E-2
5.559490167E0,3.256512340E-3,1.192489266E-1,3.178531304E-2
5.579532167E0,-3.900989518E-2,4.901038483E-2,5.018908158E-2
5.599574167E0,-5.497932062E-2,-2.185363509E-2,4.276725650E-2
5.619616167E0,-4.959748685E-2,-1.469520330E-1,2.387849800E-2
5.639658167E0,-1.097243838E-2,-1.866372526E-1,-3.774609650E-3
5.659700167E0,2.201898769E-2,-1.797785163E-1,-2.773630619E-2
5.679742167E0,2.182417922E-2,-1.982072294E-1,-3.001957200E-2
5.699784167E0,3.764510155E-3,-1.566048563E-1,-2.243625373E-2
5.719826167E0,6.967299152E-3,-7.070470601E-2,-2.576109394E-2
5.739868167E0,2.955182642E-2,4.869720340E-2,-2.711472660E-2
5.759910167E0,3.080779314E-2,1.273832023E-1,-1.562355738E-2
5.779952167E0,1.578127034E-2,1.632028669E-1,-1.350798411E-3
5.799994167E0,-8.895677514E-3,2.059211582E-1,-1.644410659E-4
5.820036167E0,3.451908473E-3,2.453688681E-1,3.358582035E-4
5.840078167E0,1.529169502E-3,2.430275530E-1,4.795879126E-3
5.860120167E0,-1.398123242E-2,2.129473388E-1,9.836155921E-3
5.880162167E0,-1.547540911E-2,1.956004500E-1,4.522935953E-3
5.900204167E0,-2.151772939E-2,1.856148094E-1,1.670743339E-3
5.920246167E0,-1.156355254E-2,1.596789956E-1,3.932220396E-3
5.940288167E0,1.156727877E-2,1.073216051E-1,7.840724662E-3
5.960329958E0,2.536872029E-2,4.973539338E-2,6.038777530E-3
5.980372958E0,2.742936835E-2,2.289907634E-2,-1.046419051E-2
6.000414958E0,2.067909762E-2,1.699108630E-2,-2.580280043E-2
6.020455958E0,1.563318074E-2,7.820230909E-3,-2.231962234E-2
6.040498958E0,1.723593287E-2,-4.148064181E-5,-1.030607708E-2
6.060540958E0,3.232413530E-2,3.701000242E-3,-2.354384866E-3
6.080582958E0,2.031950094E-2,5.299047567E-3,-5.513345823E-3
6.100624958E0,1.244916767E-2,-5.620536860E-3,-6.471924484E-3
6.120666958E0,1.121508516E-2,-8.263730444E-3,-4.802685231E-3
6.140708958E0,9.973421693E-3,-1.429248322E-2,3.514016047E-3
6.160750958E0,4.250403959E-3,-1.286703162E-2,1.298393123E-2
6.180792958E0,1.768771186E-2,3.558221739E-3,1.056926884E-2
6.200834958E0,4.522853997E-3,-2.209087089E-2,1.677714288E-2
6.220876958E0,2.454536967E-3,-5.362020805E-2,1.389065385E-2
6.240918958E0,1.925624907E-3,-5.645303428E-2,2.519946080E-3
6.260960958E0,4.037467297E-3,-6.910860538E-2,-1.720738132E-3
