"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.784916662E-3,6.510112152E0,6.689289551E0,1.748663635E0
1.825708333E-2,6.543492737E0,6.841972046E0,1.841470642E0
3.829908334E-2,6.792574768E0,6.948849792E0,2.114502869E0
5.834208334E-2,6.787185974E0,7.047794037E0,2.284249878E0
7.838408334E-2,6.859186249E0,6.945107574E0,2.366279297E0
9.842608334E-2,6.853348389E0,6.809788971E0,2.406395874E0
1.184680833E-1,6.681056671E0,6.877747650E0,2.273771667E0
1.385100833E-1,6.657555542E0,6.864874420E0,2.105521545E0
1.585520833E-1,6.707102509E0,6.938521271E0,2.202819214E0
1.785940833E-1,6.713539124E0,7.007677460E0,2.199975128E0
1.986360833E-1,6.704108734E0,7.094945984E0,2.232756958E0
2.186790833E-1,6.705156555E0,6.925348663E0,2.234104156E0
2.387210833E-1,6.585704956E0,6.754254456E0,1.877695312E0
2.587630833E-1,6.430777130E0,6.932533722E0,1.616338806E0
2.788050833E-1,6.461912384E0,6.938521271E0,2.043849792E0
2.988470833E-1,6.528374176E0,7.100484467E0,2.552641754E0
3.188890833E-1,6.602170715E0,6.858737183E0,2.743794250E0
3.389310833E-1,5.473068695E0,5.942043457E0,2.957998810E0
3.589730833E-1,8.059989166E0,5.487588501E0,2.469863892E0
3.790150833E-1,7.569758606E0,5.300776978E0,2.652633820E0
3.990580833E-1,7.103178864E0,5.342390442E0,2.481090546E0
4.191000833E-1,6.614894257E0,7.110663300E0,1.756746826E0
4.391420833E-1,5.868546295E0,7.538773041E0,1.593885498E0
4.591840833E-1,4.865931244E0,8.253087616E0,1.691632233E0
4.792260833E-1,2.732866974E0,8.440348206E0,2.124981079E0
4.992680833E-1,2.674039307E0,6.679859161E0,1.279539185E0
5.193100833E-1,4.425696716E0,6.890620880E0,1.442400513E0
5.393520833E-1,4.972359924E0,7.197482758E0,1.409768372E0
5.593940833E-1,3.454665985E0,6.815776520E0,3.673361206E-1
5.794370833E-1,-9.041198730E-1,6.050717468E0,3.367397461E0
5.994790833E-1,-9.373507690E-1,6.209537201E0,-3.367996216E-1
6.195210833E-1,1.948797455E0,1.826202393E1,-1.288969574E0
6.395637083E-1,2.840343475E0,2.181877762E1,-2.428400116E0
6.596057083E-1,3.397933960E-1,1.150926636E1,-1.012943573E0
6.796477083E-1,5.307962036E-1,6.703659668E0,-9.385482788E-1
6.996897083E-1,2.049388275E0,7.882608032E0,-1.347198486E0
7.197317083E-1,2.689756622E0,1.002944366E1,-1.608105927E0
7.397737083E-1,2.584076385E0,1.011222153E1,-1.612596588E0
7.598157083E-1,2.351759491E0,9.571096802E0,-1.454375610E0
7.798587083E-1,2.102527771E0,9.609417114E0,-1.129102020E0
7.999007083E-1,2.217788086E0,9.678273926E0,-4.691244507E-1
8.199427083E-1,2.266885986E0,9.431736603E0,-6.361770630E-1
8.399847083E-1,2.395318909E0,9.732161865E0,-8.123606873E-1
8.600267083E-1,2.525398407E0,1.018062927E1,-8.264314270E-1
8.800687083E-1,2.299817505E0,1.019455032E1,-6.289920044E-1
