"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.519833336E-3,1.360432990E-2,-2.841358073E-4,-2.519131824E-2
2.556283333E-2,-9.169785306E-3,-3.345652297E-2,-1.739004627E-2
4.560483334E-2,-2.023895457E-2,-2.455700189E-2,-2.936073579E-2
6.564583333E-2,-1.624977589E-2,-1.829288714E-2,-3.185109794E-2
8.568783334E-2,-7.823681459E-3,1.963336486E-3,-3.754664212E-2
1.057308333E-1,-1.255517174E-2,-1.294729766E-3,-3.317841887E-2
1.257728333E-1,-3.156367689E-2,-2.459441777E-3,-1.970223710E-2
1.458148333E-1,-3.240266070E-2,-2.051921934E-2,-6.321470439E-2
1.658578333E-1,-2.840053849E-2,-1.437113136E-1,-1.549428701E-1
1.858998333E-1,-4.816648364E-2,-1.441315114E-1,-1.268063039E-1
2.053158333E-1,-4.797616601E-2,-1.397239864E-1,-1.012787968E-1
2.253578333E-1,-4.634501878E-3,-9.992195666E-2,-1.055306643E-1
2.453998333E-1,9.312262386E-2,-3.185782116E-3,-1.715208292E-1
2.654428333E-1,1.400021911E-1,-1.994744502E-2,-2.330317795E-1
2.854848333E-1,1.233446524E-1,-1.129085422E-1,-4.810397029E-1
3.055268333E-1,1.683084667E-1,-2.191530764E-1,-7.265881896E-1
3.255698333E-1,2.122247964E-1,-1.225785911E-1,-7.166702747E-1
3.456118333E-1,1.361819506E-1,-3.908609599E-2,-3.985381126E-1
3.656538333E-1,2.837958932E-2,-1.155581921E-1,-2.162334509E-3
3.856958333E-1,-1.276942203E-3,-2.054467946E-1,1.936918199E-1
4.057388333E-1,3.787801787E-2,-8.609773964E-2,2.776184082E-1
4.257808333E-1,3.051255941E-1,3.887774348E-1,-2.090357095E-1
4.458228333E-1,2.758465111E-1,6.348840147E-2,-5.829706192E-1
4.658658333E-1,2.337415814E-1,7.259222865E-2,-7.707114816E-1
4.859078333E-1,2.552999258E-1,-1.456617564E-1,-1.264002085E0
5.059498333E-1,4.326121211E-1,2.236476094E-1,-1.204533219E0
5.259918333E-1,3.144231439E-1,1.641316898E-2,-1.548927903E0
5.460348333E-1,2.510600686E-1,-6.579750031E-2,-1.795722604E0
5.660768333E-1,2.212841362E-1,2.085148692E-1,-1.877103925E0
5.861188333E-1,4.296802878E-1,2.872962058E-1,-1.989890695E0
6.061608333E-1,3.959899545E-1,3.500618041E-1,-2.013609886E0
6.262038333E-1,4.239758253E-1,5.381034017E-1,-1.823727846E0
6.462458333E-1,5.801988244E-1,5.112916827E-1,-1.774036765E0
6.662878333E-1,3.549592793E-1,3.371851146E-1,-1.858656049E0
6.863308333E-1,5.443351865E-1,6.813187003E-1,-1.152260780E0
7.063728333E-1,5.634552240E-1,6.138753891E-1,-7.973370552E-1
7.264148333E-1,5.190395713E-1,1.376537204E0,-1.280556440E0
7.464568333E-1,4.889993668E-1,1.155973434E0,-2.154129297E-1
7.664998333E-1,3.159554303E-1,5.079039335E-1,2.012100816E-1
7.865418333E-1,1.443390548E-1,6.274323463E-1,-2.696033120E-1
8.065838333E-1,2.912211120E-1,5.242415071E-1,-2.313447893E-1
8.266268333E-1,2.783935070E-1,5.390723348E-1,-8.628408611E-2
8.466688333E-1,2.264905423E-1,5.135896206E-1,-4.353005439E-3
8.667108333E-1,2.547972500E-1,4.654291570E-1,-1.788236573E-2
8.867528333E-1,3.042640388E-1,4.295049310E-1,-4.548364133E-2
9.067958333E-1,3.150219917E-1,4.004362822E-1,-4.684126377E-2
9.268378333E-1,2.771828175E-1,4.050360620E-1,-5.129271746E-2
9.468798333E-1,2.450989038E-1,4.162963927E-1,-6.863735616E-2
9.669218333E-1,2.115912735E-1,4.208304286E-1,-7.112981379E-2
9.869648333E-1,1.728136986E-1,3.859716654E-1,-6.451122463E-2
1.007006833E0,1.662796587E-1,3.219448626E-1,-7.709441334E-2
1.027048833E0,1.725812107E-1,2.986513972E-1,-9.216250479E-2
1.047091833E0,1.950993091E-1,3.134861887E-1,-9.600801021E-2
1.067134500E0,2.178214043E-1,3.162630796E-1,-8.716365695E-2
1.087176500E0,2.160440832E-1,2.942751944E-1,-6.894660741E-2
1.107218500E0,1.978944242E-1,2.562111318E-1,-6.608752161E-2
1.127261500E0,1.883410960E-1,2.247651815E-1,-7.595447451E-2
1.147303500E0,1.769086421E-1,2.190920860E-1,-8.798324317E-2
1.167345500E0,1.574038565E-1,2.599609792E-1,-9.483685344E-2
