Time (s),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,activity_label
5.571965875,0.7839198303,9.742340698,-0.8289761353,0.01071234886,0.003990978934,-0.0008156015538,5
5.592007875,0.7608677673,9.732311554,-0.8611592102,0.01374393888,0.00482804561,-0.004486853257,5
5.612050875,0.7424560547,9.734706573,-0.816252594,0.01092635933,0.006955532823,-0.005650082603,5
5.632092875,0.7310797119,9.757010193,-0.8002359009,0.006242624484,0.002717036987,-0.005754153244,5
5.652135875,0.7277865601,9.814340973,-0.8213420105,0.002379834186,0.002991722897,-0.005570113659,5
5.672177875,0.7671546936,9.772128754,-0.7952961731,-0.004678874277,0.0009892920498,0.003455339698,5
5.692220875,0.7946974182,9.71404953,-0.8078700256,-0.002509933664,-0.0002816442866,0.001663572039,5
5.712262875,0.7774832153,9.754615173,-0.8171507263,0.0009518015431,0.01437418722,-0.003789827228,5
5.732305875,0.7348219299,9.753417664,-0.8062234497,0.0006431748625,0.00324384612,-0.001762423432,5
5.752347875,0.7231462097,9.729617157,-0.8702902222,0.003809469286,-0.0008862593677,-0.006081796717,5
5.772390875,0.7559280396,9.768087158,-0.8360115051,0.001727614086,-0.003933905624,-0.005452499725,5
5.792433875,0.7427554321,9.770033112,-0.8608598328,-0.004482241347,-0.01611349173,-0.003950041719,5
5.812475875,0.7473957825,9.732311554,-0.8295748901,-0.004861895926,-0.01228569169,-0.005086757243,5
5.832518875,0.7649093628,9.760003967,-0.7726931763,-0.004997530021,-0.00989493262,-0.002672047121,5
5.852560875,0.8107141113,9.74563385,-0.7509883118,-0.001767398557,-0.01212243922,-0.002152702073,5
5.872603875,0.8059240723,9.717791748,-0.8102650452,0.004199509509,-0.0143232746,-0.00650036335,5
5.892645875,0.7662565613,9.707163849,-0.8433462524,0.01173353009,-0.005626646802,-0.01070097461,5
5.912688875,0.7415579224,9.741143188,-0.7692503357,0.01785442047,0.002158414107,-0.01692652516,5
5.932730875,0.8234376526,9.78664856,-0.7312294006,0.01142660901,0.01547825802,-0.01587844081,5
5.952773875,0.8517288208,9.772727509,-0.7521858215,0.01037121564,0.00856819097,-0.004909442738,5
5.972816875,0.813558197,9.739646301,-0.7960446167,0.01129551884,0.008447055705,0.0003210282885,5
5.992858875,0.6917115784,9.766290894,-0.7764353943,0.0114397211,-0.0006856082473,-0.0005149228964,5
6.012901875,0.636177063,9.771529999,-0.7496411133,0.004923440982,-0.004413735121,-0.01095012669,5
