time,seconds_elapsed,y,z,x
1781219734974375200,2.565375244140625,40.86000061035156,-18.11999893188477,13.559999465942385
1781219734994547200,2.585547119140625,41.34000015258789,-18.719999313354492,14.519999504089355
1781219735004648400,2.5956484375,41.39999771118164,-18.899999618530273,14.639999389648438
1781219735014780400,2.605780517578125,41.459999084472656,-17.8799991607666,14.639999389648438
1781219735024881700,2.615881591796875,40.73999786376953,-17.8799991607666,13.979999542236328
1781219735034983000,2.62598291015625,40.439998626708984,-16.68000030517578,13.859999656677246
1781219735045084400,2.63608447265625,40.79999923706055,-15.899999618530272,13.5
1781219735055216000,2.646216064453125,40.68000030517578,-16.079999923706055,13.079999923706056
1781219735065348000,2.65634814453125,42.05999755859375,-15.539999961853027,13.859999656677246
1781219735085550600,2.676550537109375,41.63999938964844,-15.420000076293944,14.34000015258789
1781219735095651800,2.68665185546875,41.939998626708984,-15.179999351501465,15.0
1781219735125955800,2.716955810546875,42.23999786376953,-14.9399995803833,15.179999351501465
1781219735136057300,2.727057373046875,42.0,-14.639999389648438,15.179999351501465
1781219735146128100,2.737128173828125,42.0,-13.799999237060549,15.719999313354492
1781219735166361000,2.757361083984375,41.279998779296875,-11.219999313354492,15.719999313354492
1781219735176462600,2.767462646484375,40.97999954223633,-10.5,15.899999618530272
1781219735186533400,2.777533447265625,40.37999725341797,-9.719999313354492,15.839999198913574
1781219735206705400,2.797705322265625,40.91999816894531,-9.719999313354492,16.31999969482422
1781219735226938600,2.817938720703125,41.15999984741211,-9.420000076293944,15.839999198913574
1781219735237039900,2.828039794921875,41.21999740600586,-9.65999984741211,15.960000038146973
1781219735247141000,2.83814111328125,40.86000061035156,-9.65999984741211,15.719999313354492
1781219735257242600,2.84824267578125,41.099998474121094,-9.899999618530272,16.020000457763672
1781219735267344000,2.85834375,41.040000915527344,-10.260000228881836,16.3799991607666
1781219735277445000,2.868445068359375,41.459999084472656,-10.800000190734863,16.139999389648438
1781219735287546400,2.87854638671875,41.63999938964844,-11.399999618530272,16.739999771118164
1781219735297647900,2.88864794921875,41.87999725341797,-11.699999809265137,16.920000076293945
1781219735307749000,2.8987490234375,42.05999755859375,-12.239999771118164,17.03999900817871
1781219735317820000,2.90881982421875,42.18000030517578,-11.9399995803833,17.279998779296875
1781219735348001800,2.939001708984375,42.23999786376953,-11.15999984741211,17.639999389648438
1781219735358072600,2.949072509765625,42.540000915527344,-11.15999984741211,18.600000381469727
1781219735448679200,3.03967919921875,42.779998779296875,-11.75999927520752,18.35999870300293
1781219735499003000,3.0900029296875,43.5,-11.039999961853027,19.3799991607666
1781219735509073700,3.10007373046875,43.37999725341797,-11.15999984741211,19.68000030517578
1781219735519144400,3.11014453125,43.2599983215332,-11.699999809265137,20.03999900817871
1781219735529184800,3.120184814453125,43.13999938964844,-11.699999809265137,20.03999900817871
1781219735539224800,3.130224853515625,42.599998474121094,-11.279999732971191,19.920000076293945
1781219735549234700,3.140234619140625,42.599998474121094,-11.34000015258789,20.100000381469727
1781219735639963400,3.23096337890625,42.779998779296875,-9.119999885559082,22.260000228881836
1781219735720530000,3.311530029296875,41.63999938964844,-6.839999675750732,24.239999771118164
1781219735730631200,3.321631103515625,41.15999984741211,-6.839999675750732,24.420000076293945
1781219735740702000,3.331701904296875,41.040000915527344,-7.440000057220459,24.18000030517578
1781219735750772700,3.341772705078125,41.099998474121094,-7.440000057220459,23.939998626708984
1781219735770914300,3.361914306640625,41.39999771118164,-7.619999885559082,24.35999870300293
1781219735781015800,3.372015869140625,41.279998779296875,-7.37999963760376,24.479999542236328
1781219735791086600,3.382086669921875,41.63999938964844,-8.09999942779541,24.35999870300293
1781219735801127000,3.392126953125,40.73999786376953,-8.519999504089355,24.35999870300293
1781219735811228200,3.402228271484375,40.37999725341797,-9.179999351501465,23.81999969482422
1781219735821299000,3.412298828125,40.20000076293945,-9.960000038146973,24.059999465942383
1781219735831369700,3.42236962890625,39.119998931884766,-9.300000190734863,24.11999893188477
1781219735841440500,3.4324404296875,39.41999816894531,-9.960000038146973,23.939998626708984
1781219735851511300,3.44251123046875,39.0,-9.059999465942385,24.0
1781219735921945900,3.51294580078125,37.380001068115234,-7.919999599456787,21.299999237060547
1781219735962259700,3.553259765625,36.119998931884766,-8.699999809265137,20.219999313354492
1781219735982401300,3.5734013671875,34.86000061035156,-9.059999465942385,19.61999893188477
1781219736012613600,3.603613525390625,34.73999786376953,-8.760000228881836,19.079999923706055
1781219736022654000,3.613654052734375,34.20000076293945,-8.880000114440918,18.479999542236328
1781219736042826000,3.633825927734375,32.70000076293945,-8.220000267028809,18.53999900817871
1781219736052866300,3.6438662109375,33.29999923706055,-8.699999809265137,17.940000534057617
1781219736062906600,3.65390673828125,33.18000030517578,-8.34000015258789,18.059999465942383
1781219736072977400,3.663977294921875,33.599998474121094,-8.639999389648438,17.639999389648438
1781219736123361800,3.71436181640625,33.18000030517578,-8.760000228881836,18.059999465942383
1781219736133432800,3.724432861328125,33.41999816894531,-7.619999885559082,19.020000457763672
1781219736143442400,3.7344423828125,33.599998474121094,-7.37999963760376,18.239999771118164
1781219736153543700,3.744543701171875,32.459999084472656,-5.819999694824219,17.69999885559082
1781219736163614700,3.75461474609375,33.599998474121094,-5.940000057220459,17.940000534057617
1781219736173685500,3.764685546875,33.36000061035156,-6.299999713897705,17.579999923706055
1781219736183725600,3.7747255859375,33.41999816894531,-6.059999942779541,19.020000457763672
1781219736203897900,3.79489794921875,33.779998779296875,-6.480000019073486,20.939998626708984
1781219736213968600,3.80496875,33.05999755859375,-5.819999694824219,20.579999923706055
1781219736224009000,3.815009033203125,32.34000015258789,-4.319999694824219,21.35999870300293
1781219736234079700,3.825079833984375,32.39999771118164,-4.259999752044678,21.53999900817871
1781219736254190800,3.84519091796875,33.47999954223633,-5.639999866485596,23.63999938964844
1781219736264261600,3.85526171875,34.07999801635742,-7.319999694824219,23.939998626708984
1781219736274363000,3.86536279296875,33.65999984741211,-7.859999656677246,24.65999984741211
1781219736284403200,3.8754033203125,34.2599983215332,-8.399999618530273,25.61999893188477
1781219736294504400,3.88550439453125,33.65999984741211,-8.819999694824219,25.079999923706055
1781219736314615600,3.905615478515625,33.84000015258789,-10.199999809265137,25.61999893188477
1781219736375071000,3.966071044921875,34.79999923706055,-13.619999885559082,24.899999618530273
1781219736385141800,3.976141845703125,35.70000076293945,-13.380000114440918,24.479999542236328
1781219736405283300,3.996283447265625,34.91999816894531,-16.260000228881836,23.69999885559082
1781219736415354000,4.00635400390625,36.29999923706055,-18.11999893188477,23.760000228881836
1781219736425425000,4.0164248046875,36.89999771118164,-18.600000381469727,24.0
1781219736435465200,4.02646533203125,38.15999984741211,-19.31999969482422,23.219999313354492
1781219736445536000,4.036535888671875,38.939998626708984,-18.84000015258789,23.100000381469727
1781219736455606800,4.046606689453125,38.57999801635742,-18.11999893188477,22.739999771118164
1781219736465677600,4.056677490234375,38.34000015258789,-18.779998779296875,22.31999969482422
1781219736475748400,4.066748291015625,38.21999740600586,-17.81999969482422,22.61999893188477
1781219736485819100,4.076819091796875,38.39999771118164,-17.03999900817871,22.85999870300293
1781219736505960700,4.096960693359375,39.23999786376953,-13.139999389648438,22.920000076293945
1781219736546274600,4.137274658203125,36.959999084472656,-2.5199999809265137,20.579999923706055
1781219736556375800,4.147375732421875,36.41999816894531,-1.079999923706055,20.15999984741211
1781219736566477000,4.15747705078125,36.05999755859375,-0.0599999986588954,19.559999465942383
1781219736576547800,4.1675478515625,36.599998474121094,1.5,19.31999969482422
1781219736586649300,4.1776494140625,36.779998779296875,3.5399999618530273,18.239999771118164
1781219736647043600,4.238043701171875,35.279998779296875,4.139999866485596,14.460000038146973
1781219736657114400,4.2481142578125,35.15999984741211,4.619999885559082,13.859999656677246
1781219736667185200,4.25818505859375,36.119998931884766,3.839999914169311,13.559999465942385
1781219736677256000,4.268255859375,36.18000030517578,3.0,13.139999389648438
1781219736687357200,4.278357177734375,36.0,2.700000047683716,12.420000076293944
1781219736697428000,4.288427978515625,36.18000030517578,1.319999933242798,12.300000190734863
1781219736717539000,4.3085390625,36.71999740600586,0.7199999690055847,11.699999809265137
1781219736727579400,4.318579345703125,36.36000061035156,1.0199999809265137,12.239999771118164
1781219736737650200,4.328650146484375,36.29999923706055,0.4799999892711639,11.399999618530272
1781219736747690500,4.3386904296875,36.599998474121094,0.1799999922513961,11.699999809265137
1781219736757730800,4.348730712890625,36.18000030517578,0.4799999892711639,11.639999389648438
1781219736767801600,4.358801513671875,36.36000061035156,0.3599999845027923,11.219999313354492
1781219736777902800,4.36890283203125,36.29999923706055,1.079999923706055,11.579999923706056
1781219736788004400,4.37900439453125,35.7599983215332,1.8600000143051147,11.399999618530272
1781219736798075100,4.3890751953125,36.05999755859375,1.919999957084656,11.460000038146973
1781219736828257000,4.419257080078125,38.81999969482422,2.0999999046325684,12.119999885559082
1781219736838358300,4.429358154296875,38.57999801635742,3.5999999046325684,12.300000190734863
1781219736848459500,4.43945947265625,38.279998779296875,4.980000019073486,12.899999618530272
1781219736858560800,4.449560791015625,37.5,4.380000114440918,12.899999618530272
1781219736868662300,4.459662353515625,37.79999923706055,5.339999675750732,12.84000015258789
1781219736908945400,4.4999453125,37.380001068115234,6.839999675750732,12.479999542236328
1781219736959360500,4.550360595703125,38.939998626708984,5.339999675750732,13.739999771118164
1781219736989664500,4.58066455078125,40.5,6.420000076293945,15.239999771118164
1781219737009836500,4.60083642578125,41.15999984741211,6.0,15.359999656677246
1781219737019907300,4.6109072265625,40.73999786376953,6.899999618530273,15.299999237060549
1781219737040049000,4.631048828125,40.619998931884766,8.819999694824219,15.479999542236328
1781219737050150100,4.641150146484375,40.86000061035156,9.059999465942385,16.139999389648438
1781219737060221000,4.651220947265625,39.959999084472656,8.639999389648438,16.19999885559082
1781219737070322400,4.661322509765625,40.2599983215332,8.279999732971191,15.359999656677246
1781219737080393200,4.671393310546875,40.619998931884766,8.34000015258789,15.239999771118164
1781219737090525000,4.68152490234375,40.439998626708984,8.460000038146973,15.359999656677246
1781219737100626400,4.69162646484375,42.23999786376953,7.559999942779541,15.719999313354492
1781219737110697200,4.701697265625,42.0,6.779999732971191,16.440000534057617
1781219737120798500,4.711798583984375,42.119998931884766,5.759999752044678,17.279998779296875
1781219737130899700,4.721899658203125,42.05999755859375,5.639999866485596,17.100000381469727
1781219737141001000,4.7320009765625,41.7599983215332,5.339999675750732,17.219999313354492
1781219737171274500,4.7622744140625,43.5,4.920000076293945,17.639999389648438
1781219737181375700,4.772375732421875,43.86000061035156,4.920000076293945,17.520000457763672
1781219737191477200,4.782477294921875,44.040000915527344,5.519999980926514,17.15999984741211
1781219737201578500,4.79257861328125,43.07999801635742,5.759999752044678,17.03999900817871
1781219737211679700,4.8026796875,42.47999954223633,5.339999675750732,16.5
1781219737221750500,4.81275048828125,42.540000915527344,5.159999847412109,16.979999542236328
