time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1781033339731268400,0.495268310546875,0.3201029896736145,0.12088199704885483,0.24184900522232056,0.9079809784889221,0.07561620324850082,-0.5428495407104492,-0.6568246483802795
1781033339741026600,0.505026611328125,0.3240320086479187,0.12225700169801712,0.23778000473976135,0.9074779748916626,0.07893972098827362,-0.536104142665863,-0.6642235517501831
1781033339760542200,0.524542236328125,0.328684002161026,0.12384899705648422,0.23290899395942688,0.9068520069122314,0.08289052546024323,-0.5280412435531616,-0.6730161905288696
1781033339780055300,0.54405517578125,0.33351999521255493,0.12542200088500977,0.22796499729156494,0.9061260223388672,0.08679765462875366,-0.5198979377746582,-0.682266891002655
1781033339799568000,0.56356787109375,0.3388440012931824,0.12703900039196014,0.2228730022907257,0.9051920175552368,0.09066858142614365,-0.5116063356399536,-0.6926443576812744
1781033339819081000,0.5830810546875,0.3447299897670746,0.12872199714183807,0.2176000028848648,0.904013991355896,0.09454654157161713,-0.5031363368034363,-0.704304575920105
1781033339838596000,0.60259619140625,0.35064101219177246,0.13034500181674957,0.21218299865722656,0.9027940034866333,0.09848346561193466,-0.4944228529930115,-0.7160496711730957
1781033339858111500,0.622111572265625,0.35660800337791443,0.1319420039653778,0.2066430002450943,0.9015100002288818,0.10252068191766739,-0.48553842306137085,-0.7279478907585144
1781033339877623800,0.641623779296875,0.36262500286102295,0.1335349977016449,0.20099599659442902,0.9001500010490417,0.10669753700494766,-0.47653090953826904,-0.7399814128875732
1781033339897133800,0.6611337890625,0.368818998336792,0.13516800105571747,0.19526100158691406,0.8986510038375854,0.1110217273235321,-0.46749117970466614,-0.7524422407150269
1781033339916644900,0.680644775390625,0.3750639855861664,0.13683000206947327,0.18947499990463257,0.897051990032196,0.11551637202501297,-0.4584713876247406,-0.765052080154419
1781033339936160800,0.700160888671875,0.38101500272750854,0.13844799995422363,0.18371200561523438,0.8954929709434509,0.12016166001558304,-0.4495132267475128,-0.7770512700080872
1781033339955677400,0.719677490234375,0.3870449960231781,0.14010800421237946,0.177947998046875,0.8938120007514954,0.12494371831417084,-0.44068631529808044,-0.789280354976654
1781033339975188700,0.739188720703125,0.3932659924030304,0.14182500541210175,0.17217999696731567,0.8919529914855957,0.12983743846416473,-0.4320164620876312,-0.8019987940788269
1781033339994697200,0.758697265625,0.3994799852371216,0.14357499778270721,0.1664769947528839,0.8899919986724854,0.13484251499176025,-0.42359140515327454,-0.8147702813148499
1781033340014209000,0.778208984375,0.40539801120758057,0.14531099796295166,0.1609179973602295,0.8880550265312195,0.13993960618972778,-0.4154762029647827,-0.8269509077072144
1781033340033721000,0.79772119140625,0.41103100776672363,0.1470630019903183,0.15553300082683563,0.8861349821090698,0.14514431357383728,-0.407746285200119,-0.8385596871376038
1781033340053231400,0.8172314453125,0.4163059890270233,0.14884400367736816,0.15036100149154663,0.8842650055885315,0.1504703164100647,-0.4004656970500946,-0.8494255542755127
1781033340072743200,0.8367431640625,0.42056700587272644,0.1506589949131012,0.1456020027399063,0.8827369809150696,0.15604731440544128,-0.39388731122016907,-0.8580398559570312
1781033340092256000,0.856256103515625,0.4238879978656769,0.1525219976902008,0.14117799699306488,0.8815460205078125,0.16190344095230103,-0.3878665566444397,-0.8645485639572144
1781033340111765500,0.875765625,0.4266499876976013,0.15448200702667236,0.13691599667072296,0.8805440068244934,0.16808587312698364,-0.3821762502193451,-0.8697993159294128
1781033340131268400,0.895268310546875,0.4291970133781433,0.15657900273799896,0.1326110064983368,0.8795940279960632,0.17468129098415375,-0.376528263092041,-0.8745571970939636
1781033340150769200,0.91476904296875,0.4316970109939575,0.1587900072336197,0.12803100049495697,0.8786519765853882,0.18176652491092682,-0.37050661444664,-0.8791987299919128
1781033340170275000,0.934275146484375,0.43487200140953064,0.1611589938402176,0.12280900031328201,0.8773999810218811,0.18943333625793457,-0.36363330483436584,-0.8853735327720642
1781033340189789200,0.9537890625,0.43970999121665955,0.1636440008878708,0.11644300073385239,0.8753939867019653,0.19764550030231476,-0.35520097613334656,-0.8953813314437866
1781033340209305900,0.973305908203125,0.44601699709892273,0.16613799333572388,0.10878200083971024,0.8727149963378906,0.20648039877414703,-0.34486764669418335,-0.9088384509086609
1781033340228815600,0.992815673828125,0.45364299416542053,0.16856199502944946,0.09974999725818634,0.869392991065979,0.21600399911403656,-0.33246901631355286,-0.9254790544509888
1781033340248322600,1.012322509765625,0.4616659879684448,0.1708430051803589,0.0902710035443306,0.8657519817352295,0.22569872438907623,-0.31945526599884033,-0.9432787895202637
