"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.508583331E-3,-5.499179289E-2,-3.441225737E-2,-3.157681599E-2
2.955158333E-2,-2.949721925E-2,-2.598425001E-2,1.680644602E-2
4.959458333E-2,-3.325831518E-2,-3.307593241E-2,4.244061932E-2
6.963658334E-2,-3.520071507E-2,-1.814115793E-2,3.884038329E-2
8.967958333E-2,-2.746518701E-2,-1.296154130E-2,1.645980217E-2
1.097225833E-1,-2.409382351E-2,-8.807359263E-3,5.396223161E-3
1.297655833E-1,-4.861839116E-2,-5.526439101E-2,3.636898845E-2
1.491815833E-1,-8.313810080E-2,-1.158064157E-1,3.743296862E-2
1.692245833E-1,-1.101685017E-1,-1.699684113E-1,7.108061761E-2
1.892675833E-1,-1.361591816E-1,-1.988448650E-1,1.171882749E-1
2.093105833E-1,-9.869308025E-2,-1.571419388E-1,1.329456121E-1
2.293525833E-1,-3.314575180E-2,-9.124820679E-2,1.132493615E-1
2.493955833E-1,5.866473168E-2,-6.382527202E-2,1.062385663E-1
2.694385833E-1,4.964498803E-2,-1.656492651E-1,1.770326346E-1
2.894804167E-1,-8.480538428E-2,-3.324769735E-1,2.333465964E-1
3.095234167E-1,-1.663050205E-1,-4.332247078E-1,2.888237312E-2
3.295664167E-1,-2.189459801E-1,-6.439400911E-1,-1.167236120E-1
3.496094167E-1,-4.265910983E-1,-8.471457362E-1,-4.424339533E-1
3.696514167E-1,-5.335955620E-1,-1.238236666E0,-7.720718980E-1
3.896944167E-1,-4.419778287E-1,-1.424931288E0,-9.883303642E-1
4.097374167E-1,-2.114217281E-1,-1.402320504E0,-1.013090730E0
4.297804167E-1,-1.329597682E-1,-1.046331644E0,-9.738928676E-1
4.498224167E-1,-1.600572914E-1,-8.398272395E-1,-8.165835142E-1
4.698654167E-1,-1.829398572E-1,-1.057509184E0,-5.264844894E-1
4.899084167E-1,-1.089373827E-1,-1.267750025E0,-4.433640838E-1
5.099514167E-1,-9.337729774E-3,-1.177807450E0,-5.761211514E-1
5.299934167E-1,1.113783866E-1,-1.008351207E0,-1.070237517E0
5.500364167E-1,1.681382805E-1,-8.508498669E-1,-1.459890008E0
5.700794167E-1,1.633282900E-1,-7.925409079E-1,-1.392280817E0
5.901214167E-1,1.766336858E-1,-7.880964875E-1,-1.055755258E0
6.101644167E-1,2.118316442E-1,-4.703852832E-1,-9.591320753E-1
6.302074167E-1,1.399858892E-1,-8.404168487E-1,-1.268737912E0
6.502504167E-1,1.162582487E-1,-5.593196750E-1,-1.789110184E0
6.702924167E-1,5.079608560E-1,8.130211234E-1,-2.795089960E0
6.903354167E-1,5.676684380E-1,2.295866013E0,-3.568173885E0
7.103784167E-1,2.151856124E-1,2.776737452E0,-2.724333048E0
7.304214167E-1,1.252261698E-1,2.248592854E0,-1.905605674E0
7.504634167E-1,3.455291092E-1,9.556280375E-1,-1.597444654E0
7.705064167E-1,3.896802366E-1,-1.816346124E-2,-1.615739942E0
7.905494167E-1,1.910150796E-1,-2.321587652E-1,-1.156865120E0
8.105924167E-1,1.772194952E-1,-1.556276828E-1,-7.274425030E-1
8.306344167E-1,2.983645499E-1,2.734573372E-2,-5.351338387E-1
8.506774167E-1,3.671087027E-1,2.938941419E-1,-3.876081109E-1
8.707204167E-1,3.283329308E-1,4.182025492E-1,-1.700243205E-1
8.907624167E-1,2.287537158E-1,2.682779133E-1,-2.892980818E-3
9.108054167E-1,1.327858120E-1,2.222485840E-2,3.928015381E-2
9.308484167E-1,9.660142660E-2,-1.294008195E-1,5.462079868E-2
9.508914167E-1,1.145223528E-1,-9.749841690E-2,5.965556949E-2
9.709334167E-1,2.346636206E-1,-1.195812002E-1,6.829690188E-2
9.909764167E-1,3.490948975E-1,-2.008801252E-1,4.016579315E-2
1.011019417E0,3.901854455E-1,-1.629519463E-1,-2.033974044E-2
1.031062417E0,3.398363590E-1,1.747739129E-2,-1.035355404E-1
1.051104417E0,2.843468487E-1,3.270864189E-1,-1.324030608E-1
1.071147417E0,2.501628399E-1,5.694340467E-1,-1.328455508E-1
1.091190417E0,2.895152867E-1,5.884060860E-1,-9.053766727E-2
1.111232417E0,3.929095864E-1,3.288590908E-1,-1.275931858E-2
1.131275417E0,4.138720632E-1,-1.042576507E-1,2.323118038E-2
1.151318417E0,3.987463415E-1,-3.485277593E-1,3.619095683E-2
1.171361417E0,4.096657932E-1,-2.608391345E-1,3.650148958E-2
1.191403417E0,4.242564738E-1,7.587932050E-2,3.003389761E-2
1.211446417E0,4.163134992E-1,3.121291995E-1,6.462671794E-3
1.231489417E0,3.555347919E-1,2.909750342E-1,-1.708192937E-2
1.251532417E0,2.655494809E-1,1.615928560E-1,-3.152541816E-2
1.271574417E0,2.154960781E-1,8.920710534E-2,-3.893957660E-2
1.291618417E0,2.024676651E-1,9.416542947E-2,-3.549098596E-2
1.311661417E0,1.948373914E-1,1.585159302E-1,6.823952775E-3
1.331703417E0,2.010474354E-1,2.286759019E-1,2.185075916E-2
1.351746417E0,2.010037005E-1,2.149977088E-1,3.808396682E-2
1.371789417E0,2.097386271E-1,2.361274213E-1,3.696673736E-2
1.391832417E0,2.213777602E-1,3.169101477E-1,1.775817946E-2
1.411874417E0,2.515746355E-1,3.802745938E-1,2.797881514E-2
1.431917417E0,2.728614211E-1,4.291878045E-1,3.008372709E-2
1.451960417E0,2.900897264E-1,3.905680478E-1,4.871374462E-3
1.472002417E0,3.226638734E-1,3.610931933E-1,1.372419391E-2
1.492045417E0,3.591284454E-1,3.439671397E-1,1.375374664E-2
1.512088417E0,3.732874393E-1,2.805028856E-1,2.628284739E-3
1.532131417E0,3.665314317E-1,2.836827040E-1,1.568914391E-2
1.552173417E0,3.485131562E-1,2.456398606E-1,2.712770365E-2
1.572216417E0,3.426979482E-1,1.215377450E-1,2.474093623E-2
1.592259417E0,3.418214321E-1,1.350172162E-1,1.999256201E-2
1.612301417E0,3.528130352E-1,2.640081942E-1,2.217523009E-2
1.632344417E0,3.318994939E-1,2.512861192E-1,2.400675230E-2
1.652387417E0,2.628236115E-1,7.001649588E-2,3.675312549E-2
1.672430417E0,2.069907188E-1,-1.755595952E-2,5.185537785E-2
1.692472417E0,1.930948198E-1,7.313108444E-2,2.112886496E-2
1.712515417E0,1.567685008E-1,1.298150569E-1,-3.299015574E-3
1.732558417E0,1.060835570E-1,5.124347657E-2,-5.399459507E-3
1.752601417E0,8.616305143E-2,-1.158704832E-1,-4.711865447E-3
1.772643417E0,1.102875546E-1,-1.821726561E-1,-1.093323343E-2
1.792686417E0,1.097081304E-1,-1.568949670E-1,1.799796708E-2
1.812729417E0,4.084675759E-2,-2.256181538E-1,2.275098674E-2
1.832771417E0,-2.483512834E-2,-3.114615381E-1,1.418816857E-2
1.852814417E0,2.129497705E-3,-3.095669746E-1,4.335250705E-4
1.872857417E0,9.043753147E-2,-2.494783252E-1,-1.224693842E-2
1.892900417E0,1.120156422E-1,-2.606387138E-1,1.716138795E-2
1.912942417E0,5.715214089E-2,-3.253900707E-1,1.852862351E-2
1.932985417E0,8.657291532E-3,-3.442451358E-1,1.788580045E-2
1.953028417E0,9.128372185E-3,-2.831276059E-1,1.762628369E-2
1.973070417E0,2.697233111E-2,-2.262934893E-1,2.294388600E-2
1.993113417E0,4.047095031E-2,-1.762002707E-1,2.660072222E-2
2.013156417E0,3.020456061E-2,-1.555698365E-1,2.657611109E-2
2.033199417E0,1.760865375E-2,-1.352886111E-1,2.524541318E-2
2.053241417E0,8.844856173E-3,-7.132957876E-2,1.637867838E-2
2.073284417E0,-1.503936015E-2,-1.161180064E-2,1.018332411E-2
2.093327417E0,-1.147989836E-2,-4.081946798E-3,1.223577093E-2
2.113369417E0,-1.053430606E-2,5.120621994E-3,1.279035117E-2
2.133412417E0,-2.999400720E-2,3.168605641E-2,1.824869961E-2
2.153455417E0,-3.689334914E-2,5.417008698E-2,1.339889877E-2
2.173498417E0,-3.871155530E-2,8.594035357E-2,2.066108212E-2
2.193540417E0,-1.366751548E-2,1.147136986E-1,2.831231989E-2
2.213583417E0,4.075327888E-5,6.052736938E-2,2.455999516E-2
2.233626417E0,-5.805665627E-3,1.564418525E-2,2.057824098E-2
2.253668417E0,-1.962885447E-2,2.080055140E-2,1.748092659E-2
2.273711417E0,-3.954438493E-2,2.936870418E-2,1.367239002E-2
2.293753542E0,-4.540125281E-2,2.921226062E-2,1.411651354E-2
2.313796542E0,-2.093085460E-2,1.118933596E-2,2.048543654E-2
2.333838542E0,-8.413690142E-3,-1.228365116E-2,1.400286332E-2
2.353881542E0,-2.199046686E-2,-1.483456045E-2,4.388784524E-3
2.373924542E0,-3.306904808E-2,2.729879320E-2,8.442252874E-4
2.393966542E0,-1.222701091E-2,3.899762779E-2,-7.110768929E-4
2.414009542E0,-6.974239368E-4,4.467095435E-2,-3.760805354E-3
2.434052542E0,1.180939376E-3,5.369934440E-2,1.836236683E-3
2.454095542E0,1.658798754E-2,3.081176989E-2,6.718093529E-3
2.474137542E0,9.658906609E-3,3.315596655E-2,1.400301233E-3
2.494180542E0,-1.752173295E-3,2.774886042E-2,-5.098762922E-3
2.514223542E0,-9.873094037E-3,-9.211228229E-3,-4.290689714E-3
2.534265542E0,-1.077999640E-2,-1.232817769E-2,-7.212870754E-3
2.554308542E0,4.750733264E-3,-2.156995237E-2,-3.323499346E-3
2.574351542E0,4.480844364E-3,-6.196613982E-2,6.707487628E-3
2.594394542E0,-6.244352553E-4,-2.003413625E-2,9.347213432E-3
2.614436542E0,-9.948557243E-3,-5.763220135E-3,8.808705956E-3
2.634479542E0,-3.024862381E-3,-4.073698074E-2,4.608070944E-3
2.654522542E0,9.726036340E-3,-3.700806946E-2,4.054608289E-3
2.674564542E0,1.682605594E-2,-2.646923251E-2,5.226372741E-5
2.694607542E0,2.116820216E-2,-5.190811306E-2,3.860066645E-3
2.714650542E0,2.433905751E-2,-5.372466892E-2,8.137000725E-3
2.734692542E0,1.205771789E-2,-3.180456161E-2,4.427357111E-3
2.754735542E0,-2.233999083E-3,-4.467711598E-2,-2.542682923E-3
2.774778542E0,-5.597691517E-3,-5.132379755E-2,-7.566248998E-3
2.794821542E0,1.432383666E-3,-4.606868327E-2,-4.410121590E-3
2.814863542E0,2.849814016E-3,-4.365054518E-2,3.605626989E-4
2.834906542E0,1.909855753E-3,-4.449173808E-2,4.232249688E-3
2.854949542E0,5.576974712E-3,-3.967449069E-2,-2.473403933E-3
2.874991542E0,5.505679641E-3,-4.053856432E-2,-8.551040664E-3
2.895034542E0,-8.495831862E-4,-4.281458259E-2,-7.720799185E-3
2.915077542E0,-8.151929826E-3,-4.918821156E-2,2.123396378E-3
2.935120542E0,-1.159705408E-2,-6.908254325E-2,6.003332324E-3
2.955162542E0,-2.271291800E-2,-8.465775847E-2,6.807971280E-3
2.975205542E0,-2.799286321E-2,-8.751691878E-2,9.145572782E-3
2.995248542E0,-2.761585824E-2,-8.497945219E-2,6.074781530E-3
3.015290542E0,-3.523917124E-2,-9.774651378E-2,1.516838325E-3
3.035333542E0,-3.470795602E-2,-1.025859639E-1,-9.134318680E-5
3.055376542E0,-4.187918082E-2,-7.403838634E-2,4.212575499E-3
3.075418542E0,-4.198181257E-2,-4.885003343E-2,8.373912424E-3
3.095461542E0,-3.420186415E-2,-4.733666778E-2,9.245569818E-3
3.115504542E0,-3.597858548E-2,-5.563950539E-2,8.768850006E-3
3.135547542E0,-4.906437919E-2,-5.401253700E-2,4.114804324E-3
3.155589542E0,-6.371567398E-2,-3.656994179E-2,-1.234515803E-3
3.175632542E0,-6.520842016E-2,-5.253703147E-2,1.106053358E-3
3.195675542E0,-6.310954690E-2,-7.071878761E-2,6.251924671E-3
3.215717542E0,-6.610412151E-2,-6.749000400E-2,8.089432493E-3
3.235760542E0,-6.513532996E-2,-7.483278960E-2,7.871327922E-3
3.255803542E0,-6.701210141E-2,-8.024018258E-2,6.359661929E-4
3.275845542E0,-6.091025844E-2,-8.182732761E-2,-2.749511274E-3
3.295889417E0,-5.334163085E-2,-7.859426737E-2,-1.169579290E-2
3.315932417E0,-4.328466952E-2,-1.040733382E-1,-1.014797203E-2
