"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.947833328E-3,-2.374575846E-2,-1.493528672E-2,-5.624390207E-3
2.599183333E-2,-2.429290302E-2,-1.961780712E-2,-9.159741923E-3
4.603583333E-2,-3.636915935E-3,-5.423841067E-3,-1.225183159E-2
6.607983333E-2,-4.811922088E-3,-1.090506092E-2,-1.444887090E-2
8.612283333E-2,-3.629510105E-2,-1.882620156E-2,-1.279656217E-2
1.061668333E-1,-6.496816874E-3,-1.181629393E-2,-1.482872292E-2
1.262108333E-1,-4.156642128E-3,-8.353394456E-3,-1.166485064E-2
1.462548333E-1,-5.630045198E-3,6.711673923E-4,-1.892865868E-3
1.662988333E-1,-2.326321788E-2,-2.119066566E-2,3.603736404E-4
1.863428333E-1,-2.003068663E-2,-1.167566702E-2,3.092945553E-4
2.063868333E-1,-1.161370240E-2,-4.301687237E-3,4.459917545E-5
2.264308333E-1,-2.356225997E-2,-8.094463497E-3,-1.148961019E-3
2.464748333E-1,-1.559103467E-2,-1.552180760E-2,-3.649076214E-3
2.665188333E-1,3.227820620E-3,-2.251467668E-4,-3.979954869E-3
2.865628333E-1,-4.018225707E-3,4.323587287E-3,-4.806128331E-3
3.066068333E-1,7.744114846E-3,1.120088249E-2,-4.610743374E-3
3.266510000E-1,-8.539631963E-4,5.991520826E-3,2.093208488E-3
3.466950000E-1,-1.218411513E-2,1.133781672E-2,7.612343878E-3
3.667390000E-1,-1.596226729E-2,-1.166096423E-3,5.218664184E-3
3.867830000E-1,-5.610392429E-3,3.693596693E-3,-3.025812563E-3
4.068260000E-1,6.732094567E-3,-8.566864766E-3,-1.932867337E-3
4.268700000E-1,1.540507469E-2,-6.833444536E-2,-8.895162493E-3
4.469140000E-1,6.570476107E-4,-9.778381139E-2,3.539125994E-2
4.669580000E-1,1.592061482E-2,-1.790192164E-2,3.764352575E-2
4.870020000E-1,4.019834101E-2,4.510511085E-2,-3.815198690E-2
5.070460000E-1,-1.565426961E-2,4.406461120E-2,-9.846672416E-2
5.270900000E-1,-7.094416022E-2,-4.156107455E-2,-1.620222777E-1
5.471340000E-1,-1.903088987E-1,-2.460926324E-1,-3.130831718E-1
5.671780000E-1,-2.694709897E-1,-2.727654278E-1,-5.209216475E-1
5.872220000E-1,-1.427206993E-1,-1.493792087E-1,-7.455524206E-1
6.072660000E-1,-8.301007003E-2,1.382831633E-1,-1.126663685E0
6.273100000E-1,5.941696838E-2,-6.736380607E-2,-1.616843462E0
6.473540000E-1,1.280860156E-1,-1.121676117E-1,-1.911843777E0
6.673980000E-1,7.459088415E-2,1.141142547E-1,-2.230970621E0
6.874420000E-1,2.532800734E-1,1.788544804E-1,-2.642711878E0
7.074850000E-1,5.403785110E-1,-6.543637812E-2,-2.933393002E0
7.275290000E-1,1.004836679E0,-4.021366239E-1,-3.207191467E0
7.475730000E-1,1.355996728E0,8.268146515E-1,-1.078687906E0
7.676170000E-1,1.161173582E0,3.170601606E0,2.686089277E0
7.876610000E-1,2.202219814E-1,1.071459770E0,1.647251844E0
8.077050000E-1,-3.220796585E-2,-2.923564613E-1,5.726056639E-3
8.277490000E-1,-1.295245439E-1,-2.642812133E-1,-9.710732102E-2
8.477930000E-1,-1.615113467E-1,1.562247574E-1,-6.784538180E-2
8.678370000E-1,3.388239443E-2,-2.986209840E-2,-9.783502668E-3
8.878810000E-1,6.102267653E-2,-4.504268616E-2,-3.043853678E-3
9.079250000E-1,2.982149646E-2,5.574390292E-2,5.337761249E-4
9.279690000E-1,2.244360559E-2,3.874749318E-2,1.003381051E-2
9.480130000E-1,-2.463639714E-3,-3.022316284E-2,6.766499951E-3
9.680570000E-1,-2.771098167E-3,-5.361252651E-2,4.333961755E-3
9.881010000E-1,5.616229959E-3,5.105465278E-2,-2.294790931E-3
1.008144000E0,-8.097547106E-4,3.899847344E-2,-7.122926414E-3
1.028188000E0,-1.496098191E-2,-3.537674993E-2,-3.970330581E-3
1.048232000E0,-1.448975131E-2,-1.031672768E-2,-5.859250668E-4
1.068276000E0,-2.500341041E-3,1.880617812E-2,1.797651406E-3
1.088320000E0,-1.171448501E-3,-1.270128228E-2,4.290715791E-3
1.108364000E0,-9.578466415E-3,-1.069617271E-2,-9.902534075E-4
1.128408000E0,-7.967835292E-3,-4.592222627E-3,-7.088704966E-3
1.148452000E0,-4.129620269E-3,-3.192299604E-2,-5.217023194E-3
1.168496000E0,-4.339340143E-3,-3.834349662E-2,-1.792738680E-3
1.188540000E0,-2.953493223E-2,-2.838322148E-2,-4.598553292E-3
1.208584000E0,-6.509573758E-2,-3.602731228E-2,-1.174746826E-2
