time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1781034566301785600,6.43978564453125,0.280021995306015,-0.6278679966926575,0.079754002392292,0.7218080163002014,-1.364692211151123,0.2387616038322448,-0.545822262763977
1781034566321313000,6.45931298828125,0.2924000024795532,-0.6314370036125183,0.0874020010232925,0.7128459811210632,-1.376407504081726,0.2471649199724197,-0.574929416179657
1781034566340839400,6.47883935546875,0.2924000024795532,-0.6314370036125183,0.0874020010232925,0.7128459811210632,-1.376407504081726,0.2471649199724197,-0.574929416179657
1781034566360359200,6.498359130859375,0.3037720024585724,-0.6348099708557129,0.0945030003786087,0.704135000705719,-1.3876996040344238,0.2553553283214569,-0.6018080115318298
1781034566379880200,6.517880126953125,0.3037720024585724,-0.6348099708557129,0.0945030003786087,0.704135000705719,-1.3876996040344238,0.2553553283214569,-0.6018080115318298
1781034566399405300,6.5374052734375,0.3113999962806701,-0.6366440057754517,0.0993940010666847,0.6984500288963318,-1.3943443298339844,0.2605979442596435,-0.620171844959259
1781034566418927600,6.556927734375,0.3113999962806701,-0.6366440057754517,0.0993940010666847,0.6984500288963318,-1.3943443298339844,0.2605979442596435,-0.620171844959259
1781034566438447000,6.576447021484375,0.3113999962806701,-0.6366440057754517,0.0993940010666847,0.6984500288963318,-1.3943443298339844,0.2605979442596435,-0.620171844959259
1781034566457967900,6.5959677734375,0.3113999962806701,-0.6366440057754517,0.0993940010666847,0.6984500288963318,-1.3943443298339844,0.2605979442596435,-0.620171844959259
1781034566477489000,6.615489013671875,0.3131200075149536,-0.6331539750099182,0.1008810028433799,0.7006379961967468,-1.385775446891785,0.2579968869686126,-0.6259974241256714
1781034566497010200,6.63501025390625,0.3131200075149536,-0.6331539750099182,0.1008810028433799,0.7006379961967468,-1.385775446891785,0.2579968869686126,-0.6259974241256714
1781034566516529200,6.654529052734375,0.3005540072917938,-0.622530996799469,0.0946620032191276,0.7163519859313965,-1.3560044765472412,0.2409092783927917,-0.6001606583595276
1781034566536051200,6.67405126953125,0.3005540072917938,-0.622530996799469,0.0946620032191276,0.7163519859313965,-1.3560044765472412,0.2409092783927917,-0.6001606583595276
1781034566555573800,6.69357373046875,0.2869420051574707,-0.6148499846458435,0.0892890021204948,0.7291430234909058,-1.3347671031951904,0.2245253771543502,-0.5726280212402344
1781034566575093800,6.71309375,0.2869420051574707,-0.6148499846458435,0.0892890021204948,0.7291430234909058,-1.3347671031951904,0.2245253771543502,-0.5726280212402344
1781034566594615600,6.732615478515625,0.2752189934253692,-0.608942985534668,0.0857639983296394,0.738976001739502,-1.319006085395813,0.2099697142839431,-0.5500046014785767
1781034566614138600,6.752138671875,0.2752189934253692,-0.608942985534668,0.0857639983296394,0.738976001739502,-1.319006085395813,0.2099697142839431,-0.5500046014785767
1781034566633662000,6.771661865234375,0.2716970145702362,-0.6071400046348572,0.0846799984574318,0.7418820261955261,-1.3142184019088743,0.2057190537452697,-0.5431765913963318
1781034566653182000,6.791181884765625,0.2716970145702362,-0.6071400046348572,0.0846799984574318,0.7418820261955261,-1.3142184019088743,0.2057190537452697,-0.5431765913963318
1781034566672699100,6.81069921875,0.2716970145702362,-0.6071400046348572,0.0846799984574318,0.7418820261955261,-1.3142184019088743,0.2057190537452697,-0.5431765913963318
1781034566692219600,6.8302197265625,0.2716970145702362,-0.6071400046348572,0.0846799984574318,0.7418820261955261,-1.3142184019088743,0.2057190537452697,-0.5431765913963318
1781034566711739100,6.8497392578125,0.2728129923343658,-0.6082820296287537,0.0813229978084564,0.7409129738807678,-1.3155701160430908,0.2129947990179062,-0.5408093929290771
1781034566731256300,6.86925634765625,0.2728129923343658,-0.6082820296287537,0.0813229978084564,0.7409129738807678,-1.3155701160430908,0.2129947990179062,-0.5408093929290771
1781034566750776600,6.888776611328125,0.277862012386322,-0.6122120022773743,0.0796819999814033,0.7359610199928284,-1.3244820833206177,0.2248244434595108,-0.5464218258857727
1781034566770300700,6.90830078125,0.277862012386322,-0.6122120022773743,0.0796819999814033,0.7359610199928284,-1.3244820833206177,0.2248244434595108,-0.5464218258857727
1781034566789823000,6.927822998046875,0.2822090089321136,-0.6152330040931702,0.0768000036478042,0.7320839762687683,-1.3306658267974854,0.2370133101940155,-0.549549400806427
1781034566809343500,6.947343505859375,0.2822090089321136,-0.6152330040931702,0.0768000036478042,0.7320839762687683,-1.3306658267974854,0.2370133101940155,-0.549549400806427
1781034566828863700,6.96686376953125,0.2844240069389343,-0.6150100231170654,0.0684470012784004,0.732243001461029,-1.3265661001205444,0.2522749602794647,-0.5434520244598389
1781034566848386800,6.98638671875,0.2844240069389343,-0.6150100231170654,0.0684470012784004,0.732243001461029,-1.3265661001205444,0.2522749602794647,-0.5434520244598389
1781034566867912000,7.005911865234375,0.2826049923896789,-0.6132969856262207,0.0618960000574588,0.7349609732627869,-1.3198461532592771,0.2585295736789703,-0.5331148505210876
1781034566887433200,7.02543310546875,0.2826049923896789,-0.6132969856262207,0.0618960000574588,0.7349609732627869,-1.3198461532592771,0.2585295736789703,-0.5331148505210876
1781034566906951000,7.044950927734375,0.275642991065979,-0.6108739972114563,0.0536799989640712,0.7402499914169312,-1.3113555908203125,0.2602199018001556,-0.5122911930084229
1781034566926463700,7.064463623046875,0.275642991065979,-0.6108739972114563,0.0536799989640712,0.7402499914169312,-1.3113555908203125,0.2602199018001556,-0.5122911930084229
1781034566945976800,7.083976806640625,0.275642991065979,-0.6108739972114563,0.0536799989640712,0.7402499914169312,-1.3113555908203125,0.2602199018001556,-0.5122911930084229
1781034566965495600,7.10349560546875,0.2615790069103241,-0.6063070297241211,0.0414460003376007,0.7498329877853394,-1.2971057891845703,0.2578882575035095,-0.4753775596618652
1781034566985012500,7.123012451171875,0.2525910139083862,-0.602853000164032,0.0340729989111423,0.7560449838638306,-1.2870814800262451,0.2558099031448364,-0.4525398910045624
