"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.313875001E-3,-5.231634527E-2,-3.330723569E-2,-2.363560349E-2
2.535687500E-2,5.348183960E-2,3.623160720E-2,1.531773806E-2
4.539987500E-2,4.659600183E-2,4.880166799E-2,2.634369023E-2
6.544287501E-2,3.134752065E-2,5.621003360E-2,3.984273225E-2
8.548587500E-2,4.517234489E-2,7.829209417E-2,4.156071320E-2
1.055288750E-1,1.360343955E-2,1.108617615E-2,2.695190348E-2
1.255708750E-1,-4.871828854E-2,-1.124676615E-1,3.466634825E-2
1.456138750E-1,-6.788814813E-2,-2.192071080E-1,3.696905077E-2
1.656568750E-1,-5.627113208E-2,-3.038158715E-1,4.246516153E-2
1.856998750E-1,-5.488497391E-2,-5.006242990E-1,5.364166200E-2
2.057428750E-1,-8.894242346E-2,-7.087965608E-1,9.774404019E-2
2.257858750E-1,-1.450488716E-1,-8.477172256E-1,2.174530029E-1
2.458278750E-1,-2.405199260E-1,-1.072058916E0,3.678533435E-1
2.658708750E-1,-3.860501349E-1,-1.320788264E0,3.834827840E-1
2.859138750E-1,-4.452306628E-1,-1.347334981E0,3.795433342E-1
3.059568750E-1,-3.023206294E-1,-1.406714916E0,3.687848151E-1
3.259998750E-1,-5.415396094E-1,-4.485688806E-1,-3.755578697E-1
3.460428750E-1,-6.417438388E-1,4.953608811E-1,-7.552170753E-1
3.660848750E-1,-1.840908974E-1,-3.838928416E-3,-8.550674915E-1
3.861278750E-1,-5.289894715E-2,-4.631072283E-1,-8.236250281E-1
4.061715000E-1,-2.787677050E-1,-4.111741781E-1,-9.356531501E-1
4.262145000E-1,-1.204018816E-1,-2.215066701E-1,-6.779900193E-1
4.462575000E-1,-1.262802631E-2,-1.260529459E-1,-1.131943092E-1
4.663005000E-1,9.266836941E-2,-1.690364480E-1,1.394597590E-1
4.863425000E-1,2.499917150E-1,-1.763948947E-1,1.125127077E-1
5.063855000E-1,3.010465801E-1,-1.201551631E-1,-4.727295600E-3
5.264285000E-1,2.763768733E-1,5.262972414E-2,-2.151877880E-1
5.464715000E-1,1.609211117E-1,2.729414701E-1,-4.475138783E-1
5.665145000E-1,1.232106164E-1,4.645549357E-1,-5.800694823E-1
5.865575000E-1,3.400116563E-1,6.844053268E-1,-8.325670362E-1
6.065995000E-1,6.072549224E-1,1.002449512E0,-1.441008091E0
6.266425000E-1,4.921763837E-1,1.042375684E0,-1.729953647E0
6.466855000E-1,2.013005614E-1,6.792717576E-1,-1.612342715E0
6.667285000E-1,7.561349124E-2,2.226426303E-1,-1.457054615E0
6.867715000E-1,6.509342790E-1,1.150807619E0,-2.080914497E0
7.068135000E-1,5.328293443E-1,8.105909228E-1,-2.593123674E0
7.268565000E-1,4.064316452E-1,7.327526212E-1,-2.479024410E0
7.468995000E-1,3.428286612E-1,9.052833915E-1,-2.335053921E0
7.669425000E-1,6.269001961E-1,1.196828127E0,-2.805228233E0
7.869855000E-1,5.795645714E-1,1.204689860E0,-2.259090662E0
8.070285000E-1,-1.248970777E-1,1.060622096E0,-1.254236937E0
8.270705000E-1,-3.575036228E-1,8.546893001E-1,-9.400433302E-1
8.471135000E-1,1.728062779E-1,5.860262513E-1,-5.148099065E-1
8.671565000E-1,6.993494630E-1,3.435403407E-1,-1.353311092E-1
8.871995000E-1,6.348670125E-1,1.134307757E-1,5.143930018E-2
9.072425000E-1,3.070140481E-1,-1.999852955E-1,5.029821396E-2
9.272845000E-1,1.384686530E-1,-3.193387091E-1,-3.366180509E-2
9.473275000E-1,1.777447760E-1,-2.489813715E-1,-3.223521262E-2
9.673705000E-1,2.891078889E-1,-1.505238712E-1,1.128565706E-2
9.874135000E-1,3.315846920E-1,-8.864003420E-2,3.322569281E-2
1.007456500E0,2.869427204E-1,-7.991047204E-2,3.667052835E-2
1.027499500E0,2.316941768E-1,-8.476202935E-2,4.830347002E-2
1.047541500E0,1.919070780E-1,-4.948375374E-2,4.260267690E-2
1.067584500E0,1.628293097E-1,7.244711369E-2,3.898295015E-2
1.087627500E0,2.130715996E-1,1.282875538E-1,3.736112267E-2
1.107670500E0,3.084881604E-1,1.375132240E-2,5.374055356E-2
1.127713500E0,2.954871356E-1,-9.316660464E-2,1.159669161E-1
1.147756500E0,1.348634511E-1,5.351541098E-3,1.758368611E-1
1.167798500E0,1.433030665E-1,7.552404702E-2,1.964505911E-1
1.187841500E0,3.230350614E-1,-3.505932540E-2,2.095510811E-1
1.207884500E0,4.866209030E-1,-2.674951255E-1,2.047464848E-1
1.227927500E0,4.658859372E-1,-5.515566468E-1,1.084720045E-1
1.247970500E0,2.591544986E-1,-4.729257822E-1,-1.520375814E-2
1.268012500E0,6.846898794E-2,7.399354130E-2,-6.560263038E-2
1.288055500E0,1.080406606E-1,3.485332727E-1,2.164430916E-4
1.308098500E0,1.808798313E-1,8.035586216E-3,1.328198891E-2
1.328141500E0,1.567956060E-1,-4.406498075E-1,7.499622554E-2
1.348184500E0,1.758640558E-1,-6.254772544E-1,1.257387102E-1
1.368226500E0,2.439870834E-1,-3.843361735E-1,1.350205243E-1
1.388269500E0,2.829773724E-1,2.378648520E-2,9.848639369E-2
1.408313000E0,3.122403324E-1,3.495821953E-1,4.469872266E-2
1.428356000E0,3.635911345E-1,5.041753054E-1,2.212851495E-2
1.448399000E0,3.349925578E-1,4.206263423E-1,1.360750291E-2
1.468442000E0,2.024375051E-1,1.257620454E-1,1.925307512E-2
1.488484000E0,9.357194602E-2,-1.168467179E-1,4.543067887E-2
1.508527000E0,1.109152213E-1,-1.153715327E-1,6.060650945E-2
1.528570000E0,1.977452338E-1,-2.039014176E-2,5.932200328E-2
1.548613000E0,2.622407973E-1,-3.150437772E-2,5.496316031E-2
1.568656000E0,2.662792802E-1,-1.701333188E-2,9.741771221E-2
1.588698000E0,2.457269728E-1,2.515653893E-2,9.699279070E-2
1.608741000E0,2.581283152E-1,1.073098090E-2,4.523216560E-2
1.628784000E0,2.546459436E-1,-3.383434843E-3,4.281052854E-3
1.648827000E0,2.354461253E-1,-7.582228631E-3,5.729683675E-3
1.668870000E0,2.275079042E-1,-3.034451231E-2,3.367101029E-2
1.688912000E0,2.166920006E-1,-4.258713499E-2,5.778342020E-3
1.708955000E0,1.985910833E-1,-1.842617244E-1,-1.125328708E-4
1.728998000E0,2.107675374E-1,-2.335986346E-1,3.227033885E-3
1.749041000E0,2.036925107E-1,-7.529485226E-2,2.257134765E-4
1.769084000E0,1.848322600E-1,-1.145116426E-2,1.472502761E-2
1.789127000E0,1.684127152E-1,3.648896143E-2,3.734021261E-2
1.809169000E0,1.052943692E-1,-3.219407797E-2,5.763466284E-2
1.829212000E0,9.173025191E-2,1.349605620E-3,3.273724392E-2
1.849255000E0,5.401608348E-2,1.257678568E-1,-3.046191111E-2
1.869298000E0,-1.511401683E-2,5.466498062E-2,-4.084415361E-2
1.889341000E0,-1.648730971E-2,-9.569804370E-2,2.050459012E-2
1.909383000E0,4.220374860E-3,-6.729257107E-2,7.023375481E-2
1.929426000E0,-2.270670794E-2,-5.927555636E-2,3.456361219E-2
1.949469000E0,-7.626432180E-2,-3.702889010E-2,-1.807548106E-2
1.969512000E0,-8.572942019E-2,4.316647351E-2,-3.795265034E-2
1.989555000E0,-3.916841000E-2,6.310784817E-2,-5.924372375E-2
2.009597000E0,-2.182331868E-2,2.877159789E-2,-6.227967143E-2
2.029640000E0,-1.283902582E-2,5.906023830E-2,-3.541149944E-2
2.049683000E0,5.957859755E-2,2.664709687E-1,-2.470939048E-2
2.069726000E0,1.414192468E-1,3.030828238E-1,-2.733594924E-2
