Time (s),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,activity_label
5.171344458,-1.102158051,8.995843048,0.1667532349,-0.1343748122,0.2928633392,0.00682504382,1
5.191386458,-1.589544525,9.517807617,0.2415975952,-0.07283010334,0.000529398676,0.03639236838,1
5.211429458,-1.646875305,9.899962921,1.41111557,-0.08102139831,0.3182370365,0.02937949635,1
5.231472458,-1.63699585,9.770631866,0.8186476135,-0.1079696566,0.3251774907,0.04892470315,1
5.251515458,-1.762884064,9.645791473,0.4493655396,0.001972325146,0.1774921715,0.09654559195,1
5.271557458,-2.03591629,9.555080109,0.4933740234,0.1172850206,0.03161067143,0.1731561422,1
5.291600458,-2.081122284,9.423204346,-0.5703140259,0.1287165582,-0.324208796,0.196496129,1
5.311643458,-2.296374664,9.434730377,-1.009051666,0.04692474008,-0.4758292139,0.1747618914,1
5.331686458,-2.862647095,9.303902435,-0.4887336731,0.01861007512,-0.2947003245,0.2475767136,1
5.351728458,-2.713706818,8.820557556,-0.7699987793,0.1984271705,-0.3258992732,0.1830382496,1
5.371771458,-1.011446686,8.908873901,-1.500629425,0.3912969232,-0.2290926278,-0.09594263136,1
5.391814458,-0.2694396973,9.07053772,-2.114203491,0.3206120431,-0.02287527546,-0.3883418441,1
5.411857333,-0.7997868347,10.12928604,-2.382445679,0.07265045494,0.04666172341,-0.4413427413,1
5.431899333,-1.228195953,10.99882782,-0.4846920776,0.01887031272,0.1465747505,-0.2695720494,1
5.451942333,-0.643661499,10.15877472,1.135239258,0.1627919227,-0.2900090814,0.01916789077,1
5.471985333,-0.09490264893,9.69653595,0.7080276489,0.338034302,-1.140477538,0.1370159686,1
5.492028333,0.2460882568,10.13482452,0.6472540283,0.3224800527,-1.085989952,0.1427255571,1
5.512070333,0.9355545044,10.59930862,0.3721261597,0.2397506386,-0.7878608108,0.1818033308,1
5.532113333,1.151854706,9.927954712,-0.503253479,0.2395980656,-0.7044385672,0.3030851483,1
5.552156333,0.7391629028,9.423503723,-0.349972229,0.3137643635,-0.4268522263,0.3007645011,1
5.572198333,-0.3008743286,9.187594299,-0.3119512939,0.3377540112,-0.1678047627,0.2030037493,1
5.592241333,-1.687440948,9.1477771,-0.1883084106,0.3684608638,-0.02258493938,0.1106930599,1
5.612284333,-1.768572235,9.34895874,0.5812413025,0.3632772863,0.09177985042,-0.01242521778,1
5.632327333,-0.3685336304,9.515861664,0.6673123169,0.3597824872,-0.2584050596,-0.003238882171,1
5.652369333,0.2046244812,9.811945953,0.9386979675,0.4631339312,-0.5696095824,0.04955919832,1
5.672412333,0.1064286804,9.918374634,1.290017395,0.4898429513,-0.5564630032,0.06251594424,1
5.692455333,-0.08247848511,9.641300812,0.629740448,0.3867634237,-0.5700595379,0.0423299782,1
5.712498333,-0.3844006348,9.492809601,0.8533753967,0.3516160846,-0.4241962135,0.01030124165,1
5.732540333,-0.3132984924,9.500743103,1.662293243,0.3735363781,-0.3523088694,0.0006080900785,1
5.752583333,0.1299298096,9.880653076,1.647623749,0.4664317071,-0.6618825793,0.0500567928,1
5.772626333,0.4207749939,9.817334747,1.134790192,0.5389811993,-1.004221439,0.1517922431,1
5.792669333,0.5128335571,9.440418549,0.7566764832,0.4489400983,-1.058741689,0.2205075622,1
5.812711333,0.6236032104,9.756261749,0.196690979,0.327209264,-1.184696674,0.247070998,1
5.832754333,0.04864883423,9.807904358,0.3155438232,0.2337556183,-1.149730921,0.2859653234,1
5.852797333,0.02065704346,10.31864227,0.732127533,-0.2130243033,-1.069843173,0.3377722204,1
5.872840333,0.6734495544,11.87884781,-0.789458313,-0.663251698,-1.495087743,0.6527689695,1
5.892882333,0.8699908447,11.41541153,-1.3748909,-0.5547373295,-1.929844975,1.030823946,1
