time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1781031077861634600,1.474634521484375,-0.1594299972057342,0.5637519955635071,-0.0558930002152919,0.8084800243377686,1.189689874649048,0.2735329270362854,0.2036989033222198
1781031077881164300,1.494164306640625,-0.1481640040874481,0.5650339722633362,-0.0665270015597343,0.8089230060577393,1.1952617168426514,0.2786581814289093,0.171974167227745
1781031077900697900,1.51369775390625,-0.1436430066823959,0.5650190114974976,-0.070201002061367,0.8094390034675598,1.1962413787841797,0.2795976102352142,0.1600836366415023
1781031077920232400,1.533232421875,-0.1394760012626648,0.5650240182876587,-0.0725980028510093,0.8099520206451416,1.197106957435608,0.2788147926330566,0.1502433866262436
1781031077939764700,1.5527646484375,-0.1353179961442947,0.5649769902229309,-0.0737700015306472,0.8105840086936951,1.1976869106292725,0.2759869396686554,0.1418414264917373
1781031077959293200,1.572293212890625,-0.1353179961442947,0.5649769902229309,-0.0737700015306472,0.8105840086936951,1.1976869106292725,0.2759869396686554,0.1418414264917373
1781031077978822000,1.59182177734375,-0.1278560012578964,0.5658940076828003,-0.0712530016899108,0.8113809823989868,1.2005435228347778,0.2633666098117828,0.1317469924688339
1781031077998355000,1.61135498046875,-0.1278560012578964,0.5658940076828003,-0.0712530016899108,0.8113809823989868,1.2005435228347778,0.2633666098117828,0.1317469924688339
1781031078017885700,1.6308857421875,-0.1236419975757598,0.5691739916801453,-0.0615909993648529,0.8105300068855286,1.2079672813415527,0.2429739981889724,0.1346695274114608
1781031078037411800,1.650411865234375,-0.1236419975757598,0.5691739916801453,-0.0615909993648529,0.8105300068855286,1.2079672813415527,0.2429739981889724,0.1346695274114608
1781031078056937500,1.6699375,-0.1221410036087036,0.5754150152206421,-0.0458570010960102,0.8073880076408386,1.2222329378128052,0.2162948846817016,0.1484476178884506
1781031078076464600,1.689464599609375,-0.1222089976072311,0.5796800255775452,-0.0361469984054565,0.8048160076141357,1.232343077659607,0.2012227922677993,0.1586567163467407
1781031078095988700,1.70898876953125,-0.122308000922203,0.5847640037536621,-0.0254629999399185,0.8015249967575073,1.2447866201400757,0.184913083910942,0.169987604022026
1781031078115511600,1.728511474609375,-0.1221060007810592,0.5901790261268616,-0.0142299998551607,0.7978569865226746,1.258463740348816,0.1676196306943893,0.1815767735242843
1781031078135036000,1.748035888671875,-0.1217020004987716,0.5956310033798218,-0.002826000098139,0.7939789891242981,1.2726682424545288,0.1500287353992462,0.1932490617036819
1781031078154559500,1.7675595703125,-0.1217020004987716,0.5956310033798218,-0.002826000098139,0.7939789891242981,1.2726682424545288,0.1500287353992462,0.1932490617036819
1781031078174077400,1.787077392578125,-0.1209859997034072,0.6048380136489868,0.0191029999405145,0.7868710160255432,1.2979841232299805,0.116554394364357,0.2166587710380554
1781031078193596000,1.806595947265625,-0.1209859997034072,0.6048380136489868,0.0191029999405145,0.7868710160255432,1.2979841232299805,0.116554394364357,0.2166587710380554
1781031078213116000,1.826115966796875,-0.1209539994597435,0.6112099885940552,0.0390419997274875,0.7811959981918335,1.3173476457595823,0.0869672521948814,0.2398956269025802
1781031078232634400,1.84563427734375,-0.1209539994597435,0.6112099885940552,0.0390419997274875,0.7811959981918335,1.3173476457595823,0.0869672521948814,0.2398956269025802
1781031078252156000,1.865156005859375,-0.1209240034222602,0.6153500080108643,0.0564780011773109,0.7768719792366028,1.3317755460739136,0.0611068494617939,0.2608208656311035
1781031078271680300,1.88468017578125,-0.1205630004405975,0.6175100207328796,0.0649409964680671,0.7745490074157715,1.3395447731018066,0.048316553235054,0.2705684602260589
1781031078291202000,1.9042021484375,-0.1200769990682601,0.6197320222854614,0.0731189996004104,0.7721179723739624,1.347633957862854,0.0359258651733398,0.279873251914978
1781031078310720500,1.923720458984375,-0.1192390024662017,0.6220890283584595,0.0809310004115104,0.7695689797401428,1.356181263923645,0.0237928126007318,0.2882744967937469
1781031078330236000,1.94323583984375,-0.1182449981570243,0.6243699789047241,0.0882299989461898,0.7670680284500122,1.3645665645599363,0.0123007418587803,0.2959015667438507
1781031078349753000,1.962753173828125,-0.1182449981570243,0.6243699789047241,0.0882299989461898,0.7670680284500122,1.3645665645599363,0.0123007418587803,0.2959015667438507
1781031078369273900,1.98227392578125,-0.1170519962906837,0.6278619766235352,0.1010159999132156,0.7628120183944702,1.3784369230270386,-0.0071275094524025,0.3103934526443481
1781031078388794600,2.001794677734375,-0.1170519962906837,0.6278619766235352,0.1010159999132156,0.7628120183944702,1.3784369230270386,-0.0071275094524025,0.3103934526443481
1781031078408318500,2.021318359375,-0.1161290034651756,0.6294460296630859,0.1089470013976097,0.7605530023574829,1.3858520984649658,-0.0195273049175739,0.319252461194992
