"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.054125002E-3,1.641009934E-2,-1.451586839E-3,-1.283943001E-2
2.709612501E-2,-2.403791994E-2,-2.228341438E-2,2.216285793E-3
4.651112500E-2,-3.266004100E-2,-2.730095573E-2,5.079494324E-3
6.655312501E-2,-1.146833133E-2,-3.195740748E-3,-1.395149808E-2
8.659512500E-2,3.480857471E-3,4.236544482E-3,-1.486945339E-2
1.066371250E-1,6.189021282E-3,-4.687434994E-4,-1.224840060E-2
1.266781250E-1,2.930059470E-2,2.041002735E-2,-1.443534531E-2
1.467201250E-1,2.901963890E-2,2.805678546E-2,-1.410413440E-2
1.667621250E-1,2.056914754E-2,2.613818645E-2,-5.886672530E-3
1.868034167E-1,3.289220482E-2,1.241329871E-2,-7.811321411E-4
2.068444167E-1,4.773074389E-2,-4.526199773E-4,-4.013683647E-3
2.268864167E-1,5.232049525E-2,2.169973217E-2,-1.727210730E-2
2.469284167E-1,5.989486352E-2,5.371540785E-2,-2.451264113E-2
2.669704167E-1,6.723812222E-2,4.901875928E-2,-1.277261786E-2
2.870114167E-1,6.103800982E-2,-1.646200567E-2,1.161855087E-2
3.070534167E-1,-2.950041182E-2,-1.036613509E-1,6.611614674E-2
3.270954167E-1,-2.011522502E-1,-2.003599405E-1,1.439644843E-1
3.471364167E-1,-3.527697921E-1,-4.381831288E-1,2.843902111E-1
3.671784167E-1,-3.814951181E-1,-6.008186936E-1,3.616287410E-1
3.872204167E-1,-5.885289609E-2,-7.576983571E-1,-4.975548387E-2
4.072624167E-1,1.923688799E-1,-4.533146322E-1,-3.669057190E-1
4.273034167E-1,2.318784595E-1,-2.163423300E-1,-5.690625310E-1
4.473454167E-1,2.901547551E-1,-2.494435012E-1,-8.661888838E-1
4.673874167E-1,3.165218532E-1,-3.222832978E-1,-9.824671745E-1
4.874294167E-1,3.022003174E-1,-1.960453242E-1,-8.090756536E-1
5.074704167E-1,3.002057970E-1,-7.678434998E-2,-7.229757905E-1
5.275124167E-1,4.213655889E-1,3.673017398E-2,-6.003669500E-1
5.475544167E-1,4.158074856E-1,1.104129851E-1,-5.967712998E-1
5.675964167E-1,4.686475396E-1,9.566064179E-2,-6.725475788E-1
5.876374167E-1,7.012685537E-1,2.152677029E-1,-8.935673833E-1
6.076794167E-1,8.350039124E-1,5.390344262E-1,-9.953672886E-1
6.277214167E-1,8.167750835E-1,5.918286443E-1,-1.319896460E0
6.477634167E-1,7.817550302E-1,7.466433048E-1,-1.851242065E0
6.678044167E-1,8.471872807E-1,5.093255043E-1,-2.054634809E0
6.878464167E-1,7.654322982E-1,2.565357983E-1,-2.170732975E0
7.078884167E-1,8.849020004E-1,-2.743240893E-1,-2.335078001E0
7.279294167E-1,7.849273086E-1,-7.103152871E-1,-2.600096464E0
7.479714167E-1,4.816461504E-1,-2.313225418E-1,-3.024481297E0
7.680134167E-1,6.924269795E-1,8.228680491E-1,-3.068881512E0
7.880554167E-1,1.187167287E0,1.119719863E0,-2.982943535E0
8.080964167E-1,7.740019560E-1,8.944493532E-1,-3.014534473E0
8.281384167E-1,7.727822065E-1,2.277390957E0,-3.389514208E0
8.481804167E-1,4.133356810E-1,2.771555901E0,-3.900590658E0
8.682224167E-1,2.907552421E-1,3.076187611E0,-2.833916426E0
8.882634167E-1,4.741213322E-1,2.556724072E0,-1.689666390E0
9.083054167E-1,5.721487403E-1,1.409831762E0,-1.497966647E0
9.283474167E-1,2.890191674E-1,8.645581007E-1,-1.989033103E0
9.483884167E-1,-1.647502482E-1,8.646647334E-1,-1.671100497E0
9.684304167E-1,-2.206438035E-1,8.138456345E-1,-6.981067061E-1
9.884724167E-1,1.526601464E-1,4.556820393E-1,-1.277608424E-1
1.008514417E0,2.080916464E-1,2.466375679E-1,8.069622517E-2
1.028555417E0,3.668674082E-2,4.354310632E-1,-5.804479867E-2
1.048597417E0,3.298181668E-2,3.386034966E-1,6.000649184E-3
1.068639417E0,9.755255282E-2,1.691812128E-1,4.589948058E-2
1.088681417E0,1.004254296E-1,1.760299057E-1,5.597836897E-2
1.108722417E0,1.104873195E-1,2.080744505E-1,4.032548890E-2
1.128764417E0,9.154718369E-2,2.117525190E-1,4.188191518E-2
1.148806417E0,9.398690611E-2,1.669373959E-1,6.326378882E-2
1.168848417E0,9.117641300E-2,1.575613022E-1,6.578450650E-2
1.188890000E0,5.755745620E-2,1.039012149E-1,5.746228248E-2
1.208932000E0,-3.101290436E-3,-2.907018922E-2,7.264519483E-2
1.228974000E0,-4.296462238E-2,-8.300155401E-2,9.650916606E-2
1.249015000E0,-7.531669736E-2,-7.022367418E-2,1.135401577E-1
1.269057000E0,-1.349491924E-1,-8.402117342E-2,1.332505941E-1
1.289099000E0,-1.533343345E-1,-3.496762365E-2,1.464902014E-1
1.309141000E0,-1.665607244E-1,-2.382463589E-2,1.550725847E-1
1.329182000E0,-1.639208645E-1,-1.611357182E-2,1.328884065E-1
1.349224000E0,-1.188863516E-1,2.551354468E-2,9.982544929E-2
1.369266000E0,-9.595540166E-2,6.967748702E-2,5.668563023E-2
1.389308000E0,-7.061701268E-2,1.152015924E-1,8.225071244E-3
1.409349000E0,-5.211902410E-2,1.395786405E-1,-3.614293039E-2
1.429391000E0,-5.778117478E-2,1.030267403E-1,-6.614335626E-2
1.449433000E0,-3.665205836E-2,-3.148578107E-3,-7.558821887E-2
1.469474000E0,2.510917559E-2,-9.738732874E-2,-8.104868978E-2
1.489516000E0,7.489930093E-2,-9.244816005E-2,-7.869901508E-2
1.509558000E0,3.904162720E-2,-6.309344620E-2,-8.316605538E-2
1.529600000E0,8.463779232E-4,-5.293245241E-2,-6.776103377E-2
1.549641000E0,-3.901021928E-2,1.563862711E-2,-6.868473440E-2
1.569683000E0,-7.762265950E-2,1.666859984E-1,-9.607709944E-2
1.589725000E0,-9.322851896E-2,3.205503821E-1,-1.186486036E-1
1.609766000E0,-1.123572066E-1,4.803265035E-1,-1.440337002E-1
1.629808000E0,-1.535142362E-1,5.858715773E-1,-1.692330539E-1
1.649850000E0,-2.000716180E-1,6.316174269E-1,-1.710308492E-1
1.669892000E0,-2.573148012E-1,6.829540133E-1,-1.883919090E-1
1.689933000E0,-3.212273121E-1,7.501912117E-1,-2.136792541E-1
1.709975000E0,-3.843777478E-1,5.959174633E-1,-1.654235572E-1
1.730017000E0,-4.043409526E-1,3.972875774E-1,-9.606720507E-2
1.750059000E0,-3.985129297E-1,3.481011689E-1,-6.273721159E-2
1.770100000E0,-5.061768889E-1,3.025119305E-1,-1.393752452E-2
1.790142000E0,-7.860771418E-1,1.393229663E-1,7.172891498E-2
1.810184000E0,-8.949378133E-1,6.715972722E-2,7.902513444E-2
1.830225000E0,-9.837055206E-1,2.349197268E-1,7.201960683E-2
1.850267000E0,-1.150358319E0,1.267039776E-1,1.092531532E-1
1.870309000E0,-1.360913754E0,-2.155043781E-1,2.116189748E-1
1.890351000E0,-1.659591913E0,-1.885427833E-1,3.165053427E-1
1.910392000E0,-1.807738900E0,-3.018910997E-3,2.737357616E-1
1.930434000E0,-1.780786872E0,6.116330624E-2,3.389448673E-2
1.950476000E0,-1.596434712E0,1.919323206E-1,-1.327749640E-1
1.970518000E0,-1.081162095E0,3.804443777E-1,-9.878511727E-2
1.990559000E0,-5.627071857E-1,5.415473580E-1,-6.853879243E-2
2.010601000E0,-3.269074559E-1,4.443606138E-1,-3.190792166E-3
2.030643000E0,-1.831624806E-1,2.884154022E-1,1.666755788E-2
2.050684000E0,-7.765462250E-2,3.891252279E-1,1.232394669E-2
2.070726000E0,3.154902905E-2,6.128901243E-1,5.767967552E-3
2.090768000E0,1.780330241E-1,8.323906064E-1,1.930218935E-2
2.110810000E0,3.243180513E-1,9.195350409E-1,3.987628967E-2
2.130851000E0,3.928260803E-1,9.265766144E-1,7.582972199E-2
2.150893000E0,4.518482983E-1,1.003997207E0,6.711965799E-2
2.170935000E0,4.575587511E-1,9.655669332E-1,3.254114464E-2
2.190975792E0,4.178048372E-1,8.645074368E-1,-2.049985528E-2
2.211017792E0,3.351580501E-1,7.344601750E-1,-4.489528760E-2
2.231059792E0,2.658729255E-1,7.278581858E-1,-6.781273335E-2
2.251101792E0,2.784634531E-1,6.945687532E-1,-1.350549310E-1
2.271142792E0,1.792687774E-1,4.602656960E-1,-2.323169559E-1
2.291184792E0,2.014420033E-1,7.792498171E-2,-2.806853950E-1
2.311226792E0,5.744264126E-1,-3.446092829E-2,-2.634672821E-1
2.331268792E0,7.782253623E-1,-7.085191458E-2,-1.910590380E-1
2.351309792E0,5.620523095E-1,1.249567419E-2,-1.666244715E-1
2.371351792E0,4.573940635E-1,1.399082392E-1,-2.108309120E-1
2.391393792E0,4.266712964E-1,1.410794258E-2,-1.793947369E-1
2.411434792E0,4.198039472E-1,7.657637820E-3,-1.389207393E-1
2.431476792E0,5.227594972E-1,2.211761922E-1,-1.355412155E-1
2.451518792E0,5.582293272E-1,2.817061543E-1,-1.472330987E-1
2.471560792E0,5.009042621E-1,1.838706434E-1,-1.360229552E-1
2.491601792E0,4.633126259E-1,9.703698754E-2,-9.414816648E-2
2.511643792E0,4.481337965E-1,1.526340283E-2,-5.909576267E-2
