"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.044125002E-3,7.125931549E0,6.591093750E0,2.028431854E0
2.208612501E-2,7.137457581E0,6.533762970E0,1.940115509E0
4.212712500E-2,6.985673218E0,6.540498962E0,1.972448273E0
6.279612500E-2,7.025191040E0,6.625971222E0,2.069895630E0
8.283712500E-2,7.183262329E0,6.569987640E0,2.068398743E0
1.028791250E-1,7.146139526E0,6.546785889E0,2.024090881E0
1.229211250E-1,7.079228668E0,6.636449432E0,2.181114349E0
1.429631250E-1,7.130571899E0,6.609804840E0,2.072440338E0
1.630041250E-1,7.092850342E0,6.540049896E0,2.034120026E0
1.830454167E-1,7.048243103E0,6.585555267E0,2.037413177E0
2.030874167E-1,7.015461273E0,6.641089783E0,2.165397034E0
2.231294167E-1,7.048243103E0,6.607110443E0,2.215991821E0
2.431704167E-1,7.158414001E0,6.658902740E0,2.180964661E0
2.632124167E-1,7.067552948E0,6.686744843E0,2.089953918E0
2.832544167E-1,6.869065704E0,6.757547607E0,2.127525787E0
3.032964167E-1,6.920858002E0,6.750212860E0,1.991758118E0
3.233374167E-1,7.090754700E0,6.620283051E0,1.738933868E0
3.433794167E-1,7.029981079E0,6.297254791E0,1.461860046E0
3.634214167E-1,6.946005707E0,6.526577911E0,1.810634766E0
3.834634167E-1,7.455995178E0,6.754254456E0,3.292553101E0
4.035044167E-1,7.982450409E0,5.803731079E0,4.227658539E0
4.235464167E-1,7.333400116E0,6.902895355E0,2.955304413E0
4.435884167E-1,7.546856232E0,6.892117767E0,2.223027191E0
4.636294167E-1,6.785389709E0,6.482270050E0,2.260449371E0
4.836714167E-1,6.025569763E0,5.802084503E0,1.958227844E0
5.037134167E-1,6.347999268E0,6.595434723E0,1.962868195E0
5.237554167E-1,6.219716034E0,7.288942566E0,2.267335052E0
5.437964167E-1,6.277196503E0,7.379204865E0,1.668280792E0
5.638384167E-1,6.564000092E0,6.119873657E0,1.298250275E0
5.838804167E-1,6.563401337E0,6.039640503E0,2.162103882E0
6.039224167E-1,5.473817139E0,6.062692566E0,2.013313293E0
6.239634167E-1,5.512436829E0,5.995482330E0,1.102307739E0
6.440054167E-1,6.409371643E0,4.141737213E0,4.719685364E-1
6.640474167E-1,5.870342560E0,4.534969482E0,1.351389771E0
6.840884167E-1,6.385720825E0,6.692433014E0,3.878434753E-1
7.041304167E-1,5.636678467E0,7.860005035E0,3.878434753E-1
7.241724167E-1,6.393804016E0,6.643484802E0,-4.893324280E-1
7.442144167E-1,6.378236389E0,5.675298157E0,-9.927355957E-1
7.642554167E-1,2.318977661E0,4.742737427E0,-9.180409241E-1
7.842974167E-1,-1.377585297E0,5.281167755E0,1.986219635E0
