time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1780527070530145300,-0.491854736328125,1.5126374959945679,-0.7856411933898926,-0.32188698649406433,-0.6563910245895386,-0.17956991493701935,0.2204660028219223,0.6457030177116394
1780527070570489300,-0.4515107421875,1.5075663328170776,-0.8211115002632141,-0.3328849971294403,-0.6514139771461487,-0.18232868611812592,0.23266200721263885,0.6408690214157104
1780527070580560100,-0.44143994140625,1.5095025300979614,-0.8319502472877502,-0.3352360129356384,-0.6504650115966797,-0.17883652448654175,0.23721200227737427,0.6389380097389221
1780527070600702000,-0.421298095703125,1.5152688026428223,-0.8355730175971985,-0.33566299080848694,-0.6514080166816711,-0.17462238669395447,0.23886099457740784,0.6371359825134277
1780527070610803200,-0.41119677734375,1.5164515972137451,-0.835284411907196,-0.3355189859867096,-0.6517419815063477,-0.1739979386329651,0.23876699805259705,0.6369050145149231
1780527070620874000,-0.4011259765625,1.517170786857605,-0.8358389139175415,-0.3353720009326935,-0.6517599821090698,-0.17274396121501923,0.2392449975013733,0.6367849707603455
1780527070630975200,-0.391024658203125,1.5185980796813965,-0.8359073400497437,-0.3348599970340729,-0.6519420146942139,-0.17053237557411194,0.2397499978542328,0.6366770267486572
1780527070641046000,-0.3809541015625,1.5210583209991455,-0.8344380855560303,-0.33390599489212036,-0.6525850296020508,-0.16800057888031006,0.23966200649738312,0.6365529894828796
1780527070661218300,-0.36078173828125,1.5268422365188599,-0.8267406225204468,-0.33100101351737976,-0.6548089981079102,-0.16402535140514374,0.2373719960451126,0.6366440057754517
1780527070671319600,-0.350680419921875,1.5292054414749146,-0.8218513131141663,-0.3294390141963959,-0.6559730172157288,-0.16291320323944092,0.2356790006160736,0.6368860006332397
1780527070681390300,-0.340609619140625,1.530648112297058,-0.8175035119056702,-0.32808101177215576,-0.6568390130996704,-0.16227786242961884,0.23416799306869507,0.6372510194778442
1780527070691552800,-0.330447265625,1.5313999652862549,-0.8128792643547058,-0.32685598731040955,-0.6576240062713623,-0.16259101033210754,0.23236499726772308,0.6377310156822205
1780527070701654000,-0.320345947265625,1.5310678482055664,-0.809683084487915,-0.3262830078601837,-0.6580280065536499,-0.16397880017757416,0.2308720052242279,0.6381499767303467
1780527070711724800,-0.310275146484375,1.529765009880066,-0.8070099949836731,-0.3261770009994507,-0.6582120060920715,-0.1666746586561203,0.22928400337696075,0.6385859847068787
1780527070721826000,-0.300174072265625,1.5275003910064697,-0.8050693869590759,-0.32651999592781067,-0.6581240296363831,-0.17041338980197906,0.2277590036392212,0.6390470266342163
1780527070731927300,-0.29007275390625,1.5242522954940796,-0.8028201460838318,-0.3270590007305145,-0.6578890085220337,-0.17539580166339874,0.2258789986371994,0.6396809816360474
1780527070741998300,-0.280001708984375,1.5210801362991333,-0.8004081845283508,-0.3274979889392853,-0.6576629877090454,-0.1801709681749344,0.22399799525737762,0.6403489708900452
1780527070782372900,-0.239627197265625,1.513867974281311,-0.7891360521316528,-0.32690098881721497,-0.6577370166778564,-0.19143328070640564,0.21758000552654266,0.642786979675293
1780527070802545200,-0.219454833984375,1.513662576675415,-0.7878391742706299,-0.3263719975948334,-0.6577609777450562,-0.19107753038406372,0.21728099882602692,0.6431329846382141
