Time (s),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,activity_label
5.129697042,0.03951782227,9.792636108,-0.6423143005,0.003357466543,0.001240560319,-0.001556691015,5
5.149738042,0.01092727661,9.761650543,-0.6316864014,0.00568085257,0.002684629988,0.001421275549,5
5.169780042,0.04730163574,9.792037354,-0.6430627441,0.005817348137,-0.002247745171,0.0006520403549,5
5.189821042,0.05912704468,9.815089417,-0.6724017334,-0.001180143561,0.01266915724,0.003431771649,5
5.209862042,-0.005089416504,9.768236847,-0.7144642639,-0.005085987039,0.01398081705,0.002068002243,5
5.229903042,-0.06810836792,9.762249298,-0.7164102173,0.0006324839778,0.002853909507,0.004455585964,5
5.249944042,-0.05224136353,9.793085175,-0.6706054688,-0.0006465702318,-0.003043160308,0.00499386806,5
5.269985042,-0.005987548828,9.800569611,-0.6697073364,-0.004237992689,-0.004747759085,0.003748211078,5
5.290026042,0.03891906738,9.7502742,-0.6836283875,-0.003742192406,-0.00901344046,0.005591024645,5
5.310067042,0.02230361938,9.781259766,-0.6661148071,-0.0006776929367,-0.006479443517,0.00899241399,5
5.330108042,0.01032852173,9.789193268,-0.6569837952,-0.001349848928,-0.006890396122,0.008692523465,5
5.350149042,0.02484832764,9.794282684,-0.6457571411,-0.006912941579,-0.007963342592,0.007599668112,5
5.370191042,0.04760101318,9.830207977,-0.5974076843,-0.01080819685,-0.001940955874,0.003039638279,5
5.390232042,0.06825805664,9.787397003,-0.6367758179,-0.007743876427,0.00614194572,0.004443164449,5
5.410273042,0.08427474976,9.766141205,-0.6695576477,-0.0008902391419,0.002277054824,0.008983908221,5
5.430314042,0.06122268677,9.769434357,-0.6707551575,0.002374636009,0.004254258238,0.01184209064,5
5.450355042,0.04326004028,9.815239105,-0.6285429382,-0.0003163279034,0.01496568508,0.006943659857,5
5.470396167,0.005089416504,9.796827393,-0.6249504089,-0.01019584853,0.00533127971,0.01064912882,5
5.490437167,0.01751358032,9.761650543,-0.6505471802,-0.008090868592,-0.008914105594,0.01032878831,5
5.510478167,0.02409988403,9.769284668,-0.6544390869,-0.007633176632,-0.005394010805,0.01057505235,5
5.530519167,0.0130229187,9.788594513,-0.6710545349,-0.005433566403,-0.001872707158,0.009616392665,5
5.550560167,0.02230361938,9.785001984,-0.6840774536,-0.006660688668,-0.003241870552,0.00469705835,5
5.570601167,0.04370910645,9.790390778,-0.6794371033,-0.01045564935,-0.001084872987,0.005202545784,5
5.590643167,0.04819976807,9.783954163,-0.6976991272,-0.00700358022,-0.005257415585,0.008011742495,5
5.610684167,0.0556842041,9.788444824,-0.7108717346,-0.001462606713,-0.00473996345,0.009007232264,5
5.630725167,0.06616241455,9.780810699,-0.6607260132,0.0003214192111,-0.00376149267,0.009079687297,5
5.650766167,0.09011260986,9.789941711,-0.5905220032,-0.002597806277,-0.0004684492014,0.007940979674,5
5.670807167,0.07274871826,9.774673462,-0.6081852722,-0.004746834747,-0.006170211826,0.01056594215,5
5.690848167,0.08262817383,9.782307587,-0.6234535217,-0.008296756074,-0.003147804178,0.0106899282,5
5.710889167,0.09026229858,9.812844086,-0.6376739502,-0.008609713987,0.0007284344174,0.01043738797,5
5.730930167,0.06750961304,9.757908325,-0.6518943787,-0.01198682468,0.001481413841,0.009706103243,5
5.750971167,0.07514373779,9.782756653,-0.6622229004,-0.009060623124,-0.000114982482,0.01018830668,5
5.771012167,0.0687071228,9.834998016,-0.646355896,-0.009921375662,0.01268084347,0.008351752535,5
5.791053167,0.0339793396,9.788295135,-0.6713539124,-0.01253782213,0.01127786934,0.005561249331,5
5.811094167,0.001796264648,9.776170349,-0.6834786987,-0.007493423298,-0.00342989713,0.005822584499,5
5.831136167,0.01107696533,9.786199493,-0.6532415771,-0.005529537797,-0.008388891816,0.004466771148,5
5.851177167,0.1068777466,9.76314743,-0.6207591248,-0.008527477272,-0.004235822242,0.002769234125,5
5.871218167,0.1196012878,9.765392761,-0.6174659729,-0.008139002137,-0.002456662245,0.005513791926,5
5.891259167,0.09490264893,9.802814941,-0.6210585022,-0.009442823008,-0.001000478864,0.007447835989,5
5.911300167,0.08008346558,9.794582062,-0.6339317322,-0.007181930821,-0.00464186212,0.00928323064,5
5.931341167,0.07993377686,9.796228638,-0.6059399414,-0.008662560955,-0.005833153147,0.007762071677,5
5.951382167,0.06885681152,9.82047821,-0.5824388123,-0.007582222112,-0.003033975605,0.003986432217,5
5.971423167,0.0845741272,9.787696381,-0.5977070618,-0.01213275548,0.01027359068,0.002744956175,5
5.991464167,0.09280700684,9.749825134,-0.6497987366,-0.00755423354,0.005589578766,0.005405345,5
6.011505167,0.0730480957,9.790390778,-0.5905220032,-0.005285023712,0.004162847064,0.009768134914,5
6.031546167,0.06900650024,9.829459534,-0.6155200195,-0.01100856531,0.006143908016,0.01014189143,5
6.051588167,0.06616241455,9.774374084,-0.619561615,-0.01583658159,-0.002391647082,0.00949992612,5
6.071629167,0.05583389282,9.769134979,-0.6433621216,-0.01623979397,-0.007409587968,0.006223353092,5
6.091670167,0.05164260864,9.782157898,-0.6288423157,-0.00994732976,-0.007060403004,0.006754415575,5
6.111711167,0.08741821289,9.777068481,-0.6018983459,-0.00916223228,-0.01063719764,0.008849116974,5
6.131752167,0.08846603394,9.79473175,-0.6279441833,-0.008115183562,-0.01550153084,0.008974475786,5
6.151793167,0.08008346558,9.777517548,-0.5845344543,-0.009046038613,-0.01147732604,0.007486206479,5
6.171834167,0.1097218323,9.770931244,-0.5939648438,-0.01067495905,-0.006622164045,0.006641657557,5
6.191875167,0.1315763855,9.773326263,-0.6171665955,-0.00313588907,-0.01731554046,0.007032726891,5
6.211916167,0.07244934082,9.785600739,-0.6180647278,-0.002956319368,-0.01339831203,0.001604021993,5
6.231957167,0.0940045166,9.752968597,-0.5848338318,-0.005318517331,-0.01838750206,0.002103348728,5
6.251998167,0.09280700684,9.785750427,-0.5703140259,-0.00401805155,-0.01522888802,0.004410464317,5
6.272039167,0.09580078125,9.815987549,-0.572409668,-0.007566908374,-0.01737940684,0.004095826764,5
6.292081167,0.09145980835,9.821226654,-0.6014492798,-0.01483565941,-0.02642074227,0.006929256953,5
6.312122167,0.04939727783,9.768536224,-0.553099823,-0.01508361753,-0.03816993907,0.007480495609,5
6.332163167,0.09250762939,9.767638092,-0.5912704468,-0.01516005117,-0.04338281229,0.00321810646,5
6.352204167,0.1636097717,9.784552917,-0.5545967102,-0.01748677343,-0.02992123365,0.004960706457,5
6.372245167,0.183817749,9.779313812,-0.5447172546,-0.02342697233,-0.02826594003,0.006200371776,5
6.392286167,0.1231938171,9.789043579,-0.556842041,-0.01500060689,-0.04221244901,0.01068844646,5
6.412327167,0.1032852173,9.817634125,-0.5131329346,-0.003169620875,-0.04764004424,0.008314691484,5
6.432368167,0.1823208618,9.738299103,-0.5553451538,-0.001258243807,-0.03328775987,0.001416023821,5
6.452409167,0.2016307068,9.766889648,-0.5339396667,0.008055435494,-0.01381767355,-0.003219330916,5
6.472450167,0.1309776306,9.791887665,-0.5710624695,0.007460154593,-0.0006897579879,-0.004427007399,5
6.492491167,0.07110214233,9.806108093,-0.5786965942,0.005984729156,-0.01019093767,-0.0007395236753,5
6.512532167,0.1053808594,9.811796265,-0.5496569824,0.0008928532479,-0.02595317923,0.00113298709,5
6.532573167,0.1411564636,9.806257782,-0.5212161255,-0.004211992025,-0.02065291628,-0.0008144481108,5
6.552615167,0.1309776306,9.804461517,-0.5252577209,-0.005460179411,0.001166089205,-0.004326283932,5
6.572656167,0.1294807434,9.751920776,-0.5742059326,-0.00484424457,0.003431250574,-0.004986860789,5
6.592697167,0.1282832336,9.774972839,-0.5342390442,0.001986996038,0.001205825713,-0.001347048441,5
6.612738167,0.1317260742,9.798923035,-0.5430706787,-0.001131591154,0.009520767257,-0.003563584993,5
6.632779167,0.1175056458,9.792037354,-0.5441184998,0.0007803977933,0.01409855112,-0.003588271327,5
6.652820167,0.100740509,9.777816925,-0.5885760498,0.002434779657,0.01725836843,-0.005002690479,5
6.672861167,0.08472381592,9.792187042,-0.5912704468,0.004383192398,0.0244026687,-0.008141737431,5
6.692902167,0.08771759033,9.788295135,-0.56866745,0.002073983196,0.01913559996,-0.005154432729,5
6.712943167,0.08666976929,9.797875214,-0.549357605,-0.0007899878547,0.01404085569,-0.003420931986,5
6.732984167,0.100740509,9.792187042,-0.5607339478,-0.00324353273,0.00642206287,-0.003451305442,5
6.753025167,0.09355545044,9.785151672,-0.5571414185,-0.0003760189284,0.009866006672,-0.002645923523,5
6.773066167,0.09699829102,9.759255524,-0.5935157776,0.007235872094,0.008644784801,-0.003082129871,5
6.793108167,0.07619155884,9.782008209,-0.5664221191,0.01085116714,0.01780325174,-0.005085781217,5
6.813149167,0.08996292114,9.802814941,-0.5062472534,0.006551263854,0.01951885037,-0.00403509289,5
6.833190167,0.1062789917,9.814939728,-0.5691165161,0.001614313805,0.01330262795,-0.002921323059,5
6.853231167,0.03353027344,9.785301361,-0.6117778015,0.00296327495,0.004505757708,-0.003737307852,5
6.873272167,0.05119354248,9.755213928,-0.6177653503,0.004868748598,-0.0006726221181,-0.005785049405,5
6.893313167,0.07933502197,9.832902374,-0.528999939,0.005469141062,0.00765756797,-0.003372591222,5
6.913354167,0.09669891357,9.820029144,-0.5319937134,-0.001463734079,0.01304492541,-0.00643596286,5
6.933395167,0.05897735596,9.7502742,-0.6331832886,0.0007471344434,-0.006859750487,-0.003409587545,5
6.953436167,0.03338058472,9.775870972,-0.6242019653,0.01117582526,-0.008840747178,-0.002878250787,5
6.973477167,0.0470022583,9.797875214,-0.56866745,0.009575335309,0.0006849276833,-0.006455404218,5
6.993518167,0.1188528442,9.800569611,-0.5637277222,0.007409955375,0.001720091328,-0.007078776136,5
7.013559167,0.1047821045,9.77257782,-0.5770500183,0.003781912383,-0.002968000248,-0.00466865208,5
7.033601167,0.07604187012,9.779463501,-0.6245013428,0.004212278873,-0.01428430527,-0.001047019381,5
7.053642167,0.06990463257,9.768386536,-0.5972579956,0.005769910291,-0.006282259244,-0.001453655073,5
7.073683167,0.08517288208,9.819430389,-0.5647755432,0.00337799103,-0.005437719636,-0.004501843825,5
7.093724167,0.1140628052,9.77377533,-0.5553451538,-0.001869723666,-0.001213308424,0.002080445644,5
7.113765167,0.09939331055,9.788744202,-0.5995033264,0.0006693959003,-0.002532404847,0.002122048056,5
7.133806167,0.05523513794,9.77257782,-0.593815155,0.0003854690585,-0.001745265909,0.003196698846,5
7.153847167,0.08053253174,9.80176712,-0.6026467896,0.001645509154,-0.00531234825,0.003022121964,5
7.173888167,0.06810836792,9.806257782,-0.609382782,-0.003737851046,0.004550401587,-0.001293152571,5
7.193929167,0.07903564453,9.795031128,-0.5508544922,-0.002984388731,0.008699726313,-0.004215330817,5
7.213970167,0.07274871826,9.759405212,-0.6294410706,0.0003105981741,0.001560793025,-0.001708647935,5
7.234011167,0.04400848389,9.779164124,-0.6433621216,0.01039236691,0.001793626696,-0.00526655186,5
