"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-8.289583348E-4,4.554728394E0,8.706943817E0,1.581910400E0
1.921204166E-2,4.422104187E0,8.725654907E0,4.757107544E-1
3.925304166E-2,4.311633911E0,8.746012573E0,1.206940155E0
5.929504166E-2,4.519401855E0,8.644074554E0,1.203197937E0
7.933604166E-2,4.639901276E0,8.592731323E0,1.293609924E0
9.937704166E-2,4.720284119E0,8.513845367E0,1.189127197E0
1.194180417E-1,4.687053223E0,8.599167938E0,9.816586304E-1
1.394590417E-1,4.541406097E0,8.497379608E0,8.277786255E-1
1.595000417E-1,4.364174652E0,8.590186615E0,6.795867920E-1
1.795410417E-1,4.464166718E0,8.488847351E0,8.821156311E-1
1.995830417E-1,4.584815826E0,8.229736176E0,1.044378204E0
2.196240417E-1,4.616849213E0,7.805218964E0,5.448669434E-1
2.396650417E-1,4.593497772E0,7.291187897E0,8.162525940E-1
2.597060417E-1,5.898633728E0,6.143374786E0,6.072871399E-1
2.797470417E-1,4.346511383E0,7.011868744E0,5.492079163E-1
2.997880417E-1,3.915407867E0,7.698341217E0,5.900729370E-1
3.198290417E-1,4.359384613E0,7.648943939E0,7.825726318E-1
3.398710417E-1,4.643643494E0,7.550897827E0,1.132694550E0
3.599120417E-1,4.455634460E0,7.686815186E0,1.585652618E0
3.799530417E-1,3.919599152E0,7.780969391E0,7.426057434E-1
3.999940417E-1,4.345014496E0,8.124804382E0,7.710466003E-1
4.200350417E-1,2.882256317E0,8.310568085E0,2.909649353E0
4.400760417E-1,1.095721436E0,5.208868103E0,2.603086853E-1
4.601171667E-1,2.223176880E0,4.971761169E0,-2.301763458E0
4.801581667E-1,2.608924713E0,5.801336060E0,-2.496957550E0
5.002001667E-1,5.578150177E0,1.331181793E1,-1.968706055E0
5.202411667E-1,5.050198059E0,2.836002502E1,-4.943919067E0
5.402821667E-1,-3.715723114E0,1.827579529E1,3.534599762E0
5.603231667E-1,-4.753515015E0,7.016509094E0,2.994822235E0
5.803641667E-1,-3.688180389E0,6.112688599E0,-8.819659424E-1
6.004051667E-1,-1.441502380E-1,1.080198715E1,-2.166145477E0
6.204461667E-1,2.035766602E-2,1.010862900E1,-2.653981018E-1
6.404881667E-1,7.354206848E-1,9.561666412E0,1.133143616E-1
6.605291667E-1,2.929408264E-1,9.699529724E0,-3.487747192E-2
6.805701667E-1,1.264869690E-1,9.720336456E0,-2.395019531E-1
7.006111667E-1,3.742218018E-3,9.814790039E0,-2.442919922E-1
7.206521667E-1,-4.864883423E-2,9.756860504E0,-3.951782227E-1
7.406931667E-1,1.332229614E-2,9.828561401E0,-3.743714905E-1
7.607341667E-1,-5.867797852E-2,9.764494629E0,-4.246669006E-1
7.807751667E-1,-2.694396973E-2,9.775272217E0,-2.664459229E-1
8.008171667E-1,3.757186890E-2,9.837093658E0,-2.158511353E-1
8.208581667E-1,-5.987548828E-3,9.777517548E0,-4.358935547E-1
8.408991667E-1,-4.266128540E-2,9.749525757E0,-5.505551147E-1
8.609401667E-1,4.281097412E-2,9.759554901E0,-4.354444885E-1
8.809811667E-1,1.501377869E-1,9.792336731E0,-2.342628479E-1
9.010221667E-1,1.799258423E-1,9.810449066E0,-3.616479492E-1
9.210631667E-1,1.055305481E-1,9.790690155E0,-5.243595886E-1
9.411051667E-1,-6.735992432E-3,9.810299377E0,-5.843847656E-1
9.611461667E-1,-1.260379028E-1,9.825867004E0,-5.104385376E-1
9.811871667E-1,-1.294807434E-1,9.871971130E0,-4.978646851E-1
1.001228167E0,-1.001417542E-1,9.838141479E0,-6.162684631E-1
1.021269167E0,-1.336720276E-1,9.769733734E0,-7.255412292E-1
1.041310167E0,-1.498384094E-1,9.763596497E0,-6.547384644E-1
1.061351167E0,-1.826202393E-1,9.796677704E0,-6.291416931E-1
1.081392167E0,-2.251318359E-1,9.890083466E0,-6.095324707E-1
1.101434167E0,-3.311114502E-1,9.893975372E0,-6.472540283E-1
1.121475167E0,-3.432362366E-1,9.722132721E0,-6.973997498E-1
1.141516167E0,-2.168989563E-1,9.791288910E0,-6.785389709E-1
1.161557167E0,-3.682342529E-2,9.825867004E0,-5.819897461E-1
1.181598167E0,2.113604736E-1,9.804910583E0,-4.920268250E-1
1.201639167E0,4.031117249E-1,9.726623383E0,-5.083428955E-1
1.221680167E0,4.712200928E-1,9.649533691E0,-5.216651917E-1
1.241721167E0,3.848497009E-1,9.713899841E0,-4.023632813E-1
1.261763167E0,3.318598938E-1,9.862241364E0,-2.309696960E-1
1.281804167E0,3.546125793E-1,9.828561401E0,-3.077600098E-1
1.301845167E0,4.062551880E-1,9.839338989E0,-4.203259277E-1
1.321886167E0,3.764671326E-1,9.780211945E0,-5.375321960E-1
1.341927167E0,2.718347168E-1,9.754615173E0,-6.456074524E-1
1.361968167E0,2.832110596E-1,9.741292877E0,-6.256988525E-1
1.382009167E0,3.134481812E-1,9.832602997E0,-4.700225830E-1
1.402051167E0,3.724255371E-1,9.812544708E0,-4.737648010E-1
1.422092167E0,3.977229309E-1,9.679621124E0,-6.661148071E-1
1.442133167E0,3.847000122E-1,9.700128479E0,-6.827302551E-1
1.462173917E0,3.984713745E-1,9.705217896E0,-5.072950745E-1
1.482214917E0,2.969824219E-1,9.748777313E0,-4.791535950E-1
1.502255917E0,9.984237671E-2,9.817185059E0,-5.057981873E-1
1.522296917E0,-1.077758789E-2,9.854906616E0,-6.575825500E-1
1.542337917E0,-5.463638306E-2,9.834698639E0,-7.053332520E-1
1.562379917E0,-9.041198730E-2,9.807305603E0,-6.750961304E-1
1.582420917E0,-8.577163696E-2,9.762099609E0,-7.083270264E-1
1.602461917E0,-9.460327148E-2,9.770033112E0,-7.400610352E-1
1.622502917E0,-1.080752563E-1,9.769733734E0,-6.554869080E-1
1.642543917E0,3.652404785E-2,9.769134979E0,-5.896238708E-1
1.662584917E0,2.511776733E-1,9.799072723E0,-6.021977234E-1
1.682625917E0,2.700384521E-1,9.763297119E0,-6.024971008E-1
1.702666917E0,2.134561157E-1,9.749376068E0,-5.429209900E-1
1.722708917E0,1.722917175E-1,9.754764862E0,-5.364843750E-1
1.742749917E0,1.627116394E-1,9.782307587E0,-5.737568665E-1
1.762790917E0,1.257385254E-1,9.813891907E0,-6.128256226E-1
1.782831917E0,9.190887451E-2,9.801767120E0,-6.330335999E-1
1.802872917E0,7.319778442E-2,9.822274475E0,-6.852749634E-1
1.822913917E0,4.086502075E-2,9.765392761E0,-7.038363647E-1
1.842954917E0,4.909790039E-2,9.742340698E0,-8.406518555E-1
1.862996917E0,-4.954696655E-2,9.786199493E0,-9.952803040E-1
1.883037917E0,-1.260379028E-1,9.779014435E0,-1.009201355E0
1.903078917E0,-1.736389160E-1,9.607620850E0,-9.273216248E-1
1.923119917E0,-1.330732727E-1,9.724378052E0,-8.589138794E-1
1.943160917E0,-5.358856201E-2,9.838291168E0,-9.038204956E-1
1.963201917E0,-1.719923401E-1,9.897567902E0,-9.473799133E-1
1.983242917E0,-9.565109253E-2,9.847871246E0,-1.009949799E0
2.003283917E0,4.760101318E-2,9.889185333E0,-1.002764740E0
2.023325917E0,1.676513672E-1,9.868228912E0,-9.386979675E-1
2.043366917E0,-7.319778442E-2,9.724527740E0,-9.225315857E-1
2.063407917E0,-2.863545227E-1,9.698631592E0,-9.063652039E-1
2.083448917E0,-2.835104370E-1,9.714498596E0,-8.478369141E-1
