"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.410125003E-3,2.053911611E-2,1.674478501E-2,-1.606005058E-2
2.645312500E-2,2.136448165E-3,3.257608972E-3,-1.510779141E-3
4.649712500E-2,-3.503678832E-3,-2.522304654E-3,-1.700284891E-3
6.654012500E-2,9.120058268E-3,7.695012726E-3,-1.862852369E-4
8.658312500E-2,1.160271093E-2,2.928203903E-2,-1.461666077E-2
1.066271250E-1,2.079898492E-2,1.442568377E-2,-1.974167302E-2
1.266701250E-1,1.710834727E-2,1.078292541E-2,-1.493832748E-2
1.467131250E-1,1.139738038E-2,3.686805442E-2,-2.175206877E-2
1.667571250E-1,1.809050702E-2,2.405069768E-2,-2.872797474E-2
1.868001250E-1,-7.313344162E-3,1.890986599E-2,-2.514906228E-2
2.068431250E-1,-8.228097111E-3,4.274374619E-2,-2.901597321E-2
2.268871250E-1,2.229954861E-2,6.326115876E-2,-4.665253311E-2
2.469301250E-1,8.810414001E-3,4.429857433E-2,-3.486032411E-2
2.669731250E-1,-5.864275619E-3,-3.517545294E-3,-3.334958106E-2
2.870171250E-1,5.094070919E-3,-1.225376129E-2,-4.317928478E-2
3.070601250E-1,1.137721003E-3,-2.726426721E-2,-3.365326673E-2
3.271031250E-1,-1.300191227E-2,-4.800154269E-2,-3.945349902E-2
3.471465417E-1,-8.090642840E-2,-9.709000587E-3,-4.992502928E-2
3.671905417E-1,-1.201141104E-1,-2.859075181E-2,-1.115985494E-2
3.872335417E-1,-4.244345054E-2,2.540025115E-2,-6.567256898E-2
4.072765417E-1,4.555344582E-2,-6.985133886E-2,-5.854755640E-1
4.273205417E-1,-3.098368645E-1,-9.434220195E-2,-1.176615953E0
4.473635417E-1,-3.673573434E-1,4.970142990E-2,-1.577509880E0
4.674065417E-1,5.391037464E-2,-2.862128317E-1,-1.834058642E0
4.874505417E-1,3.612161875E-1,-3.154088557E-1,-1.930867791E0
5.074935417E-1,2.803297639E-1,-3.144367337E-1,-1.905707717E0
5.275365417E-1,3.013266325E-1,-2.906028330E-1,-1.603410840E0
5.475805417E-1,2.398647517E-1,-6.885935068E-1,-1.820482373E0
5.676235417E-1,3.311423957E-1,-7.045565248E-1,-2.192910671E0
5.876665417E-1,3.906514943E-1,9.655550867E-2,-1.660542965E0
6.077105417E-1,1.146134138E-1,7.737246156E-1,-4.373679757E-1
6.277535417E-1,3.520297259E-2,1.094910502E-1,-8.502820134E-2
6.477965417E-1,-3.845931962E-3,7.824286819E-2,-3.838730976E-2
6.678395417E-1,1.919032261E-2,1.183125824E-1,-2.521630749E-2
6.878835417E-1,7.091773301E-2,1.879076660E-2,-9.282903746E-3
7.079265417E-1,5.087262020E-3,3.676569089E-2,-1.460848842E-3
7.279695417E-1,3.651314601E-2,5.837359279E-2,-8.073829114E-3
7.480135417E-1,2.192853019E-2,6.749007106E-2,-8.698680904E-4
7.680565417E-1,2.077444084E-2,5.054382235E-2,3.511454444E-3
7.880995417E-1,1.156147383E-2,3.394537047E-2,2.356619574E-3
8.081435417E-1,9.235987440E-3,2.781888284E-2,-9.777024388E-6
8.281865417E-1,5.994528532E-3,1.799540594E-2,-7.522618398E-5
8.482295417E-1,4.589261487E-3,2.285914123E-2,-8.269897662E-4
8.682735417E-1,3.296619980E-3,3.691004962E-2,-5.472433753E-3
8.883165417E-1,-3.676237538E-4,1.089837402E-2,-9.177264757E-3
9.083595417E-1,8.323125541E-3,-2.418049797E-2,-1.229203213E-2
9.284025417E-1,1.149537135E-2,2.307794522E-3,-1.935433410E-2
9.484465417E-1,1.470009238E-2,1.407424919E-2,-1.870510168E-2
9.684895417E-1,1.441118214E-2,-5.359845236E-4,-2.053293958E-2
9.885325417E-1,2.000306360E-2,-2.833525836E-2,-2.342737466E-2
1.008576542E0,4.408164322E-2,-1.771902293E-2,-2.825652808E-2
1.028619542E0,6.911439449E-2,1.076150499E-2,-2.259283140E-2
1.048662542E0,7.530946285E-2,3.910215944E-2,-2.060511149E-2
1.068706542E0,8.055125177E-2,5.038215220E-2,-2.306585014E-2
1.088749542E0,6.801579148E-2,5.342973769E-2,-2.198418602E-2
1.108792542E0,4.816220701E-2,3.997480124E-2,-1.041363738E-2
1.128835542E0,5.768683553E-2,4.138962924E-2,-1.416064333E-4
1.148879542E0,7.135786861E-2,4.111785069E-2,-1.907169120E-3
1.168922542E0,6.403318793E-2,2.950226702E-2,-1.949026808E-2
1.188965542E0,7.961153239E-2,4.545454308E-2,-3.111379221E-2
1.209009542E0,1.012548208E-1,6.037530303E-2,-3.641812131E-2
1.229052542E0,1.282337606E-1,6.977980584E-2,-4.050589353E-2
1.249095542E0,1.644840837E-1,8.272495121E-2,-4.543147609E-2
1.269139542E0,1.899432540E-1,1.238347962E-1,-5.498196930E-2
1.289182542E0,2.123299390E-1,1.646809876E-1,-5.676668882E-2
1.309225542E0,2.211942524E-1,1.733150780E-1,-5.463314056E-2
1.329269542E0,2.215125114E-1,1.688895822E-1,-5.635123327E-2
1.349313000E0,2.184463441E-1,1.891636401E-1,-5.258514732E-2
1.369356000E0,2.079377919E-1,2.071641833E-1,-4.742902517E-2
1.389399000E0,1.897082925E-1,1.982600689E-1,-3.587734699E-2
1.409443000E0,1.798816770E-1,1.893145144E-1,-3.164429218E-2
1.429486000E0,1.755014807E-1,2.134769559E-1,-2.432481386E-2
1.449529000E0,1.731935889E-1,2.341231108E-1,-2.614588290E-2
1.469573000E0,1.691616774E-1,2.544132471E-1,-2.779424749E-2
1.489616000E0,2.117429525E-1,2.460927218E-1,-3.406173363E-2
1.509659000E0,2.405024171E-1,2.662383020E-1,-3.029593453E-2
1.529702000E0,2.495253831E-1,3.163255155E-1,-3.491605446E-2
1.549746000E0,2.534209788E-1,3.428536952E-1,-4.596297443E-2
1.569789000E0,2.557161450E-1,3.290879428E-1,-4.903957248E-2
1.589832000E0,2.587586045E-1,3.039508462E-1,-5.153539777E-2
1.609876000E0,2.540694177E-1,3.089217544E-1,-6.095222756E-2
1.629919000E0,2.384838909E-1,2.887987196E-1,-6.947036833E-2
1.649962000E0,2.131606936E-1,2.438783795E-1,-6.917688996E-2
1.670006000E0,2.033919543E-1,2.280434817E-1,-6.855956465E-2
1.690049000E0,2.010916471E-1,2.268566042E-1,-7.094819844E-2
1.710092000E0,2.072188556E-1,2.091118544E-1,-6.978948414E-2
1.730135000E0,2.047891319E-1,2.020886391E-1,-6.478012353E-2
1.750179000E0,2.032545507E-1,2.037183344E-1,-6.096751615E-2
1.770222000E0,1.929652989E-1,1.953352988E-1,-6.143015251E-2
1.790265000E0,1.828744262E-1,1.814189851E-1,-5.786324292E-2
1.810309000E0,1.656413525E-1,1.748056859E-1,-4.221069440E-2
1.830352000E0,1.559672356E-1,1.763515621E-1,-3.728386760E-2
1.850395000E0,1.346412599E-1,1.738827974E-1,-3.493864834E-2
1.870439000E0,1.159357056E-1,1.492367089E-1,-3.664375469E-2
1.890482000E0,1.108736694E-1,1.406873763E-1,-3.469771519E-2
1.910525000E0,1.204483211E-1,1.484512538E-1,-2.784039453E-2
1.930568000E0,1.313489377E-1,1.539549083E-1,-1.790337265E-2
1.950612000E0,1.308274269E-1,1.591257453E-1,-1.475971937E-2
1.970655000E0,1.224832907E-1,1.605229080E-1,-1.885843463E-2
1.990698000E0,1.254892498E-1,1.458820403E-1,-2.979934588E-2
2.010742000E0,1.386152804E-1,1.323237270E-1,-3.867061809E-2
2.030785000E0,1.618491709E-1,1.685248464E-1,-4.266010225E-2
2.050828000E0,1.896143258E-1,1.916055381E-1,-4.998730123E-2
2.070872000E0,1.892212182E-1,1.650881469E-1,-5.649242923E-2
2.090915000E0,1.717266589E-1,1.480671167E-1,-5.606224015E-2
2.110958000E0,1.514013410E-1,1.335803270E-1,-5.334213004E-2
2.131001000E0,1.294921488E-1,1.147428825E-1,-5.337466672E-2
2.151045000E0,1.084152982E-1,9.566817433E-2,-4.309824109E-2
2.171088000E0,9.360764921E-2,6.508903950E-2,-3.473440185E-2
2.191131000E0,8.043634146E-2,8.259449154E-2,-3.288843110E-2
2.211175000E0,7.550323009E-2,9.622947872E-2,-2.729053795E-2
2.231218000E0,7.402534783E-2,1.038371772E-1,-3.202106431E-2
2.251261000E0,6.784060597E-2,1.020168513E-1,-2.448234521E-2
2.271305000E0,5.804461241E-2,1.190322563E-1,-1.529219933E-2
2.291348000E0,4.568678886E-2,1.104570702E-1,-8.327762596E-3
2.311391000E0,3.887047991E-2,8.321114630E-2,1.460623462E-4
2.331434000E0,1.306626294E-2,6.112754345E-2,3.112259787E-3
2.351477750E0,-1.236013137E-2,1.761163212E-2,-1.677094027E-3
2.371520750E0,-3.674676269E-2,-3.264857456E-2,-4.486293532E-3
2.391563750E0,-3.939751163E-2,-4.077796265E-2,-8.365327958E-4
2.411607750E0,-3.711488470E-2,-3.914386779E-2,2.955533564E-4
2.431650750E0,-2.576315776E-2,-4.885807633E-2,-1.567180501E-3
2.451693750E0,-3.024508059E-2,-5.946644768E-2,-2.539424924E-3
2.471736750E0,-2.678325213E-2,-6.228582934E-2,-6.141793914E-3
2.491780750E0,-1.710521057E-2,-6.812956184E-2,-8.635444567E-3
2.511823750E0,-5.142179783E-3,-6.737931073E-2,-1.345137414E-2
2.531866750E0,-1.532805385E-3,-6.891351193E-2,-1.686744578E-2
2.551910750E0,-1.096282341E-2,-7.442010194E-2,-2.244913392E-2
2.571953750E0,-1.968160830E-2,-8.059323579E-2,-2.108057961E-2
2.591996750E0,-1.914646849E-2,-7.450354844E-2,-1.963290386E-2
2.612039750E0,-1.857851259E-2,-6.638245285E-2,-1.679031365E-2
2.632083750E0,-2.098778635E-2,-7.008744776E-2,-1.240884513E-2
2.652126750E0,-2.842838317E-2,-6.967577338E-2,-4.000147805E-3
2.672169750E0,-3.141828626E-2,-6.688160449E-2,3.192492528E-3
2.692213750E0,-3.347092122E-2,-6.351411343E-2,3.072693478E-3
2.712256750E0,-4.046640545E-2,-6.696493924E-2,3.116884036E-3
2.732299750E0,-4.343794286E-2,-5.715962499E-2,1.304664183E-3
2.752343750E0,-4.083940014E-2,-5.119307339E-2,-3.588285763E-4
2.772386750E0,-2.918078192E-2,-4.581626505E-2,-1.722678076E-3
2.792429750E0,-2.376748808E-2,-4.646877944E-2,-7.118375041E-3
2.812472750E0,-2.589742653E-2,-5.043240264E-2,-8.766122162E-3
2.832516750E0,-1.516111847E-2,-4.371065646E-2,-9.872928262E-3
2.852559750E0,-1.501088729E-3,-2.736815438E-2,-1.283319481E-2
2.872602750E0,1.025161892E-2,-1.623741351E-2,-1.660308987E-2
2.892646750E0,9.504799731E-3,-2.349049412E-2,-1.758908294E-2
2.912689750E0,3.058771603E-3,-2.319811471E-2,-1.258779876E-2
2.932732750E0,-4.651905037E-3,-9.733478539E-3,-7.172884420E-3
2.952775750E0,-3.666898003E-3,-2.210526727E-3,6.258743815E-5
2.972819750E0,-1.037121285E-2,1.050137449E-3,1.174330362E-3
2.992862750E0,-2.281540446E-2,-1.234096102E-2,4.993299954E-3
3.012905750E0,-2.662620693E-2,-1.330668293E-2,9.587361477E-3
3.032949750E0,-2.788080834E-2,-2.363067120E-3,1.265417133E-2
3.052992750E0,-2.906053141E-2,-5.792400800E-3,1.157565601E-2
3.073035750E0,-3.161660582E-2,-1.249047741E-2,9.736035950E-3
3.093078750E0,-3.744448721E-2,-2.196526341E-2,9.216829203E-3
3.113122750E0,-2.632378601E-2,-1.743748970E-2,7.271993905E-3
3.133165750E0,-1.323232986E-2,1.409073826E-3,9.123975411E-3
3.153208750E0,-9.668471292E-3,7.449747063E-3,7.526405621E-3
3.173252750E0,-2.026942372E-2,-4.881978966E-3,5.405290984E-3
3.193295750E0,-2.162976563E-2,-1.452528499E-2,6.191988941E-3
3.213338750E0,-1.395046618E-2,1.934486558E-3,6.165212952E-3
3.233381750E0,-5.730479956E-3,1.528925076E-2,5.796588957E-3
3.253425750E0,-3.116998356E-3,1.368708257E-2,4.446530715E-3
3.273468750E0,-1.334952284E-2,3.172466531E-3,3.423034679E-3
3.293511750E0,-1.671924628E-2,-2.968739718E-4,8.426755667E-3
3.313554750E0,-1.160251908E-2,4.925912246E-3,8.176002651E-3
3.333598750E0,-1.347230747E-2,7.486633956E-3,7.055407390E-3
3.353641917E0,-2.563322708E-2,-8.150838315E-3,7.737665437E-3
3.373684917E0,-3.324181214E-2,-1.432915591E-2,9.216994047E-3
3.393728917E0,-3.392380103E-2,-1.813685708E-2,1.237728912E-2
3.413771917E0,-3.404595703E-2,-2.353955247E-2,6.349115632E-3
3.433814917E0,-4.294734448E-2,-4.347803816E-2,-8.124904707E-3
3.453857917E0,-3.405861557E-2,-5.603871495E-2,-1.602938399E-2
3.473901917E0,-1.919459738E-2,-5.221411586E-2,-2.415642142E-2
3.493944917E0,-2.448363230E-4,-3.763684258E-2,-2.257663012E-2
3.513987917E0,1.092753001E-2,-2.376862243E-2,-2.109835297E-2
3.534031917E0,1.260239724E-2,-2.273085341E-2,-1.550530083E-2
3.554074917E0,1.081258245E-2,-2.899599075E-2,-1.396485697E-2
3.574117917E0,1.145970449E-2,-1.079465821E-2,-9.816545993E-3
3.594160917E0,1.567578129E-2,1.086034440E-2,-4.356439225E-3
3.614204917E0,9.078940377E-3,1.440458372E-2,-7.807582151E-4
3.634247917E0,-7.325871848E-3,5.569614004E-3,6.464495324E-3
3.654290917E0,-1.857608557E-2,-1.467126422E-3,9.338996373E-3
3.674334917E0,-1.634413935E-2,5.980316550E-3,7.662612945E-3
3.694377917E0,-6.801495329E-3,1.641293988E-2,1.598367468E-3
3.714420917E0,6.133434363E-3,2.430189215E-2,-1.184788300E-3
3.734463917E0,1.003315113E-2,2.163932659E-2,-6.244305987E-4
3.754507917E0,1.110244822E-2,2.590199467E-3,3.692039754E-4
3.774550917E0,6.919871084E-3,-6.224657409E-3,1.179444836E-3
3.794593917E0,4.058309132E-4,1.902861288E-3,1.029961626E-3
3.814636917E0,1.376806060E-3,2.067823661E-3,-2.642474137E-4
3.834680917E0,-6.031707861E-3,-4.800614901E-3,-1.338381553E-3
3.854723917E0,-1.106330752E-2,-1.304069161E-2,-2.433506539E-3
3.874766917E0,-6.882886402E-3,-1.242575143E-2,-3.398039378E-3
3.894810917E0,4.285301082E-3,-2.774318215E-3,-5.034436472E-3
3.914853917E0,1.107207499E-2,1.933842665E-3,-4.523735493E-3
3.934896917E0,9.667442180E-3,-3.322499339E-3,-3.847452346E-3
3.954939917E0,1.002782583E-2,-4.366813228E-4,-2.755758585E-3
3.974983917E0,8.120272309E-3,1.577628218E-2,-2.882546047E-3
3.995026917E0,3.928944468E-3,1.825529151E-2,-1.089589437E-3
4.015069917E0,-2.333919983E-4,5.252080504E-3,-3.140885383E-5
4.035112917E0,-1.710220706E-3,9.354840033E-3,7.007042877E-4
4.055156917E0,-1.570355846E-3,3.590251086E-3,4.521573428E-4
4.075199917E0,-3.110829974E-3,-6.109395064E-3,3.251456656E-3
4.095242917E0,-1.643624390E-3,2.600911772E-3,2.427452942E-3
4.115286917E0,1.035756315E-3,7.782848086E-3,5.172546022E-3
4.135329917E0,5.293561146E-3,2.340360172E-2,5.434802733E-3
4.155372917E0,6.421308964E-3,3.032953665E-2,6.380806677E-3
4.175415917E0,4.546317272E-3,3.112936020E-2,5.843603518E-3
4.195459917E0,1.206186251E-3,2.315445989E-2,7.695976645E-3
4.215502917E0,-2.202761360E-3,1.127554942E-2,7.064858451E-3
4.235545917E0,-6.267598365E-4,1.295199152E-2,3.905751975E-3
4.255588917E0,9.008588269E-3,1.832489297E-2,-1.172658987E-3
4.275632917E0,1.570518874E-2,1.013067365E-2,-4.391728900E-3
4.295675917E0,8.586141281E-3,9.624442086E-3,-7.582865655E-3
4.315718917E0,9.421492927E-3,9.485630319E-3,-4.342757165E-3
4.335762917E0,1.260729320E-2,1.443823334E-2,-1.220690785E-3
4.355806000E0,1.312532835E-2,1.304388884E-2,8.370564319E-4
4.375849000E0,4.051253665E-3,-6.540459581E-4,-6.272864994E-4
4.395892000E0,-9.095053189E-3,-5.770789459E-3,2.594237216E-3
4.415936000E0,-1.344956923E-2,-3.651089501E-3,3.311219160E-3
4.435979000E0,-8.149612695E-3,-1.773561351E-3,3.005221952E-3
4.456022000E0,-3.467649221E-3,-4.292190075E-3,-3.286893480E-5
4.476065000E0,-8.796837647E-4,-4.199994262E-3,-6.007286720E-4
4.496109000E0,1.757112099E-3,-3.991468344E-3,2.551921410E-3
4.516152000E0,6.139946170E-3,6.450002547E-4,2.816086169E-3
4.536195000E0,4.038356245E-3,5.547089968E-3,2.726569073E-3
4.556239000E0,4.248765297E-3,6.029473618E-3,9.095501155E-4
4.576282000E0,2.416474279E-3,1.182031631E-2,1.137238462E-3
4.596325000E0,-2.173885237E-3,8.896049112E-3,4.458019510E-3
4.616368000E0,-2.681287471E-3,1.184506249E-2,6.130506285E-3
4.636412000E0,-4.424928688E-3,1.147790719E-2,7.270626724E-3
4.656455000E0,-3.607116407E-3,4.792178515E-3,8.708316833E-3
4.676498000E0,-3.254120471E-3,4.240826704E-3,8.927538060E-3
4.696541000E0,-3.176304046E-3,3.043817589E-3,8.728519082E-3
4.716585000E0,-3.791882191E-3,2.970860340E-3,7.232191041E-3
4.736628000E0,-8.346154355E-3,-3.744300455E-3,5.030822009E-3
4.756671000E0,-9.145692922E-3,-4.441000987E-3,3.429665230E-3
4.776714000E0,-9.245979600E-3,-8.272456005E-3,6.559807807E-3
4.796758000E0,-7.218076847E-3,-1.480141189E-2,7.027385291E-3
4.816801000E0,-8.239925839E-3,-9.917484596E-3,6.432472263E-3
4.836844000E0,-1.312902011E-2,-9.563788772E-3,7.331187837E-3
4.856888000E0,-1.305723470E-2,-5.289385095E-3,7.139698602E-3
4.876931000E0,-1.346497145E-2,-4.793457221E-3,8.098933846E-3
4.896974000E0,-1.917868108E-2,-1.510587335E-2,7.698074915E-3
4.917017000E0,-2.118988894E-2,-1.595047116E-2,6.772808265E-3
4.937061000E0,-1.716807112E-2,-1.294561662E-2,7.017519325E-3
