"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.092416672E-3,6.192472687E0,7.737110596E0,2.019600220E0
2.513541667E-2,5.696104889E0,7.762258301E0,2.576591949E0
4.517941667E-2,5.849086761E0,7.565118256E0,2.476899261E0
6.522241667E-2,6.299200745E0,7.160958710E0,1.940863953E0
8.526541667E-2,6.359525299E0,7.157665558E0,2.125280457E0
1.053084167E-1,6.215375061E0,7.446864166E0,1.857637024E0
1.253514167E-1,6.165678406E0,7.566315765E0,1.660347290E0
1.453944167E-1,6.056705017E0,7.680827637E0,2.210752716E0
1.654374167E-1,6.071524200E0,7.591313782E0,2.057621155E0
1.854814167E-1,6.184239807E0,7.403005371E0,1.975442047E0
2.055244167E-1,6.168073425E0,7.366481323E0,1.996997223E0
2.255674167E-1,6.148913269E0,7.403604126E0,1.979333954E0
2.456104167E-1,6.156547394E0,7.482939148E0,2.050436096E0
2.656534167E-1,6.115532684E0,7.554640045E0,2.130070496E0
2.856964167E-1,6.117179260E0,7.517517242E0,2.011367340E0
3.057394167E-1,6.143225098E0,7.396868134E0,2.032473450E0
3.257834167E-1,6.095175018E0,7.329807587E0,1.998194733E0
3.458264167E-1,6.093827820E0,7.381450195E0,2.036365356E0
3.658694167E-1,6.143823853E0,7.406897278E0,2.132465515E0
3.859124167E-1,6.216722260E0,7.388934631E0,2.105671234E0
4.059554167E-1,6.122867432E0,7.316485291E0,2.105970612E0
4.259994167E-1,6.231691132E0,7.067702637E0,2.009720764E0
4.460424167E-1,6.147266693E0,6.984775085E0,1.858684845E0
4.660864167E-1,6.120173035E0,6.759493561E0,1.457668762E0
4.861294167E-1,5.991291046E0,6.710545349E0,1.731150055E0
5.061724167E-1,5.971232758E0,6.315666504E0,1.964514771E0
5.262154167E-1,7.475903778E0,5.878425751E0,1.547781372E0
5.462584167E-1,8.527167664E0,5.263803864E0,1.751208344E0
5.663014167E-1,8.444240112E0,5.385650482E0,1.449286194E0
5.863444167E-1,8.674910431E0,5.245092773E0,7.466473389E-1
