"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.092416672E-3,-1.127144545E-1,-1.521982700E-1,-2.441880293E-2
2.513541667E-2,2.493179590E-2,-6.593419611E-2,2.610493638E-2
4.517941667E-2,1.036029384E-1,1.016675234E-1,3.686500341E-2
6.522241667E-2,1.182495803E-1,1.774127632E-1,1.828777604E-2
8.526541667E-2,1.112714857E-1,2.419941425E-1,1.797934622E-2
1.053084167E-1,4.952130839E-2,1.870682985E-1,2.693449333E-2
1.253514167E-1,3.563401056E-3,5.967333540E-2,3.264058381E-2
1.453944167E-1,6.252398342E-2,7.630117983E-2,3.649861738E-2
1.654374167E-1,4.243338108E-2,7.199125737E-2,1.794928685E-2
1.854814167E-1,1.905987039E-2,5.323428661E-2,9.470069781E-3
2.055244167E-1,2.481984347E-2,3.853744268E-2,1.459879894E-2
2.255674167E-1,1.332091633E-2,3.143795952E-2,1.720535383E-2
2.456104167E-1,2.471069992E-2,3.936469555E-2,2.271179482E-2
2.656534167E-1,3.213777393E-2,5.978215486E-2,1.261249837E-2
2.856964167E-1,1.508882269E-2,2.710647136E-2,1.232982613E-4
3.057394167E-1,1.329897810E-2,9.798536077E-3,7.726420648E-3
3.257834167E-1,2.863333793E-3,-4.859309644E-3,2.450412512E-2
3.458264167E-1,5.866173655E-3,-1.925414428E-2,3.924070671E-2
3.658694167E-1,1.935096830E-2,-4.024752416E-4,4.385764897E-2
3.859124167E-1,4.476600140E-2,1.582065970E-2,4.150353745E-2
4.059554167E-1,7.158725709E-2,-7.042137440E-3,3.442648426E-2
4.259994167E-1,8.196604997E-2,-1.098828167E-1,1.741357148E-2
4.460424167E-1,7.376417518E-2,-2.175002396E-1,2.548433281E-2
4.660864167E-1,5.842350051E-2,-4.642409384E-1,5.868304521E-2
4.861294167E-1,1.429015994E-1,-6.623795629E-1,1.066517383E-1
5.061724167E-1,2.354173660E-1,-6.112266779E-1,5.490637943E-2
5.262154167E-1,2.874459326E-1,-8.444445133E-1,-4.435011744E-1
5.462584167E-1,5.027434826E-1,-1.032656789E0,-1.557539940E0
5.663014167E-1,7.084137797E-1,-1.233039141E0,-2.923381090E0
5.863444167E-1,8.846976161E-1,-1.482874274E0,-4.409002781E0
6.063884167E-1,1.325950503E0,-1.669409513E0,-5.325824738E0
6.264314167E-1,1.271911383E0,-2.500055075E0,-5.679892063E0
6.464744167E-1,9.151701927E-1,-3.212662458E0,-5.430232525E0
6.665174167E-1,4.805262983E-1,-3.263212681E0,-4.977197170E0
6.865604167E-1,-1.090321541E0,-9.292572737E-1,-5.879052162E0
7.066034167E-1,-9.642782062E-2,4.177931309E0,-1.947656155E0
7.266464167E-1,1.611068606E0,5.526337624E0,6.616299748E-1
7.466904167E-1,-2.235764079E-2,2.792674303E0,5.472229123E-1
7.667334167E-1,-9.135601521E-1,-2.213589549E-1,2.576743998E-2
7.867764167E-1,-8.149264455E-1,-2.094874859E0,-4.082719684E-1
8.068194167E-1,-3.781913519E-1,-1.927363396E0,-7.830933481E-2
8.268624167E-1,2.005709112E-1,-7.526811957E-1,1.719659120E-1
8.469054167E-1,5.611119866E-1,5.548942089E-1,-6.120529026E-2
8.669494167E-1,5.893371105E-1,1.292807102E0,-5.211163685E-2
8.869924167E-1,4.595727324E-1,9.685283303E-1,-4.849106818E-2
9.070354167E-1,3.379662335E-2,-2.620436251E-2,2.657422423E-2
9.270784167E-1,-1.481896937E-1,-5.172384977E-1,4.144325480E-2
9.471214167E-1,-1.217774004E-1,-2.225940228E-1,1.713968627E-2
