Time (s),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,activity_label
4.79773275,1.910327454,9.693242798,-0.3159928894,0.0376233384,0.03660091758,-0.00389970094,1
4.81777475,1.943857727,9.701475677,-0.3200344849,0.02522212639,0.02842039242,-0.00920234248,1
4.83781575,1.966011658,9.641001434,-0.3052153015,0.01693657599,0.03471850976,-0.004622445442,1
4.85785775,1.992506561,9.601034546,-0.4595443726,0.02100481093,0.005359738134,0.004423063248,1
4.87789875,1.930236053,9.644144897,-0.3799099731,0.02211582102,0.01004222874,-0.0005295325536,1
4.89794075,1.843117218,9.575587463,-0.347277832,0.03044365346,0.02060733736,-0.01546724699,1
4.91798275,2.037263489,9.54205719,-0.476459198,0.03618596494,-0.01618927717,-0.007843781263,1
4.93802375,1.959425354,9.59938797,-0.4059558105,0.0362566039,-0.005651716609,-0.003285412211,1
4.95806575,1.932780762,9.664652252,-0.4323010254,0.02570675313,-0.008645433933,-0.007129813079,1
4.97810775,1.907633057,9.688003693,-0.467328186,0.01543588005,-0.03770113736,-0.007343352307,1
4.99814875,1.982926483,9.67078949,-0.4610412598,0.008286350407,-0.048231069,-0.0006277880166,1
5.01819075,1.986069946,9.635462952,-0.440533905,0.01666944847,-0.03588891402,-0.01114221476,1
5.03823275,2.026336212,9.558522949,-0.3647914124,0.02077385411,-0.01066704467,-0.006468648091,1
5.05827375,2.159409485,9.570797424,-0.4291575623,0.01540491637,-0.02184037864,0.01109680347,1
5.07831575,2.080673218,9.568701782,-0.3857478333,0.02665125392,-0.00755492365,0.01454442926,1
5.09835775,1.967358856,9.641151123,-0.3384461975,0.01862535067,0.02566926554,0.01057007164,1
5.11839875,2.017055511,9.636361084,-0.4620890808,0.01907961629,0.01857571863,0.01665306091,1
5.13844075,1.915566559,9.650581512,-0.4444258118,0.0152148325,0.01512182131,0.01114248484,1
5.15848275,1.988764343,9.611363068,-0.4882846069,0.0147308046,0.01642932184,0.01746933907,1
5.17852375,1.930086365,9.635013885,-0.5063969421,0.01287677698,-0.003240596503,0.01397727802,1
5.19856575,1.911824341,9.618697815,-0.5712121582,0.006233192049,-0.01536907256,0.01436452381,1
5.21860775,1.932631073,9.639654236,-0.4824467468,0.006657429039,-0.0203273911,0.01106810011,1
5.23864875,1.967209167,9.629924469,-0.4805007935,0.004130222835,-0.02700352669,0.01237499621,1
5.25869075,2.064656525,9.649533691,-0.4676275635,0.0005820315564,-0.01998332888,0.005398500711,1
5.27873175,2.04295166,9.796528015,-0.5694158936,-0.01211299282,-0.01283089165,-0.001235065516,1
5.29877375,2.019001465,9.859247589,-0.2791694641,0.02176087722,-0.07895971835,-0.01471864339,1
5.31881575,1.86976181,9.693841553,0.2779719543,-0.01208775956,-0.1128679514,-0.04405980185,1
5.33885675,2.052980804,10.43330383,0.2163002014,-0.04879410565,-0.2378048301,0.02182600275,1
5.35889875,1.952090607,10.70244415,0.04176315308,-0.02243580855,-0.4276934862,0.07120862603,1
