"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.410685958E0,2.198029175E0,9.681567078E0,-3.824546814E-1
1.430727625E0,2.095193024E0,9.637259216E0,-5.134323120E-1
1.450769625E0,2.012564850E0,9.600884857E0,-6.264472961E-1
1.470811625E0,1.957778778E0,9.580377502E0,-6.441105652E-1
1.490853625E0,1.992057495E0,9.408983917E0,-6.240522766E-1
1.510894625E0,2.078876953E0,9.562414856E0,-5.869294739E-1
1.530936625E0,2.073787537E0,9.618248749E0,-5.493576050E-1
1.550978625E0,1.967658234E0,9.741442566E0,-5.081932068E-1
1.571019625E0,1.807940369E0,9.743388519E0,-4.384382629E-1
1.591061625E0,1.829944611E0,9.766290894E0,-4.370910645E-1
1.611103625E0,1.856888580E0,9.689650269E0,-4.661306763E-1
1.631145625E0,1.943708038E0,9.581425323E0,-4.719685364E-1
1.651186625E0,2.023641815E0,9.595346375E0,-4.710704041E-1
1.671228625E0,2.140249329E0,9.619595947E0,-4.499642944E-1
1.691270625E0,2.187550964E0,9.585616608E0,-5.049000549E-1
1.711311625E0,2.210303650E0,9.517358551E0,-4.806504822E-1
1.731353625E0,2.221979370E0,9.489815826E0,-3.468287659E-1
1.751395625E0,2.283052368E0,9.531129913E0,-2.850073242E-1
1.771437625E0,2.182012482E0,9.538913727E0,-3.037184143E-1
1.791478625E0,2.063459015E0,9.684261475E0,-2.748284912E-1
1.811520625E0,2.012864227E0,9.624236298E0,-2.815644836E-1
1.831562625E0,2.027982788E0,9.595196686E0,-2.944377136E-1
1.851604625E0,2.075733490E0,9.579928436E0,-3.742218018E-1
1.871645625E0,2.101330261E0,9.553283844E0,-3.570075989E-1
1.891687625E0,2.168540497E0,9.584568787E0,-4.001179504E-1
1.911729625E0,2.193688202E0,9.600585480E0,-3.595523071E-1
1.931770625E0,2.199226685E0,9.512418823E0,-3.342549133E-1
1.951812625E0,2.120640106E0,9.549391937E0,-3.215313721E-1
1.971854625E0,1.947899323E0,9.640402679E0,-3.046165466E-1
1.991896625E0,1.777254181E0,9.669741669E0,-2.965333557E-1
2.011937625E0,1.751807098E0,9.748627625E0,-3.296145630E-1
2.031979625E0,1.847757568E0,9.715247040E0,-3.233276367E-1
2.052021625E0,1.924398193E0,9.589508514E0,-3.131488037E-1
2.072062625E0,1.820963287E0,9.621691589E0,-3.429368591E-1
2.092104625E0,1.794767761E0,9.729467468E0,-4.110452271E-1
2.112146625E0,1.800306244E0,9.676627350E0,-3.637435913E-1
2.132188625E0,1.892963562E0,9.663754120E0,-3.827540588E-1
2.152229625E0,1.914967804E0,9.654024353E0,-3.619473267E-1
2.172271625E0,1.974094849E0,9.587113495E0,-4.581971741E-1
2.192313625E0,1.998194733E0,9.547595673E0,-4.887336731E-1
2.212354625E0,2.138902130E0,9.529633026E0,-4.873864746E-1
2.232396625E0,2.181114349E0,9.613309021E0,-5.111869812E-1
2.252438625E0,2.092049561E0,9.656868439E0,-5.345384216E-1
2.272480625E0,2.065105591E0,9.768685913E0,-5.601351929E-1
2.292521625E0,2.006277924E0,9.732610931E0,-6.559359741E-1
2.312563625E0,1.857487335E0,9.648336182E0,-7.390132141E-1
2.332605625E0,1.872755585E0,9.608968048E0,-8.445437622E-1
2.352646625E0,1.849254456E0,9.586664429E0,-8.587641907E-1
2.372688625E0,1.918710022E0,9.587861938E0,-8.497828674E-1
2.392730625E0,1.969155121E0,9.559421082E0,-8.643026733E-1
2.412772625E0,2.033371582E0,9.573342133E0,-7.191046143E-1
2.432813583E0,2.130968628E0,9.544901276E0,-6.882687378E-1
2.452855583E0,2.142195282E0,9.523346100E0,-7.303312683E-1
2.472897583E0,2.082619171E0,9.618847504E0,-6.759942627E-1
2.492938583E0,2.000889130E0,9.618697815E0,-6.489006042E-1
2.512980583E0,1.961820374E0,9.612410889E0,-6.590794373E-1
2.533022583E0,2.039209442E0,9.640402679E0,-5.834866333E-1
2.553064583E0,1.952389984E0,9.602681122E0,-6.914122009E-1
2.573105583E0,1.938917999E0,9.661059723E0,-6.262976074E-1
2.593147583E0,1.947300568E0,9.702822876E0,-6.283932495E-1
2.613189583E0,1.904938660E0,9.669741669E0,-5.953120422E-1
2.633230583E0,1.886676636E0,9.700278168E0,-6.173162842E-1
2.653272583E0,1.897753601E0,9.661808167E0,-5.743556213E-1
2.673314583E0,1.923649750E0,9.639504547E0,-5.689668274E-1
2.693355583E0,1.901795197E0,9.564660187E0,-5.155279541E-1
2.713397583E0,2.024839325E0,9.599238281E0,-5.397775269E-1
2.733439583E0,2.026186523E0,9.548194427E0,-4.825964355E-1
2.753481583E0,2.010469208E0,9.581125946E0,-5.327421570E-1
2.773522583E0,1.960173798E0,9.552385712E0,-5.228627014E-1
2.793564583E0,2.021546173E0,9.606872406E0,-4.001179504E-1
2.813606583E0,2.025438080E0,9.566456451E0,-4.731660461E-1
2.833647583E0,2.075583801E0,9.588161316E0,-3.990701294E-1
2.853689583E0,2.130519562E0,9.587562561E0,-3.498225403E-1
2.873731583E0,2.121538239E0,9.595945129E0,-3.308120728E-1
2.893772583E0,2.143093414E0,9.567653961E0,-3.701802063E-1
2.913814583E0,2.203717346E0,9.554331665E0,-3.121009827E-1
2.933856583E0,2.214644623E0,9.591454468E0,-3.570075989E-1
2.953898583E0,2.169887695E0,9.581125946E0,-3.854484558E-1
2.973939583E0,2.171833649E0,9.590706024E0,-3.665876770E-1
2.993981583E0,2.165247345E0,9.575587463E0,-3.472778320E-1
3.014023583E0,2.154170380E0,9.571396179E0,-3.775149536E-1
3.034064583E0,2.137854309E0,9.601184235E0,-3.493734741E-1
3.054106583E0,2.146985321E0,9.571994934E0,-4.076023865E-1
3.074148583E0,2.170336761E0,9.600585480E0,-4.409829712E-1
3.094189583E0,2.080523529E0,9.630822601E0,-4.519102478E-1
3.114231583E0,2.052831116E0,9.608668671E0,-4.537065125E-1
3.134273583E0,2.062261505E0,9.590107269E0,-4.125421143E-1
3.154315583E0,2.137854309E0,9.601782990E0,-3.155438232E-1
3.174356583E0,2.218686218E0,9.597142639E0,-3.712280273E-1
3.194398583E0,2.254312134E0,9.574988708E0,-3.275189209E-1
3.214440583E0,2.254012756E0,9.505982208E0,-3.092568970E-1
3.234481583E0,2.226769409E0,9.516759796E0,-2.775228882E-1
3.254523583E0,2.246228943E0,9.585167542E0,-2.896476746E-1
3.274565583E0,2.263742523E0,9.587861938E0,-2.736309814E-1
3.294606583E0,2.305954742E0,9.613159332E0,-2.806663513E-1
3.314648583E0,2.325863342E0,9.542206879E0,-2.896476746E-1
3.334690583E0,2.338736572E0,9.452842712E0,-3.098556519E-1
3.354731583E0,2.381248169E0,9.488917694E0,-3.055146790E-1
3.374773583E0,2.305355988E0,9.559720459E0,-2.010319519E-1
3.394815583E0,2.232158203E0,9.521250458E0,-2.026785278E-1
3.414857583E0,2.219284973E0,9.533225555E0,-2.174977112E-1
3.434899083E0,2.207609253E0,9.648934937E0,-1.317260742E-1
3.454941083E0,2.173629913E0,9.608968048E0,-2.255809021E-1
3.474983083E0,2.173779602E0,9.526938629E0,-2.139051819E-1
3.495024083E0,2.200873260E0,9.552535400E0,-1.510359192E-1
3.515066083E0,2.272424469E0,9.600884857E0,-1.064286804E-1
3.535108083E0,2.267634430E0,9.554032288E0,-1.282832336E-1
3.555149083E0,2.259700928E0,9.526639252E0,-8.577163696E-2
3.575191083E0,2.264940033E0,9.561666412E0,-7.065307617E-2
3.595233083E0,2.212698669E0,9.563163300E0,-7.170089722E-2
3.615274083E0,2.237996063E0,9.557774506E0,-4.415817261E-2
3.635316083E0,2.278412018E0,9.535171509E0,-2.948867798E-2
3.655358083E0,2.313439178E0,9.523944855E0,-8.876541138E-2
3.675399083E0,2.369722137E0,9.553283844E0,-8.756790161E-2
3.695441083E0,2.376757507E0,9.583970032E0,-1.794767761E-1
3.715483083E0,2.323019257E0,9.588161316E0,-1.874102783E-1
3.735524083E0,2.229314117E0,9.567354584E0,-1.981878662E-1
3.755566083E0,2.119442596E0,9.596693573E0,-2.013313293E-1
3.775608083E0,2.083966370E0,9.595046997E0,-2.332150269E-1
3.795649083E0,2.094594269E0,9.568851471E0,-2.481838989E-1
3.815691083E0,2.151026917E0,9.607471161E0,-1.722917175E-1
3.835733083E0,2.138453064E0,9.536219330E0,-1.594184875E-1
3.855775083E0,2.171833649E0,9.555978241E0,-2.177970886E-1
3.875816083E0,2.187850342E0,9.599837036E0,-2.139051819E-1
3.895858083E0,2.177072754E0,9.532926178E0,-2.453398132E-1
3.915900083E0,2.229763184E0,9.541907501E0,-1.594184875E-1
3.935941083E0,2.215542755E0,9.542206879E0,-6.511459351E-2
3.955983083E0,2.146536255E0,9.538464661E0,-1.716929626E-1
3.976025083E0,2.117646332E0,9.638456726E0,-1.725910950E-1
3.996066083E0,2.093546448E0,9.651479645E0,-1.910028076E-1
4.016108083E0,2.144141235E0,9.599387970E0,-1.691482544E-1
4.036150083E0,2.198627930E0,9.556876373E0,-1.414558411E-1
4.056191083E0,2.216141510E0,9.529333649E0,-1.609153748E-1
4.076233083E0,2.195783844E0,9.621691589E0,-1.005908203E-1
4.096275083E0,2.166295166E0,9.625882874E0,-1.859133911E-1
4.116316083E0,2.151775360E0,9.585017853E0,-2.787203979E-1
4.136358083E0,2.105820923E0,9.566905518E0,-2.073188782E-1
4.156400083E0,2.070793762E0,9.661508789E0,-2.037263489E-1
4.176441083E0,2.026635590E0,9.613458710E0,-2.782713318E-1
4.196483083E0,2.081421661E0,9.572444000E0,-2.612068176E-1
4.216525083E0,2.153122559E0,9.579928436E0,-2.615061951E-1
4.236566083E0,2.086361389E0,9.579778748E0,-3.191363525E-1
4.256608083E0,2.132615204E0,9.568402405E0,-3.556604004E-1
4.276650083E0,2.165546722E0,9.558822327E0,-2.490820312E-1
4.296691083E0,2.251318359E0,9.483678589E0,-2.709365845E-1
4.316733083E0,2.274819489E0,9.515861664E0,-2.890489197E-1
4.336775083E0,2.230661316E0,9.587113495E0,-2.252815247E-1
4.356816083E0,2.246378632E0,9.596992950E0,-2.784210205E-1
4.376858083E0,2.203268280E0,9.641899567E0,-2.409988403E-1
4.396900083E0,2.159858551E0,9.571096802E0,-2.695893860E-1
4.416941083E0,2.117945709E0,9.552385712E0,-2.059716797E-1
4.436982750E0,2.128723297E0,9.606722717E0,-2.502795410E-1
4.457024750E0,2.048190765E0,9.631870422E0,-2.770738220E-1
4.477065750E0,2.029629364E0,9.663005676E0,-3.586541748E-1
4.497107750E0,2.049088898E0,9.614356842E0,-2.986289978E-1
4.517149750E0,1.979184265E0,9.573940887E0,-3.583547974E-1
4.537190750E0,1.895807648E0,9.599537659E0,-3.761677551E-1
4.557232750E0,1.979633331E0,9.565708008E0,-3.796105957E-1
4.577274750E0,1.989512787E0,9.661658478E0,-2.953358459E-1
4.597315750E0,1.993853760E0,9.593101044E0,-3.116519165E-1
4.617357750E0,2.038910065E0,9.655072174E0,-2.920426941E-1
4.637399750E0,2.074985046E0,9.588610382E0,-2.953358459E-1
4.657440750E0,2.004032593E0,9.611961823E0,-2.749781799E-1
4.677482750E0,2.008074188E0,9.569749603E0,-3.023712158E-1
4.697524750E0,1.999392242E0,9.650731201E0,-2.838098145E-1
4.717565750E0,1.983076172E0,9.632169800E0,-2.390528870E-1
4.737607750E0,1.995051270E0,9.625433807E0,-2.998265076E-1
4.757649750E0,2.096091156E0,9.560618591E0,-2.519261169E-1
4.777690750E0,1.954635315E0,9.616751862E0,-2.779719543E-1
4.797732750E0,1.910327454E0,9.693242798E0,-3.159928894E-1
4.817774750E0,1.943857727E0,9.701475677E0,-3.200344849E-1
4.837815750E0,1.966011658E0,9.641001434E0,-3.052153015E-1
4.857857750E0,1.992506561E0,9.601034546E0,-4.595443726E-1
4.877898750E0,1.930236053E0,9.644144897E0,-3.799099731E-1
4.897940750E0,1.843117218E0,9.575587463E0,-3.472778320E-1
4.917982750E0,2.037263489E0,9.542057190E0,-4.764591980E-1
4.938023750E0,1.959425354E0,9.599387970E0,-4.059558105E-1
4.958065750E0,1.932780762E0,9.664652252E0,-4.323010254E-1
4.978107750E0,1.907633057E0,9.688003693E0,-4.673281860E-1
4.998148750E0,1.982926483E0,9.670789490E0,-4.610412598E-1
5.018190750E0,1.986069946E0,9.635462952E0,-4.405339050E-1
5.038232750E0,2.026336212E0,9.558522949E0,-3.647914124E-1
5.058273750E0,2.159409485E0,9.570797424E0,-4.291575623E-1
5.078315750E0,2.080673218E0,9.568701782E0,-3.857478333E-1
5.098357750E0,1.967358856E0,9.641151123E0,-3.384461975E-1
5.118398750E0,2.017055511E0,9.636361084E0,-4.620890808E-1
5.138440750E0,1.915566559E0,9.650581512E0,-4.444258118E-1
5.158482750E0,1.988764343E0,9.611363068E0,-4.882846069E-1
5.178523750E0,1.930086365E0,9.635013885E0,-5.063969421E-1
5.198565750E0,1.911824341E0,9.618697815E0,-5.712121582E-1
5.218607750E0,1.932631073E0,9.639654236E0,-4.824467468E-1
5.238648750E0,1.967209167E0,9.629924469E0,-4.805007935E-1
5.258690750E0,2.064656525E0,9.649533691E0,-4.676275635E-1
5.278731750E0,2.042951660E0,9.796528015E0,-5.694158936E-1
5.298773750E0,2.019001465E0,9.859247589E0,-2.791694641E-1
5.318815750E0,1.869761810E0,9.693841553E0,2.779719543E-1
5.338856750E0,2.052980804E0,1.043330383E1,2.163002014E-1
5.358898750E0,1.952090607E0,1.070244415E1,4.176315308E-2
5.378940750E0,1.337319031E0,1.015982254E1,-5.370831299E-1
5.398981750E0,1.352886658E0,1.005204666E1,-2.106120300E-1
5.419023750E0,1.746567993E0,9.679172058E0,-9.758207703E-1
5.439065958E0,2.235750732E0,7.694598999E0,2.091151428E-1
5.459106958E0,2.963537292E0,7.288493500E0,7.812254333E-1
5.479148958E0,3.175197144E0,8.947942657E0,1.491648102E0
5.499190958E0,2.224973145E0,1.022149429E1,6.737489319E-1
5.519231958E0,1.469194794E0,9.621841278E0,-1.040037231E0
5.539273958E0,1.436263275E0,9.404343567E0,-6.604266357E-1
5.559315958E0,1.292262726E0,9.877659302E0,2.026785278E-1
5.579356958E0,1.698966980E0,1.008168503E1,6.981481934E-1
5.599398958E0,1.853445740E0,9.626032562E0,2.779719543E-1
5.619439958E0,1.766326904E0,9.397607574E0,-3.397933960E-1
5.639481958E0,1.855541382E0,9.136999512E0,-6.905140686E-1
5.659523958E0,2.032024384E0,9.285640411E0,-4.311035156E-1
5.679564958E0,2.437830505E0,9.544452209E0,-2.110610962E-1
5.699606958E0,2.461331635E0,9.561965790E0,-2.953358459E-1
5.719648958E0,2.661166077E0,9.401499481E0,-3.367996216E-1
5.739689958E0,2.440524902E0,9.024732971E0,-8.096662903E-1
5.759731958E0,2.468666382E0,8.908275146E0,-1.021475830E0
5.779773958E0,2.850073242E0,9.835297394E0,-1.278491364E0
5.799814958E0,3.589086456E0,1.017718643E1,-1.099912720E0
5.819856958E0,3.964356079E0,9.214238892E0,-9.388476562E-1
5.839897958E0,4.249363403E0,8.539442139E0,-5.507048035E-1
5.859939958E0,4.606820068E0,8.497080231E0,-1.463955688E-1
5.879981958E0,4.267924805E0,8.988059235E0,-5.421725464E-1
5.900022958E0,4.054169312E0,9.147028656E0,-1.444496155E-1
5.920064958E0,3.895948334E0,8.652906189E0,1.899549866E-1
5.940106958E0,4.102369080E0,8.397986298E0,3.849993896E-1
5.960147958E0,4.083657990E0,8.756939850E0,3.731739807E-1
5.980189958E0,4.009113007E0,9.054221649E0,4.266128540E-1
6.000231958E0,3.740571442E0,9.170679474E0,-6.451583862E-2
6.020272958E0,3.338657227E0,9.633067932E0,-6.129753113E-1
6.040314958E0,3.232827301E0,9.584718475E0,-6.670129395E-1
6.060355958E0,3.095712433E0,9.262438660E0,-8.003855896E-1
6.080397958E0,3.401825867E0,9.416917419E0,-4.754113770E-1
6.100439958E0,3.627855835E0,9.652228088E0,2.691403198E-1
6.120480958E0,3.759282532E0,9.459429016E0,-9.247769165E-1
6.140522958E0,3.205284576E0,9.214687958E0,-1.195863190E0
6.160564958E0,3.149750061E0,9.292376404E0,-8.419990540E-1
6.180605958E0,3.298091583E0,9.752818909E0,-1.168769531E0
6.200647958E0,3.586392059E0,1.025382706E1,-1.086740112E0
6.220688958E0,4.172573090E0,1.017703674E1,-7.482939148E-1
6.240730958E0,4.594246216E0,1.004306534E1,-1.170565796E-1
6.260772958E0,4.529730377E0,1.007794281E1,-1.341210938E-1
6.280813958E0,4.350702667E0,1.014051270E1,-1.646575928E-1
6.300855958E0,4.441713409E0,1.046129562E1,-4.457730103E-1
6.320897958E0,4.794380035E0,1.116079102E1,-1.262474670E0
6.340938958E0,4.560266876E0,1.146495850E1,-1.143322449E0
6.360980958E0,2.852318573E0,9.432185669E0,-1.009949799E0
6.381021958E0,1.669627991E0,8.422086182E0,-4.541555786E-1
6.401063958E0,6.497987366E-1,9.982890472E0,5.130131836E0
6.421105958E0,2.636467438E0,1.203976318E1,4.204756165E-1
6.441147208E0,3.211721191E0,1.310569656E1,-2.773881683E0
6.461189208E0,2.879861298E0,1.180684753E1,-8.219407654E-1
6.481231208E0,1.142274628E0,9.914632416E0,2.215842133E0
6.501272208E0,-3.188369751E-2,8.971294098E0,2.197131042E0
6.521314208E0,1.553768921E-1,9.849368134E0,5.505551147E-1
6.541355208E0,3.529660034E-1,1.051533325E1,3.905378723E-1
6.561397208E0,2.746788025E-1,1.016566040E1,-3.595523071E-1
6.581439208E0,-5.077441406E-1,9.179960175E0,-7.598199463E-1
6.601480208E0,-1.452279968E0,8.742120667E0,1.008752289E0
6.621522208E0,-1.747765503E0,8.731043701E0,2.837200012E0
6.641564208E0,-1.233135681E0,8.299940186E0,2.193388824E0
6.661605208E0,-4.727169800E-1,7.729626160E0,9.750723267E-1
6.681647208E0,-1.830693054E-1,7.262896729E0,1.777553558E0
6.701688208E0,4.186793518E-1,6.769822083E0,2.818937988E0
6.721730208E0,9.295669556E-1,6.473288727E0,2.362237701E0
6.741772208E0,1.015937347E0,6.412664795E0,2.579436035E0
6.761813208E0,1.080453186E0,6.573430481E0,4.355193329E0
6.781855208E0,1.371897125E0,7.034172363E0,4.834646301E0
6.801897208E0,1.426234131E0,8.427474976E0,5.285059662E0
6.821938208E0,2.036065979E0,1.131736542E1,5.428162079E0
6.841980208E0,1.876797180E0,1.315539322E1,4.267775116E0
6.862021208E0,3.646566925E0,1.020802231E1,3.630250854E0
6.882063208E0,4.430337067E0,6.240522766E0,2.690355377E0
6.902105208E0,2.409838715E0,1.027987289E1,1.623224487E0
6.922146208E0,4.120930481E-1,1.590517502E1,1.823657684E0
6.942188208E0,5.239105225E-2,2.022519150E1,9.854008484E-1
6.962229208E0,-2.117796021E0,9.985285492E0,-3.188369751E-1
6.982271208E0,-6.816824341E-1,3.941902771E0,-2.902464294E0
7.002313208E0,-5.504054260E-1,1.594484253E0,-2.945874023E0
7.022354208E0,-1.204545135E0,6.755002899E0,1.201551361E0
7.042396208E0,-1.155596924E-1,1.139460480E1,1.825903015E0
7.062438208E0,1.606908417E0,1.342632980E1,-1.292562103E0
7.082479208E0,1.343755646E0,1.192629913E1,-2.647095337E0
7.102521208E0,9.849517822E-1,9.471703491E0,1.577719116E-1
7.122562208E0,-5.774990845E-1,8.700207825E0,1.200802917E0
7.142604208E0,-6.358776855E-1,8.727451172E0,1.499880981E-1
7.162646208E0,-1.496887207E-2,8.762029266E0,-7.958949280E-1
7.182687208E0,5.773493958E-1,9.441915436E0,-2.574645996E-1
7.202729208E0,6.024971008E-1,1.002225861E1,-6.280938721E-1
7.222770208E0,5.743556213E-1,1.004067032E1,-1.673220520E0
7.242812208E0,5.763015747E-2,9.742789764E0,-1.338965607E0
7.262854208E0,-3.275189209E-1,9.578581238E0,-4.105961609E-1
7.282895208E0,-4.564009094E-1,9.493258667E0,-4.328997803E-1
7.302937208E0,-2.995271301E-1,9.678573303E0,-6.872209167E-1
7.322979208E0,-3.906875610E-2,9.965975647E0,-3.799099731E-1
7.343020208E0,2.411485291E-1,1.005983047E1,-1.989363098E-1
7.363062208E0,6.652166748E-1,9.792636108E0,-8.906478882E-2
7.383103208E0,1.064735870E0,9.952803040E0,-3.794609070E-1
7.403145208E0,1.299747162E0,1.042372375E1,-3.733236694E-1
7.423187208E0,1.270408173E0,1.042926224E1,-1.556762695E-2
7.443227208E0,1.613345032E0,9.811347198E0,-1.254391479E-1
7.463269208E0,2.106269989E0,1.005279510E1,-3.213816833E-1
7.483310208E0,1.998793488E0,1.081246536E1,6.137237549E-3
7.503352208E0,1.553918610E0,1.098326019E1,-1.901046753E-2
7.523394208E0,1.010548553E0,1.188453598E1,-1.330732727E-1
7.543435208E0,1.131646729E0,1.326227097E1,-1.028361511E0
7.563477208E0,8.608598328E-1,1.297726364E1,-1.724713440E0
7.583518208E0,-2.128573608E-1,1.081231567E1,-7.897576904E-1
7.603560208E0,-9.921368408E-1,8.738079071E0,-1.398841095E0
7.623602208E0,-1.927841034E0,8.661438446E0,6.436614990E-2
7.643643208E0,-2.558180237E0,1.096110626E1,1.338965607E0
7.663685208E0,-4.043840790E0,1.367181931E1,1.270408173E0
7.683726208E0,-4.029620361E0,1.304671921E1,1.500180359E0
7.703768208E0,-2.300116882E0,1.086306015E1,1.370699615E0
7.723810208E0,-8.424481201E-1,9.125623169E0,7.131170654E-1
7.743851208E0,-1.169218597E0,9.162745972E0,1.027463379E0
7.763893208E0,-1.572180634E0,9.635313263E0,1.979034576E0
7.783934208E0,-1.514251099E0,8.930429077E0,4.018244019E0
7.803976208E0,-1.410965881E0,8.407865753E0,3.299887848E0
7.824018208E0,-1.293759613E0,8.276439056E0,1.204844513E0
7.844059208E0,-1.018032990E0,7.851622467E0,7.155120850E-1
7.864101208E0,-6.833290100E-1,7.500452728E0,1.805245972E0
7.884142208E0,-7.937992859E-1,6.655010834E0,3.445085907E0
7.904184208E0,-9.783654785E-1,6.126160583E0,4.399052124E0
7.924226208E0,-1.271755371E0,5.415288849E0,5.807922363E0
7.944267208E0,-1.257085876E0,5.216801605E0,5.804928589E0
7.964309208E0,-1.068927155E0,5.998625793E0,3.909570007E0
7.984350208E0,6.262976074E-1,7.141948242E0,3.840114441E0
8.004392208E0,1.544039154E0,8.578061829E0,3.542982330E0
8.024434208E0,1.176104279E0,1.055245605E1,3.645519104E0
8.044475208E0,1.476379852E0,1.264031433E1,5.354814606E0
8.064517208E0,1.652713165E0,1.174727142E1,4.302951965E0
8.084558208E0,8.168513489E-1,8.365204468E0,2.721041565E0
8.104600208E0,-6.870712280E-1,5.874833221E0,1.550176392E0
8.124642208E0,-2.297123108E0,4.861141205E0,2.996169434E0
8.144683208E0,-3.292702789E0,7.675738220E0,3.621119843E0
8.164725208E0,-3.877985687E0,1.400293076E1,5.419480133E0
8.184766208E0,-4.599335632E0,2.153062683E1,4.806504822E0
8.204808208E0,-8.987310791E-1,1.517918472E1,-5.614973602E0
8.224850208E0,7.241940308E-1,6.265820160E0,-6.952741699E0
8.244891208E0,1.038240967E0,2.220033417E0,-7.879614258E-1
