Time (s),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,activity_label
5.248869417,1.390159149,9.700577545,-0.6366261292,0.01907698624,0.03893890604,-0.0008617774583,5
5.268912417,1.409319305,9.679621124,-0.6876699829,0.009279344231,0.03065822087,-0.003564376617,5
5.288955417,1.430126038,9.672585754,-0.6369255066,0.00502799917,0.04238688946,-0.01614008471,5
5.308997417,1.444196777,9.687704315,-0.5839356995,0.00502799917,0.04238688946,-0.01614008471,5
5.329040417,1.534608765,9.689949646,-0.6288423157,-0.002646744717,0.04781348258,-0.01878168434,5
5.349083417,1.505569153,9.692644043,-0.6764433289,-0.002006191295,0.04578353837,-0.01014664955,5
5.369126417,1.439556427,9.706565094,-0.6248007202,0.02408191189,0.07698068768,-0.002493223874,5
5.389168417,1.410666504,9.700727234,-0.743354187,0.02408191189,0.07698068768,-0.002493223874,5
5.409211417,1.396296387,9.693392487,-0.6861730957,0.01715388894,0.06065025926,0.001805631444,5
5.429254417,1.343156891,9.702822876,-0.669407959,7.107411511e-05,0.05625801906,-0.008773257956,5
5.449297417,1.361418915,9.731712799,-0.5978567505,-0.01455663703,0.04670514539,-0.007376415655,5
5.469339417,1.403032379,9.691596222,-0.6641688538,-0.01455663703,0.04670514539,-0.007376415655,5
5.489382417,1.42982666,9.689350891,-0.7131170654,-0.01936702617,0.04031726345,-0.003268760629,5
5.509425417,1.360969849,9.700727234,-0.7033872986,0.008209913969,0.03470705822,0.002613610588,5
5.529467417,1.36665802,9.706265717,-0.6421646118,0.008209913969,0.03470705822,0.002613610588,5
5.549510417,1.428329773,9.701475677,-0.6752458191,0.005117967725,0.03233439103,-0.002430675086,5
5.569553417,1.408271484,9.698481903,-0.6727011108,-0.007480039261,0.02665167116,0.003400340211,5
5.589596417,1.331930237,9.696386261,-0.7590715027,-0.003580872668,0.01165605802,-0.001002410427,5
5.609638417,1.294508057,9.733209686,-0.6746470642,-0.003580872668,0.01165605802,-0.001002410427,5
5.629681417,1.367705841,9.679172058,-0.675844574,0.009165032767,0.002165141515,-0.005287443753,5
5.649724417,1.427431641,9.684560852,-0.674197998,0.0002841104288,-0.004650929011,-0.002188850427,5
5.669767417,1.39704483,9.711355133,-0.6578819275,-0.001233733725,-0.01088304073,0.001812537899,5
5.689809417,1.356778564,9.715396729,-0.7366181946,-0.001233733725,-0.01088304073,0.001812537899,5
5.709852417,1.353335724,9.725575562,-0.7017407227,-0.007027894258,-0.02421431616,0.006755092181,5
5.729895417,1.344653778,9.706415405,-0.6505471802,-0.01094069239,-0.04112088308,0.0006511618849,5
5.749937417,1.355880432,9.691147156,-0.6369255066,-0.01094069239,-0.04112088308,0.0006511618849,5
5.769980417,1.372645569,9.683513031,-0.7060816956,-0.01953271963,-0.03705355525,-0.002010958502,5
5.790023417,1.385818176,9.70701416,-0.6728507996,-0.009918899275,-0.04649426043,0.00360513851,5
5.810066417,1.419498138,9.707463226,-0.6824308777,-0.01226785034,-0.04574147239,0.005664255004,5
5.830108417,1.421893158,9.692644043,-0.6589297485,-0.01226785034,-0.04574147239,0.005664255004,5
5.850151417,1.403331757,9.722581787,-0.6008505249,-0.003536867909,-0.04294202104,0.006941268221,5
5.870194417,1.395398254,9.683513031,-0.6369255066,-0.01545441896,-0.04179682955,0.0008266372606,5
5.890236417,1.421294403,9.696086884,-0.6412664795,-0.01545441896,-0.04179682955,0.0008266372606,5
5.910279417,1.410367126,9.690847778,-0.6950047302,-0.005835363176,-0.04857303202,0.003306580707,5
5.930322417,1.398092651,9.683063965,-0.6975494385,-0.002660924569,-0.04955804348,0.00540623581,5
5.950365417,1.426533508,9.717043304,-0.6083349609,-0.009842058644,-0.05401299894,0.007713328116,5
5.970407417,1.453477478,9.71644455,-0.5800437927,-0.009842058644,-0.05401299894,0.007713328116,5
