"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.571027375E0,3.684251904E-1,-1.134427786E-1,1.454821378E-1
1.591069375E0,3.278332949E-1,-1.790374145E-2,1.214686856E-1
1.611112375E0,3.162663877E-1,-2.153336257E-2,9.940678626E-2
1.631155375E0,2.920962274E-1,-5.639531091E-2,6.821531802E-2
1.651198375E0,2.379757911E-1,-9.583780915E-2,2.942451090E-2
1.671240375E0,2.500443459E-1,-1.044103652E-1,3.783331718E-3
1.691283375E0,2.809254825E-1,-9.345424175E-2,2.191821346E-3
1.711326375E0,2.952962518E-1,-9.168711305E-2,1.624665968E-2
1.731369375E0,3.201197982E-1,-8.603487909E-2,4.596166685E-2
1.751411375E0,3.023579121E-1,-4.765987769E-2,6.595296413E-2
1.771454375E0,3.060486913E-1,-1.009809785E-2,6.162239611E-2
1.791497375E0,3.235184550E-1,4.038347304E-2,4.325217754E-2
1.811540375E0,2.853929102E-1,5.423936620E-2,1.623227820E-2
1.831582375E0,2.479197085E-1,1.770268381E-2,4.124480300E-3
1.851625375E0,2.570483685E-1,-2.082575113E-3,-1.665498829E-3
1.871668375E0,3.001650870E-1,2.751962841E-2,-1.209177449E-2
1.891711375E0,3.270547092E-1,7.727341354E-2,-3.487271816E-2
1.911754375E0,3.452965021E-1,1.157487780E-1,-3.307668865E-2
1.931796375E0,3.527374268E-1,1.096300855E-1,-2.682544664E-2
1.951839375E0,3.246739209E-1,1.082699299E-1,-1.643645205E-2
1.971882375E0,2.856816649E-1,1.024151966E-1,-6.539614405E-3
1.991925375E0,2.537837625E-1,4.723713920E-2,-2.868939005E-2
2.011967375E0,2.380847782E-1,-3.463738412E-2,-1.784341037E-2
2.032010375E0,1.776760221E-1,-5.095995963E-2,3.664554097E-3
2.052053375E0,1.320794523E-1,-2.835969999E-2,2.340922877E-2
2.072096375E0,6.996098161E-2,-1.547260024E-2,1.419042889E-2
2.092138375E0,2.936439775E-2,8.108486980E-2,-2.485763654E-2
2.112181375E0,2.877138928E-2,7.720489055E-2,-3.165056184E-2
2.132224375E0,3.472189233E-2,3.586126119E-2,-1.446385216E-2
2.152267375E0,8.104348183E-2,2.094778419E-2,-2.552600577E-3
2.172308250E0,1.227429882E-1,1.625955664E-2,1.568179764E-2
2.192351250E0,1.598473936E-1,-4.658614751E-3,1.021326706E-2
2.212394250E0,1.247878671E-1,-2.056872472E-2,-2.520597726E-2
2.232437250E0,5.084581673E-2,-6.764757633E-2,-3.178824857E-2
2.252479250E0,3.537585586E-2,-1.232776269E-1,-1.984077133E-2
2.272522250E0,3.936784342E-2,-1.366738379E-1,-2.077980340E-2
2.292565250E0,2.573093772E-2,-1.342367977E-1,-2.366640605E-2
2.312608250E0,-1.685095951E-3,-1.414721310E-1,-2.193803154E-2
2.332650250E0,-3.209450841E-2,-1.572317481E-1,-8.033389226E-3
2.352693250E0,-2.937462367E-2,-1.494039148E-1,-1.108084433E-2
2.372736250E0,-4.305220023E-2,-1.411093324E-1,-2.163521014E-2
2.392779250E0,-6.864614785E-2,-1.256400049E-1,-2.458042093E-2
2.412821250E0,-6.340418756E-2,-1.051100940E-1,-2.181657590E-2
2.432864250E0,-3.641824797E-2,-1.049541980E-1,-5.712972488E-3
2.452907250E0,-1.953615621E-2,-1.077258363E-1,-6.401923019E-4
2.472950250E0,-4.108550027E-2,-9.832817316E-2,7.439581212E-3
2.492993250E0,-4.012193903E-2,-9.099323303E-2,2.011796227E-3
2.513035250E0,-3.669631109E-2,-1.077042446E-1,-5.890610628E-3
2.533078250E0,-7.312300056E-2,-1.180252060E-1,-6.207565311E-4
2.553121250E0,-6.868183613E-2,-1.109495908E-1,-6.487947889E-3
2.573164250E0,-5.699694529E-2,-9.248343855E-2,-1.130028628E-2
2.593206250E0,-5.585410818E-2,-7.996133715E-2,-1.027949154E-2
2.613249250E0,-5.727440119E-2,-7.878475636E-2,4.006488249E-3
2.633292250E0,-4.185006022E-2,-5.958864093E-2,2.260259585E-3
2.653335250E0,-4.992478527E-3,-2.833763510E-2,-1.256501954E-2
2.673377250E0,-3.048975393E-2,-2.402886748E-2,-1.048110053E-2
2.693420250E0,-4.315956682E-2,-2.285359986E-2,1.014157198E-3
2.713463250E0,-2.142582461E-2,-1.961031370E-2,4.762568045E-3
2.733506250E0,-1.975579001E-2,-9.488027543E-3,-3.219339997E-4
2.753548250E0,-8.548377082E-3,1.203949004E-2,-8.949249983E-3
2.773591250E0,-2.349093556E-2,1.936926879E-2,-3.599220887E-3
2.793634250E0,-2.685761079E-2,2.093791030E-2,7.686254103E-4
2.813677250E0,-2.152342349E-2,2.685934678E-2,-3.163800109E-3
2.833719250E0,-1.414546371E-2,4.639558122E-2,-8.025933988E-3
2.853762250E0,-1.039338298E-2,5.247198790E-2,-1.117832214E-2
2.873805250E0,1.643116586E-3,4.531519488E-2,-1.145900786E-2
2.893848250E0,1.648842357E-2,6.585501134E-2,-1.447398216E-2
2.913890250E0,3.114492446E-2,5.502778664E-2,-1.935581118E-2
2.933933250E0,6.240298040E-3,3.487226367E-2,-1.605589502E-2
2.953976250E0,9.834814817E-3,4.413038865E-2,-1.962747425E-2
2.974019250E0,3.239171207E-2,5.073212460E-2,-2.324217930E-2
2.994061250E0,1.892195828E-2,5.371613428E-2,-1.443643216E-2
3.014104250E0,7.062385790E-3,3.549218550E-2,-5.164908245E-3
3.034147250E0,1.740680635E-2,2.733621560E-2,-1.070906967E-2
3.054190250E0,3.173996462E-3,4.239481688E-2,-2.634368651E-2
3.074232250E0,-1.746161468E-2,5.550231785E-2,-3.945177048E-2
3.094275250E0,-3.052911721E-3,5.806009844E-2,-3.649806231E-2
3.114318250E0,-9.471224621E-3,5.854954943E-2,-2.107302472E-2
3.134361250E0,1.264770888E-2,6.100276485E-2,-9.511988610E-3
3.154403250E0,4.393370822E-2,5.040572211E-2,-1.112532709E-2
3.174449417E0,4.327926040E-2,3.531002998E-2,-2.402593568E-2
3.194492417E0,8.715000004E-3,1.430199109E-2,-2.500224672E-2
3.214535417E0,-1.175510325E-2,7.332612760E-3,-2.242938429E-2
3.234577417E0,5.696260370E-3,3.900358686E-3,-1.945834607E-2
3.254620417E0,2.010963857E-3,-6.929391064E-3,-1.428969670E-2
3.274663417E0,-2.334079519E-2,-1.531348098E-3,-1.245051809E-2
3.294706417E0,-3.034092858E-2,-1.304772682E-3,-9.664580226E-3
3.314748417E0,-4.351944104E-2,-2.736857627E-3,-3.426660551E-3
3.334791417E0,-4.588955641E-2,-4.206087440E-3,2.892213175E-3
3.354834417E0,-2.205876447E-2,5.465781782E-3,-3.681789385E-3
3.374877417E0,-2.710584551E-2,3.702132963E-3,-6.388628855E-3
3.394919417E0,-3.910586238E-2,-2.368520945E-3,-5.384613294E-3
3.414962417E0,-2.701971494E-2,-9.324718267E-4,-6.284778938E-3
3.435005417E0,-1.199000981E-2,-5.651155021E-3,-1.375519857E-2
3.455048417E0,-2.552587166E-2,-9.698338807E-3,-8.264822885E-3
3.475090417E0,-3.390843421E-2,-2.417261899E-2,1.376353321E-3
3.495133417E0,-1.669567637E-2,-2.262949944E-2,2.886374947E-3
3.515176417E0,-2.758375742E-2,-2.517841384E-2,-1.695870189E-3
3.535219417E0,-3.859139979E-2,-2.948367968E-2,1.832285780E-3
3.555261417E0,-3.045829572E-2,-3.038837761E-2,-4.792597145E-3
3.575304417E0,-4.697408155E-2,-3.330195323E-2,-4.124397412E-3
3.595347417E0,-5.103522539E-2,-3.078258783E-2,-4.154213239E-4
3.615389417E0,-4.330466688E-2,-3.745085001E-2,7.910015993E-4
3.635432417E0,-3.376960754E-2,-3.836995363E-2,5.452584475E-3
3.655475417E0,-2.845122851E-2,-4.552867264E-2,5.926898681E-3
3.675518417E0,-3.041853756E-2,-4.975144565E-2,7.110930048E-3
3.695560417E0,-2.569698729E-2,-4.130090028E-2,-9.203548543E-4
3.715603417E0,-2.671973221E-2,-4.655845463E-2,-1.376058906E-3
3.735646417E0,-2.411315963E-2,-4.307897016E-2,-1.839940436E-3
3.755689417E0,-7.927890867E-3,-4.086000845E-2,-4.695656709E-3
3.775731417E0,-1.486075576E-2,-3.821825609E-2,1.043186523E-3
3.795774417E0,-1.688092202E-2,-3.461042792E-2,-1.323025441E-3
3.815817417E0,-1.052495837E-2,-2.853344195E-2,5.981796421E-4
3.835860417E0,-7.607621141E-3,-2.765529975E-2,2.870642813E-3
3.855902417E0,-1.421399973E-2,-2.001965046E-2,-1.374699874E-3
3.875945417E0,-1.983290911E-2,-8.728343993E-3,-1.614659792E-3
3.895988417E0,-2.256750315E-2,-1.644770056E-2,3.613922745E-3
3.916031417E0,-1.591248438E-2,-1.767635718E-2,4.196629394E-3
3.936073417E0,-1.156036370E-2,-6.220560521E-3,-2.132900292E-3
3.956116417E0,-1.555667259E-2,-3.600477241E-3,-3.857820528E-3
3.976159417E0,-1.556127705E-2,-8.915007114E-3,1.772086252E-3
3.996202417E0,-5.199808627E-3,-8.016712964E-3,-3.070591483E-4
4.016244417E0,-1.032301039E-2,3.565132152E-3,-2.014673082E-3
4.036287417E0,-7.942928933E-3,1.763514825E-3,-1.128887525E-3
4.056330417E0,7.899046177E-4,1.276415307E-2,-1.772039803E-3
4.076372417E0,-9.578783996E-3,2.100708708E-2,-8.252849802E-4
4.096415417E0,-9.999517351E-3,1.622657105E-2,4.132194445E-3
4.116458417E0,1.199686434E-3,6.167790852E-3,4.301315639E-4
4.136501417E0,3.955087624E-3,1.702473685E-2,-7.056288421E-3
4.156543417E0,-6.808906794E-3,2.759448811E-2,-6.120466627E-3
4.176583500E0,-2.213600092E-4,2.232498117E-2,-1.615180867E-3
4.196626500E0,-3.159372834E-3,2.671838738E-2,4.527454730E-4
4.216669500E0,6.197423209E-3,1.601207629E-2,2.497794805E-3
4.236711500E0,-2.545169322E-3,9.481054731E-3,1.797636971E-3
4.256754500E0,4.857715685E-4,2.472573891E-2,-6.924990565E-3
4.276797500E0,-9.532211348E-3,2.818551846E-2,-7.421927061E-3
4.296840500E0,2.429284155E-3,2.410770208E-2,6.964430213E-4
4.316882500E0,6.806564517E-3,1.257386245E-2,3.071456449E-3
4.336925500E0,3.827949287E-3,2.330659702E-2,5.344806705E-4
4.356968500E0,-6.284187548E-3,1.560672931E-2,5.148176569E-4
4.377011500E0,2.675188938E-3,2.494157292E-2,-7.123672403E-3
4.397053500E0,-8.615706116E-3,1.574758813E-2,-4.952921532E-3
4.417096500E0,1.524551772E-4,8.459514007E-3,2.513770713E-3
4.437139500E0,6.598134059E-3,-8.145759813E-3,6.521041505E-3
4.457181500E0,9.606920648E-4,4.901413340E-3,1.441859407E-3
4.477224500E0,-5.389093421E-3,5.830883980E-3,8.093076758E-5
4.497267500E0,-1.639874652E-2,-1.034109667E-2,3.697008360E-3
4.517310500E0,-1.897612400E-2,-1.572114602E-2,1.961173257E-3
4.537352500E0,-1.831730455E-2,-9.716909379E-3,-5.232031457E-3
4.557395500E0,-6.742813624E-3,-7.477618288E-3,1.965963049E-3
4.577438500E0,-5.895523820E-3,-1.041417569E-2,1.073097624E-2
4.597481500E0,-3.895204281E-3,-1.059409603E-2,7.374035195E-3
4.617523500E0,-4.818663467E-3,-1.620474085E-2,2.401383827E-3
4.637566500E0,-1.211951859E-2,-1.550935674E-2,-1.015165355E-3
4.657609500E0,-5.462332629E-4,-7.351303939E-3,-5.931641906E-3
4.677651500E0,-2.151116729E-3,7.750764489E-3,-3.946257755E-3
4.697694500E0,1.263884827E-3,3.957427107E-3,4.669346847E-3
4.717737500E0,9.302935563E-3,-1.139424928E-2,8.900034241E-3
4.737780500E0,7.061901502E-3,-1.116942056E-2,-6.029296201E-4
4.757822500E0,-1.487164199E-2,-4.603454378E-3,-8.692396805E-4
4.777865500E0,-1.912325248E-2,-1.459921524E-2,2.948109759E-3
4.797908500E0,-1.307983603E-2,-1.943821087E-2,6.745790131E-3
4.817951500E0,-1.061296556E-2,-1.239127852E-2,5.717816763E-3
4.837993500E0,-1.293113828E-2,-3.295089118E-4,2.315903781E-3
4.858036500E0,-1.654577814E-2,-2.328480128E-3,3.519587452E-3
4.878079500E0,-7.438211702E-3,-5.887306761E-3,4.319391213E-3
4.898122500E0,-3.827214940E-3,4.383497871E-3,-3.488408402E-5
4.918164500E0,-6.306367926E-3,2.418826800E-3,-1.140621724E-3
4.938207500E0,-4.669770133E-4,-3.174409736E-3,2.321717096E-3
4.958250500E0,1.049833558E-2,-1.413174905E-4,1.369130914E-3
4.978292500E0,8.886819705E-5,1.567170955E-3,-1.129033044E-4
4.998335500E0,1.325139310E-4,-2.949886955E-3,2.222673967E-3
5.018378500E0,3.820945974E-3,-7.021723781E-3,-1.480993582E-3
5.038421500E0,3.041672520E-3,3.897656221E-3,-1.932384679E-3
5.058463500E0,-3.934836481E-3,1.996433828E-3,3.190719523E-3
5.078506500E0,5.033121444E-3,7.822703570E-3,4.464260302E-3
5.098549500E0,8.923714980E-3,-1.181017142E-3,7.212157361E-4
5.118592500E0,-8.735845331E-4,-5.671557505E-3,-1.109974692E-3
5.138634500E0,3.199125174E-3,7.725555450E-3,-4.805111792E-3
5.158677500E0,1.173457503E-2,2.052534372E-2,-9.933857247E-3
5.178720417E0,-1.206903486E-3,2.514259145E-2,-8.992658928E-3
5.198762417E0,1.335850917E-2,2.508342639E-2,-2.155830851E-3
5.218805417E0,2.061883360E-2,3.507725894E-2,1.631442923E-3
5.238848417E0,1.907698624E-2,3.893890604E-2,-8.617774583E-4
5.258891417E0,9.279344231E-3,3.065822087E-2,-3.564376617E-3
5.278933417E0,3.345979610E-3,2.916759998E-2,-6.765508093E-3
5.298976417E0,5.027999170E-3,4.238688946E-2,-1.614008471E-2
5.319019417E0,-2.646744717E-3,4.781348258E-2,-1.878168434E-2
5.339062417E0,-2.006191295E-3,4.578353837E-2,-1.014664955E-2
5.359104417E0,2.617415972E-2,7.651277632E-2,-4.525805358E-3
5.379147417E0,2.408191189E-2,7.698068768E-2,-2.493223874E-3
5.399190417E0,1.715388894E-2,6.065025926E-2,1.805631444E-3
5.419232417E0,9.876349941E-3,4.941518977E-2,5.142251030E-4
5.439275417E0,7.107411511E-5,5.625801906E-2,-8.773257956E-3
5.459318417E0,-1.455663703E-2,4.670514539E-2,-7.376415655E-3
5.479361417E0,-1.936702617E-2,4.031726345E-2,-3.268760629E-3
5.499403417E0,-7.026956882E-3,3.756101802E-2,2.984083490E-3
5.519446417E0,8.209913969E-3,3.470705822E-2,2.613610588E-3
5.539489417E0,5.117967725E-3,3.233439103E-2,-2.430675086E-3
5.559532417E0,-7.480039261E-3,2.665167116E-2,3.400340211E-3
5.579574417E0,-1.442626398E-2,1.819274575E-2,4.239723086E-3
5.599617417E0,-3.580872668E-3,1.165605802E-2,-1.002410427E-3
5.619660417E0,9.165032767E-3,2.165141515E-3,-5.287443753E-3
5.639702417E0,4.266195465E-4,-1.942423638E-3,-7.695720531E-3
5.659745417E0,2.841104288E-4,-4.650929011E-3,-2.188850427E-3
5.679788417E0,-1.233733725E-3,-1.088304073E-2,1.812537899E-3
5.699831417E0,-7.027894258E-3,-2.421431616E-2,6.755092181E-3
5.719873417E0,-8.141756058E-3,-3.780484200E-2,7.926643826E-3
5.739916417E0,-1.094069239E-2,-4.112088308E-2,6.511618849E-4
5.759959417E0,-1.953271963E-2,-3.705355525E-2,-2.010958502E-3
5.780001417E0,-1.650453359E-2,-3.948288411E-2,-8.509065956E-4
5.800044417E0,-9.918899275E-3,-4.649426043E-2,3.605138510E-3
5.820087417E0,-1.226785034E-2,-4.574147239E-2,5.664255004E-3
5.840130417E0,-3.536867909E-3,-4.294202104E-2,6.941268221E-3
5.860172417E0,-2.182131633E-3,-4.482036829E-2,6.093110424E-4
5.880215417E0,-1.545441896E-2,-4.179682955E-2,8.266372606E-4
5.900258417E0,-5.835363176E-3,-4.857303202E-2,3.306580707E-3
5.920301417E0,-2.660924569E-3,-4.955804348E-2,5.406235810E-3
5.940343417E0,3.238867503E-4,-4.369550198E-2,5.254670978E-3
5.960386417E0,-9.842058644E-3,-5.401299894E-2,7.713328116E-3
5.980429417E0,-1.816816255E-2,-4.282581806E-2,9.882975370E-3
6.000471417E0,-1.607272401E-2,-3.192105144E-2,5.113787949E-3
6.020514417E0,-7.417732384E-3,-3.333920613E-2,4.986459389E-3
6.040557417E0,-7.227194030E-3,-2.966690436E-2,5.054411478E-3
6.060600417E0,2.752956003E-3,-2.610825188E-2,1.012788271E-3
6.080642417E0,-3.591821529E-3,-2.207135223E-2,5.412328523E-3
6.100685417E0,-5.840233527E-3,-2.474566735E-2,4.545720294E-3
6.120728417E0,-3.058278468E-3,-3.199580312E-2,5.736144260E-3
6.140770417E0,-1.342053339E-2,-4.302340746E-2,5.499968305E-3
6.160813417E0,-1.326495782E-2,-2.965660766E-2,3.059721785E-3
6.180856125E0,1.607402461E-3,-2.049871720E-2,-2.618671628E-3
6.200899125E0,-9.408007376E-3,-3.014237806E-2,-2.336151665E-3
6.220941125E0,-9.655890986E-3,-3.108344227E-2,4.185721278E-3
6.240984125E0,-2.485378645E-4,-2.639329992E-2,3.252526745E-3
6.261027125E0,1.226383029E-3,-1.309222169E-2,5.034715869E-3
6.281069125E0,-7.576351054E-3,-1.707527041E-2,-6.455453113E-4
6.301112125E0,-1.447489485E-2,-3.138837963E-2,-9.026634507E-5
6.321155125E0,-1.532713324E-2,-1.979913749E-2,6.636232138E-4
6.341198125E0,-1.470920257E-2,-8.628835902E-3,-3.473034361E-3
6.361240125E0,-5.926457234E-3,-1.363024581E-2,-2.408855828E-3
6.381283125E0,2.364085522E-3,-3.675284795E-3,2.966505243E-3
6.401326125E0,3.649155842E-3,4.325683694E-3,1.483644941E-3
6.421369125E0,9.734779596E-4,7.151030935E-3,-1.384579344E-3
6.441411125E0,-9.744442999E-3,1.457372028E-2,-3.564394778E-3
6.461454125E0,-1.602209732E-2,-5.572522059E-5,2.727110405E-4
6.481497125E0,-1.038703509E-2,3.078791546E-3,-1.161159016E-4
6.501539125E0,-1.093139872E-2,6.787224673E-3,-6.050997414E-3
6.521582125E0,-1.764305122E-2,4.346035421E-3,7.091818843E-4
6.541625125E0,-8.159691468E-3,-1.678784378E-3,3.385937307E-3
6.561668125E0,-1.769554615E-2,8.316696621E-3,-6.511448883E-4
6.581710125E0,-1.789712906E-2,5.599830300E-3,-1.660529990E-3
6.601753125E0,-2.073452622E-2,-8.518605493E-3,-4.985556006E-4
6.621796125E0,-3.181238472E-2,1.066102879E-3,3.739351174E-3
6.641838125E0,-2.689181641E-2,3.964776173E-3,-1.435723854E-3
6.661881125E0,-1.867788844E-2,1.461833343E-2,-6.268871948E-3
6.681924125E0,-9.507846087E-3,3.752014134E-3,-8.175379597E-3
6.701967125E0,-5.989840254E-3,-4.902268760E-3,-6.455528550E-3
6.722009125E0,-2.103035804E-3,-4.738992080E-3,-7.059261203E-3
6.742052125E0,1.082065701E-2,5.086177029E-3,-1.261673123E-2
6.762095125E0,-7.384352852E-3,-3.325655125E-4,-8.589481935E-3
6.782137125E0,-1.485727541E-2,-1.213541999E-2,-3.229088383E-3
6.802180125E0,-8.268224075E-3,-1.483815722E-2,-5.466140807E-3
6.822223125E0,-1.162469760E-2,5.300673656E-3,-1.215522178E-2
6.842266125E0,-1.470820326E-2,2.785242628E-3,-8.420894854E-3
6.862308125E0,-1.245488413E-2,-2.475198824E-3,-2.914046869E-3
6.882351125E0,-5.994791165E-3,4.016441293E-3,-3.817388555E-3
6.902394125E0,-1.100895833E-2,9.627033025E-3,-8.649179712E-3
6.922436125E0,-8.760202676E-3,1.455462538E-2,-7.858477533E-3
6.942479125E0,-5.333120935E-3,1.938357577E-2,-4.392902367E-3
6.962522125E0,1.864900347E-3,1.664352231E-2,-4.200071096E-3
6.982565125E0,-8.302387781E-3,6.105269305E-3,1.279351185E-3
7.002607125E0,-4.989510868E-3,1.376688853E-2,2.417868236E-3
7.022650125E0,-7.222197019E-3,2.324113250E-2,-3.924171440E-3
7.042693125E0,-7.325119339E-3,2.340054885E-2,-2.412565518E-3
7.062735125E0,-2.296101302E-3,1.650532708E-2,1.861599740E-4
7.082778125E0,-2.681099344E-3,1.617060043E-2,3.303643316E-3
7.102821125E0,-9.075470269E-3,2.475176752E-2,3.730237950E-3
7.122864125E0,-1.097938418E-2,1.672837138E-2,3.661310067E-3
7.142906125E0,-1.285977662E-2,7.996886969E-3,4.856768064E-3
7.162949375E0,-1.380049996E-2,1.325234026E-2,2.259669825E-3
7.182992375E0,-6.801634096E-3,2.437500656E-2,-7.164196577E-4
7.203034375E0,1.094880421E-2,3.148332983E-2,-2.343346598E-3
7.223077375E0,1.075456478E-2,2.765527368E-2,1.521714381E-3
7.243120375E0,1.444559731E-2,1.177985221E-2,6.422716193E-3
7.263163375E0,9.127357043E-3,1.981753483E-2,4.521969240E-4
7.283205375E0,3.293341259E-3,2.139968425E-2,-1.398154767E-3
7.303248375E0,-3.475503530E-3,1.219404396E-3,4.895939492E-3
7.323291375E0,1.316557173E-4,5.529734772E-3,7.772396784E-3
7.343333375E0,-1.396982465E-3,8.531970903E-3,4.845039919E-3
7.363376375E0,1.778830774E-4,2.269407734E-3,3.439725144E-3
7.383419375E0,-5.390691571E-3,7.712140679E-3,7.436315529E-3
7.403462375E0,-6.461203098E-3,1.196944434E-2,4.946785048E-3
7.423504375E0,-3.150799079E-3,7.833583280E-3,3.694282845E-3
7.443547375E0,1.683118055E-3,8.548931219E-3,6.405945402E-3
7.463590375E0,-1.238886034E-3,1.223133877E-2,5.526027642E-3
7.483632375E0,-7.563377265E-3,7.895924151E-3,5.942288786E-3
7.503675375E0,-2.969407942E-3,2.235696418E-3,3.809620626E-3
7.523718375E0,-6.837872323E-3,4.949548282E-3,3.243741579E-3
7.543761375E0,-7.962693460E-3,-2.190050203E-3,6.810731255E-3
7.563803375E0,-3.231071634E-3,-7.698321715E-3,4.221882671E-3
7.583846375E0,-7.898136973E-3,1.187788323E-2,2.680981997E-3
