"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
-1.044500001E-3,1.254764199E-2,4.849732667E-2,-2.763562649E-2
2.901950000E-2,-2.335239574E-2,1.172282174E-2,-7.742635906E-3
4.906350000E-2,-6.448864937E-2,-1.219422836E-2,-2.533493331E-3
6.910650000E-2,-8.450109512E-2,-8.639363572E-3,1.156541286E-3
8.914950000E-2,-7.814984024E-2,3.476947080E-3,1.939329552E-3
1.091925000E-1,-7.302167267E-2,-7.653381675E-3,5.713168066E-3
1.292365000E-1,-9.042255580E-2,1.433581300E-2,4.314091057E-3
1.492795000E-1,-8.236957341E-2,4.233576357E-2,3.627176397E-3
1.693225000E-1,-4.207405820E-2,5.405585468E-2,-1.843115501E-2
1.893655000E-1,-2.370427921E-2,7.253576815E-2,-2.695803717E-2
2.094095000E-1,-4.648421705E-2,8.583106101E-2,-5.023359507E-2
2.294525000E-1,-7.248563319E-2,9.791457653E-2,-6.871639192E-2
2.494955000E-1,-6.719005853E-2,7.289268076E-2,-6.131076440E-2
2.695385000E-1,-3.519823030E-2,5.425914004E-2,-1.672303826E-1
2.895815000E-1,1.265091356E-2,8.800232783E-3,-5.558917522E-1
3.096255000E-1,6.029528379E-2,4.499496147E-2,-1.037228703E0
3.296685000E-1,1.144295409E-1,1.255816221E-1,-1.484281182E0
3.497115000E-1,1.702692807E-1,2.153865099E-1,-1.588656902E0
3.697545000E-1,2.857771814E-1,1.429589093E-1,-1.661191225E0
3.897985000E-1,4.020679295E-1,6.626129150E-2,-1.713461995E0
4.098415000E-1,4.668993652E-1,-1.783617213E-2,-1.607697964E0
4.298845000E-1,4.350246787E-1,-2.844554372E-2,-1.212201476E0
4.499275000E-1,3.142153919E-1,-4.308079183E-1,-1.395597100E0
4.699705000E-1,2.851230204E-1,-1.583747715E-1,-1.933837652E0
4.900145000E-1,4.354192615E-1,1.419208497E-1,-2.079399109E0
5.100575000E-1,3.919875026E-1,4.701739252E-1,-1.289271832E0
5.301005000E-1,1.899613738E-1,4.208084643E-1,-3.319627419E-2
5.501435000E-1,5.018389598E-2,4.975627363E-2,-3.768073022E-2
5.701875000E-1,-5.839242786E-2,6.891442090E-2,-1.900204830E-2
5.902305000E-1,-2.808950096E-2,6.237962283E-3,-1.517455559E-3
6.102735000E-1,2.818085998E-2,-2.867246419E-2,5.032325163E-3
6.303165000E-1,-1.137310453E-2,2.262998559E-2,-9.662201628E-3
6.503605000E-1,1.450734679E-3,2.295375988E-2,-6.403453648E-3
6.704035000E-1,7.493053563E-3,3.274202347E-2,-2.250827849E-3
6.904465000E-1,6.856940687E-3,-3.670018632E-3,-4.443816841E-3
7.104895000E-1,4.605179653E-3,-1.497568469E-2,-3.384207375E-3
7.305325000E-1,-5.342073739E-3,-1.158737577E-3,-8.925875649E-3
7.505765000E-1,-1.548260264E-2,-1.257826388E-2,-1.397887524E-2
7.706195000E-1,-3.552836552E-2,-7.810345292E-2,-1.354172826E-2
7.906625000E-1,-4.691755772E-2,-1.037317887E-1,-1.739436015E-2
8.107055000E-1,-3.648175299E-2,-9.586162120E-2,-2.706116438E-2
8.307495000E-1,-3.457476199E-2,-8.931741863E-2,-2.635172009E-2
8.507925000E-1,-2.781526372E-2,-7.459527999E-2,-2.248450182E-2
8.708355000E-1,-2.224191464E-2,-6.951024383E-2,-1.541292574E-2
8.908785000E-1,-2.838515909E-3,-3.419957682E-2,-1.363797020E-2
9.109215000E-1,1.922428235E-2,2.379338257E-3,-1.554086152E-2
9.309655000E-1,4.261347651E-2,2.214754373E-2,-1.858471148E-2
9.510083750E-1,6.532017142E-2,2.733603492E-2,-1.188991219E-2
9.710513750E-1,8.054746687E-2,4.836097360E-2,-8.185762912E-3
9.910943750E-1,9.517812729E-2,7.653813809E-2,-7.619697601E-3
1.011138375E0,9.767702222E-2,8.710315824E-2,-1.263058092E-2
1.031181375E0,9.526819736E-2,8.997565508E-2,-1.913328096E-2
1.051224375E0,9.678090364E-2,8.090301603E-2,-2.496451885E-2
1.071267375E0,1.016862914E-1,7.892670482E-2,-1.953500882E-2
1.091310375E0,1.070484519E-1,8.553904295E-2,-1.736146025E-2
1.111354375E0,1.113687977E-1,1.045453772E-1,-1.983793266E-2
1.131397375E0,1.067624688E-1,1.166162342E-1,-1.911066473E-2
1.151440375E0,9.912012517E-2,1.142058820E-1,-1.828805543E-2
1.171483375E0,9.028889984E-2,1.122788861E-1,-1.143477857E-2
1.191526375E0,8.944403380E-2,1.133124307E-1,-1.184449531E-2
1.211570375E0,8.003546298E-2,1.046739593E-1,-1.253120136E-2
1.231613375E0,6.690007448E-2,8.206774294E-2,-1.358888671E-2
1.251656375E0,5.769798160E-2,8.368782699E-2,-1.276535820E-2
1.271699375E0,4.983876273E-2,8.208909631E-2,-1.083353907E-2
1.291743375E0,2.776916884E-2,6.112234667E-2,-9.727427736E-3
1.311786375E0,8.870385587E-3,4.955615848E-2,-8.219626732E-3
1.331829375E0,-1.920117438E-2,3.549259156E-2,-7.833365351E-3
1.351872375E0,-6.372120976E-2,-1.050451770E-2,-1.581270806E-2
1.371915375E0,-1.135721505E-1,-7.367677242E-2,-2.686404809E-2
1.391959375E0,-1.429244429E-1,-1.263519675E-1,-4.979972169E-2
1.412002375E0,-1.258090287E-1,-1.647922248E-1,-7.130378485E-2
1.432045375E0,-8.375827968E-2,-1.547006816E-1,-8.086609095E-2
1.452088375E0,-4.304054379E-2,-9.575363994E-2,-7.486369461E-2
1.472132375E0,-3.387036500E-3,-3.284247220E-2,-5.957262218E-2
1.492175375E0,2.481610514E-2,7.509079296E-4,-4.160081223E-2
1.512218375E0,3.415401652E-2,1.751674525E-2,-2.348974161E-2
1.532261375E0,3.054864518E-2,5.660626665E-2,-8.524252102E-3
1.552304375E0,2.371911705E-2,9.120362997E-2,1.060076756E-3
1.572348375E0,1.166319475E-2,1.106425598E-1,1.128069498E-2
1.592391375E0,-2.435320057E-4,1.087557077E-1,1.374997757E-2
1.612434375E0,-1.268091332E-2,1.045908034E-1,1.046355255E-2
1.632477375E0,-7.578107715E-2,7.325200737E-2,-3.834793111E-3
1.652520375E0,-1.627334803E-1,6.584486365E-2,-3.261435311E-3
1.672564375E0,-2.122580558E-1,-1.017032005E-2,-3.412419558E-2
1.692607375E0,-2.005095184E-1,-9.468464553E-2,-2.106065117E-2
1.712650375E0,-1.469287872E-1,-1.354864985E-1,-4.394175112E-2
1.732693375E0,-6.275015324E-2,-1.008932441E-1,-6.415893883E-2
1.752736375E0,1.828050055E-2,-6.370344013E-2,-6.839055568E-2
1.772780375E0,4.991921410E-2,-5.779470503E-2,-7.018790394E-2
1.792823375E0,5.504376069E-2,-4.946224764E-2,-7.544489950E-2
1.812866375E0,5.850818753E-2,-4.292531684E-2,-4.098588973E-2
1.832909375E0,4.919477925E-2,-2.627780475E-2,-3.120487742E-2
1.852953375E0,3.897831216E-2,-1.426467113E-2,-1.646122895E-2
1.872996375E0,2.244201489E-2,5.813072436E-3,-1.098658890E-2
1.893039375E0,4.029440694E-3,3.776179254E-2,-6.131564267E-3
1.913082375E0,1.010413282E-2,3.240223229E-2,-2.950049937E-3
1.933124958E0,3.626399487E-2,5.025647581E-2,-3.439805703E-3
1.953168958E0,6.334113330E-2,8.070274442E-2,-3.541643033E-3
1.973211958E0,9.589467943E-2,7.947201282E-2,1.076318556E-3
1.993254958E0,1.169569641E-1,8.167042583E-2,3.478102852E-3
2.013297958E0,1.220445037E-1,8.969785273E-2,3.385159653E-3
2.033340958E0,1.223788336E-1,8.171702176E-2,2.187740523E-3
