time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1781034059644639700,0.2116396484375,0.061739999800920486,-0.04039100185036659,-0.13003799319267273,0.9887599945068359,-0.06617778539657593,0.26523929834365845,-0.11589023470878601
1781034059898133800,0.4651337890625,0.05224199965596199,-0.03157399967312813,-0.12491600215435028,0.9902870059013367,-0.05113764852285385,0.2534078061580658,-0.09889528900384903
1781034059907891000,0.474890869140625,0.04242800176143646,-0.023674000054597855,-0.12404700368642807,0.9910860061645508,-0.03758137300610542,0.2505030930042267,-0.08083450049161911
1781034059927400000,0.49439990234375,0.024858999997377396,-0.010738000273704529,-0.1236800029873848,0.9919520020484924,-0.015634732320904732,0.2484513223171234,-0.04815850034356117
1781034059946907400,0.513907470703125,-0.002443999983370304,0.008135000243782997,-0.12310300022363663,0.9923570156097412,0.016030577942728996,0.24686378240585327,0.002936792327091098
1781034059966421200,0.533421142578125,-0.03781700134277344,0.032326001673936844,-0.12143900245428085,0.9913510084152222,0.05663808807730675,0.24568653106689453,0.06926217675209045
1781034059985936600,0.5529365234375,-0.08125700056552887,0.06193900108337402,-0.11745700240135193,0.9878069758415222,0.10664825886487961,0.24454578757286072,0.1510322093963623
1781034060005449500,0.572449462890625,-0.13150499761104584,0.09655500203371048,-0.10990700125694275,0.9804610013961792,0.16606098413467407,0.2433074712753296,0.24631156027317047
1781034060024959200,0.591959228515625,-0.18052999675273895,0.13214999437332153,-0.09851600229740143,0.9696589708328247,0.22928830981254578,0.2410968840122223,0.34024661779403687
1781034060044472600,0.61147265625,-0.22546200454235077,0.16762399673461914,-0.08382999897003174,0.9560549855232239,0.29519209265708923,0.23812183737754822,0.42761993408203125
1781034060063987500,0.630987548828125,-0.264506995677948,0.20189499855041504,-0.0667949989438057,0.9406440258026123,0.3620482385158539,0.23461228609085083,0.505105197429657
1781034060083500800,0.650500732421875,-0.29692500829696655,0.23392799496650696,-0.048601001501083374,0.9245269894599915,0.4275937080383301,0.2308283895254135,0.5711872577667236
1781034060103015200,0.67001513671875,-0.32203400135040283,0.2628520131111145,-0.0307219997048378,0.9089869856834412,0.4894517958164215,0.22709324955940247,0.6240183711051941
1781034060122525000,0.68952490234375,-0.34008899331092834,0.2883400022983551,-0.014347000047564507,0.8949819803237915,0.5460253953933716,0.22366328537464142,0.663416862487793
1781034060142025700,0.709025634765625,-0.35203999280929565,0.3106769919395447,-0.00021100000594742596,0.8829190135002136,0.5969429016113281,0.2209063470363617,0.6905927062034607
1781034060161524500,0.7285244140625,-0.35879701375961304,0.33007100224494934,0.011718000285327435,0.8730289936065674,0.6421557068824768,0.21812216937541962,0.7070689797401428
1781034060181023000,0.74802294921875,-0.36143600940704346,0.34726399183273315,0.021161999553442,0.8650559782981873,0.6825494766235352,0.21609266102313995,0.7145299315452576
1781034060200527400,0.76752734375,-0.36102399230003357,0.36294299364089966,0.02874699980020523,0.8585489988327026,0.7195500731468201,0.21433822810649872,0.7152246236801147
1781034060220034300,0.787034423828125,-0.3581570088863373,0.37765800952911377,0.03490699827671051,0.8531579971313477,0.7543572783470154,0.21255630254745483,0.7104464173316956
1781034060239534000,0.8065341796875,-0.35294899344444275,0.3918839991092682,0.039914000779390335,0.8486809730529785,0.7880565524101257,0.21043120324611664,0.7004798650741577
1781034060259037400,0.826037353515625,-0.34588301181793213,0.4057910144329071,0.04402799904346466,0.8448420166969299,0.8210508823394775,0.20781153440475464,0.6864587664604187
1781034060278546000,0.8455458984375,-0.3374989926815033,0.41970300674438477,0.04758099839091301,0.8412359952926636,0.854120671749115,0.2046709507703781,0.6696715950965881
1781034060298054100,0.86505419921875,-0.3276819884777069,0.43377700448036194,0.05046899989247322,0.837801992893219,0.8875683546066284,0.20106783509254456,0.6498153209686279
1781034060317561900,0.884561767578125,-0.31606099009513855,0.4481399953365326,0.05240499973297119,0.8345819711685181,0.9215932488441467,0.19707992672920227,0.6259512305259705
1781034060337068800,0.90406884765625,-0.30252599716186523,0.46268099546432495,0.05316099897027016,0.8316109776496887,0.9558919668197632,0.1927182376384735,0.5977448225021362
1781034060356574000,0.923573974609375,-0.28734898567199707,0.47705599665641785,0.05254000052809715,0.8289070129394531,0.9896225333213806,0.18817006051540375,0.5656456351280212
1781034060376081000,0.943080810546875,-0.26975300908088684,0.49072200059890747,0.04948100075125694,0.8270279765129089,1.0212526321411133,0.18393857777118683,0.5273425579071045
1781034060395590100,0.962590087890625,-0.24831800162792206,0.503445029258728,0.04265499860048294,0.8264740109443665,1.0500463247299194,0.18050098419189453,0.4790017902851105
1781034060415096600,0.9820966796875,-0.2250179946422577,0.5148590207099915,0.03295600041747093,0.8265590071678162,1.075615644454956,0.17816603183746338,0.4251370131969452
1781034060434603000,1.00160302734375,-0.19870099425315857,0.5235769748687744,0.018864000216126442,0.8282679915428162,1.094778299331665,0.17775626480579376,0.36237362027168274
1781034060454115800,1.02111572265625,-0.16953299939632416,0.5296459794044495,0.0007520000217482448,0.8311030268669128,1.1083928346633911,0.17929403483867645,0.2913016080856323
1781034060473631000,1.040630859375,-0.16953299939632416,0.5296459794044495,0.0007520000217482448,0.8311030268669128,1.1083928346633911,0.17929403483867645,0.2913016080856323
1781034060493140000,1.060139892578125,-0.13729499280452728,0.533257007598877,-0.02073800005018711,0.8344789743423462,1.1178175210952759,0.18204167485237122,0.21208691596984863
1781034060512652500,1.079652587890625,-0.07380300015211105,0.5349739789962769,-0.06479500234127045,0.839139997959137,1.1298496723175049,0.188829705119133,0.05555030703544617
1781034060532167400,1.09916748046875,-0.07380300015211105,0.5349739789962769,-0.06479500234127045,0.839139997959137,1.1298496723175049,0.188829705119133,0.05555030703544617
1781034060551677700,1.118677734375,-0.014929000288248062,0.5306829810142517,-0.10655099898576736,0.8407130241394043,1.134981393814087,0.1962602734565735,-0.08983054757118225
1781034060571190800,1.138190673828125,-0.014929000288248062,0.5306829810142517,-0.10655099898576736,0.8407130241394043,1.134981393814087,0.1962602734565735,-0.08983054757118225
1781034060590701000,1.157701171875,0.00875800009816885,0.527862012386322,-0.12352500110864639,0.8402529954910278,1.1367316246032715,0.19966241717338562,-0.14861422777175903
1781034060610207500,1.17720751953125,0.02731199935078621,0.5249770283699036,-0.1371839940547943,0.8395429849624634,1.137588381767273,0.20305997133255005,-0.19511517882347107
1781034060629715500,1.196715576171875,0.04175499826669693,0.5219619870185852,-0.14841899275779724,0.8389179706573486,1.137336015701294,0.20690682530403137,-0.23197463154792786
1781034060649225200,1.21622509765625,0.05298599973320961,0.5190140008926392,-0.1576559990644455,0.8384270071983337,1.1363965272903442,0.21092566847801208,-0.2611834406852722
1781034060668733000,1.23573291015625,0.0603719986975193,0.5166659951210022,-0.16450899839401245,0.8380609750747681,1.135481357574463,0.2150055170059204,-0.2812683582305908
1781034060688236800,1.25523681640625,0.06339699774980545,0.515716016292572,-0.16853199899196625,0.8376230001449585,1.135915756225586,0.21868166327476501,-0.2909546196460724
1781034060707742500,1.274742431640625,0.06339699774980545,0.515716016292572,-0.16853199899196625,0.8376230001449585,1.135915756225586,0.21868166327476501,-0.2909546196460724
1781034060727249200,1.294249267578125,0.05730599910020828,0.5193099975585938,-0.16832399368286133,0.8358820080757141,1.1436280012130737,0.22374092042446136,-0.2812376022338867
1781034060746755300,1.31375537109375,0.04863400012254715,0.5237029790878296,-0.16404899954795837,0.8345400094985962,1.1506366729736328,0.22475892305374146,-0.2625330090522766
1781034060766266000,1.33326611328125,0.03565699979662895,0.5298979878425598,-0.15637700259685516,0.8327550292015076,1.1597824096679688,0.22454041242599487,-0.23301440477371216
1781034060785779200,1.352779296875,0.01941699907183647,0.5372949838638306,-0.14568200707435608,0.8304889798164368,1.1703484058380127,0.22295178472995758,-0.194821298122406
1781034060805293600,1.37229345703125,0.0007910000276751816,0.5453870296478271,-0.13244600594043732,0.8276529908180237,1.1818931102752686,0.22014985978603363,-0.14994467794895172
1781034060824812300,1.391812255859375,-0.01957700029015541,0.553721010684967,-0.11714600026607513,0.8241879940032959,1.1940182447433472,0.21646763384342194,-0.0999574214220047
1781034060844329200,1.4113291015625,-0.041276998817920685,0.5618770122528076,-0.10010799765586853,0.8201019763946533,1.2062337398529053,0.2121710181236267,-0.04583761841058731
1781034060863843000,1.430843017578125,-0.06403200328350067,0.5695930123329163,-0.08159200102090836,0.8153560161590576,1.2183258533477783,0.20748288929462433,0.011720936745405197
1781034060883352600,1.4503525390625,-0.08652999997138977,0.576479971408844,-0.062609001994133,0.8101000189781189,1.2298917770385742,0.20258764922618866,0.06948604434728622
