time,seconds_elapsed,z,y,x
1781034560336844000,0.474843994140625,-0.1859000027179718,-0.030799999833106995,-0.7458000183105469
1781034560346605000,0.48460498046875,-0.6065124869346619,-0.2340250015258789,-1.8997000455856323
1781034560366127900,0.5041279296875,-0.6065124869346619,-0.2340250015258789,-1.8997000455856323
1781034560385652000,0.52365185546875,-0.6065124869346619,-0.2340250015258789,-1.8997000455856323
1781034560405174300,0.54317431640625,-0.5735124945640564,-0.1097249984741211,-1.9388874769210815
1781034560424696000,0.562696044921875,-0.3998500108718872,0.002199999988079071,-1.7040375471115112
1781034560444221400,0.582221435546875,-0.2274249941110611,0.06063750013709068,-1.453237533569336
1781034560463744500,0.60174462890625,-0.2274249941110611,0.06063750013709068,-1.453237533569336
1781034560483265800,0.621265869140625,-0.10491249710321426,0.01223750039935112,-1.0679625272750854
1781034560502788400,0.640788330078125,-0.10491249710321426,0.01223750039935112,-1.0679625272750854
1781034560522311700,0.660311767578125,-0.06104999780654907,0.05376249924302101,-0.6803500056266785
1781034560541836000,0.6798359375,-0.06104999780654907,0.05376249924302101,-0.6803500056266785
1781034560561363000,0.699363037109375,0.23361249268054962,0.18466250598430634,-0.14011250436306
1781034560580891000,0.718890869140625,0.23361249268054962,0.18466250598430634,-0.14011250436306
1781034560600415200,0.738415283203125,0.5153499841690063,0.09102500230073929,0.2532750070095062
1781034560619939300,0.757939208984375,0.5153499841690063,0.09102500230073929,0.2532750070095062
1781034560639465000,0.77746484375,0.5399624705314636,-0.29356250166893005,0.2903999984264374
1781034560658991400,0.796991455078125,0.5399624705314636,-0.29356250166893005,0.2903999984264374
1781034560678520000,0.81652001953125,0.36918750405311584,-0.8130375146865845,-0.015675000846385956
1781034560698048000,0.836048095703125,0.36918750405311584,-0.8130375146865845,-0.015675000846385956
1781034560717580000,0.855580078125,0.1143999993801117,-1.3323750495910645,-0.48317500948905945
1781034560737115400,0.875115478515625,0.1143999993801117,-1.3323750495910645,-0.48317500948905945
1781034560756645600,0.894645751953125,0.0705375000834465,-1.6292375326156616,-0.8188124895095825
1781034560776174800,0.9141748046875,0.0705375000834465,-1.6292375326156616,-0.8188124895095825
1781034560795698400,0.933698486328125,0.4571875035762787,-1.7399250268936157,-0.7167875170707703
1781034560815217200,0.953217041015625,0.4571875035762787,-1.7399250268936157,-0.7167875170707703
1781034560834743800,0.972743896484375,0.9125875234603882,-2.0527374744415283,-0.4288625121116638
1781034560854269000,0.99226904296875,0.9125875234603882,-2.0527374744415283,-0.4288625121116638
1781034560873790700,1.011790771484375,1.4396250247955322,-2.4375998973846436,-0.05857500061392784
1781034560893305900,1.031305908203125,1.4396250247955322,-2.4375998973846436,-0.05857500061392784
1781034560912818000,1.05081787109375,1.9227999448776245,-2.71589994430542,0.5149375200271606
1781034560932332300,1.070332275390625,1.9227999448776245,-2.71589994430542,0.5149375200271606
1781034560951852500,1.0898525390625,2.080787420272827,-2.7468373775482178,1.0357874631881714
1781034560971382500,1.109382568359375,2.080787420272827,-2.7468373775482178,1.0357874631881714
1781034560990910200,1.12891015625,1.9921000003814697,-2.551724910736084,1.2460249662399292
1781034561010436900,1.148436767578125,1.9921000003814697,-2.551724910736084,1.2460249662399292
1781034561029960400,1.16796044921875,1.8173375129699707,-2.443650007247925,1.0889999866485596
1781034561049482000,1.18748193359375,1.8173375129699707,-2.443650007247925,1.0889999866485596
1781034561069008400,1.20700830078125,1.601599931716919,-2.4649624824523926,1.2445124387741089
1781034561088536000,1.2265361328125,1.601599931716919,-2.4649624824523926,1.2445124387741089
1781034561108060200,1.24606005859375,1.601599931716919,-2.4649624824523926,1.2445124387741089
1781034561127585800,1.265585693359375,1.1514250040054321,-2.3520750999450684,1.7813124656677246
1781034561147111200,1.285111083984375,0.6593124866485596,-2.0781750679016113,1.9475499391555786
1781034561166641400,1.304641357421875,0.6593124866485596,-2.0781750679016113,1.9475499391555786
1781034561186174200,1.32417431640625,0.44302499294281006,-1.7744375467300415,1.675162434577942
1781034561205699000,1.343698974609375,0.44302499294281006,-1.7744375467300415,1.675162434577942
1781034561225221400,1.363221435546875,0.45003750920295715,-1.6344624757766724,1.4242249727249146
1781034561244747500,1.38274755859375,0.5033875107765198,-1.5046625137329102,1.1742500066757202
1781034561264275200,1.402275146484375,0.5398250222206116,-1.3858624696731567,1.0081499814987183
1781034561283800300,1.42180029296875,0.5398250222206116,-1.3858624696731567,1.0081499814987183
1781034561303328000,1.441327880859375,0.30524998903274536,-1.1844249963760376,1.0522874593734741
1781034561322857000,1.46085693359375,0.30524998903274536,-1.1844249963760376,1.0522874593734741
1781034561342381800,1.4803818359375,-0.27761250734329224,-1.0316624641418457,1.1713625192642212
1781034561361912300,1.499912353515625,-0.27761250734329224,-1.0316624641418457,1.1713625192642212
1781034561381446100,1.519446044921875,-0.7262749671936035,-0.8617125153541565,0.9675874710083008
1781034561400972300,1.53897216796875,-0.7262749671936035,-0.8617125153541565,0.9675874710083008
1781034561420497000,1.558496826171875,-0.9715750217437744,-0.7092249989509583,0.7481374740600586
1781034561440021200,1.578021240234375,-0.9715750217437744,-0.7092249989509583,0.7481374740600586
1781034561459542500,1.59754248046875,-1.0525624752044678,-0.6458374857902527,0.6010124683380127
1781034561479069000,1.61706884765625,-1.0525624752044678,-0.6458374857902527,0.6010124683380127
1781034561498598000,1.636597900390625,-1.0040249824523926,-0.596750020980835,0.572825014591217
1781034561518124800,1.656124755859375,-1.0040249824523926,-0.596750020980835,0.572825014591217
1781034561537654000,1.675654052734375,-0.9037874937057495,-0.5647125244140625,0.6470749974250793
1781034561557185300,1.695185302734375,-0.9037874937057495,-0.5647125244140625,0.6470749974250793
1781034561576716800,1.714716796875,-0.8091874718666077,-0.5824499726295471,0.7136250138282776
1781034561596250000,1.73425,-0.8091874718666077,-0.5824499726295471,0.7136250138282776
1781034561615786000,1.753785888671875,-0.767662525177002,-0.5502749681472778,0.7833374738693237
1781034561635317200,1.773317138671875,-0.767662525177002,-0.5502749681472778,0.7833374738693237
1781034561654845200,1.79284521484375,-0.7387874722480774,-0.4263874888420105,0.8152375221252441
1781034561674371000,1.81237109375,-0.7387874722480774,-0.4263874888420105,0.8152375221252441
