time,seconds_elapsed,qy,qx,yaw,qw,qz,roll,pitch
1781214128138886100,0.16888623046875,0.04424300044775009,-0.02861100062727928,-0.18058155477046967,0.9946449995040894,0.08890300244092941,0.09334705770015717,0.049068596214056015
1781214128158627600,0.188627685546875,0.05514400079846382,-0.017813999205827713,-0.18204037845134735,0.9942520260810852,0.09002400189638138,0.11313936114311218,0.025497402995824814
1781214128198841300,0.22884130859375,0.0767040029168129,-0.013554999604821205,-0.19773316383361816,0.9921380281448364,0.09794700145721436,0.15549401938915253,0.011871284805238247
1781214128208912100,0.238912109375,0.07790900021791458,-0.014461999759078026,-0.20315344631671906,0.991769015789032,0.10057199746370316,0.15811574459075928,0.013015368022024632
1781214128218983000,0.24898291015625,0.07874800264835358,-0.015622000209987164,-0.20815987884998322,0.9914389848709106,0.10296999663114548,0.16006484627723694,0.01475969236344099
1781214128259205000,0.289205078125,0.081666000187397,-0.011903000064194202,-0.2291380912065506,0.9900779724121094,0.1137240007519722,0.16517077386379242,0.004995048511773348
1781214128269245400,0.299245361328125,0.08218800276517868,-0.00875100027769804,-0.23372861742973328,0.9897720217704773,0.11627300083637238,0.16548430919647217,-0.0017895018681883812
1781214128279346700,0.3093466796875,0.08252599835395813,-0.005535000003874302,-0.23812136054039001,0.9894760251045227,0.11872699856758118,0.16538842022418976,-0.00864273589104414
1781214128289417500,0.31941748046875,0.08274000138044357,-0.0024220000486820936,-0.2423948347568512,0.9891809821128845,0.12110999971628189,0.16504371166229248,-0.015250281430780888
1781214128299519000,0.32951904296875,0.08278699964284897,0.0005300000193528831,-0.24649950861930847,0.988897979259491,0.12339100241661072,0.16438207030296326,-0.021480225026607513
1781214128309559300,0.339559326171875,0.08263999968767166,0.0032569998875260353,-0.25045812129974365,0.9886299967765808,0.1255750060081482,0.16336865723133087,-0.027198325842618942
1781214128319660500,0.34966064453125,0.08228199928998947,0.005975999869406223,-0.2547057867050171,0.988349974155426,0.12789399921894073,0.16191178560256958,-0.03286542370915413
1781214128329731300,0.3597314453125,0.08598700165748596,0.005685000214725733,-0.2582870423793793,0.9877989888191223,0.12971200048923492,0.16930335760116577,-0.03354465961456299
1781214128349842400,0.379842529296875,0.10252100229263306,-0.0014039999805390835,-0.26487696170806885,0.9858530163764954,0.1325879991054535,0.20398570597171783,-0.02442025952041149
