"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.542083331E-4,6.796915741E0,6.863227844E0,3.149450684E-1
2.079820833E-2,6.851103058E0,7.123087463E0,9.285191345E-1
4.084120833E-2,6.984475708E0,7.089108124E0,9.054670715E-1
6.088520833E-2,6.841223602E0,6.996151428E0,7.607180786E-1
8.092820834E-2,6.919211426E0,7.001839600E0,8.107141113E-1
1.009712083E-1,6.908882904E0,6.992409210E0,9.557624817E-1
1.210152083E-1,6.896608429E0,6.930887146E0,8.626560974E-1
1.410582083E-1,6.897057495E0,6.962172089E0,7.602690125E-1
1.611012083E-1,6.847809906E0,7.004683685E0,8.740324402E-1
1.811452083E-1,6.912325745E0,7.034771118E0,7.783813477E-1
2.011882083E-1,6.885681152E0,7.019502869E0,7.673043823E-1
2.212322083E-1,6.969357147E0,7.041058044E0,8.997789001E-1
2.412752083E-1,6.966812439E0,7.000342712E0,9.169931030E-1
2.613192083E-1,6.880741425E0,7.044650574E0,8.544232178E-1
2.813622083E-1,6.893165588E0,6.973698120E0,8.165519714E-1
3.014052083E-1,6.891369324E0,6.983727264E0,8.222401428E-1
3.214492083E-1,6.925797729E0,7.083869019E0,7.472460938E-1
3.414922083E-1,6.868317261E0,7.149582367E0,8.672964478E-1
3.615352083E-1,6.898554382E0,7.109316101E0,8.653504944E-1
3.815792083E-1,6.793023834E0,7.055877228E0,7.547305298E-1
4.016222083E-1,6.948700104E0,7.087461548E0,6.572831726E-1
4.216657083E-1,6.847959595E0,7.128326569E0,1.011147308E0
4.417087083E-1,7.522906036E0,6.493347015E0,1.257834320E0
4.617517083E-1,8.134384460E0,5.040917358E0,6.914122009E-1
4.817957083E-1,6.970704346E0,4.799020386E0,-2.526745605E-1
5.018387083E-1,5.983058167E0,4.680466919E0,3.378474426E0
5.218827083E-1,6.575975189E0,5.216951294E0,1.872605896E0
5.419257083E-1,5.282664642E0,4.874613190E0,-3.652404785E-2
5.619687083E-1,4.107159119E0,5.141208801E0,3.412902832E-1
5.820127083E-1,3.923790436E0,5.983956299E0,1.803749084E0
6.020557083E-1,3.542084198E0,8.355774078E0,2.677631836E0
6.220997083E-1,6.115532684E0,9.096882935E0,-1.450483704E-1
6.421427083E-1,5.040917358E0,1.197330139E1,3.272195435E-1
