"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.529874994E-3,1.842901111E-2,3.789638728E-2,-7.673403621E-2
2.557087500E-2,-3.358819336E-2,-2.380025759E-2,-1.824445277E-2
4.561187500E-2,-9.295053035E-2,-1.023321301E-1,2.254320309E-2
6.565287500E-2,-8.142874390E-2,-8.565074205E-2,3.290125355E-2
8.569387500E-2,-5.026430637E-2,-3.005346656E-2,-6.768552586E-3
1.057348750E-1,-5.902092438E-3,1.929483935E-2,-4.670655355E-2
1.257768750E-1,5.095579103E-2,4.917365685E-2,-8.869430423E-2
1.458178750E-1,9.265343845E-2,5.079040304E-2,-1.057590321E-1
1.658588750E-1,1.088753492E-1,3.657434136E-2,-1.220300794E-1
1.858998750E-1,8.019144088E-2,1.803368889E-2,-1.511859298E-1
2.059408750E-1,7.463176548E-2,2.406831831E-3,-1.754990220E-1
2.259818750E-1,9.137465060E-2,2.352123521E-2,-2.235489935E-1
2.460228750E-1,1.109726578E-1,1.012379751E-1,-2.302182764E-1
2.660638750E-1,1.066463515E-1,1.223304719E-1,-1.780213863E-1
2.861048750E-1,9.007689357E-2,1.064099893E-1,-1.211118326E-1
3.061468750E-1,6.108825654E-2,4.374814779E-2,-7.013531774E-2
3.261878750E-1,8.535604924E-2,2.747362480E-2,-9.988816082E-2
3.462288750E-1,1.249052435E-1,1.006412655E-1,-2.753026485E-1
3.662698750E-1,1.849565208E-1,1.343870759E-1,-5.640003085E-1
3.863108750E-1,2.472760379E-1,1.708182096E-1,-8.809783459E-1
4.063521250E-1,2.808691263E-1,2.607638240E-1,-1.119998693E0
4.263931250E-1,2.596115470E-1,1.970079094E-1,-1.532736659E0
4.464341250E-1,1.680601239E-1,1.401016265E-1,-2.118654966E0
4.664751250E-1,-5.422036350E-2,3.088132013E-3,-2.710213184E0
4.865161250E-1,1.393645629E-2,-3.327066004E-1,-3.117059231E0
5.065581250E-1,1.026928276E-1,-6.576998234E-1,-3.215685129E0
5.265991250E-1,7.861019671E-2,-3.593726754E-1,-2.363692284E0
5.466401250E-1,9.477072209E-2,-4.208622873E-2,-2.734103918E0
5.666811250E-1,4.663355276E-2,-1.904306412E-1,-3.074416161E0
5.867221250E-1,-1.186277904E-2,-2.546547055E-1,-3.215567350E0
6.067631250E-1,-2.605203725E-2,-1.061765254E-1,-2.922919273E0
6.268041250E-1,8.024307899E-3,-2.935008332E-2,-2.571884871E0
6.468451250E-1,2.378848791E-1,9.407665133E-1,-1.448606610E0
6.668861250E-1,3.225157857E-1,1.830681682E0,-3.360261917E-1
6.869271250E-1,9.921833128E-2,1.441588402E0,-2.916964591E-1
7.069691250E-1,9.445766360E-2,7.239161134E-1,-5.192638636E-1
7.270101250E-1,9.536214173E-2,6.240073442E-1,-3.755963445E-1
7.470511250E-1,7.773967832E-2,4.882366061E-1,-9.531123936E-2
7.670921250E-1,6.394836307E-2,3.086907268E-1,-9.369163215E-2
7.871331250E-1,6.595159322E-2,2.659331560E-1,-4.085159674E-2
8.071741250E-1,8.766594529E-2,3.375070691E-1,-4.885118455E-2
8.272151250E-1,8.531869948E-2,3.956306577E-1,-1.378832757E-1
8.472561250E-1,4.097660631E-2,2.280362099E-1,-2.355780602E-1
8.672971250E-1,3.424446657E-2,6.379486620E-2,-3.130269647E-1
8.873381250E-1,5.668878555E-2,3.844094872E-1,-5.648472309E-1
9.073791250E-1,4.202015325E-2,1.095739484E0,-1.034705520E0
9.274211250E-1,-1.066701785E-1,1.252555251E0,-1.417000294E0
9.474621250E-1,-2.657806873E-1,6.611490846E-1,-1.562200546E0
9.675031250E-1,-3.137815744E-2,6.269522905E-1,-1.630820036E0
9.875441250E-1,3.137614112E-3,1.083359122E0,-1.694011331E0
1.007585125E0,-6.320239604E-2,1.875318646E0,-1.789359212E0
1.027626125E0,-1.093883291E-1,2.641064644E0,-1.812861443E0
1.047667125E0,-1.730505973E-1,2.930342913E0,-1.593489408E0
1.067708125E0,-3.394106030E-1,1.784201741E0,-1.518965125E0
1.087749125E0,-1.645700932E-1,4.495101571E-1,-1.392475367E0
1.107790125E0,5.523510277E-2,-1.528124809E-1,-1.134598732E0
1.127831125E0,-2.630955726E-2,1.306026941E-3,-1.033526778E0
1.147873125E0,-1.991618127E-1,5.581956506E-1,-1.056901574E0
1.167914125E0,-2.536101341E-1,7.822039723E-1,-1.125018001E0
1.187955125E0,-2.754905522E-1,4.891473353E-1,-9.548294544E-1
1.207996125E0,-2.494475693E-1,1.198111922E-1,-5.664836168E-1
1.228037125E0,-4.864595830E-2,3.749779984E-2,-2.297593206E-1
1.248078125E0,8.286553621E-2,1.165208668E-1,-2.635819279E-2
1.268119125E0,-2.268385515E-2,2.259955257E-1,-6.927056611E-2
1.288160125E0,-1.729645301E-3,2.090820670E-1,-6.016049907E-2
1.308201125E0,-2.921113931E-2,2.780448198E-1,-4.101297259E-2
1.328242125E0,-1.043715999E-1,4.016020596E-1,-2.638842165E-2
1.348283125E0,-9.770436585E-2,3.630166054E-1,-1.606041193E-2
1.368324125E0,-5.233649909E-2,2.413489521E-1,-1.237740181E-2
1.388364458E0,3.680210188E-2,3.692217544E-2,2.266920730E-2
1.408406458E0,1.713106409E-2,-5.336552393E-3,4.149735719E-2
1.428447458E0,-7.254588604E-2,1.613341123E-1,1.774775237E-2
1.448488458E0,-4.712222517E-2,3.051205873E-1,-4.864931852E-2
1.468529458E0,-5.742027424E-3,4.835816100E-2,-4.097754508E-2
1.488570458E0,2.039017156E-2,-1.474405229E-1,-2.952894941E-2
1.508611458E0,5.222420394E-2,-1.152295992E-1,-2.503839321E-2
1.528652458E0,1.750596985E-2,-1.243184321E-2,-1.891172677E-2
1.548693458E0,2.219160460E-2,1.155576482E-1,-3.101758845E-2
1.568734458E0,4.096236080E-2,4.345288500E-2,-3.917751461E-2
1.588775458E0,9.066134691E-2,-1.275710166E-1,-4.524592683E-2
1.608816458E0,1.101792529E-1,-3.004817665E-1,-4.329449683E-2
1.628857458E0,9.758244455E-2,-1.612686068E-1,-4.358139262E-2
1.648898458E0,8.204288781E-2,4.528634623E-2,-3.108636662E-2
1.668940458E0,4.213122278E-2,5.483863875E-2,-1.943656616E-2
1.688981458E0,5.920994654E-2,2.086574212E-2,-3.633286059E-2
1.709022458E0,6.564001739E-2,-4.916943237E-2,-4.118367657E-2
1.729063458E0,5.783835053E-2,-3.969229758E-2,-4.811634868E-2
1.749104458E0,3.024147823E-2,6.826736033E-2,-2.464604378E-2
1.769145458E0,1.681340858E-3,5.204288661E-2,7.379931863E-3
1.789186458E0,-1.098778658E-2,2.998179989E-3,3.954752535E-2
1.809227458E0,-9.438956156E-3,5.134432577E-4,4.310677201E-2
1.829268458E0,-3.813119233E-2,1.448286138E-2,5.594786629E-2
1.849309458E0,-4.381857067E-2,4.547676817E-2,4.235542938E-2
1.869350458E0,-6.948897988E-2,4.672467336E-2,3.460889310E-2
1.889391458E0,-6.085774675E-2,4.269287735E-2,3.711858764E-2
1.909432458E0,-6.011205912E-2,3.323193640E-2,4.809773713E-2
1.929474458E0,-6.981928647E-2,7.408222556E-2,4.726975784E-2
1.949515458E0,-6.499522924E-2,8.565434068E-2,3.545304388E-2
1.969556458E0,-6.559237093E-2,6.107397377E-2,2.488235757E-2
1.989597458E0,-6.199324876E-2,1.029548571E-1,1.467885822E-2
2.009638458E0,-6.692815572E-2,7.521460205E-2,1.417811587E-2
