Time (s),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,activity_label
4.988236958,-3.822600861,8.768465881,-0.7711962891,0.07151152939,-0.0663626641,-0.0002270743717,1
5.008277958,-3.756438446,9.024283905,-0.649050293,0.05093200877,-0.02026313171,-0.0211689882,1
5.028318958,-3.719914398,8.993148651,-0.6716532898,0.06011951342,0.03040580079,-0.0336811766,1
5.048359958,-3.706592102,8.997489624,-0.9461824036,0.06632854789,0.006504169665,-0.01665708423,1
5.068400958,-3.693569183,8.914262695,-0.6777905273,0.0819426626,0.09861945361,-0.003912259825,1
5.088441958,-3.692072296,8.867260437,-0.5794450378,0.1046236083,0.03389262035,0.003303407924,1
5.108482958,-3.810775452,8.909472656,-0.9645941162,0.1416486502,-0.07946571708,-0.0266291853,1
5.128523958,-3.81212265,8.940907288,-0.7051835632,0.1358126104,-0.06272874773,-0.08460304141,1
5.148564958,-3.564537506,9.061855774,-0.7511380005,0.08669985831,-0.01060025766,-0.1196350828,1
5.168605958,-3.37458252,9.064250793,-0.7864645386,0.05815257132,0.0917500034,-0.1113748476,1
5.188646958,-3.266656952,9.078022156,-0.7435038757,0.05509952456,0.2013792992,-0.07665255666,1
5.208687958,-3.466790771,9.193881226,-1.088237,0.01654806733,0.1793012768,-0.02168390341,1
5.228728958,-3.712429962,9.328601074,-0.9833052063,0.004641079344,0.166787222,0.01842913777,1
5.248769958,-3.83322876,9.190288696,-0.9503736877,-0.001034251414,0.1727893502,0.04192954302,1
5.268810958,-3.894152069,9.109007721,-1.091829529,-0.01698112115,0.1642895788,0.05232422799,1
5.288851958,-3.974235535,9.066645813,-1.191222839,0.01075656433,0.1727784127,0.06904869527,1
5.308892958,-4.13979126,9.019643555,-1.359023895,0.01100796834,0.1728039235,0.1037528664,1
5.328933958,-4.282444611,8.974886627,-1.080752563,-0.001631406834,0.1072114483,0.1423216313,1
5.348974958,-4.283492432,8.92773468,-0.9650431824,-0.01234363578,-0.07124342769,0.1785246879,1
5.369015958,-4.169130249,8.856482849,-0.7330256653,-0.0005104029551,-0.1845012754,0.1901408285,1
5.389056958,-4.325704651,8.625513153,-0.9181906128,-0.01012341306,-0.2437765896,0.156872794,1
5.409097625,-4.299209747,8.406518555,-1.109043732,0.007587803528,-0.3911106884,0.1699690372,1
5.429138625,-4.22047348,8.330027618,-1.030606842,0.00870819483,-0.4376624823,0.1759521067,1
5.449179625,-3.921096039,8.534951477,-1.035845947,0.002241960727,-0.4678588212,0.1991951019,1
5.469220625,-3.957171021,9.02952301,-0.9032217407,0.03880592063,-0.3941344321,0.2378774732,1
5.489261625,-3.860172729,9.086554413,-0.8937913513,0.04822071642,-0.2941096425,0.2111628056,1
5.509302625,-3.507805481,8.71128479,-1.299597473,0.008787350729,-0.3899816275,0.2249700874,1
5.529343625,-3.24465271,8.957373047,-1.386416931,-0.03578037769,-0.4089331627,0.2298604101,1
5.549384625,-3.136427765,9.154513092,-1.124162292,-0.1101338863,-0.3688397408,0.1918565333,1
5.569425625,-3.142415314,9.010662231,-1.155596924,-0.08394496888,-0.3850443959,0.1714836359,1
5.589466625,-2.761008453,8.985963593,-1.204395447,-0.01356654987,-0.4254518151,0.1632418334,1
5.609507625,-2.389481049,9.448352051,-1.142723694,0.009046482854,-0.5283777714,0.148600176,1
5.629548625,-2.205363922,10.01776794,-0.1622625732,0.03961671144,-0.4780119956,0.1432906687,1
5.649589625,-2.288141785,9.604178009,0.5583389282,0.08590903878,-0.4521027207,0.111950554,1
5.669630625,-2.855911102,9.318272552,0.3197351074,0.1431849003,-0.5861129761,0.09346803278,1
5.689671625,-2.768941956,9.315877533,0.3016227722,0.071674712,-0.5053965449,0.07323911041,1
5.709712625,-2.110012207,9.551487579,-0.09774673462,-0.04129924253,-0.1266132295,0.09920994937,1
5.729753625,-1.422940979,9.641749878,-0.7964936829,-0.08134879172,-0.1339340955,0.134172067,1
5.749794625,-0.5858816528,9.378297729,-0.163460083,-0.06476482004,0.0456142053,0.1986402124,1
5.769835625,-1.67322052,9.259893951,0.0773890686,-0.08228588849,0.1888112873,0.1972783804,1
5.789876625,-2.155367889,9.040001221,0.4890330505,0.005208014511,-0.03816733882,0.1421487927,1
5.809917625,-2.198178864,9.191635895,0.9011260986,0.1760027856,-0.2357625365,0.07832926512,1
5.829958625,-2.363435211,9.026978302,0.7164102173,0.1971853673,-0.1188293099,-0.02120577544,1
5.849999625,-2.499651947,8.928782501,0.1017883301,0.1489810348,-0.1619237363,-0.08361388743,1
5.870040625,-2.529290314,9.109905853,0.03053649902,0.1479409188,-0.2140800506,-0.1172132045,1
5.890081625,-2.203567657,9.12906601,0.3775149536,0.2664243579,-0.2878888249,-0.15427652,1
5.910122625,-2.161505127,9.058712311,0.3836521912,0.2945528626,-0.2929648459,-0.1692970395,1
5.930163625,-2.596650238,9.282047882,0.6303392029,0.2821252346,-0.1551938653,-0.2521048784,1
5.950204625,-2.443219299,8.959019623,1.126407623,0.4412673414,-0.04330291227,-0.2993345857,1
5.970245625,-2.12722641,8.965905304,-0.1692979431,0.3964186013,0.07006943226,-0.3122715056,1
5.990285625,-1.868115234,9.147627411,-0.6298901367,0.2567350566,0.1262184083,-0.3756573498,1
6.010326625,-2.121538239,9.204509125,-0.05748046875,0.2913295627,0.005584351718,-0.385276854,1
6.030367625,-2.345921631,9.42859314,0.02559677124,0.3654612601,-0.1685234904,-0.3241333663,1
6.050408625,-2.087259521,9.628577271,-0.5306465149,0.3378552198,-0.04581560567,-0.2878851295,1
6.070449625,-1.607806549,9.670639801,-0.2661465454,0.3967452049,-0.0351263918,-0.2504812777,1
6.090490625,-1.355730743,10.12928604,0.01272354126,0.3413998783,-0.2655783892,-0.174305588,1
6.110531625,-1.641336823,10.93910202,-0.4162843323,0.2074946016,-0.1866568029,-0.08888138086,1
6.130572625,-2.161804504,12.02060303,0.433049469,0.1461277902,-0.042140726,-0.0008076350205,1
6.150613625,-2.372266846,12.82532959,0.7967930603,-0.1394041032,0.07377322763,0.0752518028,1
6.170654625,-2.046095123,13.0866861,0.963097229,-0.5296218991,0.1749315411,0.1454121917,1
6.190695625,-2.211950226,12.83775375,0.9145980835,-0.9105069041,-0.2518820167,0.2430680096,1
6.210736625,-2.745889893,12.12987579,-0.2713856506,-1.170857072,-0.6658019423,0.4280363619,1
6.230777625,-3.553460541,12.10248276,-1.473236389,-1.3999933,-1.218794703,0.6302301884,1
6.250818625,-4.248165894,11.0694809,-1.50586853,-1.755839348,-2.01941824,0.5151926279,1
6.270859625,-4.633314972,10.2452948,-0.4480183411,-1.871627569,-2.375914812,0.2110709548,1
6.290900625,-5.807323608,8.805289307,2.487527161,-1.657872915,-1.972919822,0.2242247313,1
6.310941625,-6.550677795,8.497678986,2.270927582,-1.53893137,-1.816780686,0.4018576443,1
6.330982625,-5.077591095,9.290580139,0.7473957825,-1.623889089,-1.360594749,0.4716551006,1
