"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.985125004E-3,6.937473450E0,7.129224701E0,1.047821045E-2
1.805587500E-2,7.096143494E0,6.995702362E0,3.248245239E-2
3.809687500E-2,7.065457306E0,6.713838501E0,-1.317260742E-1
5.813787500E-2,6.967710571E0,6.920708313E0,1.983375549E-1
7.817887500E-2,6.980733490E0,6.961573334E0,3.438349915E-1
9.821987500E-2,7.001689911E0,6.793772278E0,2.528242493E-1
1.182608750E-1,7.255561981E0,6.594686279E0,4.161346436E-1
1.383018750E-1,7.184459839E0,6.578669586E0,4.002676392E-1
1.583438750E-1,7.026687927E0,6.861880646E0,2.257305908E-1
1.783848750E-1,7.374414825E0,6.660100250E0,6.661148071E-2
1.984258750E-1,7.162754974E0,7.045399017E0,-1.646575928E-3
2.184668750E-1,7.155270538E0,7.125781860E0,9.071136475E-2
2.385078750E-1,7.088659058E0,7.189549255E0,2.297721863E-1
2.585488750E-1,6.731651459E0,7.042704620E0,2.374063110E-1
2.785898750E-1,6.545588379E0,6.922654266E0,-3.023712158E-2
2.986308750E-1,6.719826050E0,6.800358582E0,-7.813751221E-2
3.186718750E-1,7.028184814E0,6.877298584E0,6.182144165E-2
3.387138750E-1,7.323520660E0,7.048093414E0,2.815644836E-1
3.587548750E-1,7.683821411E0,6.959627380E0,4.394860840E-1
3.787958750E-1,7.619604950E0,6.904990997E0,3.191363525E-1
3.988371250E-1,7.048542480E0,6.760092316E0,4.269122314E-1
4.188781250E-1,6.911726990E0,6.314169617E0,1.754351807E-1
4.389191250E-1,6.575975189E0,5.758375397E0,4.131408691E-1
4.589601250E-1,7.114405518E0,5.881718903E0,-1.135089569E0
4.790011250E-1,5.829178162E0,6.704408112E0,-4.945715332E-1
4.990421250E-1,4.797523499E0,8.829239502E0,8.457412720E-1
5.190831250E-1,1.407523041E0,1.058359131E1,1.065783691E-1
5.391251250E-1,3.490591278E0,9.843979340E0,-2.856060791E-1
5.591661250E-1,5.313500519E0,8.452323303E0,2.902464294E-1
5.792071250E-1,4.321064301E0,7.928263092E0,-6.538403320E-1
5.992481250E-1,3.278033295E0,6.678661652E0,8.262817383E-2
6.192891250E-1,1.693727875E0,6.160888367E0,-1.100212097E-1
6.393301250E-1,6.001020813E-1,6.776857452E0,-1.637594604E-1
6.593711250E-1,-1.019230499E0,1.152004395E1,1.766177216E0
6.794121250E-1,1.103804626E0,1.603061417E1,-8.553213501E-1
6.994531250E-1,3.243754578E-1,1.372974884E1,-1.254092102E0
7.194941250E-1,-1.247655487E0,1.028990204E1,-5.047503662E-1
7.395351250E-1,-1.982178040E0,9.306147766E0,-2.182461548E-1
7.595771250E-1,4.679269409E-1,9.848769379E0,-3.818559265E-1
7.796181250E-1,9.110055542E-1,9.575138397E0,-2.086660767E-1
7.996591250E-1,7.451504517E-1,9.735005951E0,1.279838562E-1
8.197001250E-1,9.243278503E-1,1.001552261E1,6.706054688E-2
8.397411250E-1,9.779164124E-1,9.840985565E0,-5.888754272E-1
8.597821250E-1,1.229243774E0,9.351503448E0,-8.313711548E-1
8.798231250E-1,1.689536591E0,9.007518768E0,1.493893433E-1
8.998641250E-1,2.664908295E0,9.189989319E0,5.857319641E-1
9.199051250E-1,3.179089050E0,9.256600800E0,1.609153748E-1
9.399461250E-1,2.111509094E0,9.085356903E0,-2.127974854E0
9.599871250E-1,4.209246826E-1,9.588161316E0,-1.760339355E-1
9.800291250E-1,-7.162605286E-1,1.008602600E1,5.041516113E-1
1.000070125E0,-1.331930237E0,9.775721283E0,2.773731995E-1
1.020111125E0,-1.249451752E0,9.357041931E0,2.999761963E-1
1.040152125E0,-2.257455597E0,9.252259827E0,5.777984619E-2
1.060193125E0,-2.633922729E0,9.799072723E0,-2.055525513E0
1.080234125E0,-2.018552399E0,1.033944901E1,-3.215762787E0
1.100275125E0,-2.758613434E0,9.096284180E0,-1.304088135E0
1.120316125E0,-3.179538116E0,8.912765808E0,-4.481680298E-1
1.140357125E0,-3.510799255E0,8.796906738E0,-4.242178345E-1
1.160398125E0,-3.385958862E0,8.909173279E0,-6.288423157E-1
1.180439125E0,-3.997287598E0,9.301956482E0,-1.390458527E0
1.200480125E0,-5.532644806E0,9.452094269E0,-1.704655151E0
1.220522125E0,-6.068680115E0,8.947493591E0,-5.158273315E-1
1.240563125E0,-6.035299530E0,8.511150970E0,3.860472107E-1
1.260604125E0,-3.252286835E0,9.004974060E0,-4.161346436E-2
1.280645125E0,-2.466870117E0,9.623936920E0,5.284011841E-2
1.300686125E0,-2.904709625E0,9.397757263E0,1.935475159E-1
1.320727125E0,-3.373235321E0,9.123677216E0,-1.016386414E-1
