time,seconds_elapsed,qy,qx,yaw,qw,qz,roll,pitch
1780525511297183500,-0.05481640625,0.1653050035238266,-0.052953001111745834,0.34757065773010254,0.96772700548172,-0.18268199265003204,0.3095833957195282,0.16361358761787415
1780525511397983200,0.045983154296875,0.13860400021076202,-0.05272499844431877,0.42232877016067505,0.9647979736328125,-0.21719099581241608,0.25042757391929626,0.1626613885164261
1780525511408054000,0.056053955078125,0.13691799342632294,-0.052018001675605774,0.42689135670661926,0.964618980884552,-0.21921999752521515,0.24701006710529327,0.16108112037181854
1780525511418124800,0.066124755859375,0.134661003947258,-0.05078199878334999,0.431670218706131,0.9645349979400635,-0.2212669998407364,0.2426738739013672,0.15821333229541779
1780525511493533700,0.14153369140625,0.08844800293445587,0.019697999581694603,0.419259250164032,0.9740999937057495,-0.20716500282287598,0.18147052824497223,-0.0017289825482293963
1780525511513705700,0.161705810546875,0.08379500359296799,-0.005193000193685293,0.4252493381500244,0.9736379981040955,-0.21208499372005463,0.16184291243553162,0.045671407133340836
1780525511523807200,0.17180712890625,0.08085700124502182,-0.010185999795794487,0.4275456368923187,0.9735410213470459,-0.2134850025177002,0.1539197862148285,0.0543832965195179
1780525511594394400,0.242394287109375,0.07730799913406372,0.007907000370323658,0.2974131405353546,0.9859300255775452,-0.14799100160598755,0.1554098278284073,0.007290342357009649
1780525511604434400,0.252434326171875,0.07810600101947784,0.0068060001358389854,0.2715347409248352,0.9877070188522339,-0.13523200154304504,0.15677854418754578,0.007680268958210945
1780525511634708000,0.2827080078125,0.08194500207901001,0.0014619999565184116,0.14015856385231018,0.994163990020752,-0.07013700157403946,0.16387717425823212,0.00858792383223772
1780525511644778800,0.29277880859375,0.08517400175333023,0.0005000000237487257,0.0969790443778038,0.9951789975166321,-0.048604000359773636,0.17040333151817322,0.007284479681402445
1780525511654849500,0.302849609375,0.08888299763202667,0.000678999989759177,0.08289225399494171,0.9951750040054321,-0.04153800010681152,0.17790487408638,0.006032633129507303
1780525511685092600,0.333092529296875,0.09959899634122849,0.0023300000466406345,0.041525911539793015,0.9948099851608276,-0.020632000640034676,0.19958269596099854,-0.0005259616300463676
1780525511695193900,0.34319384765625,0.10358399897813797,0.00443299999460578,0.03137735649943352,0.9944919943809509,-0.015310999937355518,0.20765510201454163,-0.005645246710628271
1780525511705234200,0.353234130859375,0.10670500248670578,0.007102999836206436,0.02338612638413906,0.9942039847373962,-0.010997000150382519,0.2139730602502823,-0.011777063831686974
1780525511715335400,0.36333544921875,0.11122100055217743,0.006657999940216541,-0.03841833397746086,0.9935700297355652,0.02007099986076355,0.2226131111383438,-0.01769593544304371
1780525511725436700,0.373436767578125,0.1143530011177063,0.003967000171542168,-0.10548209398984909,0.991989016532898,0.0535149984061718,0.22847771644592285,-0.020110998302698135
1780525511735507500,0.383507568359375,0.11899500340223312,0.0032240001019090414,-0.12474632263183594,0.9908779859542847,0.06315699964761734,0.23769786953926086,-0.021421555429697037
1780525511745578200,0.393578125,0.12429500371217728,0.003536999924108386,-0.12775260210037231,0.9901229739189148,0.06476499885320663,0.2482852339744568,-0.02310611680150032
1780525511775790800,0.423790771484375,0.1421860009431839,0.005934000015258789,-0.1341545134782791,0.9874449968338013,0.06854800134897232,0.28392401337623596,-0.031217198818922043
1780525511806033700,0.45403369140625,0.15565399825572968,0.013658000156283379,-0.14986582100391388,0.9846420288085938,0.0778769999742508,0.3097268342971802,-0.05116253346204758
1780525511816104400,0.4641044921875,0.15975700318813324,0.01834999956190586,-0.15904948115348816,0.983460009098053,0.0833439975976944,0.31707051396369934,-0.0627637580037117
1780525511826144800,0.474144775390625,0.16489900648593903,0.018986999988555908,-0.17309026420116425,0.9819480180740356,0.09068699926137924,0.3269188702106476,-0.06724756211042404
1780525511836154600,0.484154541015625,0.17085200548171997,0.018188999965786934,-0.1826755553483963,0.9804790019989014,0.09559199959039688,0.3387760519981384,-0.06838531792163849
1780525511846255900,0.494255859375,0.1773969978094101,0.012756000272929668,-0.1886877566576004,0.9791719913482666,0.0979200005531311,0.3527960181236267,-0.059757623821496964
1780525511856357000,0.504357177734375,0.18445199728012085,0.0072189997881650925,-0.19003413617610931,0.9779350161552429,0.09781699627637863,0.36805954575538635,-0.050225622951984406
1780525511866428000,0.514427978515625,0.1909569948911667,0.0063680000603199005,-0.18943507969379425,0.9767209887504578,0.09752199798822403,0.3814225196838379,-0.04970499873161316
1780525511886600200,0.53460009765625,0.20212900638580322,0.014121999964118004,-0.1875239610671997,0.9743009805679321,0.09838499873876572,0.4027814567089081,-0.06734196841716766
1780525511896701400,0.544701416015625,0.20640499889850616,0.01939699985086918,-0.1820610761642456,0.9734699726104736,0.09682700037956238,0.41076433658599854,-0.07781445235013962
1780525511906772200,0.554772216796875,0.20976799726486206,0.020194999873638153,-0.1865309327840805,0.9724760055541992,0.09939300268888474,0.41731277108192444,-0.08106600493192673
1780525511916843000,0.564843017578125,0.21087999641895294,0.017772000283002853,-0.19063766300678253,0.9721140265464783,0.10102500021457672,0.41984981298446655,-0.07723788917064667
1780525511926944300,0.5749443359375,0.21233800053596497,0.011952999979257584,-0.19564828276634216,0.9717400074005127,0.1024169996380806,0.42370715737342834,-0.06677407026290894
1780525511937015000,0.58501513671875,0.21284200251102448,0.004813999868929386,-0.20946985483169556,0.9710919857025146,0.10795699805021286,0.42571380734443665,-0.05533347651362419
1780525511947116500,0.595116455078125,0.21268799901008606,0.00009500000305706635,-0.21236392855644226,0.9710850119590759,0.1084280014038086,0.4262939393520355,-0.0463237427175045
1780525511957156600,0.605156494140625,0.21182499825954437,-0.003123000031337142,-0.21502234041690826,0.9711959958076477,0.10907900333404541,0.425153911113739,-0.04015602171421051
1780525511977329000,0.625328857421875,0.2087869942188263,-0.00672700023278594,-0.2195606529712677,0.9716669917106628,0.11056900024414062,0.41966405510902405,-0.033103976398706436
1780525512007541200,0.655541259765625,0.20535700023174286,-0.005758000072091818,-0.22796960175037384,0.9718919992446899,0.11497599631547928,0.4123396575450897,-0.03603774309158325
1780525512027682800,0.675682861328125,0.2178719937801361,-0.0017359999474138021,-0.23443564772605896,0.9686470031738281,0.11937399953603745,0.4367508888244629,-0.04867257550358772
1780525512037845200,0.68584521484375,0.22415100038051605,-0.002698000054806471,-0.23937255144119263,0.9669049978256226,0.12182900309562683,0.4496535360813141,-0.04941888153553009
1780525512047885600,0.695885498046875,0.22614699602127075,-0.0053400001488626,-0.24283058941364288,0.9662749767303467,0.12304399907588959,0.45426908135414124,-0.04534778743982315
1780525512057956400,0.705956298828125,0.22295400500297546,-0.008317000232636929,-0.24702861905097961,0.9668170213699341,0.12444200366735458,0.448393315076828,-0.03941785544157028
1780525512068027100,0.716027099609375,0.21508100628852844,-0.008922000415623188,-0.25093233585357666,0.9683740139007568,0.12613900005817413,0.4324486255645752,-0.03698897361755371
1780525512098239500,0.746239501953125,0.1883009970188141,-0.005584000144153833,-0.2574002742767334,0.9735100269317627,0.1295730024576187,0.3772205710411072,-0.03793438896536827
1780525512108279800,0.75627978515625,0.17797400057315826,-0.0030070000793784857,-0.260044664144516,0.9752489924430847,0.1311659961938858,0.35566845536231995,-0.040834471583366394
1780525512118350600,0.7663505859375,0.16755500435829163,-0.0008079999824985862,-0.2623545825481415,0.9769200086593628,0.13248099386692047,0.33406975865364075,-0.042830098420381546
1780525512128451800,0.776451904296875,0.15710599720478058,0.0029170000925660133,-0.2629989683628082,0.9785590171813965,0.1331550031900406,0.31208693981170654,-0.04756574705243111
1780525512138492200,0.7864921875,0.14787599444389343,0.009127999655902386,-0.26176369190216064,0.9799519777297974,0.133200004696846,0.29199543595314026,-0.05731554329395294
