time,seconds_elapsed,y,z,x
1780525511307285000,-0.044715087890625,-2.054224967956543,9.545681953430176,-3.0334534645080566
1780525511397983200,0.045983154296875,-1.86508309841156,9.864110946655273,-2.5929205417633057
1780525511408054000,0.056053955078125,-1.5849615335464478,9.907206535339355,-2.3343467712402344
1780525511428134400,0.076134521484375,-0.38067805767059326,9.57201862335205,-1.920149803161621
1780525511438174700,0.0861748046875,0.24660277366638184,9.334992408752441,-1.867477297782898
1780525511483463000,0.131462890625,-0.6871358752250671,10.072406768798828,-1.5275006294250488
1780525511523807200,0.17180712890625,-0.17238251864910126,10.448296546936035,-1.3215993642807007
1780525511533908500,0.181908447265625,0.47884035110473633,10.261548042297363,-1.5275006294250488
1780525511604434400,0.252434326171875,-0.7661445140838623,10.69489860534668,-1.139639973640442
1780525511614536000,0.262535888671875,-0.4405331015586853,10.6709566116333,-1.4173674583435059
1780525511634708000,0.2827080078125,0.38307225704193115,10.278307914733887,-2.322375535964966
1780525511644778800,0.29277880859375,0.5027823448181152,10.096348762512207,-2.5019407272338867
1780525511654849500,0.302849609375,0.13168109953403473,10.005369186401367,-2.0805611610412598
1780525511685092600,0.333092529296875,0.727837324142456,10.029311180114746,-2.1068975925445557
1780525511695193900,0.34319384765625,0.8331822156906128,9.93593692779541,-2.0829553604125977
1780525511705234200,0.353234130859375,0.5746083855628967,10.32858657836914,-2.2625205516815186
1780525511715335400,0.36333544921875,-0.14844051003456116,10.685321807861328,-2.518700122833252
1780525511725436700,0.373436767578125,-0.8355764150619507,11.018115997314453,-2.7126305103302
1780525511735507500,0.383507568359375,-0.9911994934082031,10.970232009887695,-2.779668092727661
1780525511745578200,0.393578125,-0.7015010714530945,10.587160110473633,-2.942473888397217
1780525511755649000,0.40364892578125,0.014365210197865963,10.347740173339844,-2.935291290283203
1780525511785892000,0.43389208984375,2.6024973392486572,8.899248123168945,-3.1076738834381104
1780525511816104400,0.4641044921875,-0.13168109953403473,8.724471092224121,-3.957615375518799
1780525511826144800,0.474144775390625,-1.0462661981582642,8.7484130859375,-4.261679172515869
1780525511836154600,0.484154541015625,-1.1228805780410767,8.53293514251709,-4.458003520965576
1780525511846255900,0.494255859375,-0.42856210470199585,8.35336971282959,-4.3622355461120605
1780525511856357000,0.504357177734375,1.1635819673538208,8.219294548034668,-4.220977783203125
1780525511866428000,0.514427978515625,2.5258827209472656,8.111555099487305,-3.974374771118164
1780525511876498700,0.524498779296875,2.7461493015289307,8.370129585266113,-4.084507942199707
1780525511886600200,0.53460009765625,1.7717092037200928,8.461109161376953,-4.132391929626465
1780525511896701400,0.544701416015625,0.363918662071228,8.853757858276367,-4.584896087646484
1780525511906772200,0.554772216796875,-0.8307880163192749,8.652645111083984,-4.247313976287842
1780525511916843000,0.564843017578125,-1.434126853942871,8.583212852478027,-4.2090067863464355
1780525511926944300,0.5749443359375,-1.3934253454208374,8.178592681884766,-3.7229835987091064
1780525511937015000,0.58501513671875,-0.849941611289978,7.85537576675415,-3.533841609954834
1780525511947116500,0.595116455078125,-0.22744916379451752,7.8098859786987305,-3.3470940589904785
1780525511957156600,0.605156494140625,0.040701430290937424,7.979874134063721,-3.308786630630493
1780525511967258000,0.615258056640625,0.10534487664699554,7.838616371154785,-3.667917013168335
1780525512007541200,0.655541259765625,1.4389152526855469,8.559270858764648,-5.932831764221191
1780525512017612000,0.665612060546875,1.1516109704971313,9.275136947631836,-6.670246124267578
