"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.677875000E-3,-9.443277866E-2,5.649351329E-2,-1.282707453E-1
2.372087500E-2,-1.096786708E-1,-2.044911087E-1,-2.395785414E-3
4.376487500E-2,-5.829998106E-2,-1.857688576E-1,5.691328272E-2
6.380787500E-2,4.943461344E-2,-2.303326316E-2,4.476797953E-2
8.385187500E-2,1.157735884E-1,9.202907234E-2,1.457379758E-2
1.038948750E-1,1.393111795E-1,1.467081904E-1,-3.289009444E-3
1.239388750E-1,1.205381006E-1,1.227499023E-1,-2.317159437E-3
1.439818750E-1,1.075950563E-1,8.926967531E-2,8.562323637E-3
1.640258750E-1,7.752183080E-2,3.681485727E-2,2.232545614E-2
1.834425000E-1,5.117191002E-2,7.771944627E-3,2.522414736E-2
2.034865000E-1,4.048683867E-2,-7.283270825E-3,2.783375792E-2
2.235295000E-1,8.246124536E-2,-2.315873839E-2,1.593207195E-2
2.435735000E-1,4.713167250E-2,2.311822399E-2,9.057944268E-2
2.636165000E-1,6.496028602E-2,-2.509907447E-2,8.041208982E-2
2.836605000E-1,7.707078010E-2,-1.611157507E-2,6.046979129E-2
3.037035000E-1,7.801961154E-2,-1.023721229E-2,5.038397387E-2
3.237475000E-1,1.750719547E-1,-1.303470284E-1,-1.874380279E-3
3.437905000E-1,2.745519280E-1,-3.299893439E-1,-1.873113513E-1
3.638345000E-1,2.965824604E-1,-6.973910332E-1,-3.436283767E-1
3.838775000E-1,4.028809369E-1,-9.692980051E-1,-4.588543475E-1
4.039215000E-1,6.593719721E-1,-1.243946552E0,-1.011831045E0
4.239645000E-1,9.588491321E-1,-1.511843681E0,-2.353559494E0
4.440085000E-1,1.031623006E0,-1.447381020E0,-4.221913815E0
4.640515000E-1,9.046161771E-1,-1.449136853E0,-5.755290985E0
4.840955000E-1,5.171483755E-1,-2.400935650E0,-5.607169628E0
5.041385000E-1,1.528957784E-1,-1.987175345E0,-5.110781670E0
5.241825000E-1,6.257423759E-2,-8.765813112E-1,-5.303442478E0
5.442255000E-1,-6.170966029E-1,4.698449969E-1,-7.193003178E0
5.642695000E-1,-1.574648023E0,3.831013680E0,-3.270248413E0
5.843125000E-1,-9.638482928E-1,4.398228645E0,-4.089031219E-1
6.043565000E-1,-2.435990721E-1,3.177369595E0,4.536381960E-1
6.243995000E-1,3.655326068E-1,1.031057477E0,-7.537040114E-2
6.444435000E-1,5.080487132E-1,-1.013919115E0,-8.092814684E-1
6.644865000E-1,-1.305990517E-1,-1.525552988E0,-4.328601360E-1
6.845305000E-1,-5.197034478E-1,-9.142757058E-1,1.292890012E-1
7.045735000E-1,-2.229364365E-1,4.051914513E-1,2.360684797E-2
7.246175000E-1,1.852716506E-1,1.117945313E0,-5.307721719E-2
7.446605000E-1,1.857173741E-1,6.893315315E-1,7.666234672E-2
7.647045000E-1,1.525716111E-2,2.871099859E-4,5.322059989E-2
7.847475000E-1,-3.750850633E-2,-1.672299504E-1,5.869558826E-2
8.047915000E-1,4.236060753E-2,1.258886755E-1,8.715080470E-2
