"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.424874998E-3,5.016069031E0,7.987390137E0,9.327104187E-1
2.246787500E-2,4.404889984E0,8.267906799E0,7.191046143E-1
4.251187500E-2,4.352349243E0,8.338859253E0,1.598076782E0
6.255487500E-2,4.756059723E0,8.465046844E0,2.093696136E0
8.259887500E-2,5.044360199E0,8.389603729E0,2.004781036E0
1.026418750E-1,5.178032227E0,8.294401703E0,1.640738068E0
1.226858750E-1,4.992867279E0,8.387957153E0,1.416654053E0
1.427288750E-1,4.886288910E0,8.473579102E0,1.462458801E0
1.627728750E-1,4.805457001E0,8.439749451E0,1.302591248E0
1.834425000E-1,4.848417664E0,8.347092133E0,1.427132263E0
2.034865000E-1,4.952002258E0,8.225245514E0,1.480421448E0
2.235295000E-1,5.054539032E0,8.062084808E0,1.645228729E0
2.435735000E-1,4.611310730E0,8.373587036E0,1.263073425E0
2.636165000E-1,4.866829376E0,8.632997589E0,1.429826660E0
2.836605000E-1,4.955594788E0,8.544381866E0,1.554816742E0
3.037035000E-1,5.113516388E0,8.193511505E0,1.521585846E0
3.237475000E-1,5.274731140E0,7.727081451E0,1.728455658E0
3.437905000E-1,5.692063293E0,7.141050110E0,1.672621765E0
3.638345000E-1,5.804030457E0,6.612798615E0,1.009201355E0
3.838775000E-1,5.511239319E0,7.025789795E0,1.060095520E0
4.039215000E-1,6.472091217E0,6.257437592E0,1.318458252E0
4.239645000E-1,8.488997040E0,5.334756317E0,1.426832886E0
4.440085000E-1,9.826166382E0,4.433630219E0,7.996371460E-1
4.640515000E-1,6.766977997E0,5.385351105E0,8.213420105E-1
4.840955000E-1,6.888674927E-1,1.123563538E0,-4.751119995E-1
5.041385000E-1,-6.074368286E-1,-1.073268127E-1,-2.353106689E-1
5.241825000E-1,3.306623840E-1,4.454137573E0,3.932322693E-1
5.442255000E-1,3.771107941E0,2.822829895E1,-3.496129761E0
5.642695000E-1,-1.638088577E1,2.714589981E1,-1.808239746E0
5.843125000E-1,-1.028421387E1,6.922504578E0,3.460054779E0
6.043565000E-1,-5.020260315E0,4.032165070E0,1.996099091E0
6.243995000E-1,-2.487078094E0,7.084168396E0,-5.303471375E-1
6.444435000E-1,-3.069367218E0,9.454638977E0,-2.314786377E0
6.644865000E-1,-5.932014313E0,9.133856049E0,-3.003204803E0
6.845305000E-1,-5.960455170E0,8.687484283E0,-1.367256775E0
7.045735000E-1,-3.606001282E0,9.170230408E0,1.970951385E0
7.246175000E-1,-2.553240509E0,9.478738861E0,1.842069397E0
7.446605000E-1,-2.679278412E0,9.290729828E0,-3.055146790E-1
7.647045000E-1,-2.248773651E0,9.511670380E0,-1.156045990E0
7.847475000E-1,-2.389031982E0,9.416019287E0,-8.669970703E-1
8.047915000E-1,-2.891537018E0,9.359287262E0,-2.254312134E-1
8.248345000E-1,-2.847678223E0,9.332942047E0,-9.145980835E-2
8.448785000E-1,-2.844834137E0,9.282047882E0,-4.281097412E-1
8.649215000E-1,-2.932102661E0,9.398505707E0,-5.873785400E-1
8.849655000E-1,-3.090772705E0,9.398206329E0,-5.786965942E-1
9.050085000E-1,-3.131038971E0,9.344168701E0,-6.409671021E-1
9.250525000E-1,-3.103945312E0,9.326505432E0,-7.737409973E-1
