time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1780527295377233400,3.9032333984375,-0.118293859064579,0.9762952327728271,0.2142899930477142,-0.0777309983968734,0.5536444187164307,-0.4646160006523132,0.8556680083274841
1780527295387304200,3.91330419921875,-0.1219977661967277,0.969899356365204,0.2166289985179901,-0.0767040029168129,0.5597739219665527,-0.4620899856090545,0.8565390110015869
1780527295397405400,3.923405517578125,-0.1272986084222793,0.9610157012939452,0.2201489955186844,-0.0753270015120506,0.5689488053321838,-0.4585840106010437,0.8576480150222778
1780527295407476200,3.933476318359375,-0.1329242885112762,0.9527876377105712,0.2239300012588501,-0.0740559995174408,0.5789794325828552,-0.455374002456665,0.8584889769554138
1780527295417577500,3.943577392578125,-0.1368611752986908,0.9465818405151368,0.227169007062912,-0.0733589977025985,0.5872424840927124,-0.4529039859771728,0.859004020690918
1780527295427648500,3.9536484375,-0.1385453045368194,0.941555678844452,0.230004996061325,-0.0733499974012374,0.5936147570610046,-0.450749009847641,0.8593840003013611
1780527295437749800,3.963749755859375,-0.1392699629068374,0.9366320371627808,0.2332859933376312,-0.0738750025629997,0.6005290150642395,-0.4485079944133758,0.8596270084381104
1780527295447820500,3.973820556640625,-0.1441890001296997,0.93207585811615,0.2380540072917938,-0.0739109963178634,0.6131555438041687,-0.4467059969902038,0.8592560291290283
1780527295457891300,3.983891357421875,-0.1398881375789642,0.9333407282829284,0.239656001329422,-0.0763460025191307,0.6149372458457947,-0.4466570019721985,0.8586220145225525
1780527295467992600,3.99399267578125,-0.1282526105642318,0.9375377893447876,0.23853300511837,-0.0802339985966682,0.6072025895118713,-0.4473319947719574,0.8582289814949036
1780527295548589600,4.074589599609375,0.0353268906474113,0.9984736442565918,0.2122129946947097,-0.1263200044631958,0.4690533578395843,-0.4619739949703216,0.8518139719963074
1780527295578863000,4.104863037109375,0.1260228753089904,1.023752212524414,0.1954430043697357,-0.1466919928789138,0.3819533884525299,-0.4695340096950531,0.8484219908714294
1780527295599035100,4.12503515625,0.1877748370170593,1.039283275604248,0.1845840066671371,-0.159630998969078,0.3222387731075287,-0.4749250113964081,0.8455129861831665
1780527295609136400,4.135136474609375,0.2185212075710296,1.0460740327835083,0.1794700026512146,-0.1658670008182525,0.2927111089229584,-0.4774509966373443,0.8439890146255493
1780527295629308400,4.155308349609375,0.2805454730987549,1.053932785987854,0.170196995139122,-0.1784110069274902,0.2350877672433853,-0.4803659915924072,0.8416950106620789
1780527295639410000,4.165409912109375,0.3086274862289428,1.0571556091308594,0.1660840064287185,-0.1839749962091446,0.2089756727218628,-0.4817529916763305,0.8405249714851379
1780527295689763800,4.215763916015625,0.4401473104953766,1.0802314281463623,0.1444270014762878,-0.2064249962568283,0.0770868733525276,-0.4942460060119629,0.8320149779319763
1780527295780553700,4.3065537109375,0.5682334303855896,1.1024919748306274,0.1145439967513084,-0.2188339978456497,-0.0786666497588157,-0.5117539763450623,0.822858989238739
1780527295790624500,4.31662451171875,0.6512596011161804,1.1048823595046997,0.0950559973716735,-0.2267500013113021,-0.1791517287492752,-0.5195580124855042,0.8182950019836426
1780527295800664800,4.326664794921875,0.712781548500061,1.1045442819595337,0.0794799998402595,-0.2316959947347641,-0.2565303742885589,-0.5256119966506958,0.8146970272064209
1780527295810766000,4.33676611328125,0.7648961544036865,1.0942704677581787,0.063800998032093,-0.2366829961538314,-0.3240325152873993,-0.5277479887008667,0.813260018825531
1780527295820867300,4.346867431640625,0.7922249436378479,1.0904539823532104,0.0523229986429214,-0.236734002828598,-0.3681880533695221,-0.5307599902153015,0.8121029734611511
1780527295830968600,4.356968505859375,0.8027003407478333,1.0939055681228638,0.0458870008587837,-0.2338570058345794,-0.3926983475685119,-0.534654974937439,0.8107699751853943
1780527295841009000,4.3670087890625,0.7873697280883789,1.1138458251953125,0.0476009994745254,-0.2252639979124069,-0.3885475397109985,-0.5418230295181274,0.8083419799804688
