"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.705416667E-3,4.476141815E0,8.306676178E0,2.536475372E0
1.833558334E-2,4.409979401E0,8.401728516E0,2.975811768E0
3.837758333E-2,4.491559753E0,8.415350189E0,2.652184753E0
5.841858334E-2,4.554279327E0,8.454568634E0,2.917582855E0
7.846058333E-2,4.575086060E0,8.367599487E0,2.853067017E0
9.850158334E-2,4.490212555E0,8.242609406E0,2.745740204E0
1.185435833E-1,4.388274536E0,8.260422363E0,2.633623352E0
1.385845833E-1,4.349205780E0,8.313112793E0,2.633473663E0
1.586265833E-1,4.372557220E0,8.419092407E0,2.583477631E0
1.786675833E-1,4.480482788E0,8.435408478E0,2.499202881E0
1.987095833E-1,4.542004852E0,8.504414978E0,2.525997162E0
2.187515833E-1,4.482578430E0,8.500672760E0,2.532284088E0
2.387925833E-1,4.466112671E0,8.486003265E0,2.766247559E0
2.588345833E-1,4.489164734E0,8.329279175E0,2.520009613E0
2.788755833E-1,4.499044189E0,8.209827576E0,2.427052917E0
2.989175833E-1,4.396507416E0,8.181686096E0,2.606080627E0
3.189585833E-1,4.295617218E0,8.047714691E0,2.427052917E0
3.390005833E-1,4.195325775E0,7.580087128E0,2.363734589E0
3.590415833E-1,4.241130524E0,7.281757507E0,2.235002289E0
3.790835833E-1,4.536765747E0,7.154971161E0,2.259401550E0
3.991245833E-1,4.590653687E0,6.857240295E0,1.953886871E0
4.191665833E-1,4.579127655E0,6.761888580E0,2.077380066E0
4.392075833E-1,4.735702057E0,7.410489807E0,2.241438904E0
4.592495833E-1,5.494623871E0,8.094417572E0,2.694097595E0
4.792905833E-1,5.618416443E0,8.062833252E0,3.371888123E0
4.993325833E-1,5.070555725E0,8.429570618E0,2.395318909E0
5.193739583E-1,4.788991241E0,8.126301270E0,2.611170044E0
5.394159583E-1,4.524491272E0,7.975115662E0,1.778152313E0
5.594569583E-1,4.534370728E0,7.545808411E0,1.503174133E0
5.794989583E-1,5.091212769E0,8.729247437E0,7.420069885E-1
5.995399583E-1,5.369035034E0,9.351503448E0,1.772164764E0
6.195819583E-1,5.850134583E0,9.624086609E0,2.085014191E0
6.396229583E-1,5.800437927E0,9.545649719E0,2.608475647E0
6.596649583E-1,5.084776154E0,9.077872467E0,3.180885315E0
6.797059583E-1,4.756957855E0,8.634494476E0,2.679877167E0
6.997479583E-1,5.272785187E0,8.142168274E0,1.466949463E0
7.197889583E-1,5.559439087E0,8.087382202E0,2.387834473E0
7.398309583E-1,5.022206268E0,8.040978699E0,2.079775085E0
7.598719583E-1,3.833079071E0,8.690927124E0,1.729952545E0
7.799139583E-1,4.404889984E0,8.228838043E0,2.538870392E0
7.999549583E-1,4.744384003E0,8.240962830E0,3.009342041E0
8.199969583E-1,4.402644653E0,8.138725433E0,2.297572174E0
8.400379583E-1,4.836891632E0,7.533533936E0,1.894610138E0
8.600799583E-1,5.129533081E0,8.282875671E0,1.599423981E0
8.801209583E-1,5.488935699E0,8.133935394E0,2.065854034E0
9.001629583E-1,7.869585114E0,7.470814362E0,2.466870117E0
9.202039583E-1,8.262967072E0,7.385940857E0,2.128723297E0
9.402459583E-1,8.685688019E0,6.341113586E0,4.154011688E0
9.602869583E-1,3.215912476E0,6.437812500E0,2.233954468E0
9.803289583E-1,-4.601431274E-1,4.492308197E0,1.434017944E0
1.000369958E0,-1.042731628E0,2.309846649E0,1.670975189E0
1.020411958E0,5.590873718E-1,2.802172852E0,1.119671631E-1
1.040452958E0,6.857240295E-1,3.040327606E0,-8.964857483E-1
1.060494958E0,6.298901367E-1,3.636687469E0,6.435118103E-1
1.080535958E0,4.137845306E0,3.008668442E1,2.653981018E-1
1.100577958E0,-1.102756805E1,3.195854187E1,1.453028412E0
1.120618958E0,-1.977373032E1,5.806425476E0,3.209326172E-1
1.140660958E0,-5.874234467E0,2.503992920E0,1.011147308E0
1.160701958E0,-1.023870850E0,5.274132385E0,2.222428436E0
1.180743958E0,-9.493258667E-1,1.056383240E1,2.571053467E0
1.200784958E0,-1.676663361E0,1.187615341E1,1.457968140E0
1.220826958E0,-1.304088135E0,9.394314423E0,3.435356140E-1
1.240867958E0,-5.783972168E-1,8.835825806E0,5.236111450E-1
1.260908958E0,-1.974992981E0,9.277407532E0,1.038240967E0
1.280950958E0,-2.447560272E0,9.126670990E0,1.489851837E0
1.300991958E0,-2.090253296E0,9.053622894E0,1.618284760E0
1.321033958E0,-1.877096558E0,9.542805634E0,1.657503204E0
1.341074958E0,-1.845212860E0,9.772877197E0,1.570234680E0
1.361116958E0,-1.889221344E0,9.767338715E0,1.184636536E0
1.381157958E0,-1.816772003E0,9.645791473E0,7.840695190E-1
1.401199958E0,-1.815125427E0,9.399403839E0,7.192543030E-1
1.421240958E0,-2.097588043E0,9.462871857E0,7.963439941E-1
1.441282958E0,-1.638941803E0,9.216184845E0,1.046024780E0
1.461323958E0,-1.848356323E0,9.333091736E0,1.227148132E0
1.481365958E0,-1.935175781E0,9.557924194E0,1.158441010E0
1.501406958E0,-2.001188507E0,9.666598206E0,8.678952026E-1
1.521448625E0,-2.055824890E0,9.825118561E0,9.554631042E-1
1.541489625E0,-2.036065979E0,9.859247589E0,1.238374786E0
1.561531625E0,-1.738634491E0,9.688153381E0,1.239572296E0
1.581572625E0,-1.510359192E0,9.567803650E0,1.091230774E0
1.601614625E0,-1.555265808E0,9.706565094E0,9.355545044E-1
1.621655625E0,-1.630409546E0,9.696386261E0,8.246351624E-1
1.641697625E0,-1.703906708E0,9.609267426E0,8.641529846E-1
1.661738625E0,-1.673669586E0,9.531429291E0,1.060694275E0
1.681780625E0,-1.615141296E0,9.558223572E0,9.469308472E-1
1.701821625E0,-1.578916626E0,9.602381744E0,8.101153564E-1
1.721862625E0,-1.500180359E0,9.560019836E0,5.872288513E-1
1.741904625E0,-1.506766663E0,9.714648285E0,3.767665100E-1
1.761945625E0,-1.645528107E0,9.722432098E0,2.071691895E-1
1.781987625E0,-1.608854370E0,9.584419098E0,3.014730835E-1
1.802028625E0,-1.429976349E0,9.556427307E0,5.246589661E-1
1.822070625E0,-1.366208954E0,9.604477386E0,7.873626709E-1
1.842111625E0,-1.387913818E0,9.642947388E0,6.953041077E-1
1.862153625E0,-1.411414948E0,9.671537933E0,5.167254639E-1
1.882194625E0,-1.329984283E0,9.750723267E0,4.860392761E-1
1.902236625E0,-1.088536377E0,9.743388519E0,2.656974792E-1
1.922277625E0,-1.001118164E0,9.661508789E0,-2.535726929E-1
1.942319625E0,-1.053359528E0,9.692943420E0,-4.303550720E-1
1.962360625E0,-1.312321014E0,9.647587738E0,-3.333567810E-1
1.982402625E0,-1.645378418E0,9.577832794E0,7.484436035E-3
2.002443625E0,-1.775607605E0,9.571246490E0,2.219883728E-1
2.022484625E0,-1.709744568E0,9.599387970E0,-5.718109131E-2
2.042526625E0,-1.557062073E0,9.708511047E0,-2.116598511E-1
2.062567625E0,-1.531016235E0,9.743089142E0,-2.778222656E-1
2.082609625E0,-1.553619232E0,9.748028870E0,-2.282752991E-1
2.102650625E0,-1.359772339E0,9.704170074E0,-1.157093811E-1
2.122692625E0,-1.140777740E0,9.729018402E0,-2.236349487E-1
2.142733625E0,-1.109193420E0,9.740544434E0,-3.168910217E-1
2.162775625E0,-1.174008636E0,9.745035095E0,-3.191363525E-1
2.182816625E0,-1.318757629E0,9.674831085E0,-3.598516846E-1
2.202858625E0,-1.480271759E0,9.639803925E0,-2.850073242E-1
2.222899625E0,-1.415157166E0,9.678273926E0,-2.228865051E-1
2.242941625E0,-1.344055023E0,9.710606689E0,-3.046165466E-1
2.262982625E0,-1.251846771E0,9.623487854E0,-3.303630066E-1
2.283023625E0,-1.242566071E0,9.652527466E0,-6.048921204E-1
2.303065625E0,-1.280137939E0,9.687854004E0,-4.718188477E-1
2.323106625E0,-1.204994202E0,9.666747894E0,-3.299139404E-1
2.343148625E0,-1.202449493E0,9.798623657E0,-4.942721558E-1
2.363189625E0,-1.172661438E0,9.923613739E0,-3.739224243E-1
2.383231625E0,-1.133442993E0,9.792336731E0,-4.510121155E-1
2.403272625E0,-1.166973267E0,9.799521790E0,-7.259902954E-1
2.423314625E0,-1.372046814E0,9.780062256E0,-8.015830994E-1
2.443355625E0,-1.360371094E0,9.533225555E0,-5.066963196E-1
2.463396625E0,-1.302740936E0,9.547146606E0,-6.017486572E-1
2.483438625E0,-1.267414398E0,9.680519257E0,-4.728666687E-1
2.503479625E0,-1.186732178E0,9.565258942E0,-7.441026306E-1
2.523524875E0,-1.135388947E0,9.556726685E0,-1.137783966E0
2.543565875E0,-1.304237823E0,9.718390503E0,-8.446934509E-1
2.563607875E0,-1.396895142E0,9.757908325E0,-6.667135620E-1
2.583648875E0,-1.523082733E0,9.685458984E0,-5.565426636E-1
2.603690875E0,-1.491498413E0,9.654323730E0,-7.297325134E-1
2.623731875E0,-1.373094635E0,9.652377777E0,-8.613088989E-1
2.643772875E0,-1.348994751E0,9.752369843E0,-6.706054688E-1
2.663814875E0,-1.241817627E0,9.713750153E0,-4.670288086E-1
2.683855875E0,-1.193168793E0,9.705517273E0,-5.783972168E-1
2.703897875E0,-1.095122681E0,9.654024353E0,-6.821315002E-1
2.723938875E0,-1.034049683E0,9.652527466E0,-7.917036438E-1
