time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1781030597971328300,0.485328369140625,-0.12096399813890457,0.03344399854540825,-0.15402500331401825,0.9800630211830139,0.029761839658021927,0.31519246101379395,0.24087685346603394
1781030597981091300,0.49509130859375,-0.12720200419425964,0.031096000224351883,-0.14159700274467468,0.9812250137329102,0.026092585176229477,0.2898285984992981,0.2540256977081299
1781030598000616200,0.5146162109375,-0.13422900438308716,0.02794099971652031,-0.12647399306297302,0.9824479818344116,0.02167207933962345,0.25889158248901367,0.2687508165836334
1781030598020138000,0.534137939453125,-0.1407729983329773,0.02426300011575222,-0.11126600205898285,0.9834700226783752,0.016832411289215088,0.22764581441879272,0.28242215514183044
1781030598039662600,0.55366259765625,-0.14701199531555176,0.020080000162124634,-0.09602099657058716,0.9842579960823059,0.011516476050019264,0.19617880880832672,0.2954009175300598
1781030598059188700,0.573188720703125,-0.15283000469207764,0.015362000092864037,-0.08080200105905533,0.9848229885101318,0.005635956302285194,0.16458898782730103,0.30744901299476624
1781030598078720800,0.592720703125,-0.15815000236034393,0.010114000178873539,-0.06563500314950943,0.9851790070533752,-0.0008395548211410642,0.13291451334953308,0.318398118019104
1781030598098252300,0.612252197265625,-0.1630769968032837,0.004406000021845102,-0.05044199898838997,0.9853129982948303,-0.007809166330844164,0.10101103037595749,0.3284364938735962
1781030598117778700,0.63177880859375,-0.16774199903011322,-0.0016820000018924475,-0.035124000161886215,0.9852030277252197,-0.015134038403630257,0.06869827955961227,0.3378080129623413
1781030598137303000,0.651302978515625,-0.1722709983587265,-0.00812199991196394,-0.01964000053703785,0.9848200082778931,-0.02278086170554161,0.035893067717552185,0.346757173538208
1781030598156823000,0.670822998046875,-0.17670300602912903,-0.014833999797701836,-0.003984999842941761,0.9841439723968506,-0.030610792338848114,0.0026012060698121786,0.35535353422164917
1781030598176341500,0.690341552734375,-0.18110500276088715,-0.021776000037789345,0.01182399969547987,0.9831510186195374,-0.038563668727874756,-0.03114207461476326,0.3637321889400482
1781030598195861500,0.709861572265625,-0.18533800542354584,-0.028912000358104706,0.027744999155402184,0.9818570017814636,-0.04660649970173836,-0.06524650752544403,0.37161344289779663
1781030598215387600,0.7293876953125,-0.1894579976797104,-0.03619899973273277,0.04372499883174896,0.9802460074424744,-0.05469799041748047,-0.09960350394248962,0.3791162967681885
1781030598234914800,0.748914794921875,-0.1934719979763031,-0.043609000742435455,0.05972300097346306,0.9783139824867249,-0.0628223568201065,-0.1341317743062973,0.3862611949443817
1781030598254438100,0.768438232421875,-0.19729499518871307,-0.05111199989914894,0.07570599764585495,0.976078987121582,-0.07097283005714417,-0.16875824332237244,0.39288023114204407
1781030598273967400,0.78796728515625,-0.20079199969768524,-0.05866999924182892,0.09165500104427338,0.9735699892044067,-0.07914435863494873,-0.20342618227005005,0.3986997902393341
1781030598293492500,0.807492431640625,-0.2040890008211136,-0.06626299768686295,0.10753799974918365,0.9707679748535156,-0.0873284637928009,-0.23807872831821442,0.40398141741752625
1781030598313012700,0.8270126953125,-0.20751599967479706,-0.07389800250530243,0.12326899915933609,0.967615008354187,-0.09551554173231125,-0.2725870907306671,0.4094123840332031
1781030598332536300,0.846536376953125,-0.21106800436973572,-0.08157200366258621,0.13877099752426147,0.9641249775886536,-0.10373236984014511,-0.30681049823760986,0.41498932242393494
1781030598352054500,0.866054443359375,-0.21467000246047974,-0.08926399797201157,0.15401600301265717,0.9603260159492493,-0.11197610199451447,-0.3406881093978882,0.4205646812915802
1781030598371567600,0.885567626953125,-0.21815699338912964,-0.09696900099515915,0.1690180003643036,0.9562609791755676,-0.1203070804476738,-0.3742339313030243,0.4257878363132477
1781030598391086800,0.9050869140625,-0.22154399752616882,-0.10468500107526779,0.1837649941444397,0.9519389867782593,-0.128748819231987,-0.4074297547340393,0.4306846261024475
1781030598410609700,0.924609619140625,-0.22480100393295288,-0.11235199868679047,0.19816899299621582,0.9474009871482849,-0.13725465536117554,-0.44007208943367004,0.4352015554904938
1781030598430133200,0.94413330078125,-0.2277660071849823,-0.11985799670219421,0.21207299828529358,0.9427520036697388,-0.14576910436153412,-0.4717700183391571,0.4390130341053009
1781030598449659100,0.9636591796875,-0.2303670048713684,-0.12709300220012665,0.22527100145816803,0.9380990266799927,-0.15422780811786652,-0.5020334720611572,0.4419836699962616
1781030598469180200,0.98318017578125,-0.23254099488258362,-0.1339610069990158,0.23755000531673431,0.9335669875144958,-0.16259656846523285,-0.5303561091423035,0.4439932703971863
1781030598488697300,1.002697265625,-0.23362399637699127,-0.13946999609470367,0.24632400274276733,0.9302099943161011,-0.17026646435260773,-0.5508752465248108,0.44389572739601135
1781030598508214800,1.02221484375,-0.23382799327373505,-0.14367499947547913,0.2516250014305115,0.9280980229377747,-0.1772078573703766,-0.5636271238327026,0.44218456745147705
1781030598527734300,1.041734375,-0.23382799327373505,-0.14367499947547913,0.2516250014305115,0.9280980229377747,-0.1772078573703766,-0.5636271238327026,0.44218456745147705
1781030598547253000,1.0612529296875,-0.23176300525665283,-0.14847399294376373,0.2518709897994995,0.9277939796447754,-0.18920695781707764,-0.5659173130989075,0.43441593647003174
1781030598566774300,1.080774169921875,-0.22938400506973267,-0.1491910070180893,0.24699099361896515,0.9295799732208252,-0.19435198605060577,-0.5558197498321533,0.42824655771255493
1781030598586299400,1.10029931640625,-0.22624100744724274,-0.14888300001621246,0.23891699314117432,0.9325050115585327,-0.19883674383163452,-0.5386171936988831,0.42098432779312134
1781030598605819600,1.119819580078125,-0.2231529951095581,-0.148485004901886,0.23012599349021912,0.9355189800262451,-0.20317710936069489,-0.5199586153030396,0.41409748792648315
1781030598625337000,1.139337158203125,-0.2200309932231903,-0.14797599613666534,0.2208160012960434,0.9385780096054077,-0.20730121433734894,-0.5002269148826599,0.4074074327945709
1781030598644856300,1.158856201171875,-0.2200309932231903,-0.14797599613666534,0.2208160012960434,0.9385780096054077,-0.20730121433734894,-0.5002269148826599,0.4074074327945709
1781030598664379600,1.178379638671875,-0.2200309932231903,-0.14797599613666534,0.2208160012960434,0.9385780096054077,-0.20730121433734894,-0.5002269148826599,0.4074074327945709
1781030598683904800,1.19790478515625,-0.21290400624275208,-0.14708100259304047,0.20278699696063995,0.9444119930267334,-0.21554024517536163,-0.4619082808494568,0.3925860524177551
1781030598703426800,1.2174267578125,-0.20894500613212585,-0.14677000045776367,0.19436800479888916,0.9471120238304138,-0.21967770159244537,-0.4439504146575928,0.38449910283088684
1781030598722952200,1.2369521484375,-0.20464900135993958,-0.14661699533462524,0.18642200529575348,0.9496669769287109,-0.22397774457931519,-0.42694029211997986,0.37575197219848633
1781030598742482200,1.256482177734375,-0.2000190019607544,-0.14662699401378632,0.17891700565814972,0.9520930051803589,-0.22845634818077087,-0.4108051657676697,0.3663482069969177
1781030598762012200,1.27601220703125,-0.19490499794483185,-0.14675100147724152,0.1717730015516281,0.9544469714164734,-0.2330934703350067,-0.3953177332878113,0.35598835349082947
1781030598781538600,1.29553857421875,-0.1895509958267212,-0.14678600430488586,0.16444599628448486,0.956807017326355,-0.23750510811805725,-0.37936753034591675,0.3453434407711029
1781030598801060400,1.315060302734375,-0.18415099382400513,-0.14670899510383606,0.156810000538826,0.9591529965400696,-0.2415914684534073,-0.36274591088294983,0.3348553478717804
1781030598820584400,1.33458447265625,-0.178725004196167,-0.1464020013809204,0.1486539989709854,0.9615219831466675,-0.24515068531036377,-0.34500306844711304,0.3246369957923889
1781030598840110300,1.3541103515625,-0.17324799299240112,-0.14576399326324463,0.1398240029811859,0.9639430046081543,-0.24801674485206604,-0.32580485939979553,0.31469106674194336
1781030598859633700,1.373633544921875,-0.16772900521755219,-0.14475500583648682,0.1302340030670166,0.9664109945297241,-0.2501201033592224,-0.3049844801425934,0.30505624413490295
1781030598879158000,1.393157958984375,-0.16235800087451935,-0.14339199662208557,0.11981800198554993,0.9688760042190552,-0.25145408511161804,-0.2824810743331909,0.2961219549179077
1781030598898684000,1.412683837890625,-0.15721599757671356,-0.14169000089168549,0.10853800177574158,0.9713010191917419,-0.25205057859420776,-0.2582593262195587,0.2880379855632782
1781030598918209300,1.432209228515625,-0.1520799994468689,-0.13962100446224213,0.09640499949455261,0.9736949801445007,-0.25192520022392273,-0.23228861391544342,0.28032663464546204
1781030598937730600,1.45173046875,-0.14690899848937988,-0.13717900216579437,0.08340399712324142,0.9760339856147766,-0.2510862648487091,-0.20453913509845734,0.27288612723350525
1781030598957251800,1.471251953125,-0.14173200726509094,-0.13440899550914764,0.0695279985666275,0.9782689809799194,-0.24962639808654785,-0.1750265508890152,0.26574286818504333
1781030598976773600,1.490773681640625,-0.1367730051279068,-0.13139000535011292,0.05481100082397461,0.980318009853363,-0.2476728856563568,-0.1439017802476883,0.25930529832839966
1781030598996291300,1.510291259765625,-0.13200700283050537,-0.12817800045013428,0.03940799832344055,0.9821360111236572,-0.2453335076570511,-0.11147958040237427,0.2534566819667816
1781030599015806700,1.529806640625,-0.12726999819278717,-0.12482599914073944,0.0235580001026392,0.9836990237236023,-0.24269595742225647,-0.07820084691047668,0.24778684973716736
1781030599035324200,1.54932421875,-0.12280400097370148,-0.12141700088977814,0.007530000060796738,0.9849460124969482,-0.23985926806926727,-0.044669125229120255,0.24269737303256989
1781030599054847700,1.56884765625,-0.1188419982790947,-0.11803100258111954,-0.008325999602675438,0.9858369827270508,-0.23692384362220764,-0.011638186872005463,0.23855534195899963
1781030599074370300,1.588370361328125,-0.11545400321483612,-0.11475799977779388,-0.023574000224471092,0.9863790273666382,-0.2340095192193985,0.020008591935038567,0.23538780212402344
1781030599093888300,1.60788818359375,-0.11219599843025208,-0.11180900037288666,-0.03750599920749664,0.9866629838943481,-0.23138542473316193,0.04894205555319786,0.2321411520242691
