time,seconds_elapsed,y,z,x
1781041372919441000,2.07544091796875,-0.3103195428848266,-2.1563544273376465,-0.6145304441452026
1781041372929511700,2.08551171875,0.0598647929728031,-2.146580457687378,0.2932153046131134
1781041372949622800,2.105622802734375,0.5277875661849976,-1.9901989698410032,1.5076154470443726
1781041372959693600,2.115693603515625,0.5681046843528748,-1.835039138793945,1.8887953758239744
1781041372969764400,2.125764404296875,0.5253441333770752,-1.7104226350784302,2.2602014541625977
1781041372979865600,2.135865478515625,0.361632227897644,-1.6566665172576904,2.83074951171875
1781041372989966800,2.145966796875,0.180816113948822,-1.5039502382278442,3.706730365753174
1781041373010139100,2.16613916015625,-0.3958406746387481,-1.2009611129760742,3.640756845474243
1781041373020210000,2.1762099609375,-0.608421802520752,-1.0531316995620728,3.166725397109986
1781041373030280700,2.18628076171875,-0.6145304441452026,-0.6792821288108826,2.4495697021484375
1781041373040382000,2.1963818359375,-0.6010913848876953,-0.2528982162475586,1.4379768371582031
1781041373060554000,2.216553955078125,-0.8417723178863525,0.5436700582504272,0.0476474873721599
1781041373070624800,2.226624755859375,-0.8588765263557434,0.979827880859375,-0.0769690200686454
1781041373080695800,2.23669580078125,-0.7733554244041443,1.3243558406829834,0.3494149148464203
1781041373090766600,2.2467666015625,-0.7024950385093689,1.595579981803894,1.0396926403045654
1781041373100867800,2.256867919921875,-0.6414085030555725,1.8668042421340945,1.7751743793487549
1781041373110938600,2.266938720703125,-0.455705463886261,2.1148154735565186,2.2321016788482666
1781041373121009400,2.277009521484375,-0.147829383611679,2.216219186782837,2.1710150241851807
1781041373161292500,2.31729248046875,0.2199114859104156,1.4978415966033936,0.4471533596515655
1781041373171363300,2.32736328125,0.2052507251501083,1.310916781425476,1.284038782119751
1781041373181403600,2.337403564453125,0.2736676335334778,1.205847978591919,2.7427849769592285
1781041373191474400,2.347474365234375,0.4691445231437683,1.0555751323699951,4.23207426071167
1781041373201484300,2.357484375,0.6414085030555725,0.9944885969161988,5.103168487548828
1781041373221686800,2.377686767578125,0.90408056974411,0.8735373020172119,3.721390962600708
1781041373231757600,2.387757568359375,0.9920451641082764,0.5900958180427551,2.1673498153686523
1781041373241767400,2.397767333984375,1.0103710889816284,0.3225368559360504,0.8112290501594543
1781041373302253300,2.45825341796875,0.3213151097297668,0.6389650702476501,0.7159340381622314
1781041373312354600,2.4683544921875,0.0635299831628799,0.6414085030555725,0.789237916469574
1781041373322425300,2.47842529296875,-0.230907067656517,0.3982841372489929,0.5400048494338989
1781041373332526800,2.48852685546875,-0.5607742667198181,0.0366519130766391,0.2296853363513946
1781041373342597600,2.49859765625,-0.9101892113685608,-0.167377084493637,0.4984660446643829
1781041373352699000,2.508698974609375,-1.23394775390625,-0.2602286040782928,1.5222761631011963
1781041373362769700,2.518769775390625,-1.4233160018920898,-0.4239404797554016,2.824640989303589
1781041373382941700,2.538941650390625,-1.3744467496871948,-1.0054842233657837,4.7415361404418945
1781041373393043200,2.549043212890625,-1.398881435394287,-1.247386813163757,5.2717671394348145
1781041373403114000,2.559114013671875,-1.4648548364639282,-1.4440854787826538,5.539326190948486
1781041373423255600,2.579255615234375,-1.67254900932312,-1.8985692262649536,5.755572319030762
1781041373443366700,2.59936669921875,-1.8093829154968264,-2.0952677726745605,6.55458402633667
1781041373453498400,2.609498291015625,-1.8216001987457275,-2.109928607940674,6.89544677734375
1781041373473701000,2.629701171875,-1.852143406867981,-2.135584831237793,6.78793478012085
1781041373483772000,2.63977197265625,-1.874134540557861,-2.0818288326263428,6.58268404006958
1781041373503944000,2.65994384765625,-1.5515977144241333,-1.7470746040344238,5.870415210723877
1781041373514076000,2.670075927734375,-1.4404202699661257,-1.6236798763275146,5.7213640213012695
1781041373534278400,2.6902783203125,-1.236391305923462,-1.186300277709961,6.020688056945801
1781041373544379600,2.700379638671875,-1.0946705341339111,-0.9627236127853394,6.188065052032471
1781041373564521500,2.720521484375,-0.9150761365890504,-0.6487388610839844,5.932723045349121
1781041373574653200,2.730653076171875,-0.8405506014823914,-0.5754350423812866,5.624847412109375
1781041373584754400,2.74075439453125,-0.7684684991836548,-0.5290092825889587,5.352401256561279
1781041373594825200,2.7508251953125,-0.6133087277412415,-0.5082398653030396,5.108055114746094
1781041373615058400,2.771058349609375,-0.090408056974411,-0.5717698931694031,4.272391319274902
1781041373625159700,2.78115966796875,0.090408056974411,-0.6450737118721008,3.6273179054260254
1781041373635291600,2.791291748046875,0.2272418737411499,-0.779464066028595,2.9358184337615967
1781041373645393000,2.801392822265625,0.3469714522361755,-0.9077457785606384,2.3689353466033936
1781041373655494100,2.811494140625,0.5461135506629944,-0.9419541954994202,2.085494041442871
1781041373665595600,2.821595703125,0.7929030656814575,-0.9468411207199096,2.015855312347412
1781041373675697000,2.83169677734375,1.017701506614685,-1.003040790557861,2.054950714111328
1781041373685798100,2.841798095703125,1.1838568449020386,-1.0885618925094604,2.1111502647399902
1781041373695899600,2.851899658203125,1.321912407875061,-1.19607412815094,2.074498414993286
1781041373706001000,2.8620009765625,1.4599679708480835,-1.3084733486175537,1.8985692262649536
1781041373716102100,2.87210205078125,1.577254056930542,-1.4184291362762451,1.5552629232406616
1781041373726173000,2.8821728515625,1.8154915571212769,-1.5112806558609009,0.9028588533401488
1781041373736305000,2.892304931640625,1.910786509513855,-1.538158655166626,-0.4263839423656463
1781041373746406100,2.90240625,1.0103710889816284,-1.6859880685806274,-1.9058995246887207
1781041373796912600,2.95291259765625,0.3090978264808655,-1.7470746040344238,-1.3145819902420044
1781041373847419400,3.00341943359375,0.8222246170043945,-0.8820894360542297,-2.662150621414185
1781041373938178600,3.094178466796875,1.086118459701538,-0.2895501255989074,-1.8167132139205933
1781041373948279800,3.10427978515625,1.2107349634170532,-0.3885102868080139,-1.1178834438323977
1781041373958350600,3.1143505859375,1.348790407180786,-0.4899139404296875,-0.5815436840057373
1781041373968421600,3.124421630859375,1.4049900770187378,-0.5424483418464661,-0.4276056587696075
1781041373978492400,3.134492431640625,1.3646728992462158,-0.5962044596672058,-0.5375614166259766
1781041373998664400,3.15466455078125,1.2754865884780884,-0.4434881806373596,-0.5974262356758118
1781041374008735200,3.1647353515625,1.2009611129760742,-0.3445279896259308,-0.7330383062362671
1781041374018806000,3.174805908203125,1.119105100631714,-0.2590068578720093,-0.8503243923187256
1781041374028907300,3.1849072265625,1.1068878173828125,-0.1429424732923507,-0.7770205736160278
1781041374069221000,3.22522119140625,1.0299187898635864,0.2431243658065796,-0.3298672437667846
1781041374079292000,3.2352919921875,1.0482447147369385,0.3103195428848266,-0.2089159190654754
1781041374089332200,3.245332275390625,1.084896683692932,0.3885102868080139,-0.157603234052658
1781041374099433500,3.25543359375,1.1129964590072632,0.455705463886261,-0.140499010682106
1781041374109534700,3.26553466796875,1.147204875946045,0.5412266254425049,-0.1502728462219238
1781041374119605500,3.27560546875,1.1325441598892212,0.6414085030555725,-0.171042263507843
1781041374139716600,3.295716552734375,1.1020009517669678,0.9297369122505188,-0.2125810980796814
1781041374149787400,3.305787353515625,1.056796908378601,1.0103710889816284,-0.1905899494886398
1781041374159889000,3.315888916015625,1.0641272068023682,1.1129964590072632,-0.0305432621389627
1781041374169959700,3.325959716796875,1.0580185651779177,1.2302825450897217,0.2028072625398636
1781041374180000000,3.336,1.0311405658721924,1.2901474237442017,0.5021312236785889
1781041374200141600,3.3561416015625,1.1838568449020386,1.3353514671325684,0.7538077235221863
1781041374240455200,3.396455078125,1.3329079151153564,0.9566149711608888,-0.2333505302667617
1781041374250526000,3.40652587890625,1.301142930984497,0.9896016716957092,-0.371406078338623
1781041374260596700,3.4165966796875,1.1924089193344116,1.1349875926971436,-0.2052507251501083
1781041374270667500,3.42666748046875,0.9517280459403992,1.351233959197998,-0.0781907513737678
1781041374280677400,3.436677490234375,0.5778785347938538,1.5528194904327393,-0.3408628106117248
1781041374290778600,3.446778564453125,0.0598647929728031,1.673770785331726,-1.0580185651779177
1781041374300880100,3.456880126953125,-0.3274237811565399,1.745852828025818,-2.031737804412842
1781041374351203600,3.50720361328125,0.1111774742603302,1.0445796251296997,-7.001737594604492
1781041374361213200,3.517213134765625,-0.3323107063770294,0.8784242272377014,-7.304726600646973
1781041374371314700,3.527314697265625,-0.5693264007568359,0.8576548099517822,-7.249748706817627
1781041374381385500,3.537385498046875,-0.8417723178863525,0.9529497623443604,-7.011511325836182
1781041374391486700,3.54748681640625,-1.1252137422561646,1.1691961288452148,-6.527706146240234
1781041374411658800,3.56765869140625,-1.683544635772705,1.7910568714141846,-4.830722332000732
1781041374421760300,3.57776025390625,-1.8643606901168823,2.1783454418182373,-3.9351940155029297
1781041374431800300,3.58780029296875,-1.9706512689590456,2.6193902492523193,-3.1777210235595703
1781041374441840600,3.597840576171875,-2.0195205211639404,3.023782968521118,-2.746450185775757
1781041374482185000,3.63818505859375,-3.0360002517700195,3.381750106811523,-4.428772926330566
1781041374492255700,3.648255859375,-3.519805431365967,3.17161226272583,-5.051855564117432
1781041374502326500,3.658326416015625,-3.977954387664795,2.9626965522766113,-5.470909118652344
1781041374512397300,3.668397216796875,-4.362799644470215,2.7672195434570312,-5.756793975830078
1781041374522437600,3.678437744140625,-4.721988201141357,2.576629638671875,-5.981592655181885
1781041374532539000,3.688538818359375,-5.027420997619629,2.333505153656006,-6.243042945861816
1781041374542609700,3.698609619140625,-5.307197093963623,2.043955087661743,-6.588792324066162
1781041374552680400,3.708680419921875,-5.615073204040527,1.7373007535934448,-6.874677658081055
1781041374572791600,3.72879150390625,-6.172182559967041,0.9566149711608888,-7.11902379989624
1781041374582893000,3.73889306640625,-6.337116241455078,0.5326744914054871,-6.973637580871582
1781041374592963800,3.7489638671875,-6.43118953704834,0.1246165111660957,-6.670648574829102
