"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-5.611666711E-4,4.790039062E0,7.832761688E0,3.387156372E0
1.948083333E-2,4.899760895E0,7.856113129E0,3.175646210E0
3.952283333E-2,5.031187592E0,7.815547485E0,3.870950317E0
5.956483333E-2,5.223537598E0,7.776778107E0,3.472329254E0
7.960683333E-2,5.216202850E0,7.823181610E0,3.399131470E0
9.964783333E-2,5.149741058E0,7.915988617E0,3.456162872E0
1.196898333E-1,5.041815491E0,7.954458618E0,3.167113953E0
1.397318333E-1,4.885241089E0,7.826923828E0,3.160527649E0
1.597738333E-1,4.869673462E0,7.885452118E0,3.088677063E0
1.798158333E-1,4.962480469E0,8.022566986E0,3.230432281E0
1.998578333E-1,4.956642609E0,8.066874847E0,2.955454102E0
2.198998333E-1,4.865332489E0,7.949369202E0,2.740052032E0
2.399418333E-1,4.812192993E0,7.944130096E0,2.555485840E0
2.599838333E-1,4.757855988E0,7.834557953E0,2.580184479E0
2.800248333E-1,4.823419647E0,7.819439392E0,2.908601532E0
3.000668333E-1,4.920118561E0,7.830366669E0,2.981799316E0
3.201088333E-1,4.881049805E0,7.630532227E0,2.800077209E0
3.401508333E-1,4.766837311E0,7.548203430E0,2.790646820E0
3.601928333E-1,4.943170624E0,7.670648804E0,2.788551178E0
3.802348333E-1,5.208419037E0,7.665260010E0,3.387156372E0
4.002768333E-1,5.234464874E0,7.673343201E0,3.351081390E0
4.203192083E-1,5.130880280E0,7.466174011E0,3.122955780E0
4.403612083E-1,5.163512421E0,7.533983002E0,3.166664886E0
4.604032083E-1,5.193599854E0,7.222031708E0,2.970872040E0
4.804442083E-1,4.865781555E0,6.894363098E0,2.386038208E0
5.004862083E-1,5.395679626E0,7.559879150E0,1.823807373E0
5.205282083E-1,5.558540955E0,7.775430908E0,3.105142822E0
5.405702083E-1,6.491850128E0,7.473658447E0,3.805536346E0
5.606122083E-1,6.163433075E0,7.786208496E0,3.793112183E0
5.806542083E-1,6.124064941E0,7.486531677E0,3.062481537E0
6.006962083E-1,6.280789032E0,7.264094238E0,2.847229156E0
