Time (s),Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,activity_label
5.190271708,-0.4989125061,9.835447083,-0.822689209,-0.002384830732,0.01809859835,-0.004339149222,1
5.210313708,-0.4902305603,9.744586029,-0.9392967224,-0.01886426657,0.0240785405,-0.001810214715,1
5.230354708,-0.7834707642,9.644444275,-0.7065307617,0.009116567671,0.03794821724,-0.009123217314,1
5.250396708,-0.8816665649,9.576784973,-0.4577481079,0.0276176706,0.0720205307,-0.02354731038,1
5.270438708,-0.7382647705,9.786199493,-0.5822891235,0.01352182776,0.01115106326,-0.0259463992,1
5.290480708,-0.4674778748,9.754016418,-0.7708969116,0.02819278091,-0.01704555936,-0.01705391519,1
5.310521708,-0.5846841431,9.806108093,-1.099613342,0.029683901,0.008657197468,-0.0005764244124,1
5.330563708,-0.7993377686,9.699380035,-0.7737409973,0.02830344066,0.067520082,-0.01523459703,1
5.350605708,-0.8262817383,9.559121704,-0.6343807983,0.0301986821,0.01875748113,-0.0361713469,1
5.370647708,-0.4954696655,9.544302521,-0.8174501038,-0.009493537247,-0.005102652125,-0.1110222638,1
5.390688708,-0.5275030518,9.806407471,-1.108145599,-0.08513790369,-0.0463399142,-0.1557548493,1
5.410730708,-0.6792874146,9.82751358,-0.9451345825,-0.08312735707,-0.09150435776,-0.1190251783,1
5.430772375,-0.5607339478,9.897118835,-0.8819659424,0.05356092751,-0.1206653416,-0.04230068251,1
5.450814375,-0.5742059326,9.991871796,-0.9385482788,0.1319570094,0.00850911811,0.01136983652,1
5.470855375,-0.4626878357,9.530830536,-0.8900491333,0.1173456311,0.0714821294,-0.0006674111355,1
5.490897375,-0.5444178772,9.40284668,-1.045126648,0.09482394159,-0.0310598202,-0.07172898948,1
5.510939375,-0.7978408813,9.557475128,-1.167871399,-0.01415566634,-0.09386980534,-0.1587466449,1
5.530980375,-0.8991801453,9.795779572,-0.6671626282,-0.1250531673,-0.005302946549,-0.2201009989,1
5.551022375,-0.5941145325,10.06042923,-0.3213816833,-0.1204892993,0.06709697843,-0.2068509012,1
5.571064375,-0.09684860229,10.4762645,-0.3779640198,-0.1331439018,0.121280916,-0.1416571736,1
5.591106375,-0.1911524963,10.28032196,-0.009879455566,-0.2625734806,0.3584214747,-0.04800551757,1
5.611147375,-0.2451901245,9.692644043,0.4626878357,-0.5786657929,0.5307049751,-0.04586851969,1
5.631189375,-0.3469784546,9.734856262,-0.7734416199,-1.132439852,0.08930730075,-0.06099440157,1
5.651231375,-0.9575587463,9.571545868,-1.214274902,-1.715296626,-0.5689142942,0.02556623891,1
5.671273375,-1.242416382,8.81307312,0.3344046021,-2.270583391,-0.5438642502,0.1665029377,1
5.691314375,-0.6715036011,8.580606537,1.908231812,-2.664306879,-0.08877541125,0.102454111,1
5.711356375,-0.2776725769,9.838141479,2.628384247,-2.728607655,0.3635303676,-0.205041647,1
5.731398375,-0.8680448914,12.162957,3.53130661,-2.6009233,0.9949590564,-0.3822943568,1
5.751440375,-2.454745331,11.81163757,2.978506165,-2.815399647,0.8036243916,-0.4305731356,1
5.771481375,-2.469564514,9.673633575,2.440075836,-2.40649128,0.4395745695,-0.4737026095,1
5.791523375,-2.095193024,9.214687958,3.39913147,-1.719887376,0.4521196783,-0.4163182378,1
5.811565375,-1.437460785,10.50395691,4.915627899,-1.517110825,0.6407043338,-0.3546120524,1
5.831606375,-1.602866821,10.51263885,5.055437164,-1.240173101,0.6623071432,-0.09793686122,1
5.851648375,-1.490300903,8.963510284,4.276007996,-1.02893281,0.788103044,0.2063638419,1
5.871690375,-0.9560618591,7.582931213,3.446882172,-0.9132186174,1.048161507,0.3031808436,1
5.891732375,-1.253343658,6.742429047,3.394491119,-0.7809135318,1.147075534,0.3169533908,1
5.911773375,-1.817221069,6.498436432,4.009562073,-0.5422041416,1.116476417,0.3438125849,1
5.931815375,-2.006427612,6.660549316,4.163891144,-0.2834459543,0.880500257,0.3479663134,1
5.951857375,-2.107916565,6.896009674,4.146227875,-0.08969923854,0.6372292042,0.2995602489,1
5.971899375,-2.40220459,7.170688477,4.245770874,-0.002664412372,0.5023261309,0.1950534582,1
5.991940375,-2.558030548,7.129075012,4.739893341,0.0360818617,0.4076530039,0.0626065582,1
6.011982375,-2.509381714,7.242239685,5.349126434,0.09732604772,0.3188216686,-0.07048583031,1
6.032024375,-2.552941132,7.49671051,5.517376556,0.1079831496,0.2889420986,-0.1693096906,1
6.052065375,-2.487976227,7.650141449,5.397924957,0.05151254311,0.3068160415,-0.2354680598,1
6.072107375,-2.515369263,7.517666931,5.757926331,0.05224237964,0.4025277495,-0.2771860063,1
6.092149375,-2.446961517,6.964417419,6.591842194,0.1816358715,0.5267176032,-0.334728539,1
