time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1780525275901426200,0.18742626953125,0.36011213064193726,0.06525330245494843,0.23032799363136292,-0.18158799409866333,0.4609774351119995,0.00964600034058094,0.9559710025787354
1780525275931791000,0.217791015625,0.359801709651947,0.06393488496541977,0.20619000494480133,-0.18149499595165253,0.41085490584373474,0.005696000065654516,0.9615150094032288
1780525275952024300,0.2380244140625,0.3589390814304352,0.06892970949411392,0.19273099303245544,-0.18159399926662445,0.3820226788520813,0.000582000007852912,0.9643009901046753
1780525275962125600,0.24812548828125,0.35887688398361206,0.07057175785303116,0.18733499944210052,-0.18170799314975739,0.3705500364303589,-0.0012600000482052565,0.9653419852256775
1780525275982358800,0.26835888671875,0.35807815194129944,0.0719381719827652,0.17656700313091278,-0.18140800297260284,0.3480282127857208,-0.004038999788463116,0.9674180150032043
1780525275992490500,0.278490478515625,0.35707348585128784,0.07163535803556442,0.17189399898052216,-0.1808760017156601,0.33842965960502625,-0.0048489999026060104,0.9683550000190735
1780525276002592000,0.288592041015625,0.355823278427124,0.07068248093128204,0.167153999209404,-0.18017099797725677,0.3288173973560333,-0.00535999983549118,0.9693130254745483
1780525276012693200,0.298693359375,0.35451826453208923,0.06922678649425507,0.16240599751472473,-0.1794009953737259,0.31928616762161255,-0.005617000162601471,0.9702609777450562
1780525276042997200,0.328997314453125,0.34964391589164734,0.05915996432304382,0.14537499845027924,-0.17623299360275269,0.2860076129436493,-0.004050000105053186,0.9735450148582458
1780525276063230500,0.34923046875,0.3450015187263489,0.06387130916118622,0.13526900112628937,-0.17420899868011475,0.26448869705200195,-0.008559999987483025,0.9753350019454956
1780525276083402500,0.369402587890625,0.3438568711280823,0.0717465728521347,0.12602999806404114,-0.17400400340557098,0.24423204362392426,-0.014247000217437744,0.9765419960021973
1780525276093503700,0.379503662109375,0.34386107325553894,0.07665771245956421,0.12247499823570251,-0.17421600222587585,0.2361213117837906,-0.017355000600218773,0.9769070148468018
1780525276194364400,0.480364501953125,0.3424198627471924,0.12880045175552368,0.10930900275707245,-0.17551399767398834,0.20046912133693695,-0.0460829995572567,0.9773030281066895
1780525276204435200,0.490435302734375,0.34419429302215576,0.1294739544391632,0.11060000211000443,-0.17646700143814087,0.2029152363538742,-0.04610000178217888,0.976984977722168
1780525276213506000,0.499506103515625,0.34759968519210815,0.1239987388253212,0.11214400082826614,-0.1779720038175583,0.2068433314561844,-0.04288199916481972,0.9766830205917358
1780525276289006600,0.575006591796875,0.12446579337120056,0.18158398568630219,0.11100400239229202,-0.07118300348520279,0.21247555315494537,-0.0834140032529831,0.9877510070800781
1780525276309209000,0.595208984375,0.17241309583187103,0.19634149968624115,0.12088699638843536,-0.0962119996547699,0.2274261862039566,-0.0872960016131401,0.9841279983520508
1780525276319279900,0.60527978515625,0.22552137076854706,0.20669150352478027,0.12708500027656555,-0.12313900142908096,0.23437385261058807,-0.0887179970741272,0.9802110195159912
1780525276329381000,0.615381103515625,0.29773661494255066,0.21600833535194397,0.13411200046539307,-0.15920500457286835,0.2411099076271057,-0.08809500187635422,0.9741179943084717
1780525276339482600,0.625482666015625,0.34816521406173706,0.22370043396949768,0.1393509954214096,-0.1843169927597046,0.24617281556129456,-0.08796600252389908,0.968953013420105
1780525276349523000,0.63552294921875,0.3521061837673187,0.22834667563438416,0.14062200486660004,-0.18652699887752533,0.24767746031284332,-0.08981200307607651,0.9681770205497742
1780525276359624200,0.645624267578125,0.36010247468948364,0.23325233161449432,0.14310799539089203,-0.19080600142478943,0.2512541711330414,-0.09129299968481064,0.9668390154838562
1780525276369695000,0.655695068359375,0.36838796734809875,0.23714542388916016,0.1446399986743927,-0.19508600234985352,0.25297707319259644,-0.0924220010638237,0.9656490087509155
1780525276379765800,0.665765869140625,0.3885808289051056,0.24034510552883148,0.1461929976940155,-0.2050189971923828,0.253696471452713,-0.09243399649858475,0.9633529782295227
1780525276389867000,0.675866943359375,0.41056981682777405,0.2433137446641922,0.14770199358463287,-0.21576599776744843,0.2541663944721222,-0.09220600128173828,0.9607939720153809
1780525276399937800,0.685937744140625,0.41871532797813416,0.24584786593914032,0.1484690010547638,-0.21981599926948547,0.2544845938682556,-0.09279300272464752,0.9597010016441345
1780525276410039300,0.696039306640625,0.4221804738044739,0.24681663513183594,0.1490660011768341,-0.22155900299549103,0.2552017569541931,-0.09292399883270264,0.9591950178146362
1780525276420140500,0.706140625,0.40906068682670593,0.24797402322292328,0.14885200560092926,-0.2153480052947998,0.25580960512161255,-0.09439399838447571,0.9604979753494263
1780525276430211300,0.71621142578125,0.41029760241508484,0.2511953115463257,0.14880800247192383,-0.21606099605560303,0.2549760937690735,-0.09594900161027908,0.960191011428833
1780525276440312600,0.7263125,0.4153802990913391,0.25641995668411255,0.14953699707984924,-0.21875500679016113,0.25496920943260193,-0.09809499979019165,0.9592499732971191
1780525276450413800,0.736413818359375,0.4402408301830292,0.2634872794151306,0.15148399770259857,-0.23100100457668304,0.2550469934940338,-0.09962400048971176,0.9559100270271301
1780525276470647000,0.75664697265625,0.5519490838050842,0.27918776869773865,0.15981100499629974,-0.2847769856452942,0.25723710656166077,-0.09815999865531921,0.9400669932365417
1780525276480748300,0.766748291015625,0.579662561416626,0.2850506007671356,0.16277700662612915,-0.29810500144958496,0.25905269384384155,-0.09843900054693222,0.93538498878479
1780525276490849800,0.776849853515625,0.6034303903579712,0.2883020043373108,0.16442300379276276,-0.30933400988578796,0.25914356112480164,-0.09801600128412247,0.9314879775047302
1780525276500951000,0.786950927734375,0.6332242488861084,0.28863680362701416,0.16558000445365906,-0.3231540024280548,0.25842493772506714,-0.09582900255918503,0.9268069863319397
1780525276511021800,0.797021728515625,0.6639832258224487,0.2857748866081238,0.16582199931144714,-0.33718499541282654,0.256734162569046,-0.0922200009226799,0.9221190214157104
1780525276521092600,0.807092529296875,0.6848593950271606,0.2834782600402832,0.1648399978876114,-0.3465549945831299,0.25330233573913574,-0.09001000225543976,0.9190340042114258
1780525276531163400,0.817163330078125,0.7053043842315674,0.284323513507843,0.16281600296497345,-0.355661004781723,0.2465929090976715,-0.0899059996008873,0.9159209728240967
1780525276561406500,0.847406494140625,0.72248774766922,0.29542747139930725,0.15182000398635864,-0.36243298649787903,0.21680906414985657,-0.09904699772596359,0.9142109751701355
1780525276571538200,0.8575380859375,0.7274131178855896,0.2973686158657074,0.14816099405288696,-0.36426499485969543,0.20755349099636078,-0.10125699639320374,0.9138410091400146
1780525276581639400,0.867639404296875,0.7329471707344055,0.29690590500831604,0.14361299574375153,-0.3662540018558502,0.19715246558189392,-0.10253900289535522,0.9136289954185486
1780525276591710200,0.877710205078125,0.7362827062606812,0.2920502722263336,0.14031900465488434,-0.36739400029182434,0.19137878715991974,-0.10111799836158752,0.9138410091400146
1780525276601811700,0.887811767578125,0.7377299666404724,0.28269416093826294,0.13767799735069275,-0.36776500940322876,0.18894658982753754,-0.09714200347661972,0.9145249724388123
1780525276611882500,0.897882568359375,0.7370832562446594,0.2731984555721283,0.13662700355052948,-0.36735299229621887,0.1902771294116974,-0.09255299717187881,0.9153239727020264
1780525276621983700,0.907983642578125,0.7360742092132568,0.2692532241344452,0.13589000701904297,-0.36681199073791504,0.19024686515331268,-0.09080299735069275,0.9158260226249695
1780525276662328000,0.948328125,0.7397305369377136,0.3040614128112793,0.12253300100564957,-0.36675700545310974,0.14756029844284058,-0.11448100209236145,0.9150779843330383
1780525276672429300,0.95842919921875,0.7422603368759155,0.3126867413520813,0.11608099937438965,-0.36690598726272583,0.1298605501651764,-0.12155599892139435,0.914946973323822
1780525276682500000,0.9685,0.7459120750427246,0.3240143954753876,0.1091189980506897,-0.36730000376701355,0.1098080649971962,-0.13025100529193878,0.9144489765167236
1780525276692601300,0.978601318359375,0.7505421042442322,0.33529549837112427,0.10247500240802765,-0.36802101135253906,0.09024019539356232,-0.1387930065393448,0.9136710166931152
1780525276712773600,0.998773681640625,0.7603318095207214,0.3528815507888794,0.08753299713134766,-0.36920100450515747,0.04905165359377861,-0.15398700535297394,0.9123129844665527
1780525276722844400,1.008844482421875,0.7617413997650146,0.3566802442073822,0.07966600358486176,-0.3682669997215271,0.030057335272431374,-0.15916800498962402,0.91252201795578
1780525276732945700,1.018945556640625,0.7581010460853577,0.3578944504261017,0.07135199755430222,-0.3651160001754761,0.01200764998793602,-0.1631699949502945,0.913769006729126
1780525276743047000,1.029046875,0.7472769021987915,0.35794663429260254,0.06237500160932541,-0.35870298743247986,-0.0056824879720807076,-0.1667570024728775,0.9163140058517456
1780525276753148400,1.0391484375,0.7339583039283752,0.35777562856674194,0.05243000015616417,-0.35098201036453247,-0.024840520694851875,-0.17046000063419342,0.9192410111427307
1780525276763280100,1.049280029296875,0.7176501154899597,0.3576566278934479,0.04318999871611595,-0.3420169949531555,-0.041814807802438736,-0.17373600602149963,0.9224820137023926
1780525276773351000,1.059350830078125,0.7006722688674927,0.3572111427783966,0.033904001116752625,-0.33272698521614075,-0.058525994420051575,-0.17667700350284576,0.9257040023803711
1780525276793553700,1.0795537109375,0.6591411232948303,0.352204829454422,0.014077999629080296,-0.31072500348091125,-0.09141077101230621,-0.18015000224113464,0.9331650137901306
1780525276803685400,1.089685302734375,0.6368440985679626,0.3479999601840973,0.005417000036686659,-0.299360990524292,-0.10419409722089767,-0.1802539974451065,0.9369419813156128
1780525276813786600,1.09978662109375,0.6104480028152466,0.3419291079044342,-0.004102000035345554,-0.2860960066318512,-0.11740253120660782,-0.17936299741268158,0.9412540197372437
1780525276823888100,1.10988818359375,0.6027957201004028,0.3349333107471466,-0.011428999714553356,-0.28181201219558716,-0.1292518675327301,-0.17774200439453125,0.9427930116653442
1780525276833989400,1.1199892578125,0.5927043557167053,0.32657310366630554,-0.01894799992442131,-0.276513010263443,-0.14063763618469238,-0.17533700168132782,0.9446889758110046
1780525276864201700,1.15020166015625,0.5559616684913635,0.3044045865535736,-0.03576900064945221,-0.25849801301956177,-0.1626986861228943,-0.16735400259494781,0.9507319927215576
1780525276874364200,1.1603642578125,0.5412665009498596,0.2978474497795105,-0.03998500108718872,-0.2515310049057007,-0.1670747548341751,-0.16453500092029572,0.952921986579895
