"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.278874997E-3,-4.294329882E-2,-8.659744635E-3,3.235087544E-2
2.732087500E-2,-8.541965485E-2,-1.623302549E-1,6.822019815E-2
4.736287500E-2,-4.453600198E-2,-1.584752053E-1,8.938133717E-2
6.740387500E-2,1.029011980E-2,-8.177791536E-2,9.257353097E-2
8.744587500E-2,6.181999668E-2,3.247956932E-2,1.107007414E-1
1.074878750E-1,8.699712157E-2,1.075203903E-2,1.308522969E-1
1.275298750E-1,7.977483422E-2,-9.702043235E-2,2.083370537E-1
1.475718750E-1,7.159039378E-2,-3.600110412E-1,3.596141934E-1
1.676138750E-1,2.650775388E-2,-5.762729049E-1,5.204957128E-1
1.876558750E-1,1.262415946E-1,-9.025211334E-1,6.224033237E-1
2.076968750E-1,1.383327395E-1,-8.722254038E-1,7.193917036E-1
2.277388750E-1,-6.526956335E-3,-1.044671178E0,7.237499356E-1
2.477808750E-1,1.068529859E-1,-1.282437801E0,8.122504950E-1
2.678233333E-1,-1.941954195E-1,-5.901896954E-1,7.790060639E-1
2.878653333E-1,-2.893848121E-1,-3.164569139E-1,3.468143642E-1
3.079073333E-1,-2.841822803E-1,6.169162989E-1,-2.873841226E-1
3.279493333E-1,2.071136832E-1,4.707582295E-1,-2.523005605E-1
3.479903333E-1,2.544107437E-1,1.322463900E-1,-2.435119152E-1
3.680323333E-1,2.012852877E-1,-4.828522801E-1,-4.811504185E-1
3.880743333E-1,5.579473376E-1,-1.018178344E0,-6.772167087E-1
4.081163333E-1,5.231806636E-1,-8.798072338E-1,-1.225035548E0
4.281583333E-1,1.170986295E-1,-8.898332119E-1,-1.647723317E0
4.482003333E-1,3.432518989E-2,-1.371063232E0,-1.705528736E0
4.682423333E-1,1.289353073E-1,-1.446349263E0,-1.416359425E0
4.882833333E-1,1.370388567E-1,-8.869142532E-1,-1.279741526E0
5.083253333E-1,1.451779902E-1,-2.543157041E-1,-1.262789607E0
5.283673333E-1,2.683506608E-1,2.563591301E-2,-1.266543388E0
5.484093333E-1,5.995445848E-1,-4.030981287E-2,-1.400709867E0
5.684513333E-1,6.113068461E-1,4.528933764E-1,-1.676325679E0
5.884933333E-1,6.466805339E-1,2.355969906E0,-9.650759697E-1
6.085353333E-1,4.708601534E-1,2.529350996E0,-5.230147243E-1
6.285763333E-1,4.985804856E-1,1.781388760E0,-6.963288784E-1
6.486183333E-1,4.043861926E-1,8.664587736E-1,-7.771927118E-1
6.686603333E-1,1.994759887E-1,-6.305400282E-2,-6.358660460E-1
6.887023333E-1,-4.313637316E-2,-4.173380733E-1,-2.544372380E-1
7.087443333E-1,-2.791548334E-2,-2.199212462E-1,1.372965425E-1
7.287863333E-1,2.063552737E-1,-7.677547634E-2,1.741165295E-2
7.488283333E-1,2.914335430E-1,-1.136910170E-1,6.028075889E-2
7.688693333E-1,3.070435822E-1,-1.885984838E-1,9.033714980E-2
7.889113333E-1,3.260300159E-1,-1.041426510E-1,9.579768032E-2
8.089533333E-1,3.230126500E-1,1.805728488E-2,6.480764598E-2
8.289953333E-1,3.210757375E-1,1.028235778E-1,5.832698941E-2
8.490373333E-1,3.211452365E-1,1.439196020E-1,5.183549970E-2
8.690793333E-1,2.667416632E-1,4.226541892E-2,4.558309168E-2
8.891213333E-1,2.103601396E-1,-1.342981607E-1,6.846498698E-2
9.091633333E-1,2.168428004E-1,-2.480244637E-1,6.905475259E-2
9.292043333E-1,2.660317123E-1,-2.254899144E-1,5.232519656E-2
9.492463333E-1,2.878560424E-1,-1.028984934E-1,4.565638304E-2
9.692883333E-1,2.520084381E-1,-2.309436444E-3,3.683419200E-3
