"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-2.742124998E-3,3.300336914E0,8.967851257E0,2.883304138E0
1.729987500E-2,3.180436249E0,8.768615570E0,2.242935791E0
3.734187500E-2,3.137475586E0,8.872349854E0,2.608475647E0
5.738387500E-2,3.025807800E0,8.887618103E0,2.804867249E0
7.742487500E-2,3.223247223E0,8.596323853E0,3.152294769E0
9.746687500E-2,2.986888733E0,8.588989105E0,2.824027405E0
1.175088750E-1,2.985092468E0,8.085885315E0,2.508184204E0
1.375508750E-1,2.909050598E0,7.566166077E0,2.179467773E0
1.575928750E-1,2.760709076E0,6.810836792E0,2.155517578E0
1.776348750E-1,3.108435974E0,6.523733826E0,1.969005432E0
1.976768750E-1,3.298540649E0,6.603368225E0,2.785557404E0
2.177178750E-1,3.914210358E0,7.494165802E0,1.434467010E0
2.377598750E-1,4.339625702E0,7.909252625E0,1.711091766E0
2.578018750E-1,4.513713684E0,7.947722626E0,2.514022064E0
2.778443333E-1,5.470374298E0,8.724756775E0,1.020278320E0
2.978863333E-1,6.728208618E0,7.978109436E0,2.138602753E0
3.179283333E-1,4.249064026E0,8.125253448E0,2.950214996E0
3.379703333E-1,2.601739655E0,8.784332886E0,2.948568420E0
3.580113333E-1,5.623805237E0,1.089195007E1,7.843688965E-2
3.780533333E-1,6.554869080E0,1.138607254E1,2.558479614E0
3.980953333E-1,6.245312805E0,1.082488953E1,3.132685547E0
4.181373333E-1,6.091432800E0,9.486822052E0,1.145418091E0
4.381793333E-1,4.514911194E0,8.267906799E0,2.571652222E-1
4.582213333E-1,3.399281158E0,5.863905945E0,8.643026733E-1
4.782633333E-1,2.997965698E0,4.695884857E0,2.061513062E0
4.983043333E-1,2.586770782E0,4.416416016E0,1.936822357E0
5.183463333E-1,2.002236328E0,4.039200439E0,1.331331482E0
5.383883333E-1,1.609752502E0,4.501738586E0,1.486858063E0
5.584303333E-1,1.883533173E0,4.495900726E0,3.499722290E-1
5.784723333E-1,4.657863922E0,1.569860458E1,9.967771912E-1
5.985143333E-1,4.694837036E0,3.436882965E1,-8.593629456E-1
6.185563333E-1,1.326391754E0,1.526241165E1,2.302212524E-1
6.385973333E-1,-5.267546082E-1,5.439388733E0,1.584305420E0
6.586393333E-1,-1.116378479E0,5.400469666E0,4.162843323E-1
6.786813333E-1,-4.179309082E-1,1.012763947E1,-5.539979553E-1
6.987233333E-1,-2.734812927E-1,1.153142029E1,-6.706054688E-2
7.187653333E-1,1.102307739E0,9.605375519E0,1.389710083E0
7.388073333E-1,1.744771729E0,9.444609833E0,1.279838562E0
7.588493333E-1,1.676513672E0,9.679920502E0,3.059637451E-1
7.788903333E-1,1.614692230E0,9.578880615E0,7.708969116E-2
7.989323333E-1,1.602118378E0,9.591604156E0,3.987707520E-1
8.189743333E-1,1.573078766E0,9.710756378E0,4.727169800E-1
8.390163333E-1,1.419947205E0,9.687704315E0,5.457650757E-1
8.590583333E-1,1.508862305E0,9.714498596E0,3.992198181E-1
8.791003333E-1,1.520538025E0,9.747879181E0,-1.234931946E-1
8.991423333E-1,1.498833160E0,9.599687347E0,-6.496490479E-2
9.191833333E-1,1.726659393E0,9.680519257E0,8.607101440E-2
9.392253333E-1,1.700613556E0,9.694889374E0,4.969665527E-2
9.592673333E-1,1.667083282E0,9.550290070E0,-8.128097534E-2
9.793093333E-1,1.640139313E0,9.726473694E0,-2.323168945E-1
9.993513333E-1,1.460363159E0,9.693542175E0,2.784210205E-2
1.019393333E0,1.565294952E0,9.604028320E0,1.725910950E-1
1.039435333E0,1.838776245E0,9.628277893E0,-2.794688416E-1
1.059476333E0,1.902094574E0,9.668244781E0,-4.522096252E-1
1.079518333E0,1.726809082E0,9.649683380E0,-4.113446045E-1
1.099560333E0,1.593735809E0,9.694290619E0,-4.129911804E-1
1.119602333E0,1.544937286E0,9.679920502E0,-4.837939453E-1
1.139644333E0,1.602717133E0,9.647438049E0,-5.638774109E-1
1.159686333E0,1.750310211E0,9.590256958E0,-5.084925842E-1
1.179728333E0,1.686692505E0,9.733359375E0,-5.980064392E-1
1.199769333E0,1.569486237E0,9.729168091E0,-6.397695923E-1
1.219811333E0,1.546733551E0,9.672735443E0,-6.032455444E-1
1.239853333E0,1.713486786E0,9.701775055E0,-7.069798279E-1
1.259895333E0,1.742227020E0,9.668544159E0,-4.700225830E-1
1.279940625E0,1.728755035E0,9.633666687E0,-4.617897034E-1
1.299982625E0,1.664837952E0,9.734856262E0,-5.236111450E-1
1.320024625E0,1.607058105E0,9.764644318E0,-6.071374512E-1
1.340065625E0,1.513951721E0,9.755812683E0,-5.370831299E-1
1.360107625E0,1.543739777E0,9.776170349E0,-3.222798157E-1
1.380149625E0,1.618733826E0,9.660910034E0,-5.186714172E-1
1.400191625E0,1.699715424E0,9.725276184E0,-5.423222351E-1
1.420233625E0,1.600022736E0,9.696086884E0,-7.454498291E-1
