time,seconds_elapsed,magneticBearing
1780564708499618300,0.404618408203125,115.47881596768799
1780564708519881200,0.424881103515625,112.3513698106657
1780564708540007200,0.445007080078125,122.64120938700644
1780564708560087600,0.465087646484375,132.67972231889127
1780564708580152600,0.485152587890625,138.79778944858137
1780564708600149200,0.505149169921875,149.0666716957254
1780564708620153900,0.52515380859375,157.4243699542454
1780564708640158200,0.545158203125,166.40765485019782
1780564708660154600,0.565154541015625,182.69428412887203
1780564708680159000,0.585158935546875,204.8896002388273
1780564708700155400,0.6051552734375,207.34987433277237
1780564708720152000,0.625152099609375,222.4535810380635
1780564708740156200,0.64515625,233.99428657513724
1780564708760152800,0.66515283203125,239.10535758411623
1780564708780149500,0.6851494140625,245.46869422720275
1780564708800153900,0.70515380859375,244.2656936006812
1780564708820150500,0.725150634765625,243.43494882292202
1780564708840155000,0.74515478515625,244.7406088891446
1780564708860159200,0.7651591796875,239.89482148238287
1780564708880155600,0.78515576171875,244.45414767291453
1780564708900160000,0.805159912109375,252.55565714048996
1780564708920156400,0.825156494140625,255.83592145347114
1780564708940160800,0.845160888671875,261.5813368370254
1780564708960165000,0.8651650390625,260.9483288269364
1780564708980161800,0.885161865234375,262.07369633523956
1780564709000166100,0.905166259765625,267.71668871173335
1780564709020162800,0.925162841796875,269.2455677877372
1780564709040159700,0.94515966796875,268.23760905427366
1780564709060156200,0.96515625,269.3160238569933
1780564709080152800,0.98515283203125,270.6370359329035
1780564709120153600,1.025153564453125,271.01364656512766
1780564709140158000,1.045157958984375,269.1997300506323
1780564709160154400,1.065154296875,269.9330265923503
1780564709180158700,1.08515869140625,269.4515774275643
1780564709200155400,1.1051552734375,262.4394192975219
1780564709220091000,1.1250908203125,260.2660348332232
1780564709239974100,1.14497412109375,264.1601495692436
1780564709279754800,1.184754638671875,261.0194388211271
1780564709299820000,1.204820068359375,263.0324102848965
1780564709319937800,1.224937744140625,262.6974068519207
1780564709340177700,1.245177734375,261.7887603980864
1780564709360159000,1.265158935546875,263.9369119085107
1780564709380155600,1.28515576171875,265.44191877834584
1780564709400076000,1.305075927734375,265.17620945629255
1780564709440069400,1.3450693359375,262.5049451455577
1780564709460073500,1.365073486328125,264.1688585234158
1780564709480154000,1.385154052734375,262.7795543993556
1780564709500150500,1.405150634765625,262.8593481320311
1780564709520155000,1.42515478515625,267.63428705168565
1780564709540151600,1.445151611328125,268.42026306626445
1780564709560148200,1.465148193359375,264.9183246875413
1780564709580152600,1.485152587890625,265.89000207416495
1780564709600149200,1.505149169921875,268.27164172884034
1780564709620153300,1.5251533203125,265.23118739091046
1780564709640157700,1.54515771484375,262.7928646120151
1780564709660154400,1.565154296875,263.49710577279836
1780564709680158700,1.58515869140625,264.9409067080747
1780564709700155100,1.605155029296875,266.68810016007325
1780564709720151800,1.62515185546875,266.68810016007325
1780564709740156200,1.64515625,266.68810016007325
1780564709760152800,1.66515283203125,260.9325392470629
1780564709780149500,1.6851494140625,260.2144611187233
1780564709800153600,1.705153564453125,260.3701619543024
1780564709820150500,1.725150634765625,261.69387453495483
1780564709840147000,1.74514697265625,260.7072521412541
1780564709860151300,1.7651513671875,263.5515942945755
1780564709880148000,1.78514794921875,267.9216297816781
1780564709900152000,1.805152099609375,269.5613483135571
1780564709920156400,1.825156494140625,266.76350683581535
1780564709940153000,1.845153076171875,266.2414442307862
1780564709960157400,1.865157470703125,269.43497120476474
1780564709980154000,1.885154052734375,266.96472505313494
1780564710000158500,1.905158447265625,267.87890374850485
1780564710020162800,1.925162841796875,270.5219513221963
1780564710040128800,1.945128662109375,270.2178536082447
1780564710060003300,1.96500341796875,269.87037176155246
1780564710099837200,2.004837158203125,271.47708197594096
1780564710119872300,2.024872314453125,269.25786824790396
1780564710139998500,2.04499853515625,272.90449665211554
1780564710160200200,2.0652001953125,271.20276734095927
1780564710180158700,2.08515869140625,267.08384864364325
1780564710200155100,2.105155029296875,270
1780564710220151800,2.12515185546875,266.8089726807261
1780564710240156200,2.14515625,264.81944934336906
1780564710260152800,2.16515283203125,266.4236656250026
1780564710280149500,2.1851494140625,267.8944858969693
1780564710300153600,2.205153564453125,268.7360541478394
1780564710320150300,2.225150390625,267.4266405240743
1780564710340154600,2.245154541015625,268.85064641838323
1780564710360159000,2.265158935546875,271.45852070589655
1780564710380155400,2.2851552734375,271.24236427649976
1780564710400159700,2.30515966796875,270.36325369835544
1780564710420156400,2.325156494140625,269.93341574598685
1780564710440153000,2.345153076171875,269.4872233201436
1780564710460157400,2.365157470703125,270.269466700962
1780564710480153900,2.38515380859375,270.9364500909771
1780564710500150500,2.405150634765625,269.93500198007206
1780564710520155000,2.42515478515625,269.3334309570747
1780564710540151600,2.445151611328125,267.6891520358736
1780564710560148200,2.465148193359375,265.9669821858859
1780564710580152300,2.48515234375,264.25857742881846
1780564710600149200,2.505149169921875,262.0572545719233
1780564710620153300,2.5251533203125,260.5685491945558
1780564710640158000,2.545157958984375,260.6750414908238
1780564710660154400,2.565154296875,260.4492127928519
1780564710680158700,2.58515869140625,257.7286774355622
1780564710700155100,2.605155029296875,255.8140618249654
1780564710720151800,2.62515185546875,256.51812246254224
1780564710740156200,2.64515625,255.06479351501537
1780564710760152800,2.66515283203125,256.0505786243049
1780564710780149500,2.6851494140625,258.9810833695902
1780564710800153900,2.70515380859375,257.35889667015994
1780564710820158200,2.725158203125,256.2987302784163
1780564710840162600,2.74516259765625,257.56259859111645
1780564710860167000,2.7651669921875,258.5364599994817
1780564710880056600,2.785056640625,257.72337370932206
1780564710919639800,2.824639892578125,263.125612947906
1780564710959747600,2.86474755859375,268.1172526733732
1780564710979918800,2.8849189453125,265.12711987451473
1780564711000158500,2.905158447265625,266.3002620993472
1780564711019927300,2.92492724609375,268.18489608776736
1780564711079917300,2.984917236328125,268.2055145580719
1780564711100149200,3.005149169921875,269.0088224317475
1780564711120153600,3.025153564453125,272.6356928117637
1780564711140157700,3.04515771484375,274.66513470237976
1780564711160154400,3.065154296875,274.2169429304741
1780564711180158500,3.085158447265625,277.5554206868209
1780564711200162800,3.105162841796875,279.8082712104913
1780564711220159500,3.125159423828125,277.4314077293531
1780564711240163800,3.145163818359375,274.7184796135374
1780564711260160500,3.165160400390625,272.5125217414053
1780564711280149800,3.185149658203125,270.7451976943984
1780564711300153900,3.20515380859375,273.4159274178613
1780564711320150500,3.225150634765625,276.05351714845983
1780564711340147200,3.245147216796875,274.2318464582643
1780564711360151300,3.2651513671875,274.197668474789
1780564711380148000,3.28514794921875,275.5915575600604
1780564711400152300,3.30515234375,274.0505835083578
1780564711420156400,3.325156494140625,272.05245070685606
1780564711440153000,3.345153076171875,270.29232286567276
1780564711460157400,3.365157470703125,268.55435667218575
1780564711480154000,3.385154052734375,269.63691375417653
1780564711500150800,3.40515087890625,272.9303159265949
1780564711520155000,3.42515478515625,271.8194129931834
1780564711540151600,3.445151611328125,269.56948250900064
1780564711560148200,3.465148193359375,269.8291723045817
