time,seconds_elapsed,y,z,x
1780525724688658400,1.322658447265625,-0.8193714618682861,9.750608444213867,0.6516551375389099
1780525724698729200,1.332729248046875,-0.6904065608978271,9.752954483032228,0.7573723793029785
1780525724708830500,1.34283056640625,-0.5350128412246704,9.754958152770996,0.8514344692230225
1780525724718931700,1.352931640625,-0.3687761723995209,9.75360107421875,0.9495574235916138
1780525724729002500,1.36300244140625,-0.2813030779361725,9.74915599822998,1.0223619937896729
1780525724789458000,1.4234580078125,-0.2455830723047256,9.590500831604004,2.032823085784912
1780525724839842600,1.473842529296875,-0.9931908249855042,9.41474437713623,2.5586206912994385
1780525724870055000,1.504054931640625,-1.0669317245483398,9.3596773147583,2.725522994995117
1780525724880125700,1.514125732421875,-0.9360735416412354,9.376460075378418,2.715906381607056
1780525724890227000,1.52422705078125,-0.2509913742542267,9.44556999206543,2.62461519241333
1780525724900328200,1.534328125,-0.1249556541442871,9.442983627319336,2.6428840160369877
1780525724910460200,1.544460205078125,0.2749467492103576,9.4627046585083,2.559689283370972
1780525724920592000,1.554591796875,0.306594967842102,9.486242294311523,2.467303276062012
1780525724930662700,1.56466259765625,0.111766941845417,9.502463340759276,2.420966386795044
1780525724940764200,1.57476416015625,-0.0271427854895591,9.511956214904783,2.385862350463867
1780525724960905700,1.59490576171875,-0.0863734111189842,9.549763679504396,2.2282145023345947
1780525724971007000,1.605007080078125,-0.0360091775655746,9.563399314880373,2.1703672409057617
1780525724981108200,1.615108154296875,0.048043243587017,9.59344482421875,2.033200979232788
1780525724991209700,1.625209716796875,0.069078654050827,9.616923332214355,1.918434977531433
1780525725001311000,1.63531103515625,0.0553941167891025,9.643457412719728,1.7807421684265137
1780525725011412200,1.645412109375,0.0087687782943248,9.658419609069824,1.6985963582992554
1780525725021483000,1.65548291015625,-0.0311187040060758,9.671725273132324,1.6208491325378418
1780525725031584500,1.66558447265625,-0.073973074555397,9.683671951293944,1.546416997909546
1780525725041655300,1.6756552734375,-0.1515162587165832,9.708629608154297,1.3747522830963137
1780525725051756500,1.685756591796875,-0.1790854483842849,9.719135284423828,1.294885754585266
1780525725061827300,1.695827392578125,-0.1983094662427902,9.730237007141112,1.20563006401062
1780525725082030000,1.716030029296875,-0.2158094197511673,9.803019523620604,0.1569281071424484
1780525725102141000,1.736140869140625,-0.1525238454341888,9.805463790893556,0.0014653780963271
1780525725112212000,1.7462119140625,-0.1467080861330032,9.805070877075195,-0.0972200259566307
1780525725122282800,1.75628271484375,-0.1495580673217773,9.801939964294434,-0.2645744085311889
1780525725132353500,1.766353515625,-0.1640948802232742,9.79473876953125,-0.4544748365879059
1780525725142454800,1.776454833984375,-0.1640948802232742,9.79473876953125,-0.4544748365879059
1780525725152556000,1.78655615234375,-0.1813898831605911,9.782909393310549,-0.6573895812034607
1780525725162626800,1.796626708984375,-0.1813898831605911,9.782909393310549,-0.6573895812034607
1780525725172728300,1.806728271484375,-0.1639643460512161,9.768898963928224,-0.8438655734062195
1780525725192870000,1.826869873046875,-0.1542775481939315,9.761415481567385,-0.9280908703804016
1780525725263457000,1.89745703125,0.3226611316204071,9.498697280883787,-2.416821241378784
1780525725313994000,1.947993896484375,0.4988763034343719,9.436566352844238,-2.621590614318848
1780525725364592000,1.998592041015625,0.4814466536045074,9.462576866149902,-2.5294740200042725
1780525725399962000,2.033962158203125,0.3575674593448639,9.526008605957031,-2.30167293548584
1780525725485838600,2.119838623046875,0.0858239606022834,9.6911039352417,-1.498506784439087
1780525725546477000,2.18047705078125,0.3094343543052673,9.764716148376465,-0.8514437079429626
1780525725607115500,2.241115478515625,0.3095523715019226,9.79961109161377,-0.2054158300161361
