"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.734041664E-3,6.487209778E0,7.139104156E0,5.328918457E-2
2.277704166E-2,6.609655151E0,7.403903503E0,6.791377258E-1
4.344704167E-2,6.642736359E0,7.342531128E0,5.289999390E-1
6.349004166E-2,6.524033203E0,7.290888519E0,4.658312988E-1
8.353404167E-2,6.362219696E0,7.272327118E0,2.371069336E-1
1.035780417E-1,6.487209778E0,7.229366455E0,6.453080750E-1
1.236210417E-1,6.724466400E0,7.203170929E0,6.056405640E-1
1.436650417E-1,6.923851776E0,7.127278748E0,6.985972595E-1
1.637080417E-1,7.008126526E0,6.807843018E0,6.164181519E-1
1.837520417E-1,6.510261841E0,7.447911987E0,6.625222778E-1
2.037950417E-1,6.268364868E0,7.385192413E0,4.451742554E-1
2.238390417E-1,6.403384094E0,7.342680817E0,3.070115662E-1
2.438820417E-1,6.825955353E0,6.792724457E0,7.373666382E-1
2.639260417E-1,6.934030609E0,6.659950562E0,8.235873413E-1
2.839700417E-1,6.844217377E0,6.486311646E0,4.050576782E-1
3.040130417E-1,6.835086365E0,6.587800598E0,4.224215698E-1
3.240570417E-1,6.659950562E0,6.843468933E0,4.198768616E-1
3.441000417E-1,6.704108734E0,7.347470856E0,5.733078003E-1
3.641440417E-1,6.382277985E0,7.348967743E0,6.755451965E-1
3.841870417E-1,3.787573700E0,2.946323090E0,2.165696411E0
4.042310417E-1,2.786455536E0,4.723577271E0,3.238515472E0
4.242740417E-1,3.830833740E0,5.842051392E0,1.389859772E0
4.443180417E-1,4.029320984E0,6.038442993E0,-1.009800110E0
4.643610417E-1,2.871628418E0,6.809788971E0,1.366358643E0
4.844050417E-1,3.337609406E0,1.152737869E1,2.422113190E0
5.044490417E-1,6.667734375E0,2.341820160E1,-3.904031525E0
5.244920417E-1,3.255579987E0,1.729114288E1,-1.171314240E0
5.445360417E-1,-8.652008057E-2,6.442752228E0,-1.535806274E-1
5.645790417E-1,-2.001338196E-1,5.237907715E0,-1.534309387E0
5.846230417E-1,1.295406189E0,8.820258179E0,-2.343825989E0
6.046660417E-1,1.425335999E0,9.727371826E0,-9.084608459E-1
6.247100417E-1,1.355880432E0,8.648565216E0,6.453080750E-1
6.447522500E-1,8.855584717E-1,7.999514923E0,8.360115051E-1
6.647962500E-1,-4.061803436E0,1.052326675E1,-1.341210938E0
6.848402500E-1,-1.765758087E1,1.039213943E1,-4.089196472E0
7.048832500E-1,-1.319595886E1,7.482041016E0,-1.630259857E0
7.249272500E-1,-2.245779877E0,7.454647980E0,2.135309601E0
7.449702500E-1,-2.461930389E0,8.254135437E0,2.310295715E0
7.650142500E-1,-3.017425232E0,9.926607513E0,1.086291046E0
7.850572500E-1,-1.957030334E0,1.001163071E1,1.643582153E-1
8.051012500E-1,-3.212769012E0,9.231004028E0,-4.466711426E-1
8.251442500E-1,-3.444786530E0,9.150770874E0,-6.590794373E-1
8.451882500E-1,-3.054548035E0,9.153764648E0,-5.936654663E-1
8.652312500E-1,-2.894530792E0,9.193731537E0,-3.037184143E-1
8.852752500E-1,-2.945874023E0,9.284742279E0,8.816665649E-2
9.053192500E-1,-3.140319672E0,9.364825745E0,2.201921082E-1
9.253622500E-1,-3.186573486E0,9.317075043E0,8.113128662E-2
9.454062500E-1,-3.112178192E0,9.278754730E0,-1.558259583E-1
9.654492500E-1,-3.029999084E0,9.261241150E0,-3.320095825E-1
9.854932500E-1,-2.876717834E0,9.288334808E0,-3.454815674E-1
1.005536250E0,-2.752326508E0,9.369316406E0,-2.814147949E-1
1.025580250E0,-2.691702576E0,9.410331116E0,-2.297721863E-1
1.045623250E0,-2.647245026E0,9.415719910E0,-3.071612549E-1
1.065667250E0,-2.582429810E0,9.426647186E0,-2.923420715E-1
1.085711250E0,-2.610271912E0,9.447453918E0,-3.047662354E-1
1.105754250E0,-2.700234833E0,9.531728668E0,-3.116519165E-1
1.125798250E0,-2.669398956E0,9.429640961E0,-2.332150269E-1
1.145841250E0,-2.634671173E0,9.330846405E0,-2.173480225E-1
1.165885250E0,-2.604284363E0,9.370064850E0,-1.878593445E-1
1.185928250E0,-2.463726654E0,9.503587189E0,-1.697470093E-1
1.205972250E0,-2.317331085E0,9.551188202E0,-2.471360779E-1
1.226016250E0,-2.127076721E0,9.462123413E0,-2.574645996E-1
1.246059250E0,-2.098486176E0,9.311835938E0,-3.162922668E-1
1.266103250E0,-2.183659058E0,9.271419983E0,-3.707789612E-1
1.286146250E0,-2.417173462E0,9.202413483E0,-5.146298218E-1
1.306190250E0,-2.627037048E0,9.371561737E0,-3.354524231E-1
1.326233250E0,-2.489024048E0,9.541907501E0,-5.164260864E-2
1.346277250E0,-2.454296265E0,9.363328857E0,-2.507286072E-1
1.366320250E0,-2.741848297E0,9.235195312E0,-6.491999817E-1
1.386364250E0,-3.068020020E0,9.206754456E0,-8.164022827E-1
1.406408250E0,-3.437002716E0,9.178762665E0,-7.042854309E-1
1.426451250E0,-3.543431396E0,9.205856323E0,-4.802014160E-1
1.446495250E0,-3.606150970E0,9.424252167E0,-7.798782349E-2
1.466538250E0,-3.370091858E0,9.405990143E0,4.912783813E-1
1.486582250E0,-2.866239624E0,9.508826294E0,1.006656647E0
1.506625250E0,-2.380799103E0,9.669591980E0,1.228195953E0
1.526669250E0,-2.312391357E0,9.726174316E0,9.360035706E-1
1.546712250E0,-2.631378021E0,9.562265167E0,7.173083496E-1
1.566756250E0,-2.769690399E0,9.351952515E0,7.839198303E-1
1.586800250E0,-2.701731720E0,9.350156250E0,8.683442688E-1
1.606843250E0,-2.557731171E0,9.376052399E0,6.367758179E-1
1.626887250E0,-2.387984161E0,9.344617767E0,4.334985352E-1
1.646930750E0,-2.339185638E0,9.208999786E0,6.285429382E-1
1.666974750E0,-2.589016113E0,9.157057800E0,9.011260986E-1
1.687017750E0,-2.846630402E0,9.134454803E0,1.143621826E0
1.707061750E0,-2.879412231E0,9.146729279E0,1.132395172E0
1.727105750E0,-2.838846588E0,9.181756439E0,9.913883972E-1
1.747148750E0,-2.814746704E0,9.233698425E0,7.955955505E-1
1.767192750E0,-2.869383087E0,9.369615784E0,3.565585327E-1
1.787235750E0,-2.918780365E0,9.682016144E0,-3.082090759E-1
1.807279750E0,-2.935844879E0,9.640552368E0,-5.818400574E-1
1.827322750E0,-2.622995453E0,9.450298004E0,-3.879931641E-1
1.847366750E0,-1.972298584E0,9.702972565E0,-5.674699402E-1
1.867409750E0,-2.169887695E0,9.834099884E0,-1.456471252E0
1.887453750E0,-3.168910217E0,9.775721283E0,-2.012265472E0
1.907497750E0,-3.736380157E0,9.357041931E0,-1.507365417E0
