time,seconds_elapsed,magneticBearing
1780563276879470300,0.39647021484375,15.713126643803696
1780563276899672300,0.41667236328125,13.501580144352092
1780563276919768000,0.43676806640625,11.68577385977344
1780563276939828000,0.456827880859375,14.480388431524785
1780563276959878000,0.4768779296875,16.85201931558619
1780563276979874600,0.49687451171875,16.894532499618837
1780563276999879000,0.51687890625,15.723705429026717
1780563277019883300,0.53688330078125,16.085281239690588
1780563277039879700,0.556879638671875,8.978294979896912
1780563277059884000,0.576884033203125,6.815574472482966
1780563277079880700,0.596880615234375,13.184860005877871
1780563277099877400,0.61687744140625,9.480792517450237
1780563277119881700,0.6368818359375,6.583952217895371
1780563277139878400,0.65687841796875,6.340191669971463
1780563277159875000,0.676875,5.750181320632392
1780563277179879400,0.69687939453125,6.937250093514738
1780563277199875800,0.716875732421875,5.943763401152086
1780563277219872500,0.73687255859375,4.030440001802967
1780563277239876900,0.756876953125,0.9992436682056977
1780563277259873500,0.77687353515625,1.598793459526954
1780563277279877600,0.796877685546875,358.6242850931266
1780563277299882000,0.816882080078125,0.6820603652122494
1780563277319878700,0.836878662109375,3.07146211707039
1780563277339882800,0.8568828125,359.432171443282
1780563277359879400,0.87687939453125,0.7462955586071115
1780563277379876000,0.8968759765625,0.2677353387022093
1780563277399880200,0.916880126953125,0.5025816667210311
1780563277419876900,0.936876953125,356.8560566094081
1780563277439873500,0.95687353515625,353.26433427609714
1780563277459877600,0.976877685546875,358.25207969267495
1780563277479874300,0.996874267578125,0.14300081992798924
1780563277499878700,1.016878662109375,358.81411027027923
1780563277519882800,1.0368828125,359.4429157300828
1780563277539879700,1.056879638671875,356.97851481167766
1780563277559883800,1.0768837890625,356.5431018705414
1780563277579880400,1.09688037109375,355.8310222266841
1780563277599884800,1.116884765625,352.1653791923132
1780563277619889200,1.13688916015625,352.0996091177399
1780563277639840000,1.156840087890625,352.1403141997124
1780563277659714600,1.176714599609375,351.7155703520775
1780563277699510500,1.216510498046875,353.13177670500136
1780563277719552800,1.236552734375,353.67143259178647
1780563277739679200,1.25667919921875,353.17834217973785
1780563277759903700,1.27690380859375,351.31588678856286
1780563277779877600,1.296877685546875,351.30699929701444
1780563277799882000,1.316882080078125,353.19868517601844
1780563277819878700,1.336878662109375,351.57123139970156
1780563277839883000,1.356883056640625,352.0413987814563
1780563277859879700,1.376879638671875,353.208669323929
1780563277879876400,1.39687646484375,351.1074516249619
1780563277899880400,1.41688037109375,351.0170946969121
1780563277919877000,1.436877197265625,352.1847065010463
