time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1780528293655929900,-3.375070068359375,-2.3754727840423584,-0.5274813175201416,0.2558850049972534,0.89860600233078,0.07913732528686523,0.06193799898028374,0.3509880006313324
1780528293666001000,-3.3649990234375,-2.3794543743133545,-0.5298314690589905,0.25679799914360046,0.8989890217781067,0.07766292244195938,0.06252399832010269,0.3492319881916046
1780528293676102100,-3.35489794921875,-2.3791792392730713,-0.5339148044586182,0.25849199295043945,0.8984500169754028,0.07699265331029892,0.06361199915409088,0.3491710126399994
1780528293706375400,-3.32462451171875,-2.360795259475708,-0.5573202967643738,0.26887500286102295,0.8925740122795105,0.0804285779595375,0.06885000318288803,0.3553540110588074
1780528293716477000,-3.314523193359375,-2.3583621978759766,-0.5695831179618835,0.2735140025615692,0.8905159831047058,0.07654667645692825,0.07321500033140182,0.35610100626945496
1780528293726578200,-3.304421875,-2.361053228378296,-0.5728054046630859,0.274850994348526,0.89055997133255,0.07551539689302444,0.07390999794006348,0.3548179864883423
1780528293736649000,-3.29435107421875,-2.3622825145721436,-0.5674468874931335,0.27255699038505554,0.8914430141448975,0.07566511631011963,0.07267200201749802,0.35462599992752075
1780528293746750200,-3.284249755859375,-2.357619285583496,-0.5563362836837769,0.268449991941452,0.8921489715576172,0.08109718561172485,0.06879299879074097,0.3567500114440918
1780528293766922500,-3.264077392578125,-2.3516218662261963,-0.5429710745811462,0.2630380094051361,0.8927760124206543,0.08497966080904007,0.06532400101423264,0.35985198616981506
1780528293807297300,-3.22370263671875,-2.3806660175323486,-0.5467993021011353,0.26599401235580444,0.89751797914505,0.08690203726291656,0.06133899837732315,0.3463299870491028
1780528293832565800,-3.198434326171875,-2.3873045444488525,-0.5440149307250977,0.264708012342453,0.8989459872245789,0.08545450121164322,0.06059800088405609,0.343733012676239
1780528293837601000,-3.19339892578125,-2.386976480484009,-0.5421725511550903,0.2636289894580841,0.8990610241889954,0.08400839567184448,0.060954999178647995,0.34419700503349304
1780528293857803800,-3.1731962890625,-2.3872294425964355,-0.5415847897529602,0.26323598623275757,0.8991490006446838,0.08320202678442001,0.061177000403404236,0.3442299962043762
1780528293867905000,-3.163094970703125,-2.387021064758301,-0.5426051020622253,0.26374301314353943,0.8990039825439453,0.08354372531175613,0.06123699992895126,0.3442089855670929
1780528293888107800,-3.142892333984375,-2.3861653804779053,-0.5462318658828735,0.2654379904270172,0.8984500169754028,0.08416333049535751,0.061733998358249664,0.3442640006542206
1780528293918411800,-3.112588134765625,-2.386075735092163,-0.5515870451927185,0.26774200797080994,0.8977869749069214,0.08372469991445541,0.06292100250720978,0.34399500489234924
1780528293938614300,-3.0923857421875,-2.386099100112915,-0.551805853843689,0.26777398586273193,0.8977530002593994,0.08334115147590637,0.06312999874353409,0.3440209925174713
1780528293948746200,-3.082253662109375,-2.3862340450286865,-0.5512672066688538,0.2674950063228607,0.8978319764137268,0.08308616280555725,0.06312800198793411,0.3440310060977936
1780528293958847500,-3.072152587890625,-2.386321783065796,-0.5505457520484924,0.26722198724746704,0.897940993309021,0.08334802836179733,0.06286700069904327,0.3440060019493103
1780528293968948700,-3.06205126953125,-2.3864195346832275,-0.5502472519874573,0.26719799637794495,0.8980129957199097,0.08396393060684204,0.0625229999423027,0.34390100836753845
1780528293979050000,-3.051949951171875,-2.386596918106079,-0.5504333972930908,0.2673940062522888,0.8980410099029541,0.08459045737981796,0.06225199997425079,0.3437249958515167
1780528294019455500,-3.01154443359375,-2.388118028640747,-0.5507774949073792,0.267892986536026,0.8983150124549866,0.08633221685886383,0.06132899969816208,0.3427850008010864
1780528294029556700,-3.001443359375,-2.388676166534424,-0.5500214099884033,0.2675740122795105,0.8985000252723694,0.08633318543434143,0.06111599877476692,0.3425860106945038
1780528294049759200,-2.98124072265625,-2.3896520137786865,-0.547837495803833,0.26675599813461304,0.89894700050354,0.08705826848745346,0.06026199832558632,0.34220099449157715
1780528294059830000,-2.971169921875,-2.390153646469116,-0.5465621948242188,0.2663150131702423,0.8992030024528503,0.08771247416734695,0.059668999165296555,0.34197700023651123
1780528294069962000,-2.9610380859375,-2.3904638290405273,-0.5453577041625977,0.26597100496292114,0.8994290232658386,0.08878323435783386,0.05892699956893921,0.3417780101299286
1780528294080063200,-2.950936767578125,-2.3909542560577393,-0.5439685583114624,0.2654919922351837,0.8996970057487488,0.08951690793037415,0.05827900022268295,0.34155601263046265
1780528294100266000,-2.930734130859375,-2.3923487663269043,-0.540733814239502,0.26413199305534363,0.9003199934959412,0.08975982666015625,0.05739700049161911,0.34112098813056946
1780528294110367200,-2.9206328125,-2.393167734146118,-0.5391059517860413,0.2633560001850128,0.9006360173225403,0.08932745456695557,0.0571880005300045,0.340921014547348
1780528294120468500,-2.910531494140625,-2.3941152095794678,-0.5375047326087952,0.2625580132007599,0.9009640216827393,0.08867662400007248,0.05706600099802017,0.3406890034675598
1780528294130570000,-2.900429931640625,-2.394993305206299,-0.5364174246788025,0.26200100779533386,0.9012230038642883,0.08810801804065704,0.057009998708963394,0.3404420018196106
1780528294140671200,-2.890328857421875,-2.3960845470428467,-0.5349502563476562,0.2612540125846863,0.9015570282936096,0.08738403767347336,0.05692800134420395,0.34014400839805603
1780528294160873700,-2.870126220703125,-2.3969342708587646,-0.5335831046104431,0.2605459988117218,0.901839017868042,0.08667021989822388,0.05689200013875961,0.339946985244751
